level,page_num,block_num,par_num,line_num,word_num,left,top,width,height,conf,text
1,1,0,0,0,0,0,0,4556,3562,-1.0,
2,1,1,0,0,0,1080,216,2470,47,-1.0,
3,1,1,1,0,0,1080,216,2470,47,-1.0,
4,1,1,1,1,0,1080,216,2470,47,-1.0,
5,1,1,1,1,1,1080,232,155,31,17.804749,-~12-
5,1,1,1,1,2,3395,233,22,6,58.497738,-
5,1,1,1,1,3,3451,216,46,33,51.136627,13
5,1,1,1,1,4,3529,233,21,4,51.136627,-
2,1,2,0,0,0,216,467,4302,442,-1.0,
3,1,2,1,0,0,290,467,4228,260,-1.0,
4,1,2,1,1,0,2535,467,362,41,-1.0,
5,1,2,1,1,1,2535,473,158,30,92.272003,BRAZIL
5,1,2,1,1,2,2727,467,170,41,90.934761,(cont.)
4,1,2,1,2,0,290,492,1725,49,-1.0,
5,1,2,1,2,1,290,492,67,48,69.787941,II.
5,1,2,1,2,2,437,492,222,48,95.503845,INDEX
5,1,2,1,2,3,704,492,93,49,93.298874,OF
5,1,2,1,2,4,840,492,483,49,92.835083,ENACTMENTS
5,1,2,1,2,5,1368,492,94,49,96.713814,OF
5,1,2,1,2,6,1507,492,245,49,96.265854,OTHER
5,1,2,1,2,7,1788,492,227,49,96.745308,YEARS
4,1,2,1,3,0,2590,557,1847,38,-1.0,
5,1,2,1,3,1,2590,560,47,31,95.521088,10
5,1,2,1,3,2,2668,560,93,31,93.372986,Oct.
5,1,2,1,3,3,2802,559,99,36,95.371475,1969
5,1,2,1,3,4,3146,559,287,30,95.20211,Legislative
5,1,2,1,3,5,3466,559,152,30,96.306137,Decree
5,1,2,1,3,6,3650,560,68,28,93.624695,No.
5,1,2,1,3,7,3757,560,73,33,96.435532,"925,"
5,1,2,1,3,8,3889,560,44,28,95.939102,to
5,1,2,1,3,9,3969,559,128,30,95.683891,amend
5,1,2,1,3,10,4130,557,179,31,93.266624,certain
5,1,2,1,3,11,4338,565,99,30,91.952438,pro-
4,1,2,1,4,0,344,569,4174,70,-1.0,
5,1,2,1,4,1,344,575,368,48,96.165581,INCLUDED
5,1,2,1,4,2,756,575,192,49,96.433907,WITH
5,1,2,1,4,3,989,575,220,49,95.893921,TEXTS
5,1,2,1,4,4,1253,575,401,49,96.197105,PUBLISHED
5,1,2,1,4,5,1699,575,76,48,96.254166,IN
5,1,2,1,4,6,1817,575,143,48,96.168716,THE
5,1,2,1,4,7,3146,569,180,64,94.679359,visions
5,1,2,1,4,8,3359,603,47,29,96.29715,of
