level,page_num,block_num,par_num,line_num,word_num,left,top,width,height,conf,text
1,1,0,0,0,0,0,0,2432,3736,-1.0,
2,1,1,0,0,0,913,214,615,38,-1.0,
3,1,1,1,0,0,913,214,615,38,-1.0,
4,1,1,1,1,0,913,214,615,38,-1.0,
5,1,1,1,1,1,913,215,312,33,95.74369,LEGISLATIVE
5,1,1,1,1,2,1244,214,173,38,96.054535,"SERIES,"
5,1,1,1,1,3,1441,214,87,33,96.892731,1986
2,1,2,0,0,0,907,406,627,43,-1.0,
3,1,2,1,0,0,907,406,627,43,-1.0,
4,1,2,1,1,0,907,406,627,43,-1.0,
5,1,2,1,1,1,907,409,193,40,96.852333,TABLE
5,1,2,1,1,2,1123,408,77,41,96.572159,OF
5,1,2,1,1,3,1221,406,313,43,95.861809,CONTENTS
2,1,3,0,0,0,230,640,1260,338,-1.0,
3,1,3,1,0,0,231,640,526,113,-1.0,
4,1,3,1,1,0,231,640,278,39,-1.0,
5,1,3,1,1,1,231,640,142,34,93.26918,Canada
5,1,3,1,1,2,388,640,121,39,92.30217,(Can.)
4,1,3,1,2,0,322,711,435,42,-1.0,
5,1,3,1,2,1,322,712,27,32,92.978546,1.
5,1,3,1,2,2,379,711,247,42,96.208252,Employment
5,1,3,1,2,3,639,711,118,42,96.304413,equity
3,1,3,2,0,0,230,804,1260,174,-1.0,
4,1,3,2,1,0,230,804,271,40,-1.0,
5,1,3,2,1,1,230,805,111,34,96.721817,China
5,1,3,2,1,2,356,804,145,40,96.651062,(China)
4,1,3,2,2,0,323,874,1167,44,-1.0,
5,1,3,2,2,1,323,877,26,32,95.867538,1.
5,1,3,2,2,2,379,876,134,42,96.738274,System
5,1,3,2,2,3,527,874,39,34,96.857292,of
5,1,3,2,2,4,577,881,171,29,96.171181,contracts
5,1,3,2,2,5,761,876,40,33,96.575859,of
5,1,3,2,2,6,812,876,239,42,95.843246,employment
5,1,3,2,2,7,1064,874,186,44,94.455078,(state-run
5,1,3,2,2,8,1266,874,224,44,96.703438,enterprises)
