level,page_num,block_num,par_num,line_num,word_num,left,top,width,height,conf,text
1,1,0,0,0,0,0,0,2266,3684,-1.0,
2,1,1,0,0,0,231,311,1749,61,-1.0,
3,1,1,1,0,0,231,311,1749,61,-1.0,
4,1,1,1,1,0,231,311,1749,61,-1.0,
5,1,1,1,1,1,231,311,855,61,94.410049,INTERNATIONAL
5,1,1,1,1,2,1149,312,407,60,96.156166,LABOUR
5,1,1,1,1,3,1622,312,358,60,96.56842,OFFICE
2,1,2,0,0,0,233,406,1763,3,-1.0,
3,1,2,1,0,0,233,406,1763,3,-1.0,
4,1,2,1,1,0,233,406,1763,3,-1.0,
5,1,2,1,1,1,233,406,1763,3,95.0, 
2,1,3,0,0,0,235,416,1768,6,-1.0,
3,1,3,1,0,0,235,416,1768,6,-1.0,
4,1,3,1,1,0,235,416,1768,6,-1.0,
5,1,3,1,1,1,235,416,1768,6,95.0, 
2,1,4,0,0,0,225,1292,1750,128,-1.0,
3,1,4,1,0,0,225,1292,1750,128,-1.0,
4,1,4,1,1,0,225,1292,1750,128,-1.0,
5,1,4,1,1,1,225,1292,861,106,96.420036,LEGISLATIVE
5,1,4,1,1,2,1156,1296,470,124,96.440361,"SERIES,"
5,1,4,1,1,3,1692,1301,283,102,96.654037,1943
2,1,5,0,0,0,893,2011,406,53,-1.0,
3,1,5,1,0,0,893,2011,406,53,-1.0,
4,1,5,1,1,0,893,2011,406,53,-1.0,
5,1,5,1,1,1,893,2011,406,53,96.238319,INDEXES
2,1,6,0,0,0,776,3131,638,51,-1.0,
3,1,6,1,0,0,776,3131,638,51,-1.0,
4,1,6,1,1,0,776,3131,638,51,-1.0,
5,1,6,1,1,1,776,3131,346,51,95.166321,"MONTREAL,"
5,1,6,1,1,2,1177,3134,237,41,96.079536,CANADA
2,1,7,0,0,0,224,3214,1748,97,-1.0,
3,1,7,1,0,0,224,3214,1748,97,-1.0,
4,1,7,1,1,0,1054,3214,106,41,-1.0,
5,1,7,1,1,1,1054,3214,106,41,95.515823,1945
4,1,7,1,2,0,224,3262,1748,49,-1.0,
5,1,7,1,2,1,224,3262,124,32,94.488388,Price:
5,1,7,1,2,2,391,3263,41,32,95.192589,50
5,1,7,1,2,3,456,3263,109,34,93.103745,cents
5,1,7,1,2,4,595,3265,85,36,83.283821,(2s.)
5,1,7,1,2,5,1492,3274,179,37,90.399857,January
5,1,7,1,2,6,1687,3290,15,7,90.399857,-
5,1,7,1,2,7,1718,3274,140,32,95.944107,March
5,1,7,1,2,8,1883,3275,89,32,95.790001,1945
1,2,0,0,0,0,0,0,2247,3663,-1.0,
2,2,1,0,0,0,265,917,1624,1102,-1.0,
3,2,1,1,0,0,306,917,1581,158,-1.0,
4,2,1,1,1,0,306,917,1581,44,-1.0,
5,2,1,1,1,1,306,923,30,30,93.928978,I.
5,2,1,1,1,2,391,923,84,33,92.542534,List
5,2,1,1,1,3,500,920,43,35,96.420006,of
5,2,1,1,1,4,565,921,112,35,96.281654,Laws
5,2,1,1,1,5,704,923,81,33,96.793533,and
5,2,1,1,1,6,812,923,145,33,96.188019,Orders
5,2,1,1,1,7,981,923,43,34,96.387161,of
5,2,1,1,1,8,1051,921,85,34,96.214073,1943
5,2,1,1,1,9,1163,923,70,32,95.518829,not
5,2,1,1,1,10,1258,920,206,41,96.393173,published
5,2,1,1,1,11,1492,920,41,33,95.753609,in
5,2,1,1,1,12,1560,920,67,33,95.753609,the
5,2,1,1,1,13,1655,917,232,40,96.720306,Legislative
4,2,1,1,2,0,389,976,1498,43,-1.0,
5,2,1,1,2,1,389,977,130,36,96.218323,Series
5,2,1,1,2,2,544,979,64,32,96.589592,for
5,2,1,1,2,3,633,979,92,32,96.558723,that
5,2,1,1,2,4,751,985,92,34,96.148697,year
5,2,1,1,2,5,869,979,130,32,96.679161,which
5,2,1,1,2,6,1027,979,152,37,96.419029,"amend,"
5,2,1,1,2,7,1207,979,130,40,96.262009,repeal
5,2,1,1,2,8,1363,985,46,26,96.908737,or
5,2,1,1,2,9,1435,977,206,40,96.328026,supersede
5,2,1,1,2,10,1669,979,108,30,96.978683,Laws
5,2,1,1,2,11,1805,976,82,33,96.909332,and
4,2,1,1,3,0,389,1035,1496,40,-1.0,
5,2,1,1,3,1,389,1036,146,33,96.504631,Orders
5,2,1,1,3,2,559,1035,209,40,96.660835,published
5,2,1,1,3,3,795,1036,44,32,96.548958,in
5,2,1,1,3,4,864,1036,69,33,96.548958,the
5,2,1,1,3,5,957,1035,230,40,95.598724,Legislative
5,2,1,1,3,6,1213,1036,127,33,96.423645,Series
5,2,1,1,3,7,1367,1037,44,31,96.607994,in
