level,page_num,block_num,par_num,line_num,word_num,left,top,width,height,conf,text
1,1,0,0,0,0,0,0,2314,3628,-1.0,
2,1,1,0,0,0,187,277,1665,80,-1.0,
3,1,1,1,0,0,187,277,1665,80,-1.0,
4,1,1,1,1,0,187,277,1665,80,-1.0,
5,1,1,1,1,1,187,281,798,76,95.806442,INTERNATIONAL
5,1,1,1,1,2,1037,281,411,74,96.628166,LABOUR
5,1,1,1,1,3,1500,277,352,76,96.606728,OFFICE
2,1,2,0,0,0,176,374,1677,8,-1.0,
3,1,2,1,0,0,176,374,1677,8,-1.0,
4,1,2,1,1,0,176,374,1677,8,-1.0,
5,1,2,1,1,1,176,374,1677,8,95.0, 
2,1,3,0,0,0,185,384,1691,8,-1.0,
3,1,3,1,0,0,185,384,1691,8,-1.0,
4,1,3,1,1,0,185,384,1691,8,-1.0,
5,1,3,1,1,1,185,384,1691,8,95.0, 
2,1,4,0,0,0,268,1127,1543,197,-1.0,
3,1,4,1,0,0,268,1127,1543,197,-1.0,
4,1,4,1,1,0,268,1127,1543,197,-1.0,
5,1,4,1,1,1,268,1191,762,91,93.202446,LEGISLATIVE
5,1,4,1,1,2,1092,1189,408,104,93.202446,"SERIES,"
5,1,4,1,1,3,1564,1127,247,197,96.991486,1932
2,1,5,0,0,0,888,1372,279,55,-1.0,
3,1,5,1,0,0,888,1372,279,55,-1.0,
4,1,5,1,1,0,888,1372,279,55,-1.0,
5,1,5,1,1,1,888,1372,186,55,96.203484,PART
5,1,5,1,1,2,1111,1372,56,54,94.242996,III
2,1,6,0,0,0,860,1954,348,65,-1.0,
3,1,6,1,0,0,860,1954,348,65,-1.0,
4,1,6,1,1,0,860,1954,348,65,-1.0,
5,1,6,1,1,1,860,1954,348,65,95.520935,INDEXES
2,1,7,0,0,0,1019,2498,579,255,-1.0,
3,1,7,1,0,0,1019,2498,579,255,-1.0,
4,1,7,1,1,0,1175,2498,213,20,-1.0,
5,1,7,1,1,1,1175,2499,72,19,33.719025,eu
5,1,7,1,1,2,1265,2498,7,4,3.495804,-
5,1,7,1,1,3,1319,2503,69,15,46.076569,Ame
5,1,7,1,1,4,1378,2495,14,27,0.0,L
4,1,7,1,2,0,1092,2514,382,39,-1.0,
5,1,7,1,2,1,1092,2514,382,39,31.930588,Tre
4,1,7,1,3,0,1083,2546,379,23,-1.0,
5,1,7,1,3,1,1083,2550,45,19,40.049305,an
5,1,7,1,3,2,1184,2549,2,2,16.419281,","
5,1,7,1,3,3,1326,2546,60,15,16.417542,TER
5,1,7,1,3,4,1428,2557,34,10,25.685638,gag)
4,1,7,1,4,0,1039,2590,505,20,-1.0,
5,1,7,1,4,1,1039,2590,33,19,0.0,.
5,1,7,1,4,2,1176,2599,39,11,53.75106,we
5,1,7,1,4,3,1233,2582,20,37,46.498848,a
5,1,7,1,4,4,1315,2594,112,16,24.145882,Ee
5,1,7,1,4,5,1475,2594,69,16,8.955162,TN
4,1,7,1,5,0,1027,2602,537,36,-1.0,
5,1,7,1,5,1,1027,2622,5,7,6.229164,","
5,1,7,1,5,2,1120,2610,10,28,17.470261,f
5,1,7,1,5,3,1232,2609,14,5,0.0,~
5,1,7,1,5,4,1291,2618,45,9,22.885628,a
5,1,7,1,5,5,1484,2602,43,27,15.824196,tet
5,1,7,1,5,6,1544,2607,20,16,67.039246,~
4,1,7,1,6,0,1021,2627,523,20,-1.0,
5,1,7,1,6,1,1021,2630,10,13,48.525944,i
5,1,7,1,6,2,1144,2635,67,12,42.416351,ee
5,1,7,1,6,3,1358,2627,53,12,26.970909,i
5,1,7,1,6,4,1518,2631,26,14,34.4506,ae
4,1,7,1,7,0,1019,2638,547,46,-1.0,
5,1,7,1,7,1,1019,2647,41,30,0.0,b-
5,1,7,1,7,2,1113,2639,57,44,0.0,of)
