level,page_num,block_num,par_num,line_num,word_num,left,top,width,height,conf,text
1,1,0,0,0,0,0,0,2217,3659,-1.0,
2,1,1,0,0,0,1083,214,178,32,-1.0,
3,1,1,1,0,0,1083,214,178,32,-1.0,
4,1,1,1,1,0,1083,214,178,32,-1.0,
5,1,1,1,1,1,1083,214,178,32,21.122704,—3—
2,1,2,0,0,0,319,311,1708,94,-1.0,
3,1,2,1,0,0,319,311,1708,94,-1.0,
4,1,2,1,1,0,319,311,1708,48,-1.0,
5,1,2,1,1,1,319,311,178,44,96.229317,"Women,"
5,1,2,1,1,2,523,312,274,45,96.187668,Employment
5,1,2,1,1,3,823,311,55,34,95.339302,of:
5,1,2,1,1,4,904,311,113,36,95.842567,Aust.
5,1,2,1,1,5,1044,313,18,34,95.511162,1
5,1,2,1,1,6,1095,311,61,45,95.511162,(ss.
5,1,2,1,1,7,1185,311,149,45,77.963455,51-56);
5,1,2,1,1,8,1363,312,99,36,96.131393,Gab.
5,1,2,1,1,9,1492,313,18,34,94.406738,1
5,1,2,1,1,10,1543,312,61,45,94.318359,(ss.
5,1,2,1,1,11,1635,312,198,47,95.867126,114-118);
5,1,2,1,1,12,1861,313,98,36,96.342995,Gab.
5,1,2,1,1,13,1987,315,40,42,96.342995,3;
4,1,2,1,2,0,519,359,958,46,-1.0,
5,1,2,1,2,1,519,360,107,35,96.12616,Mad.
5,1,2,1,2,2,650,363,38,40,96.12616,2;
5,1,2,1,2,3,710,359,91,36,90.000519,Mali
5,1,2,1,2,4,823,361,17,34,89.682236,1
5,1,2,1,2,5,866,359,62,45,96.724632,(ss.
5,1,2,1,2,6,951,359,197,45,95.55809,230-240);
5,1,2,1,2,7,1169,359,102,34,96.077393,Mex.
5,1,2,1,2,8,1293,360,40,41,96.077393,1;
5,1,2,1,2,9,1354,360,65,45,95.48909,Sp.
5,1,2,1,2,10,1445,361,32,34,95.737534,1.
2,1,3,0,0,0,417,422,1607,115,-1.0,
3,1,3,1,0,0,417,422,1607,115,-1.0,
4,1,3,1,1,0,417,422,1607,50,-1.0,
5,1,3,1,1,1,417,424,285,45,96.374588,Employment
5,1,3,1,1,2,725,422,292,47,95.768471,underground:
5,1,3,1,1,3,1039,422,97,36,96.29911,Gab.
5,1,3,1,1,4,1161,424,20,34,92.647278,3
5,1,3,1,1,5,1208,422,43,46,92.647278,(s.
5,1,3,1,1,6,1276,424,54,45,96.958206,8);
5,1,3,1,1,7,1354,424,93,36,90.586723,Mali
5,1,3,1,1,8,1471,425,18,33,90.586723,1
5,1,3,1,1,9,1518,425,41,45,92.613747,(s.
5,1,3,1,1,10,1584,425,107,45,93.263107,232);
5,1,3,1,1,11,1713,425,100,36,87.980942,Swa.
5,1,3,1,1,12,1838,428,17,33,92.002983,1
5,1,3,1,1,13,1883,426,43,46,92.094612,(s.
5,1,3,1,1,14,1950,425,74,47,95.321777,44).
4,1,3,1,2,0,417,488,845,49,-1.0,
5,1,3,1,2,1,417,489,162,48,83.178833,Medica]
5,1,3,1,2,2,605,489,305,36,96.575043,examinations:
5,1,3,1,2,3,934,488,92,36,95.72757,Mali
5,1,3,1,2,4,1047,489,18,33,93.1521,1
5,1,3,1,2,5,1094,488,42,45,92.314758,(s.
5,1,3,1,2,6,1161,488,101,45,96.279778,240).
2,1,4,0,0,0,416,551,1608,96,-1.0,
