level,page_num,block_num,par_num,line_num,word_num,left,top,width,height,conf,text
1,1,0,0,0,0,0,0,2380,3719,-1.0,
2,1,1,0,0,0,1144,241,15,31,-1.0,
3,1,1,1,0,0,1144,241,15,31,-1.0,
4,1,1,1,1,0,1144,241,15,31,-1.0,
5,1,1,1,1,1,1144,241,15,31,96.932518,3
2,1,2,0,0,0,468,324,1367,159,-1.0,
3,1,2,1,0,0,468,324,1367,159,-1.0,
4,1,2,1,1,0,468,324,1367,41,-1.0,
5,1,2,1,1,1,468,326,53,38,77.266251,Il.
5,1,2,1,1,2,583,325,181,39,85.192841,INDEX
5,1,2,1,1,3,788,324,76,40,93.18734,OF
5,1,2,1,1,4,888,324,406,41,91.278763,ENACTMENTS
5,1,2,1,1,5,1318,324,76,40,96.849808,OF
5,1,2,1,1,6,1416,324,204,41,96.427788,OTHER
5,1,2,1,1,7,1647,325,188,40,96.370781,YEARS
4,1,2,1,2,0,511,378,1282,42,-1.0,
5,1,2,1,2,1,511,378,305,41,96.523399,INCLUDED
5,1,2,1,2,2,840,380,156,39,95.38649,WITH
5,1,2,1,2,3,1020,380,186,40,95.38649,TEXTS
5,1,2,1,2,4,1231,380,336,40,96.207703,PUBLISHED
5,1,2,1,2,5,1591,381,59,39,96.454834,IN
5,1,2,1,2,6,1674,381,119,39,96.239998,THE
4,1,2,1,3,0,707,434,890,49,-1.0,
5,1,2,1,3,1,707,434,388,41,96.179886,LEGISLATIVE
5,1,2,1,3,2,1118,436,202,47,96.179886,SERIES
5,1,2,1,3,3,1344,434,115,41,95.406624,FOR
5,1,2,1,3,4,1487,436,110,39,95.406624,1979
2,1,3,0,0,0,243,606,1812,130,-1.0,
3,1,3,1,0,0,243,606,1812,130,-1.0,
4,1,3,1,1,0,243,606,202,34,-1.0,
5,1,3,1,1,1,243,606,202,34,96.267334,AUSTRIA
4,1,3,1,2,0,311,693,1744,43,-1.0,
5,1,3,1,2,1,311,695,246,33,87.312195,1979—Aus.
5,1,3,1,2,2,549,689,35,51,69.45002,2.
5,1,3,1,2,3,601,695,81,32,95.718559,This
5,1,3,1,2,4,715,696,199,31,96.055542,translation
5,1,3,1,2,5,950,696,201,39,96.055542,reproduces
5,1,3,1,2,6,1186,696,53,31,96.575905,the
5,1,3,1,2,7,1271,695,124,32,96.900635,official
5,1,3,1,2,8,1427,695,252,33,96.360161,consolidation
5,1,3,1,2,9,1714,693,40,34,96.356239,of
5,1,3,1,2,10,1783,695,52,32,96.192474,the
