level,page_num,block_num,par_num,line_num,word_num,left,top,width,height,conf,text
1,1,0,0,0,0,0,0,2319,3631,-1.0,
2,1,1,0,0,0,281,327,1595,82,-1.0,
3,1,1,1,0,0,281,327,1595,82,-1.0,
4,1,1,1,1,0,281,327,1595,82,-1.0,
5,1,1,1,1,1,281,331,764,78,96.342522,INTERNATIONAL
5,1,1,1,1,2,1097,329,407,74,95.86982,LABOUR.
5,1,1,1,1,3,1545,327,331,74,95.86982,OFFICE
2,1,2,0,0,0,228,428,1681,15,-1.0,
3,1,2,1,0,0,228,428,1681,15,-1.0,
4,1,2,1,1,0,228,428,1681,15,-1.0,
5,1,2,1,1,1,228,428,1681,15,95.0, 
2,1,3,0,0,0,228,438,1679,14,-1.0,
3,1,3,1,0,0,228,438,1679,14,-1.0,
4,1,3,1,1,0,228,438,1679,14,-1.0,
5,1,3,1,1,1,228,438,1679,14,95.0, 
2,1,4,0,0,0,321,1199,1532,129,-1.0,
3,1,4,1,0,0,321,1199,1532,129,-1.0,
4,1,4,1,1,0,321,1199,1532,129,-1.0,
5,1,4,1,1,1,321,1203,763,125,96.045761,LEGISLATIVE
5,1,4,1,1,2,1147,1200,410,105,96.00573,"SERIES,"
5,1,4,1,1,3,1617,1199,236,92,96.00573,1930
2,1,5,0,0,0,944,1397,285,56,-1.0,
3,1,5,1,0,0,944,1397,285,56,-1.0,
4,1,5,1,1,0,944,1397,285,56,-1.0,
5,1,5,1,1,1,944,1397,191,56,95.774605,PART
5,1,5,1,1,2,1172,1397,57,55,74.031334,Ill
2,1,6,0,0,0,917,1979,347,66,-1.0,
3,1,6,1,0,0,917,1979,347,66,-1.0,
4,1,6,1,1,0,917,1979,347,66,-1.0,
5,1,6,1,1,1,917,1979,347,66,95.974121,INDEXES
2,1,7,0,0,0,736,3145,715,147,-1.0,
3,1,7,1,0,0,736,3145,715,147,-1.0,
4,1,7,1,1,0,736,3145,715,84,-1.0,
5,1,7,1,1,1,736,3145,255,84,96.434631,"GENEVA,"
