level,page_num,block_num,par_num,line_num,word_num,left,top,width,height,conf,text
1,1,0,0,0,0,0,0,2362,3710,-1.0,
2,1,1,0,0,0,1100,236,18,32,-1.0,
3,1,1,1,0,0,1100,236,18,32,-1.0,
4,1,1,1,1,0,1100,236,18,32,-1.0,
5,1,1,1,1,1,1100,236,18,32,96.556732,3
2,1,2,0,0,0,196,325,1815,175,-1.0,
3,1,2,1,0,0,196,325,1815,175,-1.0,
4,1,2,1,1,0,196,325,1815,43,-1.0,
5,1,2,1,1,1,196,325,128,42,85.108322,Wages:
5,1,2,1,1,2,352,326,75,42,91.566582,Alg.
5,1,2,1,1,3,448,326,8,31,86.076782,1
5,1,2,1,1,4,476,327,55,38,95.278297,(ss.
5,1,2,1,1,5,547,325,29,38,95.278297,"7,"
5,1,2,1,1,6,591,325,50,38,95.981041,"20,"
5,1,2,1,1,7,661,325,167,39,59.791378,"127-170,"
5,1,2,1,1,8,848,326,166,38,49.881317,"173-175,"
5,1,2,1,1,9,1028,326,90,41,93.936768,211);
5,1,2,1,1,10,1133,326,97,34,96.922401,Chile
5,1,2,1,1,11,1248,328,8,31,87.063705,1
5,1,2,1,1,12,1276,328,56,39,96.620743,(ss.
5,1,2,1,1,13,1348,326,140,39,75.886391,50-71);
5,1,2,1,1,14,1507,328,51,31,95.697311,Ec.
5,1,2,1,1,15,1578,327,8,32,78.98262,1
5,1,2,1,1,16,1606,328,57,39,96.358948,(ss.
5,1,2,1,1,17,1679,326,148,39,61.678421,"78-134,"
5,1,2,1,1,18,1842,326,169,38,68.008728,"275-278,"
4,1,2,1,2,0,256,371,824,40,-1.0,
5,1,2,1,2,1,256,371,75,38,95.654877,"333,"
5,1,2,1,2,2,351,372,88,37,95.654877,334);
5,1,2,1,2,3,457,371,90,32,96.069542,Gab.
5,1,2,1,2,4,572,371,8,30,85.23349,|
5,1,2,1,2,5,604,371,55,38,95.139,(ss.
5,1,2,1,2,6,680,371,29,37,95.591461,"7,"
5,1,2,1,2,7,729,371,146,38,59.447289,"84-110,"
5,1,2,1,2,8,900,371,180,40,78.715393,129-133).
4,1,2,1,3,0,256,415,545,40,-1.0,
5,1,2,1,3,1,256,415,183,33,96.402283,Seafarers:
5,1,2,1,3,2,461,415,68,32,95.404411,Fin.
5,1,2,1,3,3,548,415,17,32,96.404785,2
5,1,2,1,3,4,585,415,55,38,96.181961,(ss.
5,1,2,1,3,5,665,415,136,40,89.737808,16-28).
4,1,2,1,4,0,256,460,492,40,-1.0,
5,1,2,1,4,1,256,461,169,32,96.828156,Trainees:
5,1,2,1,4,2,448,461,51,31,96.517143,Fr.
5,1,2,1,4,3,517,460,18,32,96.861855,2
5,1,2,1,4,4,555,463,56,37,96.223259,(ss.
5,1,2,1,4,5,629,460,119,40,33.691086,9-12).
2,1,3,0,0,0,196,547,1011,132,-1.0,
3,1,3,1,0,0,196,547,1011,132,-1.0,
4,1,3,1,1,0,196,547,1011,41,-1.0,
5,1,3,1,1,1,196,547,133,41,75.9104,Weekly
5,1,3,1,1,2,347,555,77,25,94.959801,rest:
5,1,3,1,1,3,453,557,52,23,96.293823,see
5,1,3,1,1,4,521,548,108,32,96.437691,under
5,1,3,1,1,5,645,547,80,33,96.508194,Rest
5,1,3,1,1,6,743,547,81,41,96.142891,days
5,1,3,1,1,7,841,547,67,33,96.147018,and
5,1,3,1,1,8,917,548,114,40,95.661049,public
5,1,3,1,1,9,1047,548,160,40,95.661049,holidays.
4,1,3,1,2,0,196,635,641,44,-1.0,
5,1,3,1,2,1,196,635,153,41,90.01387,Welfare:
5,1,3,1,2,2,376,636,75,43,91.081451,Alg.
5,1,3,1,2,3,476,636,8,31,67.705109,|
5,1,3,1,2,4,505,636,58,39,96.666725,(ss.
5,1,3,1,2,5,587,636,46,37,96.415108,"16,"
5,1,3,1,2,6,656,636,181,40,88.550446,180-186).
2,1,4,0,0,0,198,724,1697,173,-1.0,
3,1,4,1,0,0,198,724,1697,173,-1.0,
4,1,4,1,1,0,198,724,986,41,-1.0,
5,1,4,1,1,1,198,725,133,31,96.716515,Women
5,1,4,1,1,2,351,724,153,33,78.23793,workers:
5,1,4,1,1,3,532,725,55,32,96.190895,Ec.
5,1,4,1,1,4,612,725,7,31,87.09874,|
5,1,4,1,1,5,641,725,59,39,94.936447,(ss.
5,1,4,1,1,6,725,725,166,38,92.302338,"138-140,"
5,1,4,1,1,7,913,725,71,38,96.430908,"150,"
5,1,4,1,1,8,1007,725,177,40,85.861382,153-157).
4,1,4,1,2,0,259,768,1636,43,-1.0,
5,1,4,1,2,1,259,771,185,40,96.129662,Maternity
5,1,4,1,2,2,465,768,198,41,96.386993,protection:
5,1,4,1,2,3,684,768,96,33,96.598137,Chile
5,1,4,1,2,4,803,769,8,31,83.462135,|
5,1,4,1,2,5,836,772,55,37,96.098633,(ss.
5,1,4,1,2,6,909,769,165,40,53.116909,94-108);
5,1,4,1,2,7,1096,769,70,32,96.446159,Fin.
5,1,4,1,2,8,1185,769,18,32,92.623833,2
5,1,4,1,2,9,1223,771,39,38,91.535866,(s.
5,1,4,1,2,10,1281,769,67,40,96.885803,32);
5,1,4,1,2,11,1370,769,52,31,95.79274,Fr.
5,1,4,1,2,12,1446,768,25,37,89.595512,1;
5,1,4,1,2,13,1490,768,88,32,95.187729,Gab.
5,1,4,1,2,14,1603,769,9,31,75.325111,1
5,1,4,1,2,15,1636,769,55,38,95.955185,(ss.
5,1,4,1,2,16,1715,768,180,39,71.36895,117-120).
4,1,4,1,3,0,259,813,1063,40,-1.0,
5,1,4,1,3,1,259,813,194,34,96.133385,Prohibited
5,1,4,1,3,2,472,813,240,40,94.943588,employment:
5,1,4,1,3,3,732,813,96,32,95.929131,Chile
5,1,4,1,3,4,852,813,8,32,77.498444,|
5,1,4,1,3,5,883,815,37,38,91.665863,(s.
5,1,4,1,3,6,943,813,65,40,96.221893,25);
5,1,4,1,3,7,1027,813,91,34,96.011482,Gab.
5,1,4,1,3,8,1144,815,8,30,70.519104,|
5,1,4,1,3,9,1173,816,39,37,91.678055,(s.
5,1,4,1,3,10,1239,813,83,39,96.452515,116).
4,1,4,1,4,0,257,856,456,41,-1.0,
5,1,4,1,4,1,257,859,60,32,96.64093,See
5,1,4,1,4,2,335,859,73,32,96.341049,also
5,1,4,1,4,3,427,859,105,32,96.813683,under
5,1,4,1,4,4,550,856,163,41,94.051575,Equality.
2,1,5,0,0,0,194,945,1764,303,-1.0,
3,1,5,1,0,0,196,945,1048,43,-1.0,
4,1,5,1,1,0,196,945,1048,43,-1.0,
5,1,5,1,1,1,196,940,165,52,84.771515,Workers’
5,1,5,1,1,2,378,940,243,52,96.603218,participation:
5,1,5,1,1,3,647,945,92,32,96.75914,Gab.
5,1,5,1,1,4,764,947,7,30,82.813911,|
5,1,5,1,1,5,795,948,57,37,96.756599,(ss.
5,1,5,1,1,6,872,947,29,37,92.982445,"5,"
5,1,5,1,1,7,920,945,186,40,45.024372,200-209);
5,1,5,1,1,8,1127,948,67,31,95.85463,Per.
5,1,5,1,1,9,1215,947,29,32,96.233498,2.
3,1,5,2,0,0,194,1032,1764,132,-1.0,
4,1,5,2,1,0,196,1032,1762,43,-1.0,
5,1,5,2,1,1,196,1033,165,32,94.923889,Workers’
5,1,5,2,1,2,377,1035,283,40,95.348686,representatives:
5,1,5,2,1,3,687,1032,97,35,96.25441,Chile
5,1,5,2,1,4,807,1033,8,31,95.921333,1
5,1,5,2,1,5,839,1035,56,38,96.229698,(ss.
5,1,5,2,1,6,917,1033,73,38,96.043457,"123,"
5,1,5,2,1,7,1013,1033,83,39,79.814453,"124),"
5,1,5,2,1,8,1119,1033,69,32,96.675301,Fin.
5,1,5,2,1,9,1209,1033,18,32,96.330254,2
5,1,5,2,1,10,1245,1035,56,38,93.17923,(ss.
5,1,5,2,1,11,1320,1032,127,37,76.959656,"68—73,"
5,1,5,2,1,12,1467,1032,65,40,96.057144,77);
5,1,5,2,1,13,1550,1032,92,32,96.19519,Gab.
5,1,5,2,1,14,1666,1033,9,31,53.879738,1
5,1,5,2,1,15,1699,1035,55,37,95.907707,(ss.
5,1,5,2,1,16,1779,1032,179,40,90.150032,194-199).
4,1,5,2,2,0,194,1120,1610,44,-1.0,
5,1,5,2,2,1,194,1123,97,32,96.259262,Work
5,1,5,2,2,2,311,1123,97,32,91.159164,rules:
5,1,5,2,2,3,436,1123,72,41,91.159164,Alg.
5,1,5,2,2,4,533,1123,10,30,76.033546,|
5,1,5,2,2,5,569,1124,55,37,96.497017,(ss.
5,1,5,2,2,6,643,1121,53,38,96.572174,"88,"
5,1,5,2,2,7,715,1121,66,40,96.727364,89);
5,1,5,2,2,8,800,1121,99,35,96.137863,Chile
5,1,5,2,2,9,920,1123,8,30,92.216469,|
5,1,5,2,2,10,952,1124,56,37,96.660217,(ss.
5,1,5,2,2,11,1028,1121,140,40,85.530708,82-85);
5,1,5,2,2,12,1188,1123,56,32,96.349052,Ec.
