level,page_num,block_num,par_num,line_num,word_num,left,top,width,height,conf,text
1,1,0,0,0,0,0,0,2351,3642,-1.0,
2,1,1,0,0,0,224,264,1697,124,-1.0,
3,1,1,1,0,0,224,264,1697,124,-1.0,
4,1,1,1,1,0,224,264,1697,124,-1.0,
5,1,1,1,1,1,224,264,807,124,95.752182,INTERNATIONAL
5,1,1,1,1,2,1084,309,417,74,96.869827,LABOUR
5,1,1,1,1,3,1557,267,364,114,96.771828,OFFICE
2,1,2,0,0,0,1001,406,944,3,-1.0,
3,1,2,1,0,0,1001,406,944,3,-1.0,
4,1,2,1,1,0,1001,406,944,3,-1.0,
5,1,2,1,1,1,1001,406,944,3,95.0, 
2,1,3,0,0,0,215,410,433,5,-1.0,
3,1,3,1,0,0,215,410,433,5,-1.0,
4,1,3,1,1,0,215,410,433,5,-1.0,
5,1,3,1,1,1,215,410,433,5,95.0, 
2,1,4,0,0,0,604,412,1343,5,-1.0,
3,1,4,1,0,0,604,412,1343,5,-1.0,
4,1,4,1,1,0,604,412,1343,5,-1.0,
5,1,4,1,1,1,604,412,1343,5,95.0, 
2,1,5,0,0,0,221,421,373,3,-1.0,
3,1,5,1,0,0,221,421,373,3,-1.0,
4,1,5,1,1,0,221,421,373,3,-1.0,
5,1,5,1,1,1,221,421,373,3,95.0, 
2,1,6,0,0,0,301,1213,1558,116,-1.0,
3,1,6,1,0,0,301,1213,1558,116,-1.0,
4,1,6,1,1,0,301,1213,1558,116,-1.0,
5,1,6,1,1,1,301,1213,776,102,96.193901,LEGISLATIVE
5,1,6,1,1,2,1140,1224,417,105,96.339348,"SERIES,"
5,1,6,1,1,3,1623,1225,236,90,96.861916,1931
2,1,7,0,0,0,933,1408,282,55,-1.0,
3,1,7,1,0,0,933,1408,282,55,-1.0,
4,1,7,1,1,0,933,1408,282,55,-1.0,
5,1,7,1,1,1,933,1409,187,54,96.435272,PART
5,1,7,1,1,2,1159,1408,56,53,51.457458,Til
2,1,8,0,0,0,899,1989,353,66,-1.0,
3,1,8,1,0,0,899,1989,353,66,-1.0,
4,1,8,1,1,0,899,1989,353,66,-1.0,
5,1,8,1,1,1,899,1989,353,66,95.944672,INDEXES
2,1,9,0,0,0,708,3184,729,129,-1.0,
3,1,9,1,0,0,708,3184,729,129,-1.0,
4,1,9,1,1,0,708,3184,729,56,-1.0,
5,1,9,1,1,1,708,3184,259,56,95.876472,"GENEVA,"
5,1,9,1,1,2,997,3188,440,48,95.948723,SWITZERLAND
4,1,9,1,2,0,1029,3267,88,46,-1.0,
5,1,9,1,2,1,1029,3267,88,46,95.704681,1934
1,2,0,0,0,0,0,0,2372,3647,-1.0,
2,2,1,0,0,0,624,797,1293,82,-1.0,
3,2,1,1,0,0,624,797,1293,82,-1.0,
4,2,1,1,1,0,624,797,1293,82,-1.0,
5,2,1,1,1,1,624,797,647,75,96.455177,LEGISLATIVE
5,2,1,1,1,2,1331,797,362,82,96.41806,"SERIES,"
5,2,1,1,1,3,1749,801,168,72,96.41806,1931
2,2,2,0,0,0,1180,975,203,29,-1.0,
3,2,2,1,0,0,1180,975,203,29,-1.0,
4,2,2,1,1,0,1180,975,203,29,-1.0,
5,2,2,1,1,1,1180,975,203,29,96.471054,INDEXES
2,2,3,0,0,0,445,1057,1631,44,-1.0,
3,2,3,1,0,0,445,1057,1631,44,-1.0,
4,2,3,1,1,0,445,1057,1631,44,-1.0,
5,2,3,1,1,1,445,1061,28,30,84.353386,I.
5,2,3,1,1,2,499,1059,261,37,96.209122,Chronological
5,2,3,1,1,3,785,1057,149,31,58.050865,Indexes
5,2,3,1,1,4,943,1067,49,20,58.050865,:—
5,2,3,1,1,5,1998,1069,78,32,96.722519,Page
2,2,4,0,0,0,500,1173,1631,136,-1.0,
3,2,4,1,0,0,500,1173,1631,136,-1.0,
4,2,4,1,1,0,500,1173,1385,43,-1.0,
5,2,4,1,1,1,500,1177,40,28,96.471085,A.
5,2,4,1,1,2,568,1179,96,28,96.471085,Laws
5,2,4,1,1,3,677,1176,70,29,96.122475,and
5,2,4,1,1,4,763,1173,125,32,96.24585,Orders
5,2,4,1,1,5,901,1175,37,29,96.847946,of
5,2,4,1,1,6,955,1183,80,29,95.827759,1931
5,2,4,1,1,7,1051,1173,35,31,95.827759,in
5,2,4,1,1,8,1100,1175,58,28,96.743996,the
5,2,4,1,1,9,1174,1173,204,39,95.250114,Legislative
5,2,4,1,1,10,1394,1173,108,31,96.706978,Series
5,2,4,1,1,11,1514,1176,35,29,96.94162,of
5,2,4,1,1,12,1563,1177,56,28,96.884689,the
5,2,4,1,1,13,1632,1173,253,43,96.495544,International
4,2,4,1,2,0,568,1220,1317,40,-1.0,
5,2,4,1,2,1,568,1223,139,30,96.101784,Labour
5,2,4,1,2,2,727,1220,121,39,96.378662,"Office,"
5,2,4,1,2,3,872,1229,96,30,96.468536,"1931,"
5,2,4,1,2,4,990,1223,69,30,96.932671,and
5,2,4,1,2,5,1078,1223,98,29,96.465363,other
5,2,4,1,2,6,1195,1223,120,29,96.847702,labour
5,2,4,1,2,7,1331,1220,193,39,96.311424,legislation
5,2,4,1,2,8,1544,1223,122,37,96.181778,passed
5,2,4,1,2,9,1684,1223,125,37,96.460449,during
5,2,4,1,2,10,1827,1225,58,30,96.781021,the
4,2,4,1,3,0,565,1271,1566,38,-1.0,
5,2,4,1,3,1,565,1279,83,29,89.369957,year
5,2,4,1,3,2,675,1279,105,29,0.0,I93I.
5,2,4,1,3,3,819,1291,7,6,36.942207,6
5,2,4,1,3,4,863,1291,7,6,23.284058,6
5,2,4,1,3,5,909,1291,51,8,1.904053,fe
5,2,4,1,3,6,999,1291,52,8,0.0,ee
5,2,4,1,3,7,1087,1291,51,6,23.375443,ee
5,2,4,1,3,8,1262,1291,137,6,22.253571,ee
5,2,4,1,3,9,1437,1292,137,7,16.866074,ee
5,2,4,1,3,10,1696,1292,51,7,26.517502,ee
5,2,4,1,3,11,1977,1280,16,28,92.335213,3
5,2,4,1,3,12,2022,1271,109,38,94.377632,(1695)
2,2,5,0,0,0,501,1383,1629,134,-1.0,
3,2,5,1,0,0,501,1383,1629,134,-1.0,
4,2,5,1,1,0,501,1383,1382,38,-1.0,
5,2,5,1,1,1,501,1387,40,28,90.572586,B.
5,2,5,1,1,2,568,1388,96,28,96.437897,Laws
5,2,5,1,1,3,685,1385,67,30,96.603821,and
5,2,5,1,1,4,773,1383,127,31,96.367294,Orders
5,2,5,1,1,5,917,1384,37,29,95.626396,of
5,2,5,1,1,6,972,1392,100,29,96.729805,years
5,2,5,1,1,7,1088,1384,160,37,96.417511,previous
5,2,5,1,1,8,1268,1388,36,27,96.808594,to
5,2,5,1,1,9,1326,1392,92,29,96.718353,"1931,"
5,2,5,1,1,10,1435,1384,211,37,96.238411,reproduced
5,2,5,1,1,11,1662,1384,35,29,96.068779,in
5,2,5,1,1,12,1715,1384,63,29,96.879349,full
5,2,5,1,1,13,1794,1396,37,21,96.110489,or
5,2,5,1,1,14,1847,1385,36,30,95.680305,in
4,2,5,1,2,0,567,1431,1314,40,-1.0,
5,2,5,1,2,1,567,1436,78,35,96.356575,part
5,2,5,1,2,2,668,1443,38,20,96.302414,or
5,2,5,1,2,3,729,1432,233,31,96.422432,summarised
5,2,5,1,2,4,983,1431,36,30,96.489151,in
5,2,5,1,2,5,1044,1432,203,29,96.493469,connection
5,2,5,1,2,6,1271,1431,85,30,96.543289,with
5,2,5,1,2,7,1382,1432,95,28,96.543289,Laws
5,2,5,1,2,8,1500,1432,68,29,96.601707,and
5,2,5,1,2,9,1594,1431,123,31,96.548958,Orders
5,2,5,1,2,10,1741,1431,34,29,96.473572,of
5,2,5,1,2,11,1802,1440,79,29,95.217216,1931
4,2,5,1,3,0,564,1477,1566,40,-1.0,
5,2,5,1,3,1,564,1481,112,30,96.749214,which
5,2,5,1,3,2,701,1489,57,22,96.812653,are
5,2,5,1,3,3,783,1477,184,39,94.105141,published
5,2,5,1,3,4,990,1479,36,30,96.212296,in
5,2,5,1,3,5,1054,1480,56,28,96.955696,the
5,2,5,1,3,6,1135,1479,204,37,96.62191,Legislative
5,2,5,1,3,7,1366,1479,107,30,96.212486,Series
5,2,5,1,3,8,1496,1480,51,31,95.883133,for
5,2,5,1,3,9,1572,1480,77,29,95.84539,that
5,2,5,1,3,10,1672,1487,82,28,91.391014,year
5,2,5,1,3,11,1785,1501,5,6,71.232666,.
5,2,5,1,3,12,1826,1501,7,7,71.232666,.
5,2,5,1,3,13,1870,1501,7,7,82.104103,.
5,2,5,1,3,14,1931,1487,60,29,95.613464,139
5,2,5,1,3,15,2021,1479,109,38,1.704361,(1831)
2,2,6,0,0,0,425,1595,1705,42,-1.0,
3,2,6,1,0,0,425,1595,1705,42,-1.0,
4,2,6,1,1,0,425,1595,1705,42,-1.0,
5,2,6,1,1,1,425,1601,47,30,94.931725,II.
5,2,6,1,1,2,503,1599,144,38,96.279739,Subject
5,2,6,1,1,3,671,1596,110,31,96.486038,Index
5,2,6,1,1,4,807,1600,36,27,96.452568,to
5,2,6,1,1,5,869,1599,58,29,96.955551,the
5,2,6,1,1,6,955,1595,207,38,95.903481,Legislative
5,2,6,1,1,7,1188,1596,118,37,95.592766,"Series,"
5,2,6,1,1,8,1335,1603,106,30,76.986549,1931.
5,2,6,1,1,9,1478,1619,7,6,66.979591,.
5,2,6,1,1,10,1522,1621,7,5,63.522736,.
5,2,6,1,1,11,1566,1620,5,5,49.839516,.
5,2,6,1,1,12,1608,1619,7,6,49.839516,.
5,2,6,1,1,13,1653,1617,137,8,11.391815,~~...
5,2,6,1,1,14,1827,1620,5,5,32.564323,.
5,2,6,1,1,15,1871,1619,7,6,8.682281,«©
5,2,6,1,1,16,1933,1605,60,28,85.070053,140
5,2,6,1,1,17,2019,1596,111,39,96.009705,(1832)
2,2,7,0,0,0,425,1713,1704,39,-1.0,
3,2,7,1,0,0,425,1713,1704,39,-1.0,
4,2,7,1,1,0,425,1713,1704,39,-1.0,
5,2,7,1,1,1,425,1715,75,30,96.703087,List
