level,page_num,block_num,par_num,line_num,word_num,left,top,width,height,conf,text
1,1,0,0,0,0,0,0,2298,3660,-1.0,
2,1,1,0,0,0,1204,214,973,39,-1.0,
3,1,1,1,0,0,1204,214,973,39,-1.0,
4,1,1,1,1,0,1204,214,973,39,-1.0,
5,1,1,1,1,1,1204,225,55,4,60.914543,—
5,1,1,1,1,2,1297,214,118,38,77.877243,4—
5,1,1,1,1,3,2066,216,111,37,96.239975,(1586)
2,1,2,0,0,0,435,329,1740,411,-1.0,
3,1,2,1,0,0,436,329,694,34,-1.0,
4,1,2,1,1,0,436,329,694,34,-1.0,
5,1,2,1,1,1,436,330,187,30,96.21315,ALBERTA:
5,1,2,1,1,2,656,340,57,20,96.063377,see
5,1,2,1,1,3,748,329,158,31,96.184601,Canada:
5,1,2,1,1,4,943,332,187,31,95.183357,Provinces.
3,1,2,2,0,0,436,377,1739,88,-1.0,
4,1,2,2,1,0,436,377,1739,47,-1.0,
5,1,2,2,1,1,436,377,181,31,95.924461,ALGERIA:
5,1,2,2,1,2,644,386,53,22,95.743355,see
5,1,2,2,1,3,720,377,146,30,96.375053,France:
5,1,2,2,1,4,892,378,244,38,96.141487,Dependencies
5,1,2,2,1,5,1163,380,66,28,96.757851,and
5,1,2,2,1,6,1255,381,71,28,96.523567,also
5,1,2,2,1,7,1345,380,129,31,93.186905,France
5,1,2,2,1,8,1502,381,157,38,91.429985,"(Mar.7,"
5,1,2,2,1,9,1684,382,84,37,96.41082,Apr.
5,1,2,2,1,10,1794,392,32,29,95.993362,"9,"
5,1,2,2,1,11,1851,385,88,38,96.449577,May
5,1,2,2,1,12,1963,393,31,30,96.746986,"5,"
5,1,2,2,1,13,2012,386,91,38,95.89521,June
5,1,2,2,1,14,2122,396,53,28,69.788902,"30,"
4,1,2,2,2,0,524,424,1006,41,-1.0,
5,1,2,2,2,1,524,424,87,39,96.156631,Aug.
5,1,2,2,2,2,633,424,32,37,96.590553,"8,"
5,1,2,2,2,3,691,425,90,36,95.924622,Sept.
5,1,2,2,2,4,805,433,31,28,96.647034,"4,"
5,1,2,2,2,5,863,425,91,38,95.844589,Sept.
5,1,2,2,2,6,977,425,30,38,96.603165,"6,"
5,1,2,2,2,7,1028,425,67,32,78.04277,"Oct,"
5,1,2,2,2,8,1117,434,53,27,60.107689,"2z,"
5,1,2,2,2,9,1192,426,84,31,94.754654,Nov.
5,1,2,2,2,10,1300,434,30,30,96.375816,"7,"
5,1,2,2,2,11,1352,429,84,30,95.589035,Nov.
5,1,2,2,2,12,1456,429,74,36,66.086945,13).
3,1,2,3,0,0,435,472,1735,85,-1.0,
4,1,2,3,1,0,435,472,1735,47,-1.0,
5,1,2,3,1,1,435,472,350,29,0.0,AtsacE-Lorraine
5,1,2,3,1,2,805,472,261,37,96.431953,(Departments
5,1,2,3,1,3,1080,473,35,31,96.686455,of
5,1,2,3,1,4,1129,473,218,39,96.474083,"Haut-Rhin,"
5,1,2,3,1,5,1364,476,175,29,96.371872,Bas-Rhin
5,1,2,3,1,6,1555,476,67,29,96.377533,and
5,1,2,3,1,7,1636,476,167,39,96.364182,Moselle):
5,1,2,3,1,8,1819,488,55,20,96.679398,see
5,1,2,3,1,9,1884,480,129,31,96.58709,France
5,1,2,3,1,10,2032,480,91,37,96.365959,(Feb.
5,1,2,3,1,11,2139,489,31,30,96.893959,"9,"
4,1,2,3,2,0,523,518,673,39,-1.0,
5,1,2,3,2,1,523,519,85,37,95.12812,Apr.
5,1,2,3,2,2,632,526,52,30,92.401283,"15,"
5,1,2,3,2,3,707,518,86,38,96.026688,July
5,1,2,3,2,4,816,518,54,38,96.818413,"26,"
5,1,2,3,2,5,891,520,67,31,95.110931,Oct.
5,1,2,3,2,6,981,529,30,28,95.110931,"3,"
5,1,2,3,2,7,1032,521,66,30,94.37133,Oct.
5,1,2,3,2,8,1121,521,75,35,94.37133,30).
3,1,2,4,0,0,435,566,1736,85,-1.0,
4,1,2,4,1,0,435,566,1736,47,-1.0,
5,1,2,4,1,1,435,566,334,31,46.448383,ANGLO-EGYpriaN
5,1,2,4,1,2,799,566,141,31,96.657745,SUDAN:
5,1,2,4,1,3,965,577,54,22,96.894875,see
5,1,2,4,1,4,1041,568,95,31,96.141144,Great
5,1,2,4,1,5,1163,567,148,31,72.250259,Britain:
5,1,2,4,1,6,1335,569,243,38,96.614777,Dependencies
5,1,2,4,1,7,1604,569,150,39,54.591579,(Africa:
5,1,2,4,1,8,1780,572,130,37,93.283676,"Sudan,"
5,1,2,4,1,9,1935,573,236,40,91.647263,Anglo-Egyp-
4,1,2,4,2,0,521,612,106,39,-1.0,
5,1,2,4,2,1,521,612,106,39,80.37355,tian).
3,1,2,5,0,0,435,661,1604,42,-1.0,
4,1,2,5,1,0,435,661,1604,42,-1.0,
5,1,2,5,1,1,435,661,153,30,46.586395,ANNAmM:
5,1,2,5,1,2,613,670,55,21,96.345406,see
5,1,2,5,1,3,689,661,146,30,95.889023,France:
5,1,2,5,1,4,861,661,245,37,95.911201,Dependencies
5,1,2,5,1,5,1135,661,143,38,96.622643,(French
5,1,2,5,1,6,1302,662,226,32,84.505547,Indo-China:
5,1,2,5,1,7,1556,665,104,30,59.326954,States
5,1,2,5,1,8,1683,665,68,30,93.234543,and
5,1,2,5,1,9,1776,666,263,37,92.617043,Protectorates).
3,1,2,6,0,0,435,708,757,32,-1.0,
4,1,2,6,1,0,435,708,757,32,-1.0,
5,1,2,6,1,1,435,708,228,29,91.315414,APPENZELL:
5,1,2,6,1,2,692,717,55,22,95.230812,see
5,1,2,6,1,3,779,708,228,31,90.399117,Switzerland:
5,1,2,6,1,4,1037,708,155,32,69.889481,Cantons.
2,1,3,0,0,0,433,822,717,42,-1.0,
3,1,3,1,0,0,433,822,717,42,-1.0,
4,1,3,1,1,0,433,822,717,42,-1.0,
5,1,3,1,1,1,433,822,376,41,96.60997,ARGENTINE
5,1,3,1,1,2,841,824,309,40,96.280197,REPUBLIC
2,1,4,0,0,0,1032,929,555,31,-1.0,
3,1,4,1,0,0,1032,929,555,31,-1.0,
4,1,4,1,1,0,1032,929,555,31,-1.0,
5,1,4,1,1,1,1032,929,212,30,95.992523,FEDERAL
5,1,4,1,1,2,1273,930,314,30,95.992523,GOVERNMENT
2,1,5,0,0,0,469,1002,1705,2118,-1.0,
3,1,5,1,0,0,477,1002,1697,131,-1.0,
4,1,5,1,1,0,477,1002,1697,43,-1.0,
5,1,5,1,1,1,477,1002,84,30,95.888313,Mar.
5,1,5,1,1,2,592,1011,36,28,93.420837,15
5,1,5,1,1,3,676,1002,65,29,93.420837,Act
5,1,5,1,1,4,769,1010,55,21,94.96389,no.
5,1,5,1,1,5,855,1011,129,28,95.861176,"12,154,"
5,1,5,1,1,6,1012,1008,36,25,96.502403,to
5,1,5,1,1,7,1073,1002,126,31,96.797623,amend
5,1,5,1,1,8,1224,1004,66,28,95.88765,Act
5,1,5,1,1,9,1315,1012,55,21,96.486298,no.
5,1,5,1,1,10,1400,1005,116,35,96.039314,"10,650"
5,1,5,1,1,11,1539,1005,49,36,96.504005,[of
5,1,5,1,1,12,1615,1006,79,35,94.516464,30th
5,1,5,1,1,13,1722,1008,108,36,96.620354,"April,"
5,1,5,1,1,14,1860,1008,94,36,94.784874,1919]
5,1,5,1,1,15,1982,1008,192,37,96.486656,respecting
4,1,5,1,2,0,675,1050,1495,42,-1.0,
5,1,5,1,2,1,675,1050,296,35,96.518227,superannuation
5,1,5,1,2,2,999,1052,199,28,96.204987,allowances
5,1,5,1,2,3,1224,1052,68,28,96.297966,and
5,1,5,1,2,4,1317,1052,159,36,96.680138,pensions
5,1,5,1,2,5,1503,1052,51,28,96.680138,for
5,1,5,1,2,6,1579,1052,140,37,95.624611,railway
5,1,5,1,2,7,1744,1054,204,37,93.258163,employees.
5,1,5,1,2,8,1990,1054,97,38,91.34639,(B.O.
