level,page_num,block_num,par_num,line_num,word_num,left,top,width,height,conf,text
1,1,0,0,0,0,0,0,2451,3739,-1.0,
2,1,1,0,0,0,224,236,1817,88,-1.0,
3,1,1,1,0,0,224,236,1817,88,-1.0,
4,1,1,1,1,0,224,236,1817,51,-1.0,
5,1,1,1,1,1,224,236,245,51,0.0,International
5,1,1,1,1,2,1703,242,204,42,96.909264,Legislative
5,1,1,1,1,3,1925,241,116,35,96.563042,Series
4,1,1,1,2,0,225,289,1816,35,-1.0,
5,1,1,1,2,1,225,290,136,33,96.847702,Labour
5,1,1,1,2,2,377,289,112,34,96.83168,Office
5,1,1,1,2,3,1709,290,207,33,89.67305,1987—List
5,1,1,1,2,4,1935,289,68,34,95.882057,No.
5,1,1,1,2,5,2021,292,20,32,96.526726,3
2,1,2,0,0,0,587,404,1093,52,-1.0,
3,1,2,1,0,0,587,404,1093,52,-1.0,
4,1,2,1,1,0,587,404,1093,52,-1.0,
5,1,2,1,1,1,587,405,156,50,95.429207,LIST
5,1,2,1,1,2,769,406,92,50,94.540558,OF
5,1,2,1,1,3,887,405,285,50,96.513748,RECENT
5,1,2,1,1,4,1197,404,483,52,96.042,LEGISLATION
2,1,3,0,0,0,218,561,1826,182,-1.0,
3,1,3,1,0,0,218,561,1826,90,-1.0,
4,1,3,1,1,0,288,561,1756,42,-1.0,
5,1,3,1,1,1,288,562,77,33,96.684151,This
5,1,3,1,1,2,378,562,54,31,96.44381,list
5,1,3,1,1,3,448,562,159,33,96.44381,indicates
5,1,3,1,1,4,623,561,53,32,96.590736,the
5,1,3,1,1,5,689,572,92,23,96.64856,more
5,1,3,1,1,6,796,565,179,38,95.994156,important
5,1,3,1,1,7,989,570,206,26,96.108955,enactments
5,1,3,1,1,8,1208,573,43,22,96.833786,on
5,1,3,1,1,9,1267,561,125,38,96.808174,"labour,"
5,1,3,1,1,10,1408,562,105,33,96.170174,social
5,1,3,1,1,11,1525,564,143,39,96.170174,security
5,1,3,1,1,12,1683,561,68,32,96.888832,and
5,1,3,1,1,13,1761,561,128,32,96.606163,related
5,1,3,1,1,14,1900,561,144,42,96.522278,subjects
4,1,3,1,2,0,218,608,1511,43,-1.0,
