level,page_num,block_num,par_num,line_num,word_num,left,top,width,height,conf,text
1,1,0,0,0,0,0,0,2387,3747,-1.0,
2,1,1,0,0,0,340,248,1722,136,-1.0,
3,1,1,1,0,0,340,248,1722,136,-1.0,
4,1,1,1,1,0,1248,248,17,32,-1.0,
5,1,1,1,1,1,1248,248,17,32,97.0149,2
4,1,1,1,2,0,340,340,1722,44,-1.0,
5,1,1,1,2,1,340,341,131,35,96.756134,Labour
5,1,1,1,2,2,488,345,192,39,96.695518,inspection:
5,1,1,1,2,3,700,344,77,32,96.799065,Bra.
5,1,1,1,2,4,797,344,18,32,96.245293,3
5,1,1,1,2,5,831,342,201,42,85.849136,(160-161);
5,1,1,1,2,6,1049,341,104,35,96.252937,Neth.
5,1,1,1,2,7,1177,341,11,32,88.939301,|
5,1,1,1,2,8,1208,341,80,42,95.092308,(Ch.
5,1,1,1,2,9,1305,341,90,40,79.326111,VII);
5,1,1,1,2,10,1415,342,84,33,95.011879,Nor.
5,1,1,1,2,11,1523,341,10,32,79.478027,|
5,1,1,1,2,12,1552,340,81,43,89.416817,(Ch.
5,1,1,1,2,13,1652,341,108,40,11.50161,XIII;
5,1,1,1,2,14,1777,341,86,34,93.465538,Swe.
5,1,1,1,2,15,1883,340,17,33,93.860039,5
5,1,1,1,2,16,1917,340,81,41,94.28804,(Ch.
5,1,1,1,2,17,2016,341,46,40,95.980774,7).
2,1,2,0,0,0,340,453,1004,43,-1.0,
3,1,2,1,0,0,340,453,1004,43,-1.0,
4,1,2,1,1,0,340,453,1004,43,-1.0,
5,1,2,1,1,1,340,453,376,43,84.998108,Labour-management
5,1,2,1,1,2,735,454,169,34,93.294884,relations:
5,1,2,1,1,3,923,453,174,35,91.206192,Ger.D.R.
5,1,2,1,1,4,1123,453,8,31,89.92614,1
5,1,2,1,1,5,1155,453,29,32,93.299065,A
5,1,2,1,1,6,1201,453,78,42,96.351868,(Ch.
5,1,2,1,1,7,1301,453,43,40,95.929672,2).
2,1,3,0,0,0,340,541,1085,156,-1.0,
3,1,3,1,0,0,340,541,1085,156,-1.0,
4,1,3,1,1,0,340,541,1085,44,-1.0,
5,1,3,1,1,1,340,545,116,31,96.854614,Leave:
5,1,3,1,1,2,477,545,75,32,96.779724,Bra.
5,1,3,1,1,3,576,545,25,38,70.560783,"1,"
5,1,3,1,1,4,623,544,50,32,96.351112,Fr.
5,1,3,1,1,5,699,544,8,31,91.429436,1
5,1,3,1,1,6,729,543,104,42,93.029228,(92a);
5,1,3,1,1,7,852,542,176,35,90.484612,Ger.D.R.
5,1,3,1,1,8,1052,544,8,31,80.853806,|
5,1,3,1,1,9,1084,542,29,33,95.500397,A
5,1,3,1,1,10,1132,541,79,43,95.500397,(Ch.
5,1,3,1,1,11,1229,542,46,41,96.578743,9);
5,1,3,1,1,12,1293,542,83,34,96.436279,Swe.
5,1,3,1,1,13,1397,541,28,34,96.416367,2.
4,1,3,1,2,0,407,598,669,43,-1.0,
5,1,3,1,2,1,407,600,185,41,96.235466,Maternity
5,1,3,1,2,2,608,600,105,32,96.501564,leave:
5,1,3,1,2,3,732,600,87,33,92.216721,Nor.
5,1,3,1,2,4,841,600,11,32,52.587486,t
5,1,3,1,2,5,875,598,78,41,95.649872,(Ch.
5,1,3,1,2,6,971,600,105,40,69.457085,Vill).
4,1,3,1,3,0,404,656,375,41,-1.0,
5,1,3,1,3,1,404,656,129,41,95.77095,Special
5,1,3,1,3,2,553,656,103,33,95.77095,leave:
5,1,3,1,3,3,679,656,50,32,96.637611,Fr.
5,1,3,1,3,4,751,656,28,33,96.832764,2.
2,1,4,0,0,0,341,744,466,129,-1.0,
3,1,4,1,0,0,341,744,466,129,-1.0,
4,1,4,1,1,0,341,744,466,43,-1.0,
5,1,4,1,1,1,341,744,179,33,90.25071,Lockouts:
5,1,4,1,1,2,539,745,56,42,96.273415,Sp.
5,1,4,1,1,3,620,745,8,31,77.49559,|
5,1,4,1,1,4,651,744,156,41,94.891815,(12-16).
4,1,4,1,2,0,341,833,454,40,-1.0,
5,1,4,1,2,1,341,833,147,40,96.155159,Migrant
5,1,4,1,2,2,507,833,154,34,93.285629,workers:
5,1,4,1,2,3,684,835,63,33,86.677231,\nt.
5,1,4,1,2,4,765,833,30,34,96.805252,2.
2,1,5,0,0,0,340,920,1830,87,-1.0,
3,1,5,1,0,0,340,920,1830,87,-1.0,
