level,page_num,block_num,par_num,line_num,word_num,left,top,width,height,conf,text
1,1,0,0,0,0,0,0,2188,3564,-1.0,
2,1,1,0,0,0,142,360,1724,55,-1.0,
3,1,1,1,0,0,142,360,1724,55,-1.0,
4,1,1,1,1,0,142,360,1724,55,-1.0,
5,1,1,1,1,1,142,361,845,54,95.268036,INTERNATIONAL
5,1,1,1,1,2,1040,360,405,52,94.990814,LABOUR
5,1,1,1,1,3,1498,360,368,53,95.627029,OFFICE
2,1,2,0,0,0,137,451,1731,5,-1.0,
3,1,2,1,0,0,137,451,1731,5,-1.0,
4,1,2,1,1,0,137,451,1731,5,-1.0,
5,1,2,1,1,1,137,451,1731,5,95.0, 
2,1,3,0,0,0,136,463,1729,5,-1.0,
3,1,3,1,0,0,136,463,1729,5,-1.0,
4,1,3,1,1,0,136,463,1729,5,-1.0,
5,1,3,1,1,1,136,463,1729,5,95.0, 
2,1,4,0,0,0,185,1216,1625,155,-1.0,
3,1,4,1,0,0,185,1216,1625,155,-1.0,
4,1,4,1,1,0,185,1216,1625,155,-1.0,
5,1,4,1,1,1,185,1259,795,95,95.325645,LEGISLATIVE
5,1,4,1,1,2,1040,1216,444,155,96.677299,"SERIES,"
5,1,4,1,1,3,1563,1283,247,75,96.727791,1939
2,1,5,0,0,0,827,1807,336,52,-1.0,
3,1,5,1,0,0,827,1807,336,52,-1.0,
4,1,5,1,1,0,827,1807,336,52,-1.0,
5,1,5,1,1,1,827,1807,336,52,95.597191,INDEXES
2,1,6,0,0,0,661,3114,641,53,-1.0,
3,1,6,1,0,0,661,3114,641,53,-1.0,
4,1,6,1,1,0,661,3114,641,53,-1.0,
5,1,6,1,1,1,661,3114,345,53,96.550674,"MONTREAL,"
5,1,6,1,1,2,1052,3117,250,44,96.588966,CANADA
2,1,7,0,0,0,127,3197,908,92,-1.0,
3,1,7,1,0,0,127,3197,908,92,-1.0,
4,1,7,1,1,0,927,3197,108,40,-1.0,
5,1,7,1,1,1,927,3197,108,40,96.213539,1942
4,1,7,1,2,0,127,3247,472,42,-1.0,
5,1,7,1,2,1,127,3247,126,34,89.848526,Price:
5,1,7,1,2,2,301,3249,43,33,95.523842,10
5,1,7,1,2,3,368,3247,108,35,93.160378,cents
5,1,7,1,2,4,504,3249,95,40,82.951378,(5d.)
1,2,0,0,0,0,0,0,2194,3591,-1.0,
2,2,1,0,0,0,1003,1387,400,6,-1.0,
3,2,1,1,0,0,1003,1387,400,6,-1.0,
4,2,1,1,1,0,1003,1387,400,6,-1.0,
5,2,1,1,1,1,1003,1387,400,6,95.0, 
2,2,2,0,0,0,0,0,2194,3571,-1.0,
3,2,2,1,0,0,0,0,2194,3571,-1.0,
4,2,2,1,1,0,0,0,2194,3571,-1.0,
5,2,2,1,1,1,0,0,2194,3571,95.0, 
2,2,3,0,0,0,952,1541,355,39,-1.0,
3,2,3,1,0,0,952,1541,355,39,-1.0,
4,2,3,1,1,0,952,1541,355,39,-1.0,
5,2,3,1,1,1,952,1545,7,18,16.856728,'
5,2,3,1,1,2,1106,1541,201,39,96.173813,INDEXES
2,2,4,0,0,0,858,2142,1102,2,-1.0,
3,2,4,1,0,0,858,2142,1102,2,-1.0,
4,2,4,1,1,0,858,2142,1102,2,-1.0,
5,2,4,1,1,1,858,2142,1102,2,95.0, 
2,2,5,0,0,0,1347,2142,613,2,-1.0,
3,2,5,1,0,0,1347,2142,613,2,-1.0,
4,2,5,1,1,0,1347,2142,613,2,-1.0,
5,2,5,1,1,1,1347,2142,613,2,95.0, 
2,2,6,0,0,0,686,2247,1032,3,-1.0,
3,2,6,1,0,0,686,2247,1032,3,-1.0,
4,2,6,1,1,0,686,2247,1032,3,-1.0,
5,2,6,1,1,1,686,2247,1032,3,95.0, 
2,2,7,0,0,0,961,2247,757,3,-1.0,
3,2,7,1,0,0,961,2247,757,3,-1.0,
4,2,7,1,1,0,961,2247,757,3,-1.0,
5,2,7,1,1,1,961,2247,757,3,95.0, 
2,2,8,0,0,0,333,1687,1732,1527,-1.0,
3,2,8,1,0,0,333,1687,1732,1527,-1.0,
4,2,8,1,1,0,361,1687,1702,49,-1.0,
5,2,8,1,1,1,361,1688,28,32,89.517319,I.
5,2,8,1,1,2,437,1687,294,38,89.517319,Chronological
5,2,8,1,1,3,759,1687,189,33,80.87307,Indexes
5,2,8,1,1,4,945,1683,21,49,80.87307,:
5,2,8,1,1,5,976,1705,46,6,87.1595,—
5,2,8,1,1,6,1619,1696,40,40,6.070786,a
5,2,8,1,1,7,1959,1687,104,38,96.591461,Page
4,2,8,1,2,0,445,1787,1617,37,-1.0,
5,2,8,1,2,1,445,1793,42,31,94.23201,A.
5,2,8,1,2,2,534,1792,107,32,96.6894,Laws
5,2,8,1,2,3,671,1792,78,32,96.173004,and
5,2,8,1,2,4,779,1791,141,33,96.265938,Orders
5,2,8,1,2,5,949,1792,42,32,78.179932,of
5,2,8,1,2,6,1021,1787,85,37,71.406326,1939
5,2,8,1,2,7,1144,1817,76,7,13.170822,0...
5,2,8,1,2,8,1225,1817,329,6,0.0,cece
5,2,8,1,2,9,1462,1779,96,57,0.0,eee
5,2,8,1,2,10,1558,1799,16,24,0.608902,©
5,2,8,1,2,11,1580,1781,394,42,0.0,caccueceessuectasssuceeseueseseeees
5,2,8,1,2,12,2042,1791,20,32,96.439209,3
4,2,8,1,3,0,447,1876,1528,59,-1.0,
5,2,8,1,3,1,447,1899,42,30,92.181885,B.
5,2,8,1,3,2,536,1897,108,32,95.730614,Laws
5,2,8,1,3,3,684,1897,80,34,95.730614,and
5,2,8,1,3,4,803,1896,141,32,96.308769,Orders
5,2,8,1,3,5,985,1897,42,31,96.178146,of
5,2,8,1,3,6,1067,1903,112,30,96.82309,years
5,2,8,1,3,7,1218,1896,177,39,96.229317,previous
5,2,8,1,3,8,1436,1896,39,33,96.350922,to
5,2,8,1,3,9,1519,1896,96,37,96.484413,"1939,"
5,2,8,1,3,10,1658,1895,233,40,96.511368,reproduced
5,2,8,1,3,11,1931,1876,44,51,95.226471,in
4,2,8,1,4,0,535,1952,1439,40,-1.0,
5,2,8,1,4,1,535,1953,232,34,95.538063,connection
5,2,8,1,4,2,795,1953,94,32,96.40242,with
5,2,8,1,4,3,915,1955,108,32,95.378166,Laws
5,2,8,1,4,4,1053,1955,80,32,95.378166,and
5,2,8,1,4,5,1160,1953,143,34,96.663139,Orders
5,2,8,1,4,6,1334,1953,41,32,96.969315,of
5,2,8,1,4,7,1404,1955,86,32,96.866653,1939
5,2,8,1,4,8,1520,1952,127,36,96.704765,which
5,2,8,1,4,9,1676,1955,64,32,96.708893,are
5,2,8,1,4,10,1770,1952,204,40,96.788727,published
4,2,8,1,5,0,536,2005,1527,46,-1.0,
5,2,8,1,5,1,536,2012,40,31,96.924362,in
5,2,8,1,5,2,604,2011,65,33,96.620308,the
5,2,8,1,5,3,697,2011,227,40,96.596313,Legislative
5,2,8,1,5,4,952,2012,126,32,96.18129,Series
5,2,8,1,5,5,1103,2012,63,32,95.90152,for
5,2,8,1,5,6,1193,2011,89,33,95.90152,that
5,2,8,1,5,7,1310,2019,90,30,78.487045,year
5,2,8,1,5,8,1447,2037,305,6,29.091866,ou.
5,2,8,1,5,9,1757,2005,217,38,0.0, cesveceneeeseceeeee
5,2,8,1,5,10,2020,2011,43,32,94.611176,14
4,2,8,1,6,0,334,2115,1727,38,-1.0,
5,2,8,1,6,1,334,2116,50,31,91.914246,II.
5,2,8,1,6,2,432,2116,160,37,96.696259,Subject
5,2,8,1,6,3,614,2115,122,32,88.587425,Index
5,2,8,1,6,4,781,2143,72,4,85.018906,.......
5,2,8,1,6,5,1233,2141,109,10,0.0,qeceeeeeee
5,2,8,1,6,6,1655,2151,5,2,62.307068,.
5,2,8,1,6,7,1746,2128,82,20,0.0,voateens
5,2,8,1,6,8,1966,2143,6,4,77.093628,.
5,2,8,1,6,9,2020,2116,41,33,68.325256,1
4,2,8,1,7,0,333,2214,1729,39,-1.0,
5,2,8,1,7,1,329,2210,95,54,0.0,FEPra
5,2,8,1,7,2,433,2219,39,32,0.0,ta
5,2,8,1,7,3,509,2214,62,37,0.0,occ
5,2,8,1,7,4,581,2247,12,4,0.0,ec
5,2,8,1,7,5,599,2245,1373,7,0.0,cececececeecssccnssesceeeessescsnsesserecescsesensneqacescttenerestensactssraseeeeserecnseasvagseteeseeserevsseveeaveneeee
5,2,8,1,7,6,2022,2221,40,32,94.350456,18
