level,page_num,block_num,par_num,line_num,word_num,left,top,width,height,conf,text
1,1,0,0,0,0,0,0,2262,3619,-1.0,
2,1,1,0,0,0,413,362,1611,221,-1.0,
3,1,1,1,0,0,413,362,1611,221,-1.0,
4,1,1,1,1,0,413,362,1611,79,-1.0,
5,1,1,1,1,1,413,389,69,48,59.642555,Il.
5,1,1,1,1,2,551,389,216,48,95.939011,INDEX
5,1,1,1,1,3,803,391,82,47,93.298279,OF
5,1,1,1,1,4,922,362,444,76,92.84948,ENACTMENTS
5,1,1,1,1,5,1403,391,83,47,96.00148,OF
5,1,1,1,1,6,1520,392,240,48,96.168861,OTHER
5,1,1,1,1,7,1794,392,230,49,96.038864,YEARS
4,1,1,1,2,0,586,460,1255,52,-1.0,
5,1,1,1,2,1,586,460,355,49,95.767273,INCLUDED
5,1,1,1,2,2,978,461,187,48,95.736229,WITH
5,1,1,1,2,3,1200,461,214,48,96.173584,TEXTS
5,1,1,1,2,4,1448,462,393,50,96.106407,PUBLISHED
4,1,1,1,3,0,546,531,1346,52,-1.0,
5,1,1,1,3,1,546,531,71,48,95.039894,IN
5,1,1,1,3,2,650,531,143,48,95.039894,THE
5,1,1,1,3,3,828,531,441,50,95.508896,LEGISLATIVE
5,1,1,1,3,4,1310,531,244,50,95.508896,SERIES
5,1,1,1,3,5,1588,534,137,48,96.206192,FOR
5,1,1,1,3,6,1761,535,131,48,96.262291,1953
2,1,2,0,0,0,367,638,224,33,-1.0,
3,1,2,1,0,0,367,638,224,33,-1.0,
4,1,2,1,1,0,367,638,224,33,-1.0,
5,1,2,1,1,1,367,638,224,33,89.4664,ALBANIA
2,1,3,0,0,0,432,704,1641,204,-1.0,
3,1,3,1,0,0,432,704,1641,204,-1.0,
4,1,3,1,1,0,432,704,1640,39,-1.0,
5,1,3,1,1,1,432,704,93,36,95.535713,"1949,"
5,1,3,1,1,2,542,706,85,33,80.458191,Aug.
5,1,3,1,1,3,648,706,38,28,80.458191,13
5,1,3,1,1,4,731,706,201,34,92.849792,Legislative
5,1,3,1,1,5,953,707,122,28,96.660072,Decree
5,1,3,1,1,6,1095,708,62,28,96.521538,No.
5,1,3,1,1,7,1179,707,72,33,96.347832,"726,"
5,1,3,1,1,8,1272,707,34,27,96.347832,to
5,1,3,1,1,9,1326,707,141,34,96.450981,provide
5,1,3,1,1,10,1486,708,52,28,96.70015,for
5,1,3,1,1,11,1556,707,56,28,96.581581,the
5,1,3,1,1,12,1630,707,123,33,54.959545,calling
5,1,3,1,1,13,1770,715,44,28,96.24968,up
5,1,3,1,1,14,1835,709,35,29,96.24968,of
5,1,3,1,1,15,1887,707,185,36,96.745766,specialists
4,1,3,1,2,0,732,747,1338,36,-1.0,
5,1,3,1,2,1,732,748,51,29,96.157661,for
5,1,3,1,2,2,813,747,238,36,96.41964,"employment,"
5,1,3,1,2,3,1083,749,35,28,96.314339,to
5,1,3,1,2,4,1151,748,96,28,96.705719,make
5,1,3,1,2,5,1278,748,27,27,96.366997,it
5,1,3,1,2,6,1334,748,111,35,94.794746,illegal
5,1,3,1,2,7,1475,749,51,28,93.110359,for
5,1,3,1,2,8,1555,749,248,34,92.150986,wage-earning
5,1,3,1,2,9,1833,751,65,28,92.175209,and
5,1,3,1,2,10,1928,749,142,30,92.175209,salaried
4,1,3,1,3,0,733,789,1340,36,-1.0,
5,1,3,1,3,1,733,789,187,34,96.159599,employees
5,1,3,1,3,2,938,791,36,28,96.820633,to
5,1,3,1,3,3,994,791,157,29,96.484657,abandon
5,1,3,1,3,4,1171,789,86,28,96.637215,their
