level,page_num,block_num,par_num,line_num,word_num,left,top,width,height,conf,text
1,1,0,0,0,0,0,0,2434,3739,-1.0,
2,1,1,0,0,0,250,221,1806,84,-1.0,
3,1,1,1,0,0,250,221,1806,84,-1.0,
4,1,1,1,1,0,250,221,1806,52,-1.0,
5,1,1,1,1,1,250,221,247,52,92.700958,International
5,1,1,1,1,2,1721,222,203,43,96.5354,Legislative
5,1,1,1,1,3,1941,221,115,33,96.5354,Series
4,1,1,1,2,0,251,269,1805,36,-1.0,
5,1,1,1,2,1,251,271,137,34,96.889137,Labour
5,1,1,1,2,2,404,271,113,34,96.558182,Office
5,1,1,1,2,3,1728,269,204,34,91.993637,1985—List
5,1,1,1,2,4,1950,269,67,33,95.728828,No.
5,1,1,1,2,5,2036,269,20,32,95.728828,3
2,1,2,0,0,0,609,387,1084,51,-1.0,
3,1,2,1,0,0,609,387,1084,51,-1.0,
4,1,2,1,1,0,609,387,1084,51,-1.0,
5,1,2,1,1,1,609,389,155,49,95.96035,LIST
5,1,2,1,1,2,789,387,94,50,96.884529,OF
5,1,2,1,1,3,906,389,283,49,95.868881,RECENT
5,1,2,1,1,4,1214,387,479,51,95.868881,LEGISLATION
2,1,3,0,0,0,249,537,1807,129,-1.0,
3,1,3,1,0,0,249,537,1807,129,-1.0,
4,1,3,1,1,0,341,537,1715,41,-1.0,
5,1,3,1,1,1,341,538,76,33,96.964348,This
5,1,3,1,1,2,428,538,53,32,96.904625,list
5,1,3,1,1,3,496,537,156,33,96.174667,indicates
5,1,3,1,1,4,665,537,54,33,96.174667,the
5,1,3,1,1,5,730,547,91,23,96.10347,more
5,1,3,1,1,6,834,538,178,40,96.018852,important
5,1,3,1,1,7,1024,545,203,25,96.073601,enactments
5,1,3,1,1,8,1238,549,42,22,94.73774,on
5,1,3,1,1,9,1294,537,126,37,96.341621,"labour,"
5,1,3,1,1,10,1434,537,105,33,96.289314,social
5,1,3,1,1,11,1549,538,140,39,96.49408,security
5,1,3,1,1,12,1701,537,68,33,96.49408,and
5,1,3,1,1,13,1778,537,127,33,96.913872,related
5,1,3,1,1,14,1913,537,143,41,96.730492,subjects
4,1,3,1,2,0,249,579,1500,50,-1.0,
5,1,3,1,2,1,249,581,102,33,96.865829,noted
5,1,3,1,2,2,364,583,32,31,95.992294,in
5,1,3,1,2,3,414,581,53,33,95.992294,the
5,1,3,1,2,4,482,581,123,41,93.281708,official
5,1,3,1,2,5,620,587,147,35,92.642448,gazettes
5,1,3,1,2,6,782,579,145,42,96.947754,recently
5,1,3,1,2,7,941,581,148,33,96.878426,received
5,1,3,1,2,8,1102,581,45,41,96.940231,by
5,1,3,1,2,9,1162,579,54,34,96.863098,the
5,1,3,1,2,10,1233,579,239,34,96.675987,International
