level,page_num,block_num,par_num,line_num,word_num,left,top,width,height,conf,text
1,1,0,0,0,0,0,0,2234,3644,-1.0,
2,1,1,0,0,0,200,352,1758,73,-1.0,
3,1,1,1,0,0,200,352,1758,73,-1.0,
4,1,1,1,1,0,200,352,1758,73,-1.0,
5,1,1,1,1,1,200,359,854,66,96.179634,INTERNATIONAL
5,1,1,1,1,2,1117,355,414,62,95.393852,LABOUR
5,1,1,1,1,3,1596,352,362,63,96.052567,OFFICE
2,1,2,0,0,0,199,443,1757,18,-1.0,
3,1,2,1,0,0,199,443,1757,18,-1.0,
4,1,2,1,1,0,199,443,1757,18,-1.0,
5,1,2,1,1,1,199,443,1757,18,95.0, 
2,1,3,0,0,0,196,455,1764,17,-1.0,
3,1,3,1,0,0,196,455,1764,17,-1.0,
4,1,3,1,1,0,196,455,1764,17,-1.0,
5,1,3,1,1,1,196,455,1764,17,95.0, 
2,1,4,0,0,0,200,1347,1762,121,-1.0,
3,1,4,1,0,0,200,1347,1762,121,-1.0,
4,1,4,1,1,0,200,1347,1762,121,-1.0,
5,1,4,1,1,1,200,1349,872,110,95.538078,LEGISLATIVE
5,1,4,1,1,2,1146,1347,489,121,95.548286,"SERIES,"
5,1,4,1,1,3,1708,1349,254,101,96.259247,1941
2,1,5,0,0,0,877,2051,415,49,-1.0,
3,1,5,1,0,0,877,2051,415,49,-1.0,
4,1,5,1,1,0,877,2051,415,49,-1.0,
5,1,5,1,1,1,877,2051,415,49,95.319336,INDEXES
2,1,6,0,0,0,757,3129,635,50,-1.0,
3,1,6,1,0,0,757,3129,635,50,-1.0,
4,1,6,1,1,0,757,3129,635,50,-1.0,
5,1,6,1,1,1,757,3129,349,50,94.524963,"MONTREAL,"
5,1,6,1,1,2,1161,3125,231,62,94.524963,CANADA
2,1,7,0,0,0,200,3210,1756,104,-1.0,
3,1,7,1,0,0,200,3210,1756,104,-1.0,
4,1,7,1,1,0,1020,3210,108,41,-1.0,
5,1,7,1,1,1,1020,3210,108,41,96.760956,1943
4,1,7,1,2,0,200,3274,1756,40,-1.0,
5,1,7,1,2,1,200,3275,111,34,89.385338,Price
5,1,7,1,2,2,329,3283,8,24,88.585434,:
5,1,7,1,2,3,367,3274,42,35,96.818794,25
5,1,7,1,2,4,431,3274,112,33,96.524841,cents
5,1,7,1,2,5,568,3274,76,36,93.407204,(18)
5,1,7,1,2,6,1475,3275,92,39,91.13665,July
5,1,7,1,2,7,1582,3293,16,6,91.13665,-
5,1,7,1,2,8,1614,3274,233,40,95.600769,September
5,1,7,1,2,9,1866,3274,90,33,96.869598,1943
1,2,0,0,0,0,0,0,2228,3604,-1.0,
2,2,1,0,0,0,415,5,1809,56,-1.0,
3,2,1,1,0,0,415,5,1809,56,-1.0,
4,2,1,1,1,0,441,5,1620,16,-1.0,
5,2,1,1,1,1,441,5,46,11,16.453461,MF
5,2,1,1,1,2,565,6,83,13,25.217224,tas
5,2,1,1,1,3,693,8,6,6,26.468994,ad
5,2,1,1,1,4,757,8,43,5,35.946625,see
5,2,1,1,1,5,1020,16,38,4,32.15744,Lo
5,2,1,1,1,6,1215,12,48,9,33.347054,eo.
5,2,1,1,1,7,1364,13,4,4,0.0,.
5,2,1,1,1,8,1443,18,3,2,24.420319,.
5,2,1,1,1,9,1726,17,53,3,2.919907,ore
5,2,1,1,1,10,2058,20,3,1,59.97971,.
4,2,1,1,2,0,415,8,1809,35,-1.0,
5,2,1,1,2,1,415,14,93,21,18.391357,Loot
5,2,1,1,2,2,689,8,35,17,28.680321,ad
5,2,1,1,2,3,1159,25,8,16,0.0,:
5,2,1,1,2,4,1305,13,94,19,34.443008,"hme,"
5,2,1,1,2,5,1454,18,40,13,4.642914,of
5,2,1,1,2,6,1739,26,4,2,42.81356,-
5,2,1,1,2,7,1827,28,3,3,40.133171,.
5,2,1,1,2,8,1883,18,341,25,13.710953,fA
4,2,1,1,3,0,1295,42,927,19,-1.0,
5,2,1,1,3,1,1295,50,3,2,6.096336,:
5,2,1,1,3,2,1634,51,3,2,55.129349,:
5,2,1,1,3,3,1934,48,3,1,0.0,.
5,2,1,1,3,4,2084,44,7,7,21.857269,nr
5,2,1,1,3,5,2151,45,2,16,35.123413,a
5,2,1,1,3,6,2195,54,27,7,36.187138,arn
2,2,2,0,0,0,1047,903,11,18,-1.0,
3,2,2,1,0,0,1047,903,11,18,-1.0,
4,2,2,1,1,0,1047,903,11,18,-1.0,
5,2,2,1,1,1,1047,903,11,18,69.728912,4
2,2,3,0,0,0,604,993,1091,97,-1.0,
3,2,3,1,0,0,604,993,1091,97,-1.0,
4,2,3,1,1,0,604,993,1091,97,-1.0,
5,2,3,1,1,1,604,993,566,85,96.247871,LEGISLATIVE
5,2,3,1,1,2,1203,1017,310,73,96.247871,"SERIES,"
5,2,3,1,1,3,1547,1020,148,59,96.715813,1941
2,2,4,0,0,0,1062,1175,197,30,-1.0,
3,2,4,1,0,0,1062,1175,197,30,-1.0,
4,2,4,1,1,0,1062,1175,197,30,-1.0,
5,2,4,1,1,1,1062,1175,197,30,96.555557,INDEXES
2,2,5,0,0,0,271,1287,1763,39,-1.0,
3,2,5,1,0,0,271,1287,1763,39,-1.0,
4,2,5,1,1,0,271,1287,1763,39,-1.0,
5,2,5,1,1,1,271,1289,30,33,94.391914,J.
5,2,5,1,1,2,347,1287,307,39,92.905518,Chronological
5,2,5,1,1,3,679,1288,235,32,89.418549,Indexes:—
5,2,5,1,1,4,1930,1289,104,37,96.012321,Page
2,2,6,0,0,0,348,1365,1554,90,-1.0,
3,2,6,1,0,0,348,1365,1554,90,-1.0,
4,2,6,1,1,0,348,1365,1554,41,-1.0,
5,2,6,1,1,1,348,1369,47,31,96.822044,A.
5,2,6,1,1,2,441,1368,111,31,96.428879,Laws
5,2,6,1,1,3,580,1367,79,32,96.428879,and
5,2,6,1,1,4,688,1367,144,33,96.570763,Orders
5,2,6,1,1,5,860,1365,42,33,95.524277,in
5,2,6,1,1,6,931,1367,68,32,95.608025,the
5,2,6,1,1,7,1026,1365,233,41,96.320518,Legislative
5,2,6,1,1,8,1287,1368,128,32,96.576904,Series
5,2,6,1,1,9,1442,1367,43,33,95.952301,of
5,2,6,1,1,10,1512,1368,69,32,96.319527,the
5,2,6,1,1,11,1608,1368,294,35,95.981438,International
4,2,6,1,2,0,444,1413,1455,42,-1.0,
5,2,6,1,2,1,444,1413,156,34,96.402199,Labour
5,2,6,1,2,2,640,1413,142,38,96.410896,"Office,"
5,2,6,1,2,3,826,1413,97,37,95.936508,"1941,"
5,2,6,1,2,4,964,1416,79,32,95.936508,and
5,2,6,1,2,5,1087,1413,113,33,95.579887,other
5,2,6,1,2,6,1242,1413,219,39,95.265442,important
5,2,6,1,2,7,1502,1415,135,33,96.150566,labour
5,2,6,1,2,8,1678,1415,221,40,95.576813,legislation
2,2,7,0,0,0,267,1460,1766,292,-1.0,
3,2,7,1,0,0,348,1460,1685,168,-1.0,
4,2,7,1,1,0,439,1460,1594,40,-1.0,
5,2,7,1,1,1,439,1462,142,37,96.769653,passed
5,2,7,1,1,2,616,1460,142,40,96.049698,during
5,2,7,1,1,3,791,1462,68,32,96.377281,the
5,2,7,1,1,4,894,1468,92,31,96.011879,year
5,2,7,1,1,5,1022,1460,84,32,82.183655,1941
5,2,7,1,1,6,1147,1487,75,7,0.0,1...
5,2,7,1,1,7,1238,1487,29,7,0.0,..
5,2,7,1,1,8,1283,1487,608,8,0.0,occ
5,2,7,1,1,9,1519,1456,88,48,32.511887,cece
5,2,7,1,1,10,1619,1456,32,48,33.831299,ce
5,2,7,1,1,11,1663,1456,132,48,22.950684,cece
5,2,7,1,1,12,1815,1456,80,48,19.782104,eee
5,2,7,1,1,13,2014,1464,19,32,96.945259,3
4,2,7,1,2,0,348,1532,1550,48,-1.0,
5,2,7,1,2,1,348,1540,45,34,91.867378,B.
5,2,7,1,2,2,440,1542,111,34,95.265717,Laws
5,2,7,1,2,3,579,1540,80,34,96.815262,and
5,2,7,1,2,4,688,1539,146,33,96.741447,Orders
5,2,7,1,2,5,863,1540,40,34,94.668663,of
5,2,7,1,2,6,931,1547,112,32,96.721832,years
5,2,7,1,2,7,1071,1532,181,47,96.578476,previous
5,2,7,1,2,8,1280,1543,40,32,95.841515,to
5,2,7,1,2,9,1352,1542,83,32,96.90963,1941
5,2,7,1,2,10,1464,1542,239,38,96.382744,reproduced
5,2,7,1,2,11,1733,1543,40,31,92.475708,in
5,2,7,1,2,12,1805,1550,93,25,90.679092,con-
4,2,7,1,3,0,440,1586,1458,42,-1.0,
5,2,7,1,3,1,440,1586,161,33,96.268044,nection
5,2,7,1,3,2,628,1586,97,33,95.726425,with
5,2,7,1,3,3,752,1590,112,32,96.726158,Laws
5,2,7,1,3,4,895,1588,79,32,96.52597,and
5,2,7,1,3,5,1004,1588,144,33,96.521126,Orders
5,2,7,1,3,6,1179,1588,40,34,96.355743,of
5,2,7,1,3,7,1251,1588,84,32,96.70118,1941
5,2,7,1,3,8,1366,1588,129,32,96.927254,which
5,2,7,1,3,9,1524,1598,66,25,93.055931,are
5,2,7,1,3,10,1620,1590,278,38,77.322113,published-in
3,2,7,2,0,0,443,1632,1590,42,-1.0,
4,2,7,2,1,0,443,1632,1590,42,-1.0,
5,2,7,2,1,1,443,1635,68,32,96.771858,the
5,2,7,2,1,2,536,1634,234,38,95.527443,Legislative
5,2,7,2,1,3,796,1632,130,35,96.150024,Series
5,2,7,2,1,4,951,1632,63,35,96.197922,for
5,2,7,2,1,5,1040,1635,91,35,96.277328,that
5,2,7,2,1,6,1158,1642,90,32,91.941002,year
5,2,7,2,1,7,1282,1660,609,7,16.540718,.............
5,2,7,2,1,8,1597,1628,72,50,0.0,cee
5,2,7,2,1,9,1684,1628,55,50,31.443542,eee
5,2,7,2,1,10,1751,1628,80,50,0.0,eee
5,2,7,2,1,11,1834,1628,60,50,0.0,eee
5,2,7,2,1,12,1991,1638,42,32,96.992401,42
3,2,7,3,0,0,267,1712,1764,40,-1.0,
4,2,7,3,1,0,267,1712,1764,40,-1.0,
5,2,7,3,1,1,267,1714,52,32,72.534958,TI.
5,2,7,3,1,2,365,1712,168,40,96.564751,Subject
5,2,7,3,1,3,556,1714,126,32,96.426498,Index
5,2,7,3,1,4,708,1714,40,32,96.900955,to
5,2,7,3,1,5,775,1714,68,32,96.417847,the
5,2,7,3,1,6,869,1714,233,37,96.01506,Legislative
5,2,7,3,1,7,1128,1712,139,39,95.353653,"Series,"
5,2,7,3,1,8,1297,1715,81,32,91.633278,1941
5,2,7,3,1,9,1414,1739,476,11,6.796738,...................05.
5,2,7,3,1,10,1990,1718,41,32,96.93354,44
2,2,8,0,0,0,264,1794,145,32,-1.0,
3,2,8,1,0,0,264,1794,145,32,-1.0,
4,2,8,1,1,0,264,1794,145,32,-1.0,
5,2,8,1,1,1,264,1794,145,32,95.324043,Errata
2,2,9,0,0,0,515,1816,1151,11,-1.0,
3,2,9,1,0,0,515,1816,1375,14,-1.0,
4,2,9,1,1,0,515,1816,1151,11,-1.0,
5,2,9,1,1,1,515,1816,52,8,26.772186,Ce
5,2,9,1,1,2,905,1816,314,10,0.0,a
5,2,9,1,1,3,1360,1818,306,9,11.593628,rr
2,2,10,0,0,0,947,2240,410,5,-1.0,
3,2,10,1,0,0,947,2240,410,5,-1.0,
4,2,10,1,1,0,947,2240,410,5,-1.0,
5,2,10,1,1,1,947,2240,410,5,95.0, 
1,3,0,0,0,0,0,0,2202,3626,-1.0,
2,3,1,0,0,0,1660,321,296,28,-1.0,
3,3,1,1,0,0,1660,321,296,28,-1.0,
4,3,1,1,1,0,1660,321,296,28,-1.0,
5,3,1,1,1,1,1660,321,78,27,90.082985,1941
5,3,1,1,1,2,1750,336,40,4,90.082985,—
5,3,1,1,1,3,1804,321,152,28,95.934891,Indexes
2,3,2,0,0,0,904,389,342,51,-1.0,
3,3,2,1,0,0,904,389,342,51,-1.0,
4,3,2,1,1,0,904,389,342,51,-1.0,
5,3,2,1,1,1,904,389,342,51,96.352791,INDEXES
2,3,3,0,0,0,601,525,945,46,-1.0,
3,3,3,1,0,0,601,525,945,46,-1.0,
4,3,3,1,1,0,601,525,945,46,-1.0,
5,3,3,1,1,1,601,528,34,41,94.019234,I.
5,3,3,1,1,2,703,527,533,44,95.598167,CHRONOLOGICAL
5,3,3,1,1,3,1266,525,280,44,96.057533,INDEXES
2,3,4,0,0,0,201,604,1758,219,-1.0,
3,3,4,1,0,0,201,604,1758,219,-1.0,
4,3,4,1,1,0,201,604,1758,53,-1.0,
5,3,4,1,1,1,201,608,63,49,95.977127,A)
5,3,4,1,1,2,329,608,172,44,96.731308,LAWS
5,3,4,1,1,3,539,607,134,42,96.293472,AND
5,3,4,1,1,4,713,607,249,44,96.232452,ORDERS
5,3,4,1,1,5,1001,608,69,41,96.011971,IN
5,3,4,1,1,6,1105,605,127,42,96.146042,THE
5,3,4,1,1,7,1275,604,419,45,95.986359,LEGISLATIVE
5,3,4,1,1,8,1735,604,224,44,95.590706,SERIES
4,3,4,1,2,0,201,663,1757,50,-1.0,
5,3,4,1,2,1,201,665,78,43,96.142021,OF
5,3,4,1,2,2,319,667,125,41,95.936501,THE
5,3,4,1,2,3,487,664,527,44,95.989174,INTERNATIONAL
5,3,4,1,2,4,1056,663,254,42,96.379303,LABOUR
5,3,4,1,2,5,1354,663,240,50,96.883392,"OFFICE,"
5,3,4,1,2,6,1642,663,133,50,95.65461,"1941,"
5,3,4,1,2,7,1820,664,138,41,96.701622,AND
4,3,4,1,3,0,202,717,1756,50,-1.0,
5,3,4,1,3,1,202,723,210,44,96.544327,OTHER
5,3,4,1,3,2,475,723,368,42,96.544327,IMPORTANT
5,3,4,1,3,3,908,720,252,44,94.975906,LABOUR
5,3,4,1,3,4,1228,719,421,44,88.722435,LEGISLATION
5,3,4,1,3,5,1714,717,244,46,88.722435,PASSED
4,3,4,1,4,0,201,779,769,44,-1.0,
5,3,4,1,4,1,201,779,243,44,95.575478,DURING
5,3,4,1,4,2,475,779,124,41,95.924042,THE
5,3,4,1,4,3,631,779,173,42,96.428169,YEAR
5,3,4,1,4,4,840,779,130,41,96.452423,1941.
2,3,5,0,0,0,193,893,1767,1055,-1.0,
3,3,5,1,0,0,197,893,1763,228,-1.0,
4,3,5,1,1,0,240,893,1715,39,-1.0,
5,3,5,1,1,1,240,896,84,31,96.010384,The
5,3,5,1,1,2,345,896,120,31,96.201996,Index
5,3,5,1,1,3,488,895,101,37,96.652031,gives
5,3,5,1,1,4,619,896,52,32,96.741577,(1)
5,3,5,1,1,5,700,897,65,31,96.741577,the
5,3,5,1,1,6,789,893,106,34,96.424461,titles
5,3,5,1,1,7,917,895,42,30,96.610077,of
5,3,5,1,1,8,980,895,67,30,96.610077,the
5,3,5,1,1,9,1071,893,101,34,94.897514,texts
5,3,5,1,1,10,1195,893,211,32,94.897514,contained
5,3,5,1,1,11,1428,895,40,30,95.841331,in
5,3,5,1,1,12,1491,895,163,30,95.746208,Volume
5,3,5,1,1,13,1678,895,121,32,94.561119,XXII
5,3,5,1,1,14,1822,895,41,30,96.793854,of
5,3,5,1,1,15,1887,895,68,32,96.515305,the
4,3,5,1,2,0,197,940,1761,40,-1.0,
5,3,5,1,2,1,197,944,228,36,96.142448,Legislative
