level,page_num,block_num,par_num,line_num,word_num,left,top,width,height,conf,text
1,1,0,0,0,0,0,0,2356,3723,-1.0,
2,1,1,0,0,0,1223,222,21,33,-1.0,
3,1,1,1,0,0,1223,222,21,33,-1.0,
4,1,1,1,1,0,1223,222,21,33,-1.0,
5,1,1,1,1,1,1223,222,21,33,96.304741,4
2,1,2,0,0,0,551,308,1374,160,-1.0,
3,1,2,1,0,0,551,308,1374,160,-1.0,
4,1,2,1,1,0,551,308,1374,43,-1.0,
5,1,2,1,1,1,551,309,56,39,77.015381,Il.
5,1,2,1,1,2,667,308,185,40,94.314461,INDEX
5,1,2,1,1,3,875,308,79,41,93.094818,OF
5,1,2,1,1,4,975,308,405,43,90.807144,ENACTMENTS
5,1,2,1,1,5,1404,309,79,42,96.56868,OF
5,1,2,1,1,6,1504,309,207,42,96.480759,OTHER
5,1,2,1,1,7,1734,309,191,42,96.480759,YEARS
4,1,2,1,2,0,593,366,1290,43,-1.0,
5,1,2,1,2,1,593,366,311,42,96.244057,INCLUDED
5,1,2,1,2,2,927,368,160,40,95.817596,WITH
5,1,2,1,2,3,1106,368,186,40,96.265533,TEXTS
5,1,2,1,2,4,1316,368,339,41,95.986259,PUBLISHED
5,1,2,1,2,5,1678,369,61,40,96.042732,IN
5,1,2,1,2,6,1762,369,121,40,96.007484,THE
4,1,2,1,3,0,791,425,894,43,-1.0,
5,1,2,1,3,1,791,425,392,42,95.975441,LEGISLATIVE
5,1,2,1,3,2,1204,426,206,41,95.658165,SERIES
5,1,2,1,3,3,1431,426,119,42,94.869827,FOR
5,1,2,1,3,4,1575,425,110,42,96.700638,1982
2,1,3,0,0,0,314,608,1859,920,-1.0,
3,1,3,1,0,0,314,608,1859,920,-1.0,
4,1,3,1,1,0,315,608,202,33,-1.0,
5,1,3,1,1,1,315,608,202,33,96.794724,AUSTRIA
4,1,3,1,2,0,353,703,1813,45,-1.0,
5,1,3,1,2,1,353,703,208,33,82.872879,1982—Aus.
5,1,3,1,2,2,587,704,8,32,93.094551,|
5,1,3,1,2,3,708,703,82,33,96.996567,This
5,1,3,1,2,4,813,704,199,33,96.019424,translation
5,1,3,1,2,5,1038,705,204,42,96.019424,reproduces
5,1,3,1,2,6,1264,715,22,24,96.350906,a
5,1,3,1,2,7,1307,705,254,34,96.350906,consolidation
5,1,3,1,2,8,1585,707,166,41,96.409821,prepared
5,1,3,1,2,9,1775,705,43,42,96.04277,by
5,1,3,1,2,10,1842,705,56,34,96.04277,the
5,1,3,1,2,11,1922,705,244,34,95.816879,International
4,1,3,1,3,0,709,749,1464,46,-1.0,
5,1,3,1,3,1,709,749,139,35,96.673149,Labour
5,1,3,1,3,2,861,749,110,35,96.874268,Office
5,1,3,1,3,3,984,751,40,33,96.920189,of
5,1,3,1,3,4,1035,751,56,33,96.795761,the
5,1,3,1,3,5,1106,752,138,33,96.874878,Federal
5,1,3,1,3,6,1259,752,67,32,95.931786,Act
5,1,3,1,3,7,1340,752,40,33,96.654327,of
5,1,3,1,3,8,1396,752,8,32,76.806938,1
5,1,3,1,3,9,1423,752,76,41,96.15731,July
5,1,3,1,3,10,1519,752,79,33,96.729965,1948
5,1,3,1,3,11,1614,752,188,43,96.754295,respecting
5,1,3,1,3,12,1815,752,58,33,96.853622,the
5,1,3,1,3,13,1885,752,232,43,96.476753,employment
5,1,3,1,3,14,2130,752,43,33,97.01075,of
4,1,3,1,4,0,707,797,1462,44,-1.0,
5,1,3,1,4,1,707,797,151,34,96.548172,children
5,1,3,1,4,2,872,799,68,33,96.951485,and
5,1,3,1,4,3,954,808,90,31,96.390114,young
5,1,3,1,4,4,1083,809,140,32,96.880821,persons
5,1,3,1,4,5,1236,799,194,42,96.284309,(originally
5,1,3,1,4,6,1443,799,184,34,96.71402,translated
5,1,3,1,4,7,1640,809,39,24,96.884315,as
5,1,3,1,4,8,1691,799,199,41,96.301956,Legislative
5,1,3,1,4,9,1903,797,120,40,92.370827,"Series,"
5,1,3,1,4,10,2043,799,126,33,91.551247,1948—
4,1,3,1,5,0,708,844,528,43,-1.0,
5,1,3,1,5,1,708,845,83,32,95.68914,Aus.
5,1,3,1,5,2,813,844,97,35,76.001633,3...
5,1,3,1,5,3,935,845,209,34,86.529259,1969—Aus.
5,1,3,1,5,4,1162,847,74,40,96.379959,4B).
4,1,3,1,6,0,315,985,285,34,-1.0,
5,1,3,1,6,1,315,985,154,34,96.448212,COSTA
5,1,3,1,6,2,487,985,113,34,96.529228,RICA
4,1,3,1,7,0,352,1080,1814,44,-1.0,
5,1,3,1,7,1,352,1080,187,33,90.094177,1982—CR
5,1,3,1,7,2,564,1080,8,32,92.136993,1
5,1,3,1,7,3,709,1081,82,34,96.605225,This
5,1,3,1,7,4,803,1081,199,34,96.24028,translation
5,1,3,1,7,5,1016,1083,204,41,95.901787,reproduces
5,1,3,1,7,6,1235,1081,56,34,95.901787,the
5,1,3,1,7,7,1304,1088,66,27,96.702797,text
5,1,3,1,7,8,1384,1083,42,33,96.974037,of
5,1,3,1,7,9,1434,1083,87,33,96.572983,Title
5,1,3,1,7,10,1532,1084,47,31,95.859055,IV
5,1,3,1,7,11,1592,1083,42,33,96.861855,of
5,1,3,1,7,12,1643,1083,55,33,96.72139,the
5,1,3,1,7,13,1711,1083,139,34,96.197464,Labour
5,1,3,1,7,14,1863,1083,98,33,96.218811,Code
5,1,3,1,7,15,1973,1083,193,41,96.342796,(originally
4,1,3,1,8,0,709,1127,1457,42,-1.0,
5,1,3,1,8,1,709,1128,185,33,96.439072,translated
5,1,3,1,8,2,909,1139,37,22,96.476456,as
5,1,3,1,8,3,962,1128,196,41,94.566986,Legislative
5,1,3,1,8,4,1172,1127,110,34,92.110672,Series
5,1,3,1,8,5,1302,1129,188,35,86.029892,1943—CR
5,1,3,1,8,6,1512,1129,93,34,39.215702,1...
5,1,3,1,8,7,1627,1131,82,32,39.215702,1955
5,1,3,1,8,8,1725,1132,62,33,91.05011,CR
5,1,3,1,8,9,1809,1131,8,32,71.549484,1
5,1,3,1,8,10,1837,1131,68,33,96.251122,and
5,1,3,1,8,11,1922,1129,63,34,96.087173,last
5,1,3,1,8,12,1999,1129,167,34,96.524071,amended
4,1,3,1,9,0,708,1175,646,42,-1.0,
5,1,3,1,9,1,708,1175,44,41,96.904488,by
5,1,3,1,9,2,769,1176,66,32,96.850426,Act
5,1,3,1,9,3,854,1177,68,32,96.390488,No.
5,1,3,1,9,4,940,1176,84,33,96.390488,6727
5,1,3,1,9,5,1044,1176,72,33,96.358559,of
5,1,3,1,9,6,1102,1170,23,52,96.205284,9
5,1,3,1,9,7,1135,1177,88,32,96.125694,Mar.
5,1,3,1,9,8,1250,1176,104,41,96.249908,1982).
4,1,3,1,10,0,314,1300,186,33,-1.0,
5,1,3,1,10,1,314,1300,186,33,96.758873,FRANCE
4,1,3,1,11,0,349,1392,1816,43,-1.0,
5,1,3,1,11,1,349,1392,34,33,95.529495,17
5,1,3,1,11,2,400,1393,76,34,95.035034,Oct.
5,1,3,1,11,3,501,1392,74,33,89.327354,1981
5,1,3,1,11,4,707,1393,65,32,96.838371,Act
5,1,3,1,11,5,791,1395,68,32,93.286255,No.
5,1,3,1,11,6,879,1392,145,39,57.39193,"81~941,"
5,1,3,1,11,7,1044,1399,36,28,96.710571,to
5,1,3,1,11,8,1098,1393,122,32,96.362785,amend
5,1,3,1,11,9,1239,1393,135,32,96.702454,various
5,1,3,1,11,10,1392,1393,193,42,96.68261,provisions
5,1,3,1,11,11,1603,1393,40,34,96.35994,of
5,1,3,1,11,12,1656,1393,57,34,96.570969,the
5,1,3,1,11,13,1730,1393,139,34,96.415802,Labour
5,1,3,1,11,14,1886,1393,99,34,96.044914,Code
5,1,3,1,11,15,2001,1403,37,24,95.86895,as
5,1,3,1,11,16,2055,1399,36,26,96.553284,to
5,1,3,1,11,17,2109,1392,56,33,96.552292,the
4,1,3,1,12,0,707,1437,1460,44,-1.0,
5,1,3,1,12,1,707,1439,232,42,96.659576,employment
5,1,3,1,12,2,952,1439,42,33,95.197098,of
5,1,3,1,12,3,999,1439,88,33,95.197098,alien
5,1,3,1,12,4,1100,1439,148,33,96.712128,workers
5,1,3,1,12,5,1260,1439,78,33,96.795456,who
5,1,3,1,12,6,1351,1439,85,33,96.479187,have
5,1,3,1,12,7,1448,1445,61,27,93.248665,not
5,1,3,1,12,8,1523,1439,203,42,92.741287,regularised
5,1,3,1,12,9,1741,1439,84,33,96.424934,their
5,1,3,1,12,10,1837,1439,162,33,96.642807,situation
5,1,3,1,12,11,2014,1437,153,42,96.827843,(Journal
4,1,3,1,13,0,708,1485,1457,43,-1.0,
5,1,3,1,13,1,708,1487,140,41,88.891922,"Officiel,"
5,1,3,1,13,2,872,1487,110,33,86.3853,19-20
5,1,3,1,13,3,996,1487,78,33,96.21064,Oct.
5,1,3,1,13,4,1099,1488,104,40,96.678444,1981).
5,1,3,1,13,5,1916,1488,54,32,92.889412,Fr.
5,1,3,1,13,6,1991,1487,46,32,92.696045,1F
5,1,3,1,13,7,2054,1485,111,42,96.066025,(1/83)
2,1,4,0,0,0,314,1627,804,34,-1.0,
3,1,4,1,0,0,314,1627,804,34,-1.0,
4,1,4,1,1,0,314,1627,804,34,-1.0,
5,1,4,1,1,1,314,1627,213,33,94.765793,FEDERAL
5,1,4,1,1,2,544,1627,238,34,95.983932,REPUBLIC
5,1,4,1,1,3,799,1628,63,32,96.673141,OF
5,1,4,1,1,4,880,1628,238,32,96.30249,GERMANY
2,1,5,0,0,0,348,1720,1817,133,-1.0,
3,1,5,1,0,0,348,1720,1817,133,-1.0,
4,1,5,1,1,0,348,1720,1817,44,-1.0,
5,1,5,1,1,1,348,1721,291,35,84.660255,1982—Ger.F.R.
5,1,5,1,1,2,664,1723,8,32,70.924622,|
5,1,5,1,1,3,707,1721,81,32,93.775642,This
5,1,5,1,1,4,801,1721,201,34,96.202766,translation
5,1,5,1,1,5,1015,1721,203,43,96.632835,reproduces
5,1,5,1,1,6,1231,1721,56,34,97.002907,the
5,1,5,1,1,7,1300,1720,123,35,96.850876,official
5,1,5,1,1,8,1435,1721,254,34,96.709747,consolidation
5,1,5,1,1,9,1702,1721,41,34,96.13797,of
5,1,5,1,1,10,1751,1721,56,34,96.925583,the
5,1,5,1,1,11,1821,1721,140,34,96.569191,Federal
5,1,5,1,1,12,1973,1720,192,35,96.563431,Children’s
4,1,5,1,2,0,708,1765,1455,44,-1.0,
5,1,5,1,2,1,708,1767,215,33,96.588516,Allowances
5,1,5,1,2,2,942,1768,64,32,95.929932,Act
5,1,5,1,2,3,1027,1767,41,33,95.847755,of
5,1,5,1,2,4,1088,1767,36,33,96.876877,14
5,1,5,1,2,5,1144,1768,82,41,95.847427,Apr.
5,1,5,1,2,6,1254,1767,81,33,95.847427,1964
5,1,5,1,2,7,1352,1767,194,42,95.374138,(originally
5,1,5,1,2,8,1566,1767,185,34,96.492126,translated
5,1,5,1,2,9,1771,1777,38,23,96.299408,as
5,1,5,1,2,10,1827,1765,199,43,92.199066,Legislative
5,1,5,1,2,11,2045,1765,118,40,96.954529,"Series,"
4,1,5,1,3,0,713,1813,359,40,-1.0,
5,1,5,1,3,1,713,1813,294,35,91.197754,1964—Ger.F.R.
5,1,5,1,3,2,1032,1815,40,38,96.766342,1).
2,1,6,0,0,0,347,1905,1815,91,-1.0,
3,1,6,1,0,0,347,1905,1815,91,-1.0,
4,1,6,1,1,0,347,1905,1815,44,-1.0,
5,1,6,1,1,1,347,1905,290,35,62.482098,1982—Ger.F.R.
5,1,6,1,1,2,657,1907,20,30,94.429207,2
5,1,6,1,1,3,705,1907,82,33,94.429207,This
5,1,6,1,1,4,799,1908,199,33,96.524475,translation
5,1,6,1,1,5,1010,1908,204,41,95.79377,reproduces
5,1,6,1,1,6,1223,1908,56,33,95.79377,the
5,1,6,1,1,7,1290,1907,124,34,96.676361,official
5,1,6,1,1,8,1423,1908,254,33,96.676361,consolidation
5,1,6,1,1,9,1688,1908,42,33,96.488174,of
5,1,6,1,1,10,1735,1908,56,33,96.152565,the
5,1,6,1,1,11,1801,1909,65,32,96.152565,Act
5,1,6,1,1,12,1877,1908,41,33,96.866562,of
5,1,6,1,1,13,1926,1907,39,33,96.836067,30
5,1,6,1,1,14,1977,1909,89,32,90.076508,Mar.
5,1,6,1,1,15,2083,1908,79,32,96.208298,1957
4,1,6,1,2,0,707,1953,672,43,-1.0,
5,1,6,1,2,1,707,1959,36,26,96.110168,to
5,1,6,1,2,2,759,1953,141,34,96.110168,combat
5,1,6,1,2,3,915,1953,208,34,96.478615,clandestine
5,1,6,1,2,4,1140,1953,239,43,96.386848,employment.
2,1,7,0,0,0,348,2048,1814,134,-1.0,
3,1,7,1,0,0,348,2048,1814,134,-1.0,
4,1,7,1,1,0,348,2048,1814,43,-1.0,
5,1,7,1,1,1,348,2048,328,35,82.498672,1982—Ger.F.R.
5,1,7,1,1,2,667,2044,22,51,95.627762,3
5,1,7,1,1,3,705,2048,82,33,95.097481,This
5,1,7,1,1,4,825,2048,201,33,96.25972,translation
5,1,7,1,1,5,1067,2048,203,43,96.02755,reproduces
5,1,7,1,1,6,1310,2048,53,33,96.02755,the
5,1,7,1,1,7,1403,2048,124,35,96.751434,official
5,1,7,1,1,8,1563,2048,255,35,96.060181,consolidation
5,1,7,1,1,9,1858,2048,41,33,96.060181,of
5,1,7,1,1,10,1934,2048,55,33,96.546677,the
5,1,7,1,1,11,2027,2048,135,43,95.406433,Capital
4,1,7,1,2,0,707,2095,1455,42,-1.0,
5,1,7,1,2,1,707,2096,264,33,96.216522,Accumulation
5,1,7,1,2,2,986,2097,65,32,96.841858,Act
5,1,7,1,2,3,1067,2097,82,40,96.422615,(No.
5,1,7,1,2,4,1167,2096,33,40,77.905518,3)
5,1,7,1,2,5,1212,2096,202,41,77.905518,(translated
5,1,7,1,2,6,1428,2107,38,22,96.841576,as
5,1,7,1,2,7,1481,2096,196,41,91.785202,Legislative
5,1,7,1,2,8,1691,2095,111,33,92.154335,Series
5,1,7,1,2,9,1819,2096,296,33,90.805748,1970—Ger.F.R.
5,1,7,1,2,10,2138,2097,24,38,86.883774,"1,"
4,1,7,1,3,0,712,2143,358,39,-1.0,
5,1,7,1,3,1,712,2143,292,34,90.953865,1975—Ger.F.R.
5,1,7,1,3,2,1030,2143,40,39,96.542618,1).
2,1,8,0,0,0,312,2236,1851,135,-1.0,
3,1,8,1,0,0,312,2236,1851,135,-1.0,
4,1,8,1,1,0,312,2236,245,33,-1.0,
5,1,8,1,1,1,312,2236,245,33,96.442741,MALAYSIA
4,1,8,1,2,0,343,2328,1820,43,-1.0,
5,1,8,1,2,1,343,2329,209,34,57.471485,1982—Mal.
5,1,8,1,2,2,577,2329,8,32,86.35434,|
5,1,8,1,2,3,705,2329,82,34,96.945389,This
5,1,8,1,2,4,799,2329,125,42,96.253403,reprint
5,1,8,1,2,5,938,2329,202,42,96.253403,reproduces
5,1,8,1,2,6,1151,2329,56,34,96.856873,the
5,1,8,1,2,7,1218,2328,124,35,96.447609,official
5,1,8,1,2,8,1351,2329,255,34,96.667542,consolidation
5,1,8,1,2,9,1618,2329,41,34,96.838684,of
5,1,8,1,2,10,1666,2329,56,34,96.901604,the
5,1,8,1,2,11,1733,2329,110,34,95.965065,Trade
5,1,8,1,2,12,1857,2329,133,35,96.718422,Unions
5,1,8,1,2,13,2002,2329,64,34,96.730751,Act
5,1,8,1,2,14,2083,2329,80,32,96.889336,1959
2,1,9,0,0,0,705,2375,1457,90,-1.0,
3,1,9,1,0,0,705,2375,1457,90,-1.0,
4,1,9,1,1,0,705,2375,1457,44,-1.0,
5,1,9,1,1,1,705,2376,195,41,96.351906,(originally
5,1,9,1,1,2,920,2376,168,43,96.048752,reprinted
5,1,9,1,1,3,1110,2376,33,33,96.250923,in
5,1,9,1,1,4,1166,2376,53,33,96.137123,the
5,1,9,1,1,5,1240,2376,198,41,95.498749,Legislative
5,1,9,1,1,6,1456,2375,110,33,96.816956,Series
5,1,9,1,1,7,1587,2387,36,22,90.481796,as
5,1,9,1,1,8,1650,2376,213,33,71.750961,1959—Mal.
5,1,9,1,1,9,1890,2377,24,36,93.165703,"1,"
5,1,9,1,1,10,1938,2376,80,33,96.781914,with
5,1,9,1,1,11,2037,2377,125,32,96.869087,certain
4,1,9,1,2,0,707,2424,937,41,-1.0,
5,1,9,1,2,1,707,2424,236,32,96.653191,amendments
5,1,9,1,2,2,962,2424,166,41,96.33226,reprinted
5,1,9,1,2,3,1147,2433,37,24,93.206726,as
5,1,9,1,2,4,1206,2424,212,33,90.754166,1967—Mal.
5,1,9,1,2,5,1443,2424,44,33,96.054214,1B
5,1,9,1,2,6,1504,2425,67,32,92.258247,and
5,1,9,1,2,7,1590,2425,54,40,90.147614,C).
2,1,10,0,0,0,1043,2629,375,136,-1.0,
3,1,10,1,0,0,1043,2629,375,136,-1.0,
4,1,10,1,1,0,1043,2629,375,42,-1.0,
5,1,10,1,1,1,1043,2631,79,38,59.422508,HiIl.
5,1,10,1,1,2,1183,2629,235,42,95.754105,ERRATA
4,1,10,1,2,0,1196,2732,69,33,-1.0,
5,1,10,1,2,1,1196,2732,69,33,96.526031,Nil.
2,1,11,0,0,0,499,2868,1474,157,-1.0,
3,1,11,1,0,0,499,2868,1474,157,-1.0,
4,1,11,1,1,0,827,2868,819,41,-1.0,
5,1,11,1,1,1,827,2868,75,40,93.174973,IV.
5,1,11,1,1,2,963,2868,530,41,93.174973,CHRONOLOGICAL
5,1,11,1,1,3,1515,2868,131,40,95.699646,LIST
4,1,11,1,2,0,499,2925,1474,43,-1.0,
5,1,11,1,2,1,499,2925,77,42,96.834312,OF
5,1,11,1,2,2,598,2925,245,42,95.918983,LABOUR
5,1,11,1,2,3,864,2927,124,40,95.918983,AND
5,1,11,1,2,4,1010,2925,220,43,96.457352,SOCIAL
5,1,11,1,2,5,1252,2927,296,41,96.271713,SECURITY
5,1,11,1,2,6,1570,2925,403,42,96.078186,LEGISLATION
4,1,11,1,3,0,987,2983,498,42,-1.0,
5,1,11,1,3,1,987,2984,277,41,94.817307,ENACTED
5,1,11,1,3,2,1288,2984,62,40,93.558731,IN
5,1,11,1,3,3,1375,2983,110,41,96.898438,1982
2,1,12,0,0,0,1124,3165,226,35,-1.0,
3,1,12,1,0,0,1124,3165,226,35,-1.0,
4,1,12,1,1,0,1124,3165,226,35,-1.0,
5,1,12,1,1,1,1124,3165,226,35,95.719177,Introduction
2,1,13,0,0,0,313,3240,1853,92,-1.0,
3,1,13,1,0,0,313,3240,1853,92,-1.0,
4,1,13,1,1,0,376,3240,1790,43,-1.0,
5,1,13,1,1,1,376,3241,81,34,96.671562,This
5,1,13,1,1,2,467,3241,53,34,96.7789,list
5,1,13,1,1,3,529,3241,91,42,96.548172,gives
5,1,13,1,1,4,631,3241,56,34,96.081642,the
5,1,13,1,1,5,697,3241,87,34,96.922058,titles
5,1,13,1,1,6,795,3241,41,34,95.647736,of
5,1,13,1,1,7,841,3241,43,34,95.647736,all
5,1,13,1,1,8,896,3241,120,34,96.417145,labour
5,1,13,1,1,9,1030,3243,56,33,86.301056,and
5,1,13,1,1,10,1103,3236,102,51,86.301056,social
5,1,13,1,1,11,1220,3241,143,41,95.982079,security
5,1,13,1,1,12,1374,3240,188,43,95.982079,legislation
5,1,13,1,1,13,1572,3241,143,33,96.493004,enacted
5,1,13,1,1,14,1727,3240,32,34,96.921227,in
5,1,13,1,1,15,1777,3240,80,34,96.802597,1982
5,1,13,1,1,16,1867,3240,72,34,95.907562,that
5,1,13,1,1,17,1951,3240,62,34,94.985695,has
5,1,13,1,1,18,2021,3250,98,24,94.985695,come
5,1,13,1,1,19,2130,3246,36,28,96.799179,to
4,1,13,1,2,0,313,3287,1853,45,-1.0,
5,1,13,1,2,1,313,3288,55,34,96.925011,the
5,1,13,1,2,2,384,3288,200,43,96.230545,knowledge
5,1,13,1,2,3,600,3288,41,35,95.956116,of
5,1,13,1,2,4,656,3288,55,34,96.667259,the
5,1,13,1,2,5,728,3289,88,39,96.300591,"ILO,"
5,1,13,1,2,6,835,3295,117,37,96.879379,except
5,1,13,1,2,7,971,3289,188,43,96.621719,legislation
5,1,13,1,2,8,1178,3289,40,34,96.986488,of
5,1,13,1,2,9,1231,3288,127,34,96.427322,limited
5,1,13,1,2,10,1375,3288,162,34,96.303917,duration
5,1,13,1,2,11,1555,3299,39,23,96.778511,or
5,1,13,1,2,12,1611,3299,112,32,96.096779,scope.
5,1,13,1,2,13,1743,3289,100,33,96.802063,Texts
5,1,13,1,2,14,1862,3287,179,43,95.737732,published
5,1,13,1,2,15,2059,3287,34,33,96.922302,in
5,1,13,1,2,16,2111,3287,55,33,96.756706,the
1,2,0,0,0,0,0,0,2366,3708,-1.0,
2,2,1,0,0,0,1129,225,18,32,-1.0,
3,2,1,1,0,0,1129,225,18,32,-1.0,
4,2,1,1,1,0,1129,225,18,32,-1.0,
5,2,1,1,1,1,1129,225,18,32,96.154015,5
2,2,2,0,0,0,206,314,1857,698,-1.0,
3,2,2,1,0,0,209,314,1851,91,-1.0,
4,2,2,1,1,0,209,314,1851,45,-1.0,
5,2,2,1,1,1,209,316,196,39,95.968925,Legislative
5,2,2,1,1,2,420,314,109,33,97.010635,Series
5,2,2,1,1,3,544,316,81,33,96.31221,bear
5,2,2,1,1,4,640,325,41,24,95.490273,an
5,2,2,1,1,5,697,316,199,37,95.490273,"indication,"
5,2,2,1,1,6,912,326,44,23,95.934349,on
5,2,2,1,1,7,972,316,55,32,95.934349,the
