level,page_num,block_num,par_num,line_num,word_num,left,top,width,height,conf,text
1,1,0,0,0,0,0,0,2230,3660,-1.0,
2,1,1,0,0,0,1064,206,176,34,-1.0,
3,1,1,1,0,0,1064,206,176,34,-1.0,
4,1,1,1,1,0,1064,206,176,34,-1.0,
5,1,1,1,1,1,1064,206,176,34,83.267975,—
5,1,1,1,1,2,1148,190,24,56,27.869431,3
5,1,1,1,1,3,1204,190,38,56,85.783752,—
2,1,2,0,0,0,393,302,1442,114,-1.0,
3,1,2,1,0,0,393,302,1442,114,-1.0,
4,1,2,1,1,0,395,302,1440,49,-1.0,
5,1,2,1,1,1,395,302,90,37,96.002083,Sick
5,1,2,1,1,2,503,313,97,36,96.63562,pay:
5,1,2,1,1,3,621,302,95,38,95.023727,Nor.
5,1,2,1,1,4,739,306,17,33,95.587471,1
5,1,2,1,1,5,784,304,83,45,93.138237,(Ch.
5,1,2,1,1,6,887,304,53,36,91.458199,V:
5,1,2,1,1,7,963,304,191,36,96.548477,domestic
5,1,2,1,1,8,1171,304,204,45,89.268906,workers};
5,1,2,1,1,9,1396,305,76,36,95.983803,Sal.
5,1,2,1,1,10,1495,308,17,32,95.983803,1
5,1,2,1,1,11,1540,305,63,46,96.210281,(ss.
5,1,2,1,1,12,1626,306,86,42,96.756523,"258,"
5,1,2,1,1,13,1734,305,101,46,93.575958,259).
4,1,2,1,2,0,393,368,1187,48,-1.0,
5,1,2,1,2,1,393,368,119,47,96.954384,Wage
5,1,2,1,2,2,536,368,132,37,95.988861,debts:
5,1,2,1,2,3,693,370,103,35,95.988861,Mau.
5,1,2,1,2,4,823,372,17,32,96.366028,1
5,1,2,1,2,5,871,369,124,46,96.407898,(Book
5,1,2,1,2,6,1020,369,30,43,88.488892,"I,"
5,1,2,1,2,7,1072,378,30,26,88.488892,s.
5,1,2,1,2,8,1128,369,80,46,93.275482,94);
5,1,2,1,2,9,1232,369,84,46,91.990639,Syr.
5,1,2,1,2,10,1342,373,17,32,92.108505,1
5,1,2,1,2,11,1382,370,30,35,87.28376,B
5,1,2,1,2,12,1438,370,42,46,84.736237,(s.
5,1,2,1,2,13,1506,370,74,46,96.456413,98).
2,1,3,0,0,0,296,452,1708,48,-1.0,
3,1,3,1,0,0,296,452,1708,48,-1.0,
4,1,3,1,1,0,296,452,1708,48,-1.0,
5,1,3,1,1,1,296,452,160,45,96.520744,Weekly
5,1,3,1,1,2,480,453,108,34,95.819061,Rest:
5,1,3,1,1,3,615,452,89,36,94.741318,Bra.
5,1,3,1,1,4,733,456,18,32,94.343704,1
5,1,3,1,1,5,784,453,109,46,95.720093,(Part
5,1,3,1,1,6,920,453,58,35,73.265099,II:
5,1,3,1,1,7,1005,452,103,35,95.676941,rural
5,1,3,1,1,8,1133,452,201,46,96.532005,workers);
5,1,3,1,1,9,1363,453,103,36,96.789673,Mau.
5,1,3,1,1,10,1495,456,17,32,96.568481,1
5,1,3,1,1,11,1544,453,126,47,96.875648,(Book
5,1,3,1,1,12,1698,453,54,43,90.24649,"II,"
5,1,3,1,1,13,1778,464,50,25,96.159729,ss.
5,1,3,1,1,14,1856,454,148,46,96.584015,17-20);
2,1,4,0,0,0,493,498,1511,97,-1.0,
3,1,4,1,0,0,493,498,1511,97,-1.0,
4,1,4,1,1,0,493,498,1511,49,-1.0,
5,1,4,1,1,1,493,498,92,37,95.520187,Nor.
5,1,4,1,1,2,617,502,18,33,96.258041,1
5,1,4,1,1,3,669,500,82,45,95.310791,(Ch.
5,1,4,1,1,4,782,500,70,36,84.06649,IV:
5,1,4,1,1,5,881,500,193,36,96.576263,domestic
5,1,4,1,1,6,1097,500,203,45,95.826584,workers);
5,1,4,1,1,7,1328,500,78,36,96.502335,Sal.
5,1,4,1,1,8,1435,504,17,32,95.01812,1
5,1,4,1,1,9,1486,501,62,46,95.965088,(ss.
5,1,4,1,1,10,1579,501,201,46,93.29245,148-154);
5,1,4,1,1,11,1808,501,86,46,91.117912,Syr.
5,1,4,1,1,12,1924,505,18,32,90.820312,1
5,1,4,1,1,13,1974,502,30,35,90.820312,B
4,1,4,1,2,0,497,546,1125,49,-1.0,
5,1,4,1,2,1,497,546,62,46,94.861633,(ss.
5,1,4,1,2,2,584,548,85,43,94.861633,"105,"
5,1,4,1,2,3,693,550,90,34,96.82296,106:
5,1,4,1,2,4,807,546,252,47,95.938515,agricultural
5,1,4,1,2,5,1080,546,204,47,93.274628,workers);
5,1,4,1,2,6,1308,548,100,47,91.734093,Yug.
5,1,4,1,2,7,1432,550,20,34,92.995201,3
5,1,4,1,2,8,1479,549,43,46,90.608459,(s.
5,1,4,1,2,9,1547,549,75,46,96.773293,37).
2,1,5,0,0,0,295,629,1709,95,-1.0,
3,1,5,1,0,0,295,629,1709,95,-1.0,
4,1,5,1,1,0,295,629,1709,50,-1.0,
5,1,5,1,1,1,295,630,168,35,96.672989,Welfare
