country,region,text,date,year,page,extracted_date,full_text
CZECHOSLOVAKIA,,"An Act to make certain further changes in the social security scheme for co-operative farmers. (Sbirka Zdkoni, 1967, Text 116) Cz. 3 B",1.12.,1967,1,1 Dec. 1967,"1 Dec. 1967. An Act to make certain further changes in the social security scheme for co-operative farmers. (Sbirka Zdkoni, 1967, Text 116) Cz. 3 B "
EL SALVADOR,,"Decree No. 37, to approve the Social Insurance Regulations. (Diario Oficial, 12 May 1954) Sal. 1 B",10.5.,1954,1,10 May 1954,"10 May 1954 Decree No. 37, to approve the Social Insurance Regulations. (Diario Oficial, 12 May 1954) Sal. 1 B "
EL SALVADOR,,"Decree No. 2607, to amend the Social Insurance Act. (Ibid., 9 Apr. 1958) Sal. 2 B",13.3.,1958,1,13 Mar. 1958,"13 Mar. 1958 Decree No. 2607, to amend the Social Insurance Act. (Ibid., 9 Apr. 1958) Sal. 2 B "
NEW ZEALAND,,An Act to amend the Social Security Act 1964. No. 85 of 1966. Social Security Amendment Act 1966. N.Z. 2 C,20.10.,1966,1,20 Oct. 1966,20 Oct. 1966 An Act to amend the Social Security Act 1964. No. 85 of 1966. Social Security Amendment Act 1966. N.Z. 2 C 
NEW ZEALAND,,An Act to amend the Social Security Act 1964. No. 4 of 1967. Social Security Amendment Act 1967. N.Z. 2 B Note: The Legislative Series for 1968 also includes a number of translations or reprints in which the International Labour Office has gathered together numerous amendments to form a consolidated or more easily usable text and also two transia- tions of consolidations made by the Governments concerned. These are as follows: it—,7.6.,1967,1,7 June 1967,7 June 1967 An Act to amend the Social Security Act 1964. No. 4 of 1967. Social Security Amendment Act 1967. N.Z. 2 B Note: The Legislative Series for 1968 also includes a number of translations or reprints in which the International Labour Office has gathered together numerous amendments to form a consolidated or more easily usable text and also two transia- tions of consolidations made by the Governments concerned. These are as follows: it— 
ALGERIA,,"Interministerial Order to extend the seafarers’ welfare scheme to Algerian seafarers serving in foreign ships. (Ibid., 13 Sep.)",12.7.,1968,4,12 July,"12 July Interministerial Order to extend the seafarers’ welfare scheme to Algerian seafarers serving in foreign ships. (Ibid., 13 Sep.) "
ALGERIA,,"Ordinance No. 68-525, to lay down the conditions of employment of professional journalists. (I[bid., 17 Sep.)",9.9.,1968,4,9 Sep.,"9 Sep. Ordinance No. 68-525, to lay down the conditions of employment of professional journalists. (I[bid., 17 Sep.) "
ALGERIA,,"Ordinance No. 68-653, respecting self-management in agriculture. (Ibid., 15 Feb. 1969)",30.12.,1968,4,30 Dec.,"30 Dec. Ordinance No. 68-653, respecting self-management in agriculture. (Ibid., 15 Feb. 1969) "
ARGENTINA,,"Act No. 17639, to provide that labour suits in Argentina shall be subject, in the absence of other provisions, to the Code of Civil and Commercial Procedure. (Boletin Oficial, 21 Feb.)",15.2.,1968,4,15 Feb.,"15 Feb. Act No. 17639, to provide that labour suits in Argentina shall be subject, in the absence of other provisions, to the Code of Civil and Commercial Procedure. (Boletin Oficial, 21 Feb.) "
ARGENTINA,,"Resolution No. 9385 of the Insurance Inspectorate, to lay down the general conditions applicable by insurance carriers to medical and pharmaceutical care policies for rural workers. (Ibid., 25 June)",12.6.,1968,4,12 June,"12 June Resolution No. 9385 of the Insurance Inspectorate, to lay down the general conditions applicable by insurance carriers to medical and pharmaceutical care policies for rural workers. (Ibid., 25 June) "
ARGENTINA,,"Resolution No. 9398 of the Insurance Inspectorate, to lay down the general conditions applicable by insurance carriers to personal accident insurance policies [includes employment accidents]. (Ibid., 27 June)",19.6.,1968,4,19 June,"19 June Resolution No. 9398 of the Insurance Inspectorate, to lay down the general conditions applicable by insurance carriers to personal accident insurance policies [includes employment accidents]. (Ibid., 27 June) "
ARGENTINA,,"Decree No. 4257, to institute a pension scheme for persons employed on arduous, dangerous or unhealthy jobs or jobs leading to pre- mature ageing or fatigue. (Ibid., 2 Aug.)",29.7.,1968,5,29 July,"29 July Decree No. 4257, to institute a pension scheme for persons employed on arduous, dangerous or unhealthy jobs or jobs leading to pre- mature ageing or fatigue. (Ibid., 2 Aug.) "
ARGENTINA,,"Act No. 17823, to make certain provisions to supplement Act No. 17371 [of 1 Aug. 1967] to regulate work on board ship. (Ibid., 6 Aug.)",29.7.,1968,5,29 July,"29 July Act No. 17823, to make certain provisions to supplement Act No. 17371 [of 1 Aug. 1967] to regulate work on board ship. (Ibid., 6 Aug.) "
ARGENTINA,,"Decree No. 4589, to lay down new rules to expedite the processing of pension claims [submitted by domestic servants]. (Ibid., 1€ Aug.)",7.8.,1968,5,7 Aug.,"7 Aug. Decree No. 4589, to lay down new rules to expedite the processing of pension claims [submitted by domestic servants]. (Ibid., 1€ Aug.) "
ARGENTINA,,"Decree No. 6730, to fix the age limits and years of service required by persons serving on board ship to qualify for ordinary retirement pensions [normal retirement at 52 with twenty-five years’ service]. (Ibid., 29 Oct.)",24.10.,1968,5,24 Oct.,"24 Oct. Decree No. 6730, to fix the age limits and years of service required by persons serving on board ship to qualify for ordinary retirement pensions [normal retirement at 52 with twenty-five years’ service]. (Ibid., 29 Oct.) "
ARGENTINA,,"Act No. 18017, respecting family allowance funds. (Ibid., 2 Jan. 1969) Arg. 1",24.12.,1968,5,24 Dec.,"24 Dec. Act No. 18017, respecting family allowance funds. (Ibid., 2 Jan. 1969) Arg. 1 "
ARGENTINA,,"Act No. 18018, to amend Act No. 9688 [of 11 Oct. 1915 4) respecting industrial accidents and occupational diseases [replaces ss. 3 (period of incapacity) and 8 (calculation of compensation)]. (Ibid.)",24.12.,1968,5,24 Dec.,"24 Dec. Act No. 18018, to amend Act No. 9688 [of 11 Oct. 1915 4) respecting industrial accidents and occupational diseases [replaces ss. 3 (period of incapacity) and 8 (calculation of compensation)]. (Ibid.) "
ARGENTINA,,"Act No. 18037, to institute a new pension scheme for employees. (Ibid., 10 Jan. 1969) Arg.2 A",30.12.,1968,5,30 Dec.,"30 Dec. Act No. 18037, to institute a new pension scheme for employees. (Ibid., 10 Jan. 1969) Arg.2 A "
ARGENTINA,,"Act No. 18038, to institute a new pension scheme for self-employed persons. (Ibid.) Arg. 2 B",30.12.,1968,5,30 Dec.,"30 Dec. Act No. 18038, to institute a new pension scheme for self-employed persons. (Ibid.) Arg. 2 B "
ARGENTINA,,"Decree No. 8525, to make regulations under Acts Nos. 18037 and 18038 [of 30 Dec.]. (Ibid.)",31.12.,1968,5,31 Dec.,"31 Dec. Decree No. 8525, to make regulations under Acts Nos. 18037 and 18038 [of 30 Dec.]. (Ibid.) "
ARGENTINA,,"Decree No. 8620, to include government servants in the family allowance scheme instituted by Act No. 18017 [of 24 Dec. ]. (Ibid., 15 Jan. 1969)",31.12.,1968,5,31 Dec.,"31 Dec. Decree No. 8620, to include government servants in the family allowance scheme instituted by Act No. 18017 [of 24 Dec. ]. (Ibid., 15 Jan. 1969) "
AUSTRALIA,,"Stevedoring Industry (Temporary Provisions) Regulations. (Sta- tutory Rules, No. 5)",11.1.,1968,5,11 Jan.,"11 Jan. Stevedoring Industry (Temporary Provisions) Regulations. (Sta- tutory Rules, No. 5) "
AUSTRALIA,,"Amendments to the Public Service Regulations [of 1935], as amended [inter alia, adds regs. 51B (4) (periods of leave for training, attendance at schools, etc.) and 93A (cleaning allowance)]. (ibid., No. !2)",8.2.,1968,5,8 Feb.,"8 Feb. Amendments to the Public Service Regulations [of 1935], as amended [inter alia, adds regs. 51B (4) (periods of leave for training, attendance at schools, etc.) and 93A (cleaning allowance)]. (ibid., No. !2) "
AUSTRALIA,,"Navigation (Cargo-Hazards Prevention) Regulations [repeal the Regulations of 1959, as amended, on the same subject). (Ibid., No. 23)",20.3.,1968,5,20 Mar.,"20 Mar. Navigation (Cargo-Hazards Prevention) Regulations [repeal the Regulations of 1959, as amended, on the same subject). (Ibid., No. 23) "
AUSTRALIA,,"Navigation (Dangerous Goods) Regulations [repeal the Regula- tions of 1955, as amended, on the same subject]. (Ibid. No. 26)",20.3.,1968,5,20 Mar.,"20 Mar. Navigation (Dangerous Goods) Regulations [repeal the Regula- tions of 1955, as amended, on the same subject]. (Ibid. No. 26) "
AUSTRALIA,,"An Act to amend the Superannuation Act 1922-1967 in relation to employees who become contributors to the Defence Forces Retirement Benefits Fund, and for purposes related thereto. No. 49. Superannuation Act 1968",21.6.,1968,5,21 June,"21 June An Act to amend the Superannuation Act 1922-1967 in relation to employees who become contributors to the Defence Forces Retirement Benefits Fund, and for purposes related thereto. No. 49. Superannuation Act 1968. "
AUSTRALIA,,An Act to amend the Superannuation Act 1922-1967 in relation to the retrenchment of employees and to make consequential amendments of the Superannuation Act 1968. No. 57. Superan- nuation Act (No. 2) 1968,25.6.,1968,6,25 June,25 June An Act to amend the Superannuation Act 1922-1967 in relation to the retrenchment of employees and to make consequential amendments of the Superannuation Act 1968. No. 57. Superan- nuation Act (No. 2) 1968. 
AUSTRALIA,,"An Act relating to copyright, and for other purposes [repeals the Copyright Act 1912, as amended]. No. 63. Copyright Act 1968",27.6.,1968,6,27 June,"27 June An Act relating to copyright, and for other purposes [repeals the Copyright Act 1912, as amended]. No. 63. Copyright Act 1968. "
AUSTRALIA,,An Act to amend the Social Services Act 1947-1967} [numerous amendments]. No. 65. Social Services Act 1968,27.9.,1968,6,27 Sep.,27 Sep. An Act to amend the Social Services Act 1947-1967} [numerous amendments]. No. 65. Social Services Act 1968. 
AUSTRALIA,,"An Act to amend the Seamen’s War Pensions and Allowances Act 1940-1967 so as to provide for an increase in the rates of certain pensions and allowances and to provide for an allowance to com- pensate for serious incapacity, and for matters connected therewith. No. 67. Seamen’s War Pensions and Allowances Act 1968",27.9.,1968,6,27 Sep.,"27 Sep. An Act to amend the Seamen’s War Pensions and Allowances Act 1940-1967 so as to provide for an increase in the rates of certain pensions and allowances and to provide for an allowance to com- pensate for serious incapacity, and for matters connected therewith. No. 67. Seamen’s War Pensions and Allowances Act 1968. "
AUSTRALIA,,An Act to amend the National Health Act 1953-1967 [numerous amendments]. No. 100. National Health Act 1968,26.11.,1968,6,26 Nov.,26 Nov. An Act to amend the National Health Act 1953-1967 [numerous amendments]. No. 100. National Health Act 1968. 
AUSTRALIA,,"An Act to increase the amounts of weekly payments of compensa- tion payable to, and in respect of, seamen [amends the Seamen’s Compensation Act 1911-1967 2]. No. 124. Seamen’s Compensation Act 1968",3.12.,1968,6,3 Dec.,"3 Dec. An Act to increase the amounts of weekly payments of compensa- tion payable to, and in respect of, seamen [amends the Seamen’s Compensation Act 1911-1967 2]. No. 124. Seamen’s Compensation Act 1968. "
AUSTRALIA,New South Wales,"Amendments to the Regulations under the Inflammable Liquids Act 1915-1965 [numerous amendments]. (New South Wales Government Gazette, 5 Apr.)",5.4.,1968,6,5 Apr.,"5 Apr. Amendments to the Regulations under the Inflammable Liquids Act 1915-1965 [numerous amendments]. (New South Wales Government Gazette, 5 Apr.) "
AUSTRALIA,New South Wales,"Workers’ Compensation (Dust Diseases) Regulations 1968 [repeal the Workers’ Compensation (Silicosis) Regulations 1942, as amended]. (Ibid., 21 June)",29.5.,1968,6,29 May,"29 May Workers’ Compensation (Dust Diseases) Regulations 1968 [repeal the Workers’ Compensation (Silicosis) Regulations 1942, as amended]. (Ibid., 21 June) "
AUSTRALIA,New South Wales,"Amendments to the Regulations made under the Scaffolding and Lifts Act 1912-1965 [inter alia, insert a new para. (29) in reg. 130 in substitution for paras. (29) to (35); repeal the Third Schedule]. (Ibid., 28 June)",12.6.,1968,6,12 June,"12 June Amendments to the Regulations made under the Scaffolding and Lifts Act 1912-1965 [inter alia, insert a new para. (29) in reg. 130 in substitution for paras. (29) to (35); repeal the Third Schedule]. (Ibid., 28 June) "
AUSTRALIA,New South Wales,"Amendments to the general rules contained in s. 55 of the Mines Inspection Act 1901, as amended [insert general rules (47) and (47A) in substitution for general rule (47) (facilities for washing, etc., meal rooms)]. (Ibid., 26 July)",18.7.,1968,6,18 July,"18 July Amendments to the general rules contained in s. 55 of the Mines Inspection Act 1901, as amended [insert general rules (47) and (47A) in substitution for general rule (47) (facilities for washing, etc., meal rooms)]. (Ibid., 26 July) "
AUSTRALIA,New South Wales,"Amendments to the Regulations [of 25 May 1950} made under the Scaffolding and Lifts Act 1912, as amended [numerous amend- ments}. (Ibid., 21 Oct.)",2.10.,1968,6,2 Oct.,"2 Oct. Amendments to the Regulations [of 25 May 1950} made under the Scaffolding and Lifts Act 1912, as amended [numerous amend- ments}. (Ibid., 21 Oct.) "
AUSTRALIA,New South Wales,"An Act to exclude certain mine workers from the operation of the Coal and Oil Shale Mine Workers (Superannuation) Act 1941, as subsequently amended; to amend that Act as so amended; and for purposes connected therewith [inter alia, adds a new s. 21 (mine worker who is a woman)]. No. 30. Coal and Oil Shale Mine Workers (Superannuation) Amendment Act 1968",11.10.,1968,6,11 Oct.,"11 Oct. An Act to exclude certain mine workers from the operation of the Coal and Oil Shale Mine Workers (Superannuation) Act 1941, as subsequently amended; to amend that Act as so amended; and for purposes connected therewith [inter alia, adds a new s. 21 (mine worker who is a woman)]. No. 30. Coal and Oil Shale Mine Workers (Superannuation) Amendment Act 1968. "
AUSTRALIA,New South Wales,"An Act to make further provisions with respect to conciliation committees, sick leave, and certain other industrial matters; for these and other purposes to amend the Industrial Arbitration Act",12.11.,1968,6,12 Nov.,"12 Nov. An Act to make further provisions with respect to conciliation committees, sick leave, and certain other industrial matters; for these and other purposes to amend the Industrial Arbitration Act "
AUSTRALIA,New South Wales,"An Act to make further provisions for the regulation and inspection of mines other than coal and shale mines; for this and other purposes to amend the Mines Inspection Act 1901, as subsequently amended; and for purposes connected therewith [inter alia, replaces s. 18A (medical examination of holders of certificates)]. No. 54. Mines Inspection (Amendment) Act 1968",10.12.,1968,7,10 Dec.,"10 Dec. An Act to make further provisions for the regulation and inspection of mines other than coal and shale mines; for this and other purposes to amend the Mines Inspection Act 1901, as subsequently amended; and for purposes connected therewith [inter alia, replaces s. 18A (medical examination of holders of certificates)]. No. 54. Mines Inspection (Amendment) Act 1968. "
AUSTRALIA,Queensland,"Co-operative and Other Societies Mode! Rules Regulations of 1968. (Queensland Government Gazette, 9 Mar.)",9.3.,1968,7,9 Mar.,"9 Mar. Co-operative and Other Societies Mode! Rules Regulations of 1968. (Queensland Government Gazette, 9 Mar.) "
AUSTRALIA,Queensland,"Navigation (Crew Accommodation) Regulations of 1968. (Ibid., 16 Mar.)",14.3.,1968,7,14 Mar.,"14 Mar. Navigation (Crew Accommodation) Regulations of 1968. (Ibid., 16 Mar.) "
AUSTRALIA,Queensland,An Act to amend the Coal and Oil Shale Mine Workers (Pensions) Acts 1941 to 1962 in certain particulars [numerous amendments]. No. 12. Coal and Oil Shale Mine Workers (Pensions) Acts Amend- ment Act of 1968,18.4.,1968,7,18 Apr.,18 Apr. An Act to amend the Coal and Oil Shale Mine Workers (Pensions) Acts 1941 to 1962 in certain particulars [numerous amendments]. No. 12. Coal and Oil Shale Mine Workers (Pensions) Acts Amend- ment Act of 1968. 
AUSTRALIA,Queensland,An Act relating to the administration of the public service and to amend the Public Service Acts 1922 to 1965 in certain particulars numerous amendments]. No. 48. Public Service Act Amendment Act 1968,19.12.,1968,7,19 Dec.,19 Dec. An Act relating to the administration of the public service and to amend the Public Service Acts 1922 to 1965 in certain particulars numerous amendments]. No. 48. Public Service Act Amendment Act 1968. 
AUSTRALIA,Queensland,An Act to amend the Public Service Superannuation Acts 1958 to 1966 in certain particulars [numerous amendments}. No. 59. Public Service Superannuation Act Amendment Act 1968,24.12.,1968,7,24 Dec.,24 Dec. An Act to amend the Public Service Superannuation Acts 1958 to 1966 in certain particulars [numerous amendments}. No. 59. Public Service Superannuation Act Amendment Act 1968. 
AUSTRALIA,South Australia,"Construction Safety Regulations 1968. (South Australian Govern- ment Gazette, 22 Feb.)",22.2.,1968,7,22 Feb.,"22 Feb. Construction Safety Regulations 1968. (South Australian Govern- ment Gazette, 22 Feb.) "
AUSTRALIA,South Australia,"Shearers Accommodation Regulations 1968. (Ibid., 18 July)",18.7.,1968,7,18 July,"18 July Shearers Accommodation Regulations 1968. (Ibid., 18 July) "
AUSTRALIA,South Australia,"Public Service Regulations 1968 [repeal the previous regulations on the same subject]. (Ibid., 22 Aug.)",22.8.,1968,7,22 Aug.,"22 Aug. Public Service Regulations 1968 [repeal the previous regulations on the same subject]. (Ibid., 22 Aug.) "
AUSTRALIA,South Australia,"Inflammable Liquids (Ships and Wharves) Regulations 1967. (Ibid., 29 Aug.)",29.8.,1968,7,29 Aug.,"29 Aug. Inflammable Liquids (Ships and Wharves) Regulations 1967. (Ibid., 29 Aug.) "
AUSTRALIA,South Australia,"Industriat Code Regulations 1968 [repeal the Regulations of 29 Feb. on the same subject]. (Ibid., 28 Nov.)",28.11.,1968,7,28 Nov.,"28 Nov. Industriat Code Regulations 1968 [repeal the Regulations of 29 Feb. on the same subject]. (Ibid., 28 Nov.) "
AUSTRALIA,South Australia,"An Act to consolidate and amend the law relating to boilers and pressure vessels and for other purposes [repeals the Steam Boilers and Enginedrivers Act 1935, as amended]. No. 43. Boilers and Pressure Vessels Act 1968",19.12.,1968,7,19 Dec.,"19 Dec. An Act to consolidate and amend the law relating to boilers and pressure vessels and for other purposes [repeals the Steam Boilers and Enginedrivers Act 1935, as amended]. No. 43. Boilers and Pressure Vessels Act 1968. "
AUSTRALIA,South Australia,An Act to amend the Public Service Act 1967 [replaces s. 126]. No. 54. Public Service Act Amendment Act 1968,19.12.,1968,7,19 Dec.,19 Dec. An Act to amend the Public Service Act 1967 [replaces s. 126]. No. 54. Public Service Act Amendment Act 1968. 
AUSTRALIA,South Australia,"An Act to consolidate and amend the law relating to arbitration in respect of the public service and for other purposes [repeals the Public Service Arbitration Act 1961, as amended, and certain sections of the Statutes Amendment (Public Salaries) Act 1963, as amended]. No. 55. Public Service Arbitration Act 1968. 17—",19.12.,1968,7,19 Dec.,"19 Dec. An Act to consolidate and amend the law relating to arbitration in respect of the public service and for other purposes [repeals the Public Service Arbitration Act 1961, as amended, and certain sections of the Statutes Amendment (Public Salaries) Act 1963, as amended]. No. 55. Public Service Arbitration Act 1968. 17— "
AUSTRALIA,Tasmania,An Act to facilitate the provision of advanced education. No. 10. Advanced Education Act 1968,5.7.,1968,8,5 July,5 July An Act to facilitate the provision of advanced education. No. 10. Advanced Education Act 1968. 
AUSTRALIA,Tasmania,An Act to repeal the Mines and Works Regulation Act 1915 and to make fresh provision with respect to the inspection and regula- tion of mines and certain other works. No. 17. Mines Inspection Act 1968,5.7.,1968,8,5 July,5 July An Act to repeal the Mines and Works Regulation Act 1915 and to make fresh provision with respect to the inspection and regula- tion of mines and certain other works. No. 17. Mines Inspection Act 1968. 
AUSTRALIA,Tasmania,"Apprentices Amendment Regulations 1968 [amend regs. 15, 19 and 20 and the Second and Fourth Schedules]. (Statutory Rules, No. 110)",9.7.,1968,8,9 July,"9 July Apprentices Amendment Regulations 1968 [amend regs. 15, 19 and 20 and the Second and Fourth Schedules]. (Statutory Rules, No. 110) "
AUSTRALIA,Tasmania,"An Act to amend the Long-Service Leave Act 1956 [inter alia, replaces para. (6) of subsection (2) of s. 8 and adds new subsections (2A) and (2B)]. No. 36. Long-Service Leave Act 1968",24.7.,1968,8,24 July,"24 July An Act to amend the Long-Service Leave Act 1956 [inter alia, replaces para. (6) of subsection (2) of s. 8 and adds new subsections (2A) and (2B)]. No. 36. Long-Service Leave Act 1968. "
AUSTRALIA,Tasmania,"Wages Boards Amendment Regulations 1968 [inter alia, replace regs. 11 and 18 of, and Form 5 of the Second Schedule to, the Wages Boards Regulations 1964]. (Ibid., No. 216)",10.12.,1968,8,10 Dec.,"10 Dec. Wages Boards Amendment Regulations 1968 [inter alia, replace regs. 11 and 18 of, and Form 5 of the Second Schedule to, the Wages Boards Regulations 1964]. (Ibid., No. 216) "
AUSTRALIA,Victoria,"An Act to regulate the storage, handling and transportation of certain liquefied gases and for other purposes [repeals the Liquefied Petroleum Gas Act 1958]. No. 7754. Liquefied Gases Act 1968",18.12.,1968,8,18 Dec.,"18 Dec. An Act to regulate the storage, handling and transportation of certain liquefied gases and for other purposes [repeals the Liquefied Petroleum Gas Act 1958]. No. 7754. Liquefied Gases Act 1968. "
AUSTRALIA,Victoria,An Act to establish a married women’s superannuation fund and make provision on a contributory basis for benefits for certain officers and employees and to amend the Teaching Service Act 1958 and for other purposes. No. 7776. Married Women’s Superannua- tion Fund Act 1968,18.12.,1968,8,18 Dec.,18 Dec. An Act to establish a married women’s superannuation fund and make provision on a contributory basis for benefits for certain officers and employees and to amend the Teaching Service Act 1958 and for other purposes. No. 7776. Married Women’s Superannua- tion Fund Act 1968. 
AUSTRALIA,Western Australia,"Reprint of the Mines Regulation Act Regulations [published on 4 Apr. 1949, as amended up to 18 Jan. 1967]. (Government Gazette of Western Australia, 22 May)",13.5.,1968,8,13 May,"13 May Reprint of the Mines Regulation Act Regulations [published on 4 Apr. 1949, as amended up to 18 Jan. 1967]. (Government Gazette of Western Australia, 22 May) "
AUSTRALIA,Western Australia,"Reprint of the Regulations governing the manning of fishing vessels [published on 24 Sep. 1954, as amended up to 4 Nov. 1965]. (Ibid., 28 May)",15.5.,1968,8,15 May,"15 May Reprint of the Regulations governing the manning of fishing vessels [published on 24 Sep. 1954, as amended up to 4 Nov. 1965]. (Ibid., 28 May) "
