country,region,text,date,year,page,extracted_date,full_text
ARGENTINE REPUBLIC,,"Decree No. 66,078, to regulate the hours of work and rest periods of drivers of vehicles and other workers employed in the transport of goods by road. (Boletin oficial, 31st July, 1940, Year XLVIII, No. 13,790, p. 10,4.09) Mg. 1",28.6.,1940,3,June 28,"June 28 Decree No. 66,078, to regulate the hours of work and rest periods of drivers of vehicles and other workers employed in the transport of goods by road. (Boletin oficial, 31st July, 1940, Year XLVIII, No. 13,790, p. 10,4.09) Mg. 1 "
ARGENTINE REPUBLIC,,"Act No. 12,637, to provide that employees of private banks, whether engaged in real estate or personal credit operations, shall be entitled to security of tenure, a minimum salary and a salary scale. (Boletin ofiöial, 19th September, 1940, Year XLVIII, No. 13,830, p. 12,473) Arg. 3",10.9.,1940,3,Sept. 10,"Sept. 10 Act No. 12,637, to provide that employees of private banks, whether engaged in real estate or personal credit operations, shall be entitled to security of tenure, a minimum salary and a salary scale. (Boletin ofiöial, 19th September, 1940, Year XLVIII, No. 13,830, p. 12,473) Arg. 3 "
ARGENTINE REPUBLIC,,"Act No. 12,651, respecting the statutory regulations applicable to commercial travellers. (Boletin oficial, 10th October, 1940, Year XLVIII, No. 13,848, p. 13,517) Arg. 2",8.10.,1940,3,Oct. 8,"Oct. 8 Act No. 12,651, respecting the statutory regulations applicable to commercial travellers. (Boletin oficial, 10th October, 1940, Year XLVIII, No. 13,848, p. 13,517) Arg. 2 "
BELGIUM,,"Royal Order respecting the provision of first aid facilities in industrial and commercial undertakings and in public or public utility services and establishments.' (Moniteur beIge, 2nd February, 1940, No. 33, p. 430) Bel. 1 (A)",13.1.,1940,3,Jan. 13,"Jan. 13 Royal Order respecting the provision of first aid facilities in industrial and commercial undertakings and in public or public utility services and establishments.' (Moniteur beIge, 2nd February, 1940, No. 33, p. 430) Bel. 1 (A) "
BELGIUM,,"Royal Order to prescribe measures to ensure first aid for injured or sick persons in mines, pits and underground quarries.' (Moniteur beige, 2nd February, 1940, No. 33, p. 437) Be!. 1 (B)",16.1.,1940,3,Jan. 16,"Jan. 16 Royal Order to prescribe measures to ensure first aid for injured or sick persons in mines, pits and underground quarries.' (Moniteur beige, 2nd February, 1940, No. 33, p. 437) Be!. 1 (B) "
BELGIUM,,"Royal Order respecting the manufacture of lead compounds. (Moniteur beige, 5th May, 1940, No. 126, p. 2713) Be!. 2 (A)",17.4.,1940,3,Apr. 17,"Apr. 17 Royal Order respecting the manufacture of lead compounds. (Moniteur beige, 5th May, 1940, No. 126, p. 2713) Be!. 2 (A) "
BELGIUM,,"Royal Order to supersede the provisions of the Royal Orders of 28th September, 19361, 15th December, 19382, and 13th December, respecting the supervision of the health of young persons in employment. (Moniteur belge, 5th May, 1940, No. 126, p. 2717) Be!. 3 See also the Industrial Safety Survey of the International Labour Office, Vol. XVII, No. 1, p. 18",17.4.,1940,3,Apr. 17,"Apr. 17 Royal Order to supersede the provisions of the Royal Orders of 28th September, 19361, 15th December, 19382, and 13th December, respecting the supervision of the health of young persons in employment. (Moniteur belge, 5th May, 1940, No. 126, p. 2717) Be!. 3 See also the Industrial Safety Survey of the International Labour Office, Vol. XVII, No. 1, p. 18. "
BELGIUM,,"Order to amend certain provisions of the Royal Order of 14th April, 1930, to issue special regulations respecting painting by means of compressed air sprayers or spray painting', and to repeal the Royal Order of 23rd April, 1937, to provide for periodical medical examinations of employees in glass mirror workshops who are exposed to risk of intoxication by benzol5. (Moniteur beige des arrétés ministériels et autres arrêtés des Secrétaires généraux, 13th December, 1940, No. 190, P. 2266) Be!. 2 (B)",5.11.,1940,4,Nov. 5,"Nov. 5 Order to amend certain provisions of the Royal Order of 14th April, 1930, to issue special regulations respecting painting by means of compressed air sprayers or spray painting', and to repeal the Royal Order of 23rd April, 1937, to provide for periodical medical examinations of employees in glass mirror workshops who are exposed to risk of intoxication by benzol5. (Moniteur beige des arrétés ministériels et autres arrêtés des Secrétaires généraux, 13th December, 1940, No. 190, P. 2266) Be!. 2 (B) "
BOHEMIA AND MORAVIA,,"Government Order respecting the insurance of employees against sickness, invalidity and old age. No. 112. (Sbirka zkkonu a narizeni, 4th April, 1940, No. 38, p. 301; Sammiung der Gesetze und Verordnungen, 4th April, 1940, No. 38, p. 349) Boh. 1 (A)",29.2.,1940,4,Feb. 29,"Feb. 29 Government Order respecting the insurance of employees against sickness, invalidity and old age. No. 112. (Sbirka zkkonu a narizeni, 4th April, 1940, No. 38, p. 301; Sammiung der Gesetze und Verordnungen, 4th April, 1940, No. 38, p. 349) Boh. 1 (A) "
BOHEMIA AND MORAVIA,,"Government Order respecting the internal organisation of the sickness insurance institutions subject to the supervision of the Central Insurance Institution, and of the Federation of such sickness insurance institutions, respecting the internal organi- sation of the Central Insurance Institution, and respecting the appointment of the assessors of the courts set up under the Act respecting the insurance of employees against sickness, invalidity and old age°. No. 76 of 1941. (Sblrka zákonu a narizenl or Sammiung der Gesetse und Verordnungen, 27th February, 1941, No. 21, p. 215) Boh. 1 (B)",5.12.,1940,4,Dec. 5,"Dec. 5 Government Order respecting the internal organisation of the sickness insurance institutions subject to the supervision of the Central Insurance Institution, and of the Federation of such sickness insurance institutions, respecting the internal organi- sation of the Central Insurance Institution, and respecting the appointment of the assessors of the courts set up under the Act respecting the insurance of employees against sickness, invalidity and old age°. No. 76 of 1941. (Sblrka zákonu a narizenl or Sammiung der Gesetse und Verordnungen, 27th February, 1941, No. 21, p. 215) Boh. 1 (B) "
