country,region,text,date,year,page,extracted_date,full_text
TURKEY,,ccupations and in the conditions normal in these occu-,9.10.,1957,2,own o,own occupations and in the conditions normal in these occu- 
TURKEY,,"gives the titles of Acts, decrees, regulations, etc., enacted during 1957 on labour and related subjects such as social security and co-operation",11.9.,1957,3,This list,"This list gives the titles of Acts, decrees, regulations, etc., enacted during 1957 on labour and related subjects such as social security and co-operation. "
TURKEY,It includes—,"tles are arranged chronologically under the names of the countries, which are in alphabetical order, the legislation of provinces and overseas territories being listed after that of the mother country. ‘International",11.9.,1957,3,The ti,"The titles are arranged chronologically under the names of the countries, which are in alphabetical order, the legislation of provinces and overseas territories being listed after that of the mother country. ‘International "
ALBANIA,,"Decree No. 2478, to amend [ss. 39 and 40 of] Act No. 2250 of 3 April 19561 to promulgate a Labour Code",3.6.,1957,4,June 3,"June 3. Decree No. 2478, to amend [ss. 39 and 40 of] Act No. 2250 of 3 April 19561 to promulgate a Labour Code. "
ALBANIA,,"Decision No. 426 of the Council of Ministers, to define difficult or injurious types of work prohibited to women. (Ibid., 25 Dec.)",5.11.,1957,4,Nov. 5,"Nov. 5 Decision No. 426 of the Council of Ministers, to define difficult or injurious types of work prohibited to women. (Ibid., 25 Dec.) "
ALBANIA,,"Decree No. 2568, to amend {s. 156 of] Decree No. 1635 of 5 March 1953 respecting state social insurance ? {organs and institutions thorised to decide the grant and amount of individual pen- sions, where to appeal, etc.]. (Ibid.)",23.12.,1957,4,Dec. 23,"Dec. 23 Decree No. 2568, to amend {s. 156 of] Decree No. 1635 of 5 March 1953 respecting state social insurance ? {organs and institutions thorised to decide the grant and amount of individual pen- sions, where to appeal, etc.]. (Ibid.) "
ALBANIA,,"Decision No. 506 of the Council of Ministers, respecting the remuneration of manual and non-manual] workers in the event of absence from work. (Ibid., 31 Dec.)",30.12.,1957,4,Dec. 30,"Dec. 30 Decision No. 506 of the Council of Ministers, respecting the remuneration of manual and non-manual] workers in the event of absence from work. (Ibid., 31 Dec.) "
ARGENTINA,,"Decree No. 1275, to regulate the formation of industrial associa- tions {under Decree No. 9270 of 23 May 19564]. (Boletin Oficial de la Republica Argentina, 11 Feb.)",4.2.,1957,4,Feb. 4,"Feb. 4 Decree No. 1275, to regulate the formation of industrial associa- tions {under Decree No. 9270 of 23 May 19564]. (Boletin Oficial de la Republica Argentina, 11 Feb.) "
ARGENTINA,,"Decree No. 1511, to make rules for the social security scheme instituted for employers, members of the professions and self- employed workers [under Act No. 14399 of 22 Dec. 1954 4, as amen- ded by Legislative Decree No. 23391 of 31 Dec. 1956 5, respecting a social security scheme for agricultural workers]. (Ibid., 15 Feb.)",12.2.,1957,4,Feb. 12,"Feb. 12 Decree No. 1511, to make rules for the social security scheme instituted for employers, members of the professions and self- employed workers [under Act No. 14399 of 22 Dec. 1954 4, as amen- ded by Legislative Decree No. 23391 of 31 Dec. 1956 5, respecting a social security scheme for agricultural workers]. (Ibid., 15 Feb.) "
ARGENTINA,,"Decree No. 1644, to make rules for the social security scheme instituted for employers, members of the professions and self- employed workers [under Act No. 14397 of 20 Dec. 1954 ®, as amended by Legislative Decree No. 23391 of 31 Dec. 1956 5]. (Ibid., 27 Feb.)",15.2.,1957,4,Feb. 15,"Feb. 15 Decree No. 1644, to make rules for the social security scheme instituted for employers, members of the professions and self- employed workers [under Act No. 14397 of 20 Dec. 1954 ®, as amended by Legislative Decree No. 23391 of 31 Dec. 1956 5]. (Ibid., 27 Feb.) "
ARGENTINA,,"Legislative Decree No. 5568, to amend Act No. 11317 of 1924 to regulate the employment of women and young persons? inserts at end of s. 1: “and the work in question is light work that does not endanger the health of children and is not per- formed for more than two hours a day ”]. (Ibid., 16 July)",27.5.,1957,4,May 27,"May 27 Legislative Decree No. 5568, to amend Act No. 11317 of 1924 to regulate the employment of women and young persons? inserts at end of s. 1: “and the work in question is light work that does not endanger the health of children and is not per- formed for more than two hours a day ”]. (Ibid., 16 July) "
ARGENTINA,,"Legislative Decree No. 6221, to amend the law respecting the establishment of labour courts [replaces ss. 4 and 96 of Legislative Decree No. 32347 of 30 Nov. 1944; fixes the jurisdiction of courts by reference to the place of employment of the defendant and permits appeals against their rulings]. (Ibid., 18 June)",12.6.,1957,4,June 12,"June 12 Legislative Decree No. 6221, to amend the law respecting the establishment of labour courts [replaces ss. 4 and 96 of Legislative Decree No. 32347 of 30 Nov. 1944; fixes the jurisdiction of courts by reference to the place of employment of the defendant and permits appeals against their rulings]. (Ibid., 18 June) "
ARGENTINA,,"Legislative Decree No. 7601, to adopt rules for the use of white - lead in painting operations. (Ibid., 1 Aug.}",5.7.,1957,4,July 5,"July 5 —_ Legislative Decree No. 7601, to adopt rules for the use of white - lead in painting operations. (Ibid., 1 Aug.} "
ARGENTINA,,"Legislative Decree No. 7604: compensation for industrial accidents (prosthetic and orthopaedic appliances). (Ibid., 18 July) Arg. LA",5.7.,1957,4,July 5,"July 5 —_ Legislative Decree No. 7604: compensation for industrial accidents (prosthetic and orthopaedic appliances). (Ibid., 18 July) Arg. LA "
ARGENTINA,,Legislative Decree No. 7606: compensation for industrial accidents (dependants resident abroad). (Ibid.) Arg. 1B,5.7.,1957,4,July 5,July 5 —_ Legislative Decree No. 7606: compensation for industrial accidents (dependants resident abroad). (Ibid.) Arg. 1B 
ARGENTINA,,"Legislative Decree No. 7913, respecting family allowances for salaried and wage-earning employees in commercial and industrial undertakings. (Ibid., 23 July)",15.7.,1957,4,July 15,"July 15 Legislative Decree No. 7913, respecting family allowances for salaried and wage-earning employees in commercial and industrial undertakings. (Ibid., 23 July) "
ARGENTINA,,"Legislative Decree No. 7914, respecting family allowances for salaried and wage-earning employees in private industrial under- takings. (Ibid.) 2 L.S. 1956 (Alb. 2), — 2? L.S. 1956 (Alb. 1). — 3 L.S. 1956 (Arg. 2). — 4 L.S. 1954",15.7.,1957,4,July 15,"July 15 Legislative Decree No. 7914, respecting family allowances for salaried and wage-earning employees in private industrial under- takings. (Ibid.) 2 L.S. 1956 (Alb. 2), — 2? L.S. 1956 (Alb. 1). — 3 L.S. 1956 (Arg. 2). — 4 L.S. 1954 "
ARGENTINA (eczt),,"Legislative Decree No. 12035, to regulate agreements on systems of incentive payments. (Ibid., 8 Oct.)",2.10.,1957,5,Oct. 2,"Oct. 2 Legislative Decree No. 12035, to regulate agreements on systems of incentive payments. (Ibid., 8 Oct.) "
ARGENTINA (eczt),,"Resolution of the Drafting Committee of the National Conven- tion, adopted by the National Convention, respecting the amend- ment of the Constitution in the matter of social rights. (Boletin Informativo de Legislacién Argentina, 27 Jan. 1958) Arg. 2",24.10.,1957,5,Oct. 24,"Oct. 24 Resolution of the Drafting Committee of the National Conven- tion, adopted by the National Convention, respecting the amend- ment of the Constitution in the matter of social rights. (Boletin Informativo de Legislacién Argentina, 27 Jan. 1958) Arg. 2 "
ARGENTINA (eczt),,"Decree No. 14785, to lay down new rules of procedure for the Home Work Council. (Boletin Oficial de la Republica Argentina, 19 Nov.)",8.11.,1957,5,Nov. 8,"Nov. 8 Decree No. 14785, to lay down new rules of procedure for the Home Work Council. (Boletin Oficial de la Republica Argentina, 19 Nov.) "
