country,region,text,page
FRANCE PRANCE,,"16 June Decree No. 75-489, to apply the provisions of Book IX of the s. 997 of the sural conen concerain te application of  Labour Code to permanent officials covered by Book IX of the agriculture. (Ibid.) ’ g the weekly rest in  Public Health Code [life-long vocational training}. (Ibid., :  19 June) 17 Oct. Decree Noe inteee respecting the penal sanctions applicable  . oe . cases of infringement of the provisions of the Rural Cod  ",12
FRANCE PRANCE,,"30 June Act No. 75-534, to lay down a policy in favour of handi- concerning agricultural ‘ ; ara one  capped persons famends, inter alia, various provisions of rest. (1bid-) at workers‘ working hours and weekly  the Social Security Code and the Labour Code (provisions as  to employaent)j- (Ibid., 1 July; errata: ibid., 18 July 12 ‘Nov. Decree No. 75-1060, to amend Decree No. 65-836 of 24 Sep  and 21 Aug.) 1965 reebecting the pension scheme for wage earners employed  . oo, . . in state-owne industri i  ",12
FRANCE PRANCE,,"2 July Act No. 75-551, respecting the position of prison inmates 9 and 13 (half-time york) and applocente so ends SS tan  and their families as regards sickness and paternity insur- 15 Nov.) ° }- (Tbid.,  ance [inserts a new s.. L. 242-4 in Title I of Book [II of  the Social Security Code]. (Ibid., 3 July; errata: ibid., 17 Dec. Order to approve rules for the disability and survivors*  10 Sep.) ree eae reread self-employed handicraft workers.  id. Jan. ; : ibid.  ",12
FRANCE PRANCE,,"8 July Act No. 75-574, to make provision for the general extension ’ errata: ibid., 7 Mar- 1976)  of the social security scheme. (Ibid., 5 July) 27 Dec. Act No. 75-1251, to amend certain provisions of Ch III of  Title IV of Book I ti  ",12
FRANCE PRANCE,,"10 July Act No. 75-599, to amend Ordinance No. 59-284 of 4 Feb. 1959 arising from contracts of euploysent in the eva tof  to lay down general civil service rules [amends ss. 7 (eli- bankruptcy or other liquidation [s. L. 143-11-6 becon of  gibility conditions for the recruitment of men and women) L. 143-11-7 and a new s.~ L. 143-11-6 is inserted nes S-  and 44). (Ibid., 11 July) 29-30 Dec.) ° ed]. = (Tbid.,  ",12
FRANCE PRANCE,,"ll duly Act No. 75-625, to amend and supplement the special rules in 27 Dec. Act No. 75-1253, respectin F ; .  the Labour Code as to the employment of women, s. L. 298 of hours fanends para. 2 of Se Le 212-7 of Fe aeee working  the Social Security Code and ss. 187-1 and 416 of the Penal (maxinua working hours fixed at an average of 48 hours over  Code. (Ibid., 13 July) Fr.__2 12 weeks and at 52 hours per week) ]. (Ibid.)  ",12
FRANCE PRANCE,,"11 July Act No. 75-630, to amend the Labour Code with a view to 30 Dec. Act No. 75-1279, respecting t iti ;  strengthening the rights of foreign workers [miscellaneous nent of certain mananl tang the rrbid.. 31 bec the retire-  amendgents; inter alia, repeals ss. L. 341-7 and L. 831-4}. aad -)  (Tbid.) 31 Dec. act MO een eek to amend Titles I, If and V of Book IX of  o. . e Labour Code and to provid isi  ",12
FRANCE PRANCE,,"23 July Decree No. 75-659, respecting the Labour Code [codification financing of life-long vocational training schewes rue  of decrees in Council of State adopted since 1 Apr. 1974 and 2-3 Jan. 1976) > (TRECs  various editorial corrections]. (Ibid., 26 July)  ; 31 Dec. Act No. 75-1334, respectin i i  ",12
FRANCE PRANCE,,"5 Aug, Decree Ko. 75-753, to amend the provisions of the Labour ’ P g subcontracting. (Ibid-) Fr. 3  Code relating to the prohibition on the eaploysent of women 31 Dec. Act No. 75-1348, respectin i : .  : g the social securit  an@ young vorkers in certain types of work famends_ ss. who are authors of literary, dramatic, susical Ghoreo-  R. 234-2, R. 234-4 and R. 234-6 and repeais ss. R. 234-7 and graphic, audio-visual, cinematographic, graphic saa’ Slastic  Re 234-8 of the Labour Code]. (Ibid., 15 Aug.; errata: works famends Title V of Book VI of the Social Security  ibid., 20-21 Aug-) Code]. (Ibid., 4 Jan. 1976; errata: ibid., 29 Apr. 1976)  ",12
FRANCE PRANCE,,"13 Aug. Decree No. 75-779, to lay down rules for the application of 31 Dec. Act No. 75-1350, respecting the siti ; :  Title I of Act No. 75-574 of & Jaly 1975 to make provision as regards old-age insurance [inserts a news. Te oheee ss  for the general extension of the social security scheme Title I of Book III of the Social Security code} . heat  [adds new ss. 90bis and 91bis to Act Wo. 45-179 of 29 Dec. 4 Jan. 1976) > (tbid.,  1945 (LS 1985 - Fr. 1 I) j- (Ibid., 23 Aug.)  ",12
