country,region,text,date,year,page,extracted_date,full_text
ARGENTINE REPUBLIC,,"Decree No. 11,977/1*5, to provide rules for the insurance of officials and employees of the National Social Welfare Institu- tion [adds a paragraph to section 66 of Legislative Decree No. 29,176 1 of 27 October 1944]. (Boletin Oficial de Ia Repób- lica Argentina, 23 June 1945, p. 5)",5.6.,1945,3,June 5,"June 5 Decree No. 11,977/1*5, to provide rules for the insurance of officials and employees of the National Social Welfare Institu- tion [adds a paragraph to section 66 of Legislative Decree No. 29,176 1 of 27 October 1944]. (Boletin Oficial de Ia Repób- lica Argentina, 23 June 1945, p. 5) "
AUSTRALIA,,"Amendments of the National Security (Reinstatement in Civil Employment) Regulation2 [further amended: 23 May 1945]. Statutory Rules 1945, Nos. 59 and 72",26.4.,1945,3,Apr. 26,"Apr. 26 Amendments of the National Security (Reinstatement in Civil Employment) Regulation2 [further amended: 23 May 1945]. Statutory Rules 1945, Nos. 59 and 72. "
AUSTRALIA,,"Amendment of the National Security (Industrial Peace) Regula- tions Statutory Rules 1945, No. 60",26.4.,1945,3,Apr. 26,"Apr. 26 Amendment of the National Security (Industrial Peace) Regula- tions Statutory Rules 1945, No. 60. "
AUSTRALIA,,"An Act to amend the Invalid and Old-age Pensions Act, 1908- 1944 °. No. 7 of 1945. Incalid and Old-age Pensions Act, 1945",27.6.,1945,3,June 27,"June 27 An Act to amend the Invalid and Old-age Pensions Act, 1908- 1944 °. No. 7 of 1945. Incalid and Old-age Pensions Act, 1945. "
AUSTRALIA,,"An Act to amend the Child Endowment Act, 1941-1942 °. No. 10 of 1945. Child Endowment Act, 1945",27.6.,1945,3,June 27,"June 27 An Act to amend the Child Endowment Act, 1941-1942 °. No. 10 of 1945. Child Endowment Act, 1945. "
AUSTRALIA,,"Amendment of the Women's Employment Regulations 6 [inserts new regulation 9 AA: recovery of wages due in certain cases]. Statutory Rules 1945, No. 170. STATES",31.10.,1945,3,Oct. 31,"Oct. 31 Amendment of the Women's Employment Regulations 6 [inserts new regulation 9 AA: recovery of wages due in certain cases]. Statutory Rules 1945, No. 170. STATES "
AUSTRALIA,Queensland,"An Act to amend the Apprentices and Minors Acts, 1929-1934 7, in certain particulars. 9 Geo. VI, No. 12. Apprentices and Minors Acts Amendment Act of 1945. 5 An Act to amend the Industrial Conciliation and Arbitration Acts, 1932-1942 in certain particulars. 9 Geo. VI, No. 14. The Industrial Conciliation and Arbitration Acts Amendment Act of 1945",5.4.,1945,3,Apr. 5,"Apr. 5 An Act to amend the Apprentices and Minors Acts, 1929-1934 7, in certain particulars. 9 Geo. VI, No. 12. Apprentices and Minors Acts Amendment Act of 1945. 5 An Act to amend the Industrial Conciliation and Arbitration Acts, 1932-1942 in certain particulars. 9 Geo. VI, No. 14. The Industrial Conciliation and Arbitration Acts Amendment Act of 1945. "
AUSTRALIA,Tasmania,"An Act to amend the WagesBoard Act, 19200 [amends paragraph IV of section 23]. 8 & 9 Geo. VI, No. 48. Wages Boards Act, 1945",6.6.,1945,3,June 6,"June 6 An Act to amend the WagesBoard Act, 19200 [amends paragraph IV of section 23]. 8 & 9 Geo. VI, No. 48. Wages Boards Act, 1945. "
AUSTRALIA,Tasmania,"An Act to amend the Workers' (Occupational Diseases) Relief Fund Act, 1928 '°[adds in Part I of the First Schedule after the words "" lead poisoning "" the words "" and the sequelae thereof ""]. 8 & 9 Geo. VI, No. 51. 1 L.S. 1944 (Arg. 4). 2 L.S. 1944 (Austral. 3). — L.S. 1941 (Austral. 1 & 3); 1942 (Austral. 3); 1944 (Index 1, Dec. 21). — L.S. 1923 (Austral. 7); 1928 (Austral. 4); 1931 (Austral. 14); 1932 (Austral. 4 & 10); 1933 (Aus- tral. 8); 1935 (Austral. 5); 1936 (Austral. 4); 1937 (Austral. 1); 1941 (Aus- tral. 4); 1942 (Index I, A, May 18); 1943 (Index I, Mar. 29); 1944 (Index I, Apr. 6). — ° L.S. 1942 (Austral. 4). — ° L.S. 1942 (Austral. 1); 1943 (Aus- tral. 1); 1944 (Austral. 4). — L.S. 1929 (Austral. 7); 1934 (Austral. 6). —",8.6.,1945,3,June 8,"June 8 An Act to amend the Workers' (Occupational Diseases) Relief Fund Act, 1928 '°[adds in Part I of the First Schedule after the words "" lead poisoning "" the words "" and the sequelae thereof ""]. 8 & 9 Geo. VI, No. 51. 1 L.S. 1944 (Arg. 4). 2 L.S. 1944 (Austral. 3). — L.S. 1941 (Austral. 1 & 3); 1942 (Austral. 3); 1944 (Index 1, Dec. 21). — L.S. 1923 (Austral. 7); 1928 (Austral. 4); 1931 (Austral. 14); 1932 (Austral. 4 & 10); 1933 (Aus- tral. 8); 1935 (Austral. 5); 1936 (Austral. 4); 1937 (Austral. 1); 1941 (Aus- tral. 4); 1942 (Index I, A, May 18); 1943 (Index I, Mar. 29); 1944 (Index I, Apr. 6). — ° L.S. 1942 (Austral. 4). — ° L.S. 1942 (Austral. 1); 1943 (Aus- tral. 1); 1944 (Austral. 4). — L.S. 1929 (Austral. 7); 1934 (Austral. 6). — "
AUSTRALIA,Victoria,"An Act to amend section two hundred and twelve of the Factories and Shops Act, 1928"" [amends subsection (1)(a) relating to holidays for bread carters]. No. 5085",11.12.,1945,4,Dec. 11,"Dec. 11 An Act to amend section two hundred and twelve of the Factories and Shops Act, 1928"" [amends subsection (1)(a) relating to holidays for bread carters]. No. 5085. "
AUSTRALIA,Victoria,An Act to amend the law relating to employers and employees [Act No. 3673 of 28 February 1929 's]. No. 5090,21.12.,1945,4,Dec. 21,Dec. 21 An Act to amend the law relating to employers and employees [Act No. 3673 of 28 February 1929 's]. No. 5090. 
AUSTRALIA,Western Australia,"An Act to amend the Workers' Compensation Act, 1912-1943 Workers' Compensation Act Act, 1944",11.1.,1945,4,Jan. 11,"Jan. 11 An Act to amend the Workers' Compensation Act, 1912-1943 Workers' Compensation Act Act, 1944. "
BELGIUM,,"Legislative Order to amend the Act of 7 August 1922 respecting contracts of employment "", the Act of 9 July 1926 respecting probiviral courts the Act of 18 August 1887 respecting the assignability and immunity from attachment of wages, and the Act of 16 December 1851 respecting privileged debts and mort- gages [in section 29, as amended, of the Act of 7 August 1922, and in section 4 (c) of the Act of 9 July 1926, the figure"" 48,000 is substituted for the figure "" 28,000 ""]. (M.B., 3 October 1945, p. 6398)",18.9.,1945,4,Sep. 18,"Sep. 18 Legislative Order to amend the Act of 7 August 1922 respecting contracts of employment "", the Act of 9 July 1926 respecting probiviral courts the Act of 18 August 1887 respecting the assignability and immunity from attachment of wages, and the Act of 16 December 1851 respecting privileged debts and mort- gages [in section 29, as amended, of the Act of 7 August 1922, and in section 4 (c) of the Act of 9 July 1926, the figure"" 48,000 is substituted for the figure "" 28,000 ""]. (M.B., 3 October 1945, p. 6398) "
BELGIUM,,"Legislative Order to amend section 5 [as amended by the ,Act of 30 July 1934 '°] of the Act of 16 August 1887 to issue regula- tions concerning the payment of wages to workmen. (M.B., 29 February 1946, p. 1409)",20.9.,1945,4,Sep. 20,"Sep. 20 Legislative Order to amend section 5 [as amended by the ,Act of 30 July 1934 '°] of the Act of 16 August 1887 to issue regula- tions concerning the payment of wages to workmen. (M.B., 29 February 1946, p. 1409) "
BELGIUM,,"Legislative Order to amend section 10 of the Act of 9 July 1926 respecting probiviral courts, to fix a retiring age-limit for the members of probiviral courts and to authorise the use of the honorary title of member of a probiviral court. (M.B., 18/19 Feb- ruary 1946, p. 1346)",22.11.,1945,4,Nov. 22,"Nov. 22 Legislative Order to amend section 10 of the Act of 9 July 1926 respecting probiviral courts, to fix a retiring age-limit for the members of probiviral courts and to authorise the use of the honorary title of member of a probiviral court. (M.B., 18/19 Feb- ruary 1946, p. 1346) "
BELGIUM,Belgian Congo,"Ordinance No. 185/A.I.M.O. to amend the Decree of 16 March 1922 respecting contracts of employment "". (Bulletin adminis- tratif du Congo beige, 10 August 1945, p. 165)",30.7.,1945,4,July 30,"July 30 Ordinance No. 185/A.I.M.O. to amend the Decree of 16 March 1922 respecting contracts of employment "". (Bulletin adminis- tratif du Congo beige, 10 August 1945, p. 165) "
BRAZIL,,"Legislative Decree No. 7527 to amend Legislative Decree No. 7036 of 10 November 1944 18 [industrial accidents]. (Diário Oficial, 10 May 1945, p. 8281)",7.5.,1945,4,May 7,"May 7 Legislative Decree No. 7527 to amend Legislative Decree No. 7036 of 10 November 1944 18 [industrial accidents]. (Diário Oficial, 10 May 1945, p. 8281) "
CANADA,,"Order in Council P.C. 655 amending the Wartime Wages Control Order, 1943 [P.C. 9384 of 9 December 1943 19]. (C.W.O.R. 1945, Vol. I, p. 169)",30.1.,1945,4,Jan. 30,"Jan. 30 Order in Council P.C. 655 amending the Wartime Wages Control Order, 1943 [P.C. 9384 of 9 December 1943 19]. (C.W.O.R. 1945, Vol. I, p. 169) "
CANADA,,"Order in Council P.C. 3589 amending the Unemployment Insur- ance Act, 1940 [adds subsections 3 and 4 to section 86 to extend the provisions of Part II to employment in lumbering and logging]. (Canada Gazette, 2 June 1945, p. 2413)",17.5.,1945,4,May 17,"May 17 Order in Council P.C. 3589 amending the Unemployment Insur- ance Act, 1940 [adds subsections 3 and 4 to section 86 to extend the provisions of Part II to employment in lumbering and logging]. (Canada Gazette, 2 June 1945, p. 2413) "
CANADA,,"Order in Council P.C. 3757 amending the Post-Discharge Re- establishment Order [P.C. 5210 of 13 July 1944 21]. (C.W.O.R. 1945, Vol. II, p. 487)",29.5.,1945,5,May 29,"May 29 Order in Council P.C. 3757 amending the Post-Discharge Re- establishment Order [P.C. 5210 of 13 July 1944 21]. (C.W.O.R. 1945, Vol. II, p. 487) "
CANADA,,"Order in Council P.C. 5933 amending the Post-Discharge Re- establishment Order [P.C. 5210 of 13 July 1944 21]. (C.W.O.R. 1945, Vol. III, p. 418)",7.9.,1945,5,Sep. 7,"Sep. 7 Order in Council P.C. 5933 amending the Post-Discharge Re- establishment Order [P.C. 5210 of 13 July 1944 21]. (C.W.O.R. 1945, Vol. III, p. 418) "
CANADA,,"Order in Council P.C. 7224 amending the Post-Discharge Re- establishment Order [P.C. 5210 of 13 July 1944 21] [relaxes certain requirements for passing supplementary examinations in uni- versity]. (C.W.O.R. 1945, Vol. IV, p. 310) PROVINCES",4.12.,1945,5,Dec. 4,"Dec. 4 Order in Council P.C. 7224 amending the Post-Discharge Re- establishment Order [P.C. 5210 of 13 July 1944 21] [relaxes certain requirements for passing supplementary examinations in uni- versity]. (C.W.O.R. 1945, Vol. IV, p. 310) PROVINCES "
CANADA,New Brunswick,"An Act to repeal the Labour Relations and Industrial Relations Act [2 Geo. VI, 1938, ch. 68 22]. 1945, ch. 40",7.4.,1945,5,Apr. 7,"Apr. 7 An Act to repeal the Labour Relations and Industrial Relations Act [2 Geo. VI, 1938, ch. 68 22]. 1945, ch. 40. "
CUBA,,"Decree No. 1285 to amend Decree No. 1667 of 14 June 1944 respecting strikes 23 [amends section 3 (a)]. (Gaceta Oficial, 22 May 1945, p. 9960)",2.5.,1945,5,May 2,"May 2 Decree No. 1285 to amend Decree No. 1667 of 14 June 1944 respecting strikes 23 [amends section 3 (a)]. (Gaceta Oficial, 22 May 1945, p. 9960) "
FINLAND,,"Act to amend the Workers' Accident Insurance Act [of 27 Nov- ember 1942 In section 53, the words "" to the Supreme Court ""and the passage beginning with the words"" by an appeal"" and ending with the words "" authorised representative "" to be omitted]. (S.A. or F.F. 1945, No. 369)",27.4.,1945,5,Apr. 27,"Apr. 27 Act to amend the Workers' Accident Insurance Act [of 27 Nov- ember 1942 In section 53, the words "" to the Supreme Court ""and the passage beginning with the words"" by an appeal"" and ending with the words "" authorised representative "" to be omitted]. (S.A. or F.F. 1945, No. 369) "
FINLAND,,"Resolution to establish a Prices and Wages Council [repeals Resolution of 2 October 1942 respecting Wages Council 25]. (S.A. or F.F. 1945, No. 455)",14.5.,1945,5,May 14,"May 14 Resolution to establish a Prices and Wages Council [repeals Resolution of 2 October 1942 respecting Wages Council 25]. (S.A. or F.F. 1945, No. 455) "
FINLAND,,"Act to amend the Signing-on and Registration of Seamen Act [of 4 June 1937 26• Signing-on not necessary in the case of ships in the home trade or in which only members of the owners' family are employed]. (S.A. or F.F. 1945, No. 537)",15.6.,1945,5,June 15,"June 15 Act to amend the Signing-on and Registration of Seamen Act [of 4 June 1937 26• Signing-on not necessary in the case of ships in the home trade or in which only members of the owners' family are employed]. (S.A. or F.F. 1945, No. 537) "
FINLAND,,"Act to amend the Aët [of 22 January 1943 27] respecting the right of negotiation of persons in State employment or official positions [in section 1, subsection (1), the words "" associations registered and approved for the purpose of negotiations to which they belong and which include among their objects as laid down in their rules the defence of the interests of such persons "" shall be substituted for the words "" associations constituted by the said persons and approved as associations with the right to carry on negotiations ""]. (S.A. or F.F. 1945, No. 910)",20.9.,1945,5,Sep. 20,"Sep. 20 Act to amend the Aët [of 22 January 1943 27] respecting the right of negotiation of persons in State employment or official positions [in section 1, subsection (1), the words "" associations registered and approved for the purpose of negotiations to which they belong and which include among their objects as laid down in their rules the defence of the interests of such persons "" shall be substituted for the words "" associations constituted by the said persons and approved as associations with the right to carry on negotiations ""]. (S.A. or F.F. 1945, No. 910) "
