country,region,text,page
INTERNATIONAL,Austria— Estonia,"Oct. 15 Consular Convention between the Republic of Austria and Estonia. (Riigi  Teataja [Estonia], 1927, p. 1134)  ",4
INTERNATIONAL,Austria— Germany,"Jan. 8 Convention between the German Federation and the Republic of Austria  concerning the administration of social insurance in intercourse between  the two States. (Bundesgesetzblatt fiir die Republik Osterreich, 1926,  no. 264, p. 1143; Reichsgesetzblatt [Germany], 1926, II, no. 30, p. 356)  Text: Int. 1  ",4
INTERNATIONAL,Austria— Germany,See also Austria (Aug. 3); Germany (July 8 and Sept. 9}.  ,4
INTERNATIONAL,Austria—Hungary,"Apr. 9 Agreement supplementary to the Treaty of Commerce between the Re-  public of Austria and the Kingdom of Hungary concluded at Budapest on  8th February, 1922 {protocol respecting the regulation of questions relating  to agricultural migrant workers]. (Bundesgesetzblatt fiir die Republik Oster-  reich, 1926, no. 238, p. 875)  ",4
INTERNATIONAL,Austria—Hungary,"‘July 14 Convention between the Republic of Austria and the Kingdom of Hungary  respecting facilities in connection with local frontier traffic. (Bundesgesetz-  blatt fiir die Republik Osterreich, 1926, no. 354, p. 1551)  ",4
INTERNATIONAL,Austria—Hungary,"July 14 Convention between the Republic of Austria and the Kingdom of Hungary  to regulate local frontier traffic (persons). (Bundesgesetzblatt fiir die Re-  publik Osterreich, 1927, no. 35, p. 113)  ",4
INTERNATIONAL,Austria—Hungary,See also Hungary (Dec. 16).  ,4
INTERNATIONAL,Belgium—France,"Jan. 27 Arrangement between Belgium and France to simplify transit formalities  for emigrants passing through their respective territories. (Moniteur belge,  1926, no. 91, p. 1676; Journal officiel de la République frangaise, no. 93,  Pp. 4675)  ",4
INTERNATIONAL,Belgium—France,See also France (Apr. 16).  ,4
INTERNATIONAL,Belgium—Luxemburg,"Oct. 20 Labour Treaty between Belgium and the Grand Duchy of Luxemburg.  (Moniteur belge, 1928, no. 22, p. 185) Text: Int. 5  ",4
INTERNATIONAL,BelgoLuxemburg E Union—Estonia,"Sept. 28 Treaty of Commerce and Navigation between Estonia and the Belgo-Luxem-  burg Economic Union [articles 14—18: navigation]. (Riigi Teataja [Estonia],  1927, NO. 32, p. 434)  Beigo-Luxemburg Economic Union—Kingdom of the Serbs, Croats and Slovenes  ",4
INTERNATIONAL,BelgoLuxemburg E Union—Estonia,"Dec. 16 Treaty of Commerce and Navigation, concluded at Brussels between the  Belgo-Luxemburg Economic Union and the Kingdom of the Serbs, Croats  and Slovenes. (Moniteur belge, 1928, no. 37—38, p. 332; SluZbene Novine,  1928, no. 44—XI, p. 114)  ",4
INTERNATIONAL,Denmark—Finland— Iceland—Norway—Sweden,"Jan. 28 Agreement between Denmark, Finland, Iceland, Norway and Sweden re-  specting the equipment and seaworthiness of vessels (instruments of ratifi-  cation deposited by Denmark on 27th February, 1926, and by the other  States on 17th June, 1926]. (Lovtidenden for Kongeriget Danmark, 1926,  A, no. 31, p. 1190; Overenskomster med fremmede Stater [Norway],1926,  no. 7, p. 276)  ",4
INTERNATIONAL,Denmark—Finland— Iceland—Norway—Sweden,See also Denmark (Sept. 15).  ,4
INTERNATIONAL,Denmark—Finland— Iceland—Norway—Sweden,(2021) . —- 5 -—-  ,5
INTERNATIONAL,Denmark— Japan,"June 5 Agreement [exchange of notes] between Denmark and Japan respecting  the mutual recognition of load-line certificates for merchant vessels. (Lov-  tidenden for Kongeriget Danmark, 1926, A, no. 32, p. 1220)  ",5
INTERNATIONAL,Denmark— Japan,See also Denmark (Sept. 23).  ,5
INTERNATIONAL,Denmark—Nethertands,"Oct. 23 Treaty between Denmark and the Netherlands respecting accident insurance.  (Lovtidenden for Kongeriget Danmark, 1928, A, no. 149, p. 854; Staats-  blad van het Koninkrijk der Nederlanden, 1927, no. 409) Text: Int. 6  ",5
INTERNATIONAL,Denmark—Norway,"Dec. 15 Convention between Denmark and Norway respecting the transference of  members of sick funds in Denmark and Norway from one fund to another.  (Lovtidenden for Kongeriget Danmark, 1927, A, no. 3, p. 37; Overenskomster  med fremmede Stater [Norway], 1927, no. I, p. 10) Text: Int. 4  ",5
INTERNATIONAL,Estonia—Latvia,"Feb. 5 Agreement between Estonia and Latvia respecting timber floating on rivers  forming the boundary between the two States [Art. 6: workers]. (Riigi  Teataja [Estonia], 1927, no. 60, p. 794; Valdibas Véstnesis [Latvia], 1926,  no. 293, p. 1)  ",5
INTERNATIONAL,Estonia—Latvia,See also Latvia (Dec. 29).  ,5
INTERNATIONAL,Finland— Greece,"Dec. 18 Treaty of Commerce and Navigation between Finland and Greece. (Suomen  Asetuskokoelma or Finlands Forfattningssamling, 1928, no. 2, p. 78; ’Egygegics  tis KuBeovicews, 1926, tedyos med@rov, no. 320, p. 2469)  ",5
INTERNATIONAL,Finland—Turkey,"June 2 Treaty of Commerce and Navigation between Finland and Turkey. (Suo-  men Asetuskokoelma ov Finlands Foérfattningssamling, 1928, no. 25, p. 151)  ",5
INTERNATIONAL,Finland—Turkey,See also Finland (Oct. 22).  ,5
INTERNATIONAL,France— Germany—Saar Territory,"Sept. 14 Protocol between the German and French Governments and the Governing  Commission of the Saar Territory concerning the regulation of the move-  ments of workers on the German-Saar Territory frontier. (Reichsgesetz-  blatt [Germany], 1927, II, no. 6, p. 19; Amtsblatt der Regierungskommission  des Saargebietes, 1928, no. 22, p. 469)  ",5
INTERNATIONAL,France— Hungary,"Dec. 18 Supplement to the Treaty of Commerce between France and Hungary signed  on 13th October, 1925 [no. 9 of Protocol, emigration]. (Orszagos Torvénytar,  1927, no. XVI, p. 161)  ",5
INTERNATIONAL,France—Saar Territory,"May 27 Convention between the Governing Commission of the Saar Territory and  the Government of the French Republic respecting insurance measures  applicable to persons belonging to one Territory employed by employers  of the same nationality in the other Territory. (Amtsblatt der Regierungs-  kommission des Saargebietes, 1926, no. 31, p. 233) Text: Int. 8  ",5
INTERNATIONAL,France—Saar Territory,"See also League of Nations (Saar Territory, Sept. 18),  ",5
INTERNATIONAL,Germany—Latvia,"June a8 Treaty between the German Federation and the Republic of Latvia to regu-  late economic relations between the two countries [Article 1: most-favoured-  nation treatment without restriction, except with respect to passports and  — § — (2022)  ",5
INTERNATIONAL,,See also Germany (Nov. 19) and Latvia (Oct. 28).  ,6
INTERNATIONAL,,"July 9 Public Health Agreement between the German Federation and the Republic  of Latvia (Art. 15: provision for special regulations for seasonal workers,  emigrants, etc.]. (Reichsgesetzblatt [Germany], 1926, II, no. 29, p. 444)  ",6
INTERNATIONAL,Germany—Sweden,"May 14 ‘Treaty of Commerce and Navigation between Germany and Sweden [Art. 3:  workers’ insurance]. (Reichsgesetzblatt [Germany], 1926, II, no. 32, p.384)  ",6
INTERNATIONAL,Germany—Sweden,See also Germany (July ro).  _ Great Britain—Greece  ,6
INTERNATIONAL,Germany—Sweden,"July 16 Treaty of Commerce and Navigation between Great Britain and Greece.  CEpnueels tig KuBeevicews, 1926, no. 278, p. 2093)  ",6
INTERNATIONAL,Germany—Sweden,See also Greece (July 23).  ,6
INTERNATIONAL,Greece— Italy,"Nov. 24 Convention between Greece and Italy respecting deep-sea fishing. (Gazzetta  Ufficiale del Regno d’Italia, 1927, no. 124, p. 2214)  ",6
INTERNATIONAL,Greece— Italy,"Nov. 24 Convention between Greece and Italy respecting commerce and navigation.  (ap. cit., 1927, no. 124, p. 2204)  ",6
INTERNATIONAL,Greece—Netherlands,"May 12 Treaty of Commerce between Greece and the Netherlands. .(Staatsblad van  het Koninkrijk der Nederlanden, 1926, no. 476; ’Hpnueols rig KuBeovijcews  1926, part I, no. 320, p. 24771)  ",6
INTERNATIONAL,Greece—Netherlands,See also Greece (July 5).  ,6
INTERNATIONAL,Greece—Spain,"Sept. 3 Treaty respecting the consular service, navigation, civil and commercial  rights and residence made between Greece and Spain |instruments of rati-  fication exchanged at Athens on roth August, 1928]. (Gaceta de Madrid,  1928, no. 252, p. 1362)  ",6
INTERNATIONAL,Greece—Sweden,"Sept. ro Treaty of Commerce and Navigation between Greece and Sweden. (""Epnuegls  tio, KuBeovacews 1927, part I, no. 16, p. 693)  ",6
