country,region,text,date,year,page,extracted_date,full_text
ARGENTINA,,"Decree No. 1132, to supplement the rules governing the proof of incapacity in the case of retirement and invalidity pensions for self-employed persons. (Boletin Oficial, 11 Feb.)",6.2.,1959,3,6 Feb.,"6 Feb. Decree No. 1132, to supplement the rules governing the proof of incapacity in the case of retirement and invalidity pensions for self-employed persons. (Boletin Oficial, 11 Feb.) "
AUSTRALIA,,"Amendments of the Conciliation and Arbitration Regulations [1956, as amended] [amend reg. 139 (elections); add new regs. 138A to E (cancellation of registration) and F (qualifications of auditors), and 152A (employer paying unclaimed moneys to Commonwealth)]. (Statutory Rules, No. 19)",6.3.,1959,3,6 Mar.,"6 Mar. Amendments of the Conciliation and Arbitration Regulations [1956, as amended] [amend reg. 139 (elections); add new regs. 138A to E (cancellation of registration) and F (qualifications of auditors), and 152A (employer paying unclaimed moneys to Commonwealth)]. (Statutory Rules, No. 19) "
AUSTRALIA,,"An Act to amend the Conciliation and Arbitration Act 1904- 1958 [amends ss. 4 (interpretation), 34 (reference of disputes to Commission), 37 (continuation of hearing of matters), (particular powers of Commission), 43 (orders to take evidence), 170A (provisions applicable to elections), 182 (offences in rela- tion to Commission) and 184 (contempt by witness) and adds a new s. 44A (joint sessions of Commission)]. Conciliation and Arbitration Act 1959. No. 40",22.5.,1959,3,22 May,"22 May An Act to amend the Conciliation and Arbitration Act 1904- 1958 [amends ss. 4 (interpretation), 34 (reference of disputes to Commission), 37 (continuation of hearing of matters), (particular powers of Commission), 43 (orders to take evidence), 170A (provisions applicable to elections), 182 (offences in rela- tion to Commission) and 184 (contempt by witness) and adds a new s. 44A (joint sessions of Commission)]. Conciliation and Arbitration Act 1959. No. 40. "
AUSTRALIA,,"An Act to amend the Social Services Act 1947-1958 2 [amends ss. 5, 17 to 19, 28, 43, 50, 62, 63, 72, 80, 86, 91, 97, 100, 105, 106 and 123; adds a new s. 137A (certain aboriginals not entitled to a pension, etc.); repeals ss. 47, 76 and 111 (aboriginal Natives)]. Social Sercices Act 1959. No. 57",30.9.,1959,3,30 Sep.,"30 Sep. An Act to amend the Social Services Act 1947-1958 2 [amends ss. 5, 17 to 19, 28, 43, 50, 62, 63, 72, 80, 86, 91, 97, 100, 105, 106 and 123; adds a new s. 137A (certain aboriginals not entitled to a pension, etc.); repeals ss. 47, 76 and 111 (aboriginal Natives)]. Social Sercices Act 1959. No. 57. "
AUSTRALIA,,"An Act to amend the Commonwealth Employees' Compensation Act 1930-1956 [amends ss. 11 (medical benefits), 13 (maximum compensation), 16 (time for taking proceedings), 19 (medical examinations) and 20 (appeals) and first and third schedules; repeals s. 18 (2) (medical referee)]. Commonwealth Employees' Compensation Act 1959. No. 98",4.12.,1959,3,4 Dec.,"4 Dec. An Act to amend the Commonwealth Employees' Compensation Act 1930-1956 [amends ss. 11 (medical benefits), 13 (maximum compensation), 16 (time for taking proceedings), 19 (medical examinations) and 20 (appeals) and first and third schedules; repeals s. 18 (2) (medical referee)]. Commonwealth Employees' Compensation Act 1959. No. 98. "
AUSTRALIA,,"An Act to amend the Seamen's Compensation Act 1911-1954' [amends ss. 5A (medical benefits), 5D (maximum compensation), 6 (time for taking proceedings), 11 (depositions where injured seaman left overseas) and 13 (detention of ship) and first and third schedules; repeals s. 14 (2) (medical referee)]. Seamen's Compensation Act 1959. No. 99",4.12.,1959,3,4 Dec.,"4 Dec. An Act to amend the Seamen's Compensation Act 1911-1954' [amends ss. 5A (medical benefits), 5D (maximum compensation), 6 (time for taking proceedings), 11 (depositions where injured seaman left overseas) and 13 (detention of ship) and first and third schedules; repeals s. 14 (2) (medical referee)]. Seamen's Compensation Act 1959. No. 99. "
AUSTRALIA,,"An Act relating to superannuation. Superannuation Act 1959. No. 102. 1 L.S. 1956 (Aust. 1, consolidation), 1958 (Aust. I). — 2 L.S. 1947 (Aust. 3) . . 1951 (Aust. 2). — 2 L.S. 1930 (Aust. 5), 1944 (Aust. 1). — 4 L.S. 1938 (Aust. 4), 1949 (Aust. 1). — 10 —",4.12.,1959,3,4 Dec.,"4 Dec. An Act relating to superannuation. Superannuation Act 1959. No. 102. 1 L.S. 1956 (Aust. 1, consolidation), 1958 (Aust. I). — 2 L.S. 1947 (Aust. 3) . . 1951 (Aust. 2). — 2 L.S. 1930 (Aust. 5), 1944 (Aust. 1). — 4 L.S. 1938 (Aust. 4), 1949 (Aust. 1). — 10 — "
AUSTRALIA,New South Wales,"The Radioactive Substances Regulations 1959 [reg. 9: control of radioactive contamination]. (New South Wales Goc'ernment Gazette, 20 Mar.)",20.3.,1959,4,20 Mar.,"20 Mar. The Radioactive Substances Regulations 1959 [reg. 9: control of radioactive contamination]. (New South Wales Goc'ernment Gazette, 20 Mar.) "
AUSTRALIA,New South Wales,"Regulations to secure the safety and health of persons employed in factories in which abrasive blasting processes are used [rescind regs. 20 (4), 21 to 25 and 33 (1) of the Foundry Regulations 1954]. Abrasic'e Blastsng Regulations. (Ibid., 22 May)",1.5.,1959,4,I May,"I May Regulations to secure the safety and health of persons employed in factories in which abrasive blasting processes are used [rescind regs. 20 (4), 21 to 25 and 33 (1) of the Foundry Regulations 1954]. Abrasic'e Blastsng Regulations. (Ibid., 22 May) "
AUSTRALIA,New South Wales,"Amendments to Regulations made under the Scaffolding and Lifts Act 1912-1958 [inter alia, reg. 158 (13) (warning notices)]. (Ibid., 4 Dec.)",5.11.,1959,4,5 Nov.,"5 Nov. Amendments to Regulations made under the Scaffolding and Lifts Act 1912-1958 [inter alia, reg. 158 (13) (warning notices)]. (Ibid., 4 Dec.) "
AUSTRALIA,New South Wales,"An Act relating to the exercise of the powers of the Industrial Commission of New South Wales and other industrial tribunals; the status of certain persons as employees for the purposes of certain Acts; the holding of strikes by industrial unions and members thereof; and absolute preference of employment to members of industrial unions; for these and other purposes to amend the Industrial Arbitration Act 1940, the Trade Union Act 1881 and certain other Acts; and for purposes connected there- with. Industrial Arbitration (Amendment) Act 1959. No. 29",7.12.,1959,4,7 Dec.,"7 Dec. An Act relating to the exercise of the powers of the Industrial Commission of New South Wales and other industrial tribunals; the status of certain persons as employees for the purposes of certain Acts; the holding of strikes by industrial unions and members thereof; and absolute preference of employment to members of industrial unions; for these and other purposes to amend the Industrial Arbitration Act 1940, the Trade Union Act 1881 and certain other Acts; and for purposes connected there- with. Industrial Arbitration (Amendment) Act 1959. No. 29. "
AUSTRALIA,Queensland,"Regulations under the Industrial Conciliation and Arbitration Acts 1932 to 1958 1 [22A: application for inquiry concerning an election; 22B: requests for conduct of elections under s. 41M; 22C: where election officially conducted no unauthorised action to be taken]. (Queensland Gooernment Gazette, 21 Mar.)",15.3.,1959,4,15 Mar.,"15 Mar. Regulations under the Industrial Conciliation and Arbitration Acts 1932 to 1958 1 [22A: application for inquiry concerning an election; 22B: requests for conduct of elections under s. 41M; 22C: where election officially conducted no unauthorised action to be taken]. (Queensland Gooernment Gazette, 21 Mar.) "
AUSTRALIA,Queensland,"An Act to amend the Inspection of Scaffolding Acts 1915 to 1955 in certain particulars [inter alia, adds new ss. 13A (power hoist drivers) and 13B (dogmen and crane chasers)]. Inspection of Scaffolding Acts Amendment Act of 1959. No. 1. (Ibid., 1 Apr.)",18.3.,1959,4,18 Mar.,"18 Mar. An Act to amend the Inspection of Scaffolding Acts 1915 to 1955 in certain particulars [inter alia, adds new ss. 13A (power hoist drivers) and 13B (dogmen and crane chasers)]. Inspection of Scaffolding Acts Amendment Act of 1959. No. 1. (Ibid., 1 Apr.) "
AUSTRALIA,Queensland,"An Act to amend the Workers' Compensation Acts 1916 to 1956 2 in certain particulars [amends ss. 3 (definition of "" worker ""), 14 (1), 14A (6) and 14D and schedule]. Workers' Compensation Acts Amendment Act of 1959. No. 4. (Ibid., 6 Apr.)",25.3.,1959,4,25 Mar.,"25 Mar. An Act to amend the Workers' Compensation Acts 1916 to 1956 2 in certain particulars [amends ss. 3 (definition of "" worker ""), 14 (1), 14A (6) and 14D and schedule]. Workers' Compensation Acts Amendment Act of 1959. No. 4. (Ibid., 6 Apr.) "
AUSTRALIA,Queensland,"Amendment to Apprenticeship Regulation No. 29: Building Trades, under the Apprentices and Minors Acts 1929 to 1954 [adds new clause 25 (1): "" Apprentices under the age of 18 years shall not be permitted to use explosive-powered tools.""]. (Ibid., 28 Mar.)",26.3.,1959,4,26 Mar.,"26 Mar. Amendment to Apprenticeship Regulation No. 29: Building Trades, under the Apprentices and Minors Acts 1929 to 1954 [adds new clause 25 (1): "" Apprentices under the age of 18 years shall not be permitted to use explosive-powered tools.""]. (Ibid., 28 Mar.) "
