country,region,text,date,year,page,extracted_date,full_text
MEXICO,,"Decree to amend s. 87 and clauses III and IV of s. 501 of the Federal Labour Act. (Diario Oficial, 31 Dec. 1975) Mex. IB (2/80)",30.12.,1975,1,30 Dec. 1975,"30 Dec. 1975 Decree to amend s. 87 and clauses III and IV of s. 501 of the Federal Labour Act. (Diario Oficial, 31 Dec. 1975) Mex. IB (2/80) "
MEXICO,,"Decree to amend and supplement the Federal Labour Act. (ibid., 2 July 1976) Mex. 1C (2/80)",28.5.,1976,1,28 May 1976,"28 May 1976 Decree to amend and supplement the Federal Labour Act. (ibid., 2 July 1976) Mex. 1C (2/80) "
MEXICO,,"Decree to amend the Federal Labour Act in the matter of training, safety and health and the federal responsibility for certain activities and sectors, (ibid., 28 Apr. 1978) Mex. ID (2/80)",27.4.,1978,1,27 Apr. 1978,"27 Apr. 1978 Decree to amend the Federal Labour Act in the matter of training, safety and health and the federal responsibility for certain activities and sectors, (ibid., 28 Apr. 1978) Mex. ID (2/80) "
SWITZERLAND,,"Federal Vocational Training Act. ( Recueil des Lois Fédérales-Sammlung der eidgenössichen Gesetze, 11 Dec. 1979) Swi. lB(2/80) III. ERRATA Legislative Series, 1977",19.4.,1978,1,19 Apr. 1978,"19 Apr. 1978 Federal Vocational Training Act. ( Recueil des Lois Fédérales-Sammlung der eidgenössichen Gesetze, 11 Dec. 1979) Swi. lB(2/80) III. ERRATA Legislative Series, 1977 "
ARGENTINA,,,26.7.,1979,2,26 July,26 July 
ARGENTINA,,,14.8.,1979,2,14 Aug.,14 Aug. 
ARGENTINA,,"Resolution No. 430, to apply the provisions governing members of the general pension scheme to handicapped persons. (Boletín Oficial, 26 July) Act No. 22052, to replace certain ss. of Act No. 18694 [of 29 May 1970 to establish a uniform system of penalties for violations of national labour legislation: LS 1970—Arg. 3C], as amended by Acts Nos. 20555 and 20556 [amends ss. 3 to 5 and 9 of the Act and inserts a new s. 9bis; also amends s. 11 of Act No. 18695 of29 May 1970 (LS 1970—Arg. 3D) to lay down the procedure for the imposition of penalties in the case of non-observance of the standards for the orderly maintenance and regulation of the performance of work], (ibid., 22 Aug.) Act No. 22105, respecting workers Nov.) ¡' occupational associations, (ibid., 20 Arg. 1(1/80)",15.11.,1979,2,15 Nov.,"15 Nov. Resolution No. 430, to apply the provisions governing members of the general pension scheme to handicapped persons. (Boletín Oficial, 26 July) Act No. 22052, to replace certain ss. of Act No. 18694 [of 29 May 1970 to establish a uniform system of penalties for violations of national labour legislation: LS 1970—Arg. 3C], as amended by Acts Nos. 20555 and 20556 [amends ss. 3 to 5 and 9 of the Act and inserts a new s. 9bis; also amends s. 11 of Act No. 18695 of29 May 1970 (LS 1970—Arg. 3D) to lay down the procedure for the imposition of penalties in the case of non-observance of the standards for the orderly maintenance and regulation of the performance of work], (ibid., 22 Aug.) Act No. 22105, respecting workers Nov.) ¡' occupational associations, (ibid., 20 Arg. 1(1/80) "
AUSTRALIA,,"An Act to make provision with respect to the redeployment and retirement of Commonwealth employees, and for related purposes [amends s. 4 of the Long Service Leave (Commonwealth Employees) Act 1976; also amends the Public Service Act 1922 and the Superannuation Act 1976]. No. 52. Commonwealth Employees (Redeployment and Retirement) Act 1979",14.6.,1979,2,14 June,"14 June An Act to make provision with respect to the redeployment and retirement of Commonwealth employees, and for related purposes [amends s. 4 of the Long Service Leave (Commonwealth Employees) Act 1976; also amends the Public Service Act 1922 and the Superannuation Act 1976]. No. 52. Commonwealth Employees (Redeployment and Retirement) Act 1979. "
AUSTRALIA,,An Act to amend the Conciliation and Arbitration Act 1904 [LS 1956—Aust. 1 (consolidation) . . . 1972—Aust. 1] [numerous amendments]. No. 110. Conciliation and Arbitration Amendment Act 1979,25.10.,1979,2,25 Oct.,25 Oct. An Act to amend the Conciliation and Arbitration Act 1904 [LS 1956—Aust. 1 (consolidation) . . . 1972—Aust. 1] [numerous amendments]. No. 110. Conciliation and Arbitration Amendment Act 1979. 
AUSTRALIA,,An Act to amend the Compensation (Commonwealth Government Em- ployees) Act 1971 [numerous amendments]. No. 111. Compensation (Commonwealth Government Employees) Amendment Act 1979,25.10.,1979,2,25 Oct.,25 Oct. An Act to amend the Compensation (Commonwealth Government Em- ployees) Act 1971 [numerous amendments]. No. 111. Compensation (Commonwealth Government Employees) Amendment Act 1979. 
