country,region,text,page
ALGERIA,,"5 Aug. Act No. 78-12, to make general provision for workers’ conditions of  employment. (ibid., 8 Aug.) Alg. 1 (1/79)  ",2
ARGENTINA,,"18 Aug. Act No. 21864, respecting the readjustment of benefits and credits under the  social security scheme. (ibid., 4 Sep.)  ",2
AUSTRALIA,,"24 Apr. An Act to amend the Superannuation Act 1922, the Superannuation Act 1976  and the Superannuation Amendment Act 1976, and for related purposes.  (numerous amendments]. No. 17. Superannuation Acts Amendment Act 1978.  ",2
AUSTRALIA,,"15 June An act to amend the Conciliation and Arbitration Act 1904 [LS 1965—Aust. |  (consolidation) . . . 1972—Aust. | ]in respect of the jurisdiction of the Federal  Court of Australia [amends s. 118A, replaces s. 118B and inserts new ss. 118C  and 118D}]. No. 53. Conciliation and Arbitration Amendment { Federal Court of  Australia) Act 1978.  ",2
AUSTRALIA,,"22 June An Act to provide for the Government of the Northern Territory of Australia,  and for related purposes. No. 58. Northern Territory (Self-Government) Act  1978.  ",2
AUSTRALIA,,"22 June An Act to amend the National Health Act 1953 [inter alia, inserts a new Part III  (Travel and accommodation allowances in respect of patients in isolated  places)]. No. 88. National Health Amendment Act 1978.  ",2
AUSTRALIA,,"22 June An Act to amend the Health Insurance Act 1973, and for other purposes  [numerous amendments]. No. 89. Health Insurance Amendment Act 1978.  ",2
AUSTRALIA,,22 June An Act to amend the Trade Union Training Authority Act 1975 [numerous  amendments]. No. 92. Trade Union Training Authority Amendment Act 1978.  ,2
AUSTRALIA,,"29 Aug. An Act to establish a Commonwealth Employment Service, and for other  purposes. No. 102. Commonwealth Employment Service Act 1978.  Aust. I (2/79)  ",2
AUSTRALIA,,29 Aug. An Act to amend the Re-establishment and Employment Act 1945 [LS 1945—  Austral. 1] [repeals Div. 5 (Commonwealth Employment Service) of Part II].  No. 103. Re-establishment and Employment Amendment Act 1978.  ,2
AUSTRALIA,,26 Oct. AnAct to amend the Social Services Act 1947 [LS 1947—Austral.3. . . 1951—  Aust. 2] [numerous amendments]. No. 128. Social Services Amendment Act  1978.  ,3
AUSTRALIA,,"31 Oct. An Act to amend the National Health Act 1953, and for other purposes  [numerous amendments]. No. 132. National Health Amendment Act (No. 2)  1978.  ",3
AUSTRALIA,,"31 Oct. - An Act to amend the Health Insurance Act 1973, and for other purposes  {numerous amendments]. No. 133. Health Insurance Amendment Act (No. 2)  1978.  ",3
AUSTRALIA,,28 Nov. An Act to amend the Maternity Leave (Australian Government Employees)  Act 1973 [numerous amendments]. No. 168. Maternity Leave (Australian  Government Employees) Amendment Act 1978.  ,3
AUSTRALIA,,"28 Nov. An Act to amend the Public Service Act 1922, and for related purposes  [numerous amendments]. No. 170. Public Service Amendment Act 1978.  ",3
AUSTRALIA,,4 Dec. An Act to amend the National Health Act 1953 [miscellaneous amendments].  No. 189. National Health Amendment Act (No. 3) 1978.  ,3
AUSTRALIA,,"6 Dec. An Act to amend the Trade Union Training Authority Act 1975 [miscellaneous  amendments]. No. 209. Trade Union Training Authority Amendment Act  (No, 2) 1978.  ",3
AUSTRALIA,New South Wales,"22 Mar. An Act to amend the Coal and Oil Shale Mine Workers (Superannuation) Act  1941 with respect to the entitlement of mine workers and other persons to  benefits under the Act, and in other respects [miscellaneous amendments]. No.  28. Coal and Oil Shale Mine Workers (Superannuation) Amendment Act 1978.  ",3
AUSTRALIA,New South Wales,"13 Dee. An Act to amend the Industrial Arbitration Act 1940, so as to clarify the powers  under that Act to make awards with respect to the dismissal or proposed  dismissal of employees {inter alia, inserts a new s. 20A (awards relating to  dismissal of employees)]. No. 99, Jndustrial Arbitration ( Reinstatement  Awards) Amendment Act 1978.  ",3
AUSTRALIA,New South Wales,"22 Dec. An Act to amend the Superannuation Act 1916 with respect to the increase of  certain pensions, the improvement of benefits payable in respect of deceased  women who were contributors or pensioners, the retirement of contributors  aged 62 years or more, the constitution of the State Superannuation Board, the  investment of the State Superannuation Fund and certain other matters. No.  143. Superannuation (Amendment) Act 1978.  ",3
AUSTRALIA,Queensland,"22 Mar. Amendments to the Public Service Regulations of 1958 [replace Part IV:  Leave]. (Government Gazette, 25 Mar.)  ",3
AUSTRALIA,Queensland,"28 Apr. An Act to amend the Co-operative and Other Societies Act 1967-1976 and the  Primary Producers’ Co-operative Associations Act 1923-1974, each in certain  particulars [conversion and amalgamation of societies]. No. 1. Co-operative  and Other Societies Act and Another Act Amendment Act 1978.  ",3
AUSTRALIA,Queensland,2 June An Act to amend the Workers’ Compensation Act 1916-1974 in certain  particulars and for other purposes {numerous amendments]. No. 13. Workers’  Compensation Act Amendment Act 1978.  ,3
AUSTRALIA,Queensland,"2 June An Act to amend the State Service Superannuation Act 1972-1976, the Public  Service Superannuation Act 1958-1976 and the Police Superannuation Act  1974-1977, each in certain particulars {numerous amendments]. No. 20.  Superannuation Acts Amendment Act 1978.  ",3
AUSTRALIA,Queensland,15 Dec. An Act to enable certain students to obtain work experience as part of their  education. No. 82. Student Education (Work Experience) Act 1978.  ,4
AUSTRALIA,South Australia,16 Mar. An Act to amend the Apprentices Act 1950-1974 [numerous amendments].  No. 9. Apprentices Act Amendment Act 1978.  ,4
AUSTRALIA,South Australia,"16 Mar. An Act to amend the Industrial Safety, Health and Welfare Act 1972-1976  [amends ss. 26, 37 and 39 and inserts a news. 7a (delegation) }. No. 10. /ndustrial  Safety, Health and Welfare Act Amendment Act 1978.  ",4
AUSTRALIA,South Australia,"27 July Commercial Safety Code Regulations [repeal the Shops and Offices (Safety)  Regulations of 26 June 1975]. (South Australian Government Gazette, 27 July)  ",4
AUSTRALIA,Victoria,23 May An Act to amend the Workers Compensation Act 1958 and for other purposes  (miscellaneous amendments]. No. 9136. Workers Compensation ( Amendment)  Act 1978.  ,4
AUSTRALIA,Victoria,24 Oct. An Act to amend the Labour and Industry Act 1958 and for other purposes  [miscellaneous amendments]. No. 9171. Labour and Industry Act 1978.  ,4
AUSTRIA,,"14 Feb. Ordinance of the Federal Minister of Communications to amend the Maritime  Navigation Ordinance [Text 625 of 1973] [amends s. 30 (2) and inserts a new  Part F (ss. 61 to 149): Provisions for the protection of workers].  ( Bundesgesetzblatt, Text 159)  1 Mar. A federal Act to amend the Vocational Training Act [No. 142 of 1969: LS  1969—Aus. |] [numerous amendments]. Vocational Training (Amendment)  Act 1978. (ibid., Text 232)  ",4
AUSTRIA,,"| Mar. A federal Act to amend the Small-Scale Industries Code 1973 [No. 50 of 1974].  Small-Scale Industries Code (Amendment) Act. (ibid., Text 233)  30 June A federal Act to amend the Maternity Protection Act [No. 76 of 1957: LS  1957—Aus. 1A... 1960—Aus. 4A] [numerous amendments]. (ibid., Text  342)  30 June A federal Act to amend the Unemployment Insurance Act 1977.  (ibid., Text 380) Incorporated in: 1977~ Aus. 2 (3- 4/78)  11 Oct. A federal Act to amend certain financial provisions of the Unemployment  Insurance Act 1977 [No. 609 of 1977: LS 1977—Aus. 2 (consolidation) ]and the  sae emt Promotion Act [LS 1968—Aus. 2, 1973—Aus. 1A]. (ibid., Text  ",4
AUSTRIA,,"1] Oct. A federal Act respecting the social insurance of self-employed persons engaged  in agriculture and forestry [repeals all previous provisions on farmers’ pension  and sickness insurance]. Farmers’ Social Insurance Act. (ibid., Text 559)  ",5
AUSTRIA,,"1i Oct. A federal Act respecting the social insurance of self-employed persons engaged  in small-scale industry [repeals all previous provisions on the pension and  sickness insurance of self-employed pensions engaged in small-scale industry ].  Social Insurance (Small-Scale Industry) Act. (ibid., Text 560)  ",5
AUSTRIA,,"30 Nov. Federal Act respecting the social insurance of members of the liberal  professions. (ibid., Text 624)  ",5
AUSTRIA,,"16 Dec. A federal Act to amend various provisions of social legislation (General Social  Insurance (Amendment) Act (No. 33), Social Insurance (Small-Scale Industry)  (Amendment) Act (No. 1), Farmers’ Social Insurance (Amendment) Act (No.  1), amendments to the pension insurance scheme for self-employed persons  engaged in small-scale industry, the farmers’ pension insurance scheme, the  farmers’ sickness insurance scheme, the Execution of Sentences Act, the War  Victims’ Pension Act, the Resistance Victims’ Relief Act, the Small Pensioners  Actand the Pension Act 1965, Social Legislation (Amendment) Act 1978. (ibid.,  Text 684)  ",5
AUSTRIA,,"16 Dec. A federal Act to amend the Civil Servants’ Sickness and Accident Insurance Act  [Text 200 of 1967]. Civil Servants’ Sickness and Accident Insurance  (Amendment) Act (No. 7). (ibid., Text 685)  ",5
BELGIUM,,"10 Jan. Royal Order to amend s. 723bis 15 of the General Labour Protection  Regulations. (Moniteur Belge-Belgisch Staatsblad, 21 Jan.)  ",5
BELGIUM,,"15 Feb. Royal Order to amend the Royal Order of 21 Dec. 1971 respecting the  allowances and social assistance granted by the Industrial Accidents Fund  [amends ss. 6 and 12]. (ibid., 5 Apr.)  ",5
BELGIUM,,"24 Feb. Act respecting contracts of employment for remunerated sports activities.  (ibid., 9 Mar.)  ",5
BELGIUM,,"14 Mar. Royal Order to amend the Royal Order of 16 Dec. 1974 to fix the personal share  to be assumed by beneficiaries in the event of prolonged hospitalisation. (ibid.,  18 Mar.)  ",5
BELGIUM,,"30 Mar. Royal Order to harmonise the laws relating to compensation for occupational  diseases, as co-ordinated by the Royal Order of 3 June 1970, with the Act of 27  June 1969 to revise the Legislative Order of 28 Dec. 1944 [LS 1944—Bel.  2... 1961—Bel. 4] respecting workers’ social security and the Act of 10 Apr.  1971 [LS 1971—Bel. 3] respecting industrial accidents. (ibid., 23 May)  ",5
