country,region,text,date,year,page,extracted_date,full_text
GERMAN DEMOCRATIC REPUBLIC,,"An Act to amend and supplement the Labour Code. (Gesetzblatt, Part 1,25 Apr. 1963) Ger.D.R. 1 B",17.4.,1963,1,17 Apr. 1963,"17 Apr. 1963 An Act to amend and supplement the Labour Code. (Gesetzblatt, Part 1,25 Apr. 1963) Ger.D.R. 1 B "
POLAND,,"Order of the Council of Ministers to amend the Order respecting the types of work prohibited for women. (Dziennik Ustaw, 1962, Text 137) Pol. I B",11.5.,1962,1,11 May 1962,"11 May 1962 Order of the Council of Ministers to amend the Order respecting the types of work prohibited for women. (Dziennik Ustaw, 1962, Text 137) Pol. I B "
YUGOSLAVIA,,"An Act to amend and supplement the Basic Pension Insurance Act. (SluJbeni List, 1965, Text 908) Yug. 3 C Note: The Legislative Series for 1966 also includes a translation and a reprint in which the International Labour Office has gathered together numerous amend-",16.12.,1965,1,16 Dec. 1965,"16 Dec. 1965 An Act to amend and supplement the Basic Pension Insurance Act. (SluJbeni List, 1965, Text 908) Yug. 3 C Note: The Legislative Series for 1966 also includes a translation and a reprint in which the International Labour Office has gathered together numerous amend- "
ALBANIA,,"Decree No. 4158, to amend Decree No. 1770 of 3 Dec. 1953 respecting financial assistance from the State to large families and mothers living alone. (Gazeta Zyrtare, 3 Sep.)",8.8.,1966,3,8 Aug.,"8 Aug. Decree No. 4158, to amend Decree No. 1770 of 3 Dec. 1953 respecting financial assistance from the State to large families and mothers living alone. (Gazeta Zyrtare, 3 Sep.) "
ALBANIA,,"Act No. 4170, to promulgate a Labour Code for the People's Republic of Albania. (Ibid., 29 Sep.) Mb. 1",12.9.,1966,3,12 Sep.,"12 Sep. Act No. 4170, to promulgate a Labour Code for the People's Republic of Albania. (Ibid., 29 Sep.) Mb. 1 "
ALBANIA,,State Social Security Act. No. 4171. (Ibid.),13.9.,1966,3,13 Sep.,13 Sep. State Social Security Act. No. 4171. (Ibid.) 
ALGERIA,,"Ordinance No. 66-183, to provide for the payment of compensation for employment accidents and occupational diseases. (Journal OJficiel, 28 June; errata: ibid., 28 Oct. and 12 May 1967) Mg. 1",21.6.,1966,3,21 June,"21 June Ordinance No. 66-183, to provide for the payment of compensation for employment accidents and occupational diseases. (Journal OJficiel, 28 June; errata: ibid., 28 Oct. and 12 May 1967) Mg. 1 "
ALGERIA,,"Order respecting the appliances to be supplied to persons sustaining employment (Ibid., 11 Nov.)",28.9.,1966,3,28 Sep.,"28 Sep. Order respecting the appliances to be supplied to persons sustaining employment (Ibid., 11 Nov.) "
ALGERIA,,"Order respecting the compensation payable for employment accidents sustained by persons undergoing a period of functional rehabilitation or vocational retraining. (Ibid., 2 Dec.)",18.11.,1966,3,18 Nov.,"18 Nov. Order respecting the compensation payable for employment accidents sustained by persons undergoing a period of functional rehabilitation or vocational retraining. (Ibid., 2 Dec.) "
ALGERIA,,"Order respecting the functional rehabilitation and vocational retraining of persons sustaining employment accidents [repeals, inter alia, Decision No. 55-016 of the Algerian Assembly (approved by the Decree of 9 May 1955)]. (Ibid., 16 Dec.)",26.11.,1966,3,26 Nov.,"26 Nov. Order respecting the functional rehabilitation and vocational retraining of persons sustaining employment accidents [repeals, inter alia, Decision No. 55-016 of the Algerian Assembly (approved by the Decree of 9 May 1955)]. (Ibid., 16 Dec.) "
