country,region,text,page
—It S)],,* Social Insurance Act. No. 53 of 1957. Dated 20 February 1957.  ,7
—It S)],,"(Aj-jaridat Ar-rasmiyat Lil-mamlakat Al-libiyat Al-muttahadat, 25 April  ",7
—It S)],,"1957, No. 8)  LUXEMBOURG  ",7
—It S)],,Grand-Ducal Order to revise the schedule of occupational diseases giving  rise to compensation under the accident insurance scheme. Dated 11 Nov-  ,7
—It S)],,ember 1957.  ,7
—It S)],,"(Mémorial, 2 December 1957, No. 68, p. 1407)  ",7
—It S)],,{Amends art. 1 of the Order of 30 July 1928 (L.S. 1928—Lux. 1}.]  MOROCCO  ,7
—It S)],,"Dahir No. 1-57-094, to amend Schedule I to the Dahir of 31 March 1919  [as previously amended by the Dahir of 6 July 1953: L.S. 1953—Mor. (Fr.) 3]  to promulgate a Merchant Shipping Code. Dated 13 April 1957.  ",7
—It S)],,"(Bulletin Officiel, 3 May 1957, No. 2328, p. 524; errata: ibid., 14 June  ",7
—It S)],,"1957, No. 2329, p. 743)  ",7
—It S)],,"Dahir No. 1-56-093, respecting the organisation of the industrial medical  ",7
—It S)],,services. Dated 8 July 1957.  ,7
—It S)],,"(Ibid., 6 September 1957, No. 2341, p. 1162)  ",7
—It S)],,"Decree No. 2-56-1019, respecting dangerous employments prohibited to  ",7
—It S)],,children and women. Dated 6 September 1957.  ,7
—It S)],,"(Ibid., 20 September 1957, No. 2343, p. 1234)  ",7
—It S)],,(Repeals the Order of the Vizier of 21 January 1927 (L.S. 1927—Mor. 2 A).]  NETHERLANDS  ,7
—It S)],,* Decree to amend the Labour Decree 1920 [L.S. 1920—Neth. 8]. Dated  ,7
—It S)],,30 August 1957.  ,7
—It S)],,"(Staatsblad, 1957, No. 371)  ",7
—It S)],,— 6 —  NORWAY  An Act to amend the Act of 16 July 1936 respecting old-age pensions  [L.S. 1936—Nor. 4]. No.1. Dated 23 May 1957.  ,8
—It S)],,"(Norsk Lovtidend, 6 June 1957, No. 24, p. 581)  [Amends third paragraph of s. 4 (minimum pension raised to 2,004 crowns).]  An Act to amend the Act of 5 May 1927 [L.S. 1927—Nor. 1] respecting  labour disputes. No. 9. Dated 28 June 1957.  ",8
—It S)],,"(Ibid., 22 July 1957, No. 26, p. 7214)  [Amends s, 1 (1) (definition of wage earner); in (6) for “14 days”  substitutes “ two months ”.]  An Act to amend the Unemployment Insurance Act of 24 June 1938  [L.S. 1938—Nor. 3 ... 1949—Nor. 6], as amended. No. 10. Dated 28 June  1957.  ",8
—It S)],,"(Ibid., p. 722)  [Amends ss, 1 (41) (includes domestic servants among persons not liable  to insurance), 4 (rates of benefit) and 17 (weekly contribution rates).]  * An Act to amend the Sickness Insurance Act of 2 March 1956 [L.S.  1956—Nor.1]. No. 11. Dated 28 June 1957.  ",8
—It S)],,"({Ibid., p. 724)  Act respecting the pension insurance of fishermen. No. 12. Dated  28 June 1957.  ",8
—It S)],,"(Ibid., p. 727)  An Act to amend the Act respecting pension insurance for mariners  [L.S. 1948—Nor. 4]. No. 18. Dated 28 June 1957.  ",8
—It S)],,"(Ibid., p. 753)  [Amends s. 5 (rate of annual pension; calculation of old-age pension).]  An Act to amend the Act of 24 October 1946 respecting family allowances  [L.S. 1946—Nor. 7]. No. 17. Dated 6 July 1957.  ",8
—It S)],,"(Ibid., 7 August 1957, No. 27, p. 906)  [Amends ss. 1, 2 (scope), 4, 5 (administration), 6-10 (determination of  claims to allowances), 11-14 (payment), 15, 16 (appeals, annulment of deci-  sions, re-examination of claims), 17, 18 (apportionment of expenditure as  between State and commune), and 19-22 (miscellaneous provisions).]  * An Act to amend the Sickness Insurance Act of 2 March 1956 [L.S.  1956—Nor. 1]. No. 19. Dated 6 July 1957.  ",8
—It S)],,"(Ibid., p. 910)  PERU  * Ministerial Resolution No. 658 D.T., to lay down rules for voting in  workers’ unions, Dated 26 August 1957.  ",8
—It S)],,"(El Peruano, 29 August 1957, No. 4925, p. 1)  ",8
—It S)],,SWEDEN  An Act to amend the Act of 16 May 1930 (No. 138) respecting the  limitation of the hours of work [L.S. 1930—Swe.1]. Dated 16 May 1957.  ,8
—It S)],,"(Svensk Férfattningssamling, 1957, No. 253)  [Amends ss. 4, 5 (weekly hours of work), 6-8 (overtime) and 9 (general  provisions); inserts a new s. 4 A (exceptions). ]  An Act to amend the Hours of Work in Agriculture Act (No. 281) of  4 June 1948 [L.S. 1948—Swe.1]. Dated 16 May 1957.  ",8
—It S)],,"(Ibid., No. 254)  [Amends ss. 4 and 5 (weekly hours of work); inserts a new s. 4 A (excep-  tions).]  An Act to amend the Act of 18 July 1942 (No. 652) respecting hours of  work in retail trade [L.S. 1942—Swe. 2 A]. Dated 16 May 1957.  ",8
—It S)],,"(Ibid., No. 255)  —~7—  ",8
—It S)],,"[Amends ss. 4, 5 (weekly hours of work), 7 {overtime), 10 (records of  hours of work) and 14 (general provisions); inserts a new s. 4 A (exceptions). ]  ",9
—It S)],,Instructions for the county employment committees. Dated 29 June  ,9
—It S)],,"(Ibid., No. 534)  ",9
—It S)],,[Repeals the Instructions of 17 June 1948 (No. 440) for the county em-  ployment committees (L.S. 1948—Swe. 4 B) and the Order of 20 May 1938  ,9
—It S)],,(No. 346) respecting consultations for deaf-mutes.]  ,9
—It S)],,Instructions for the State Employment Board. Dated 29 July 1957.  ,9
—It S)],,"(Ibid., No. 532)  ",9
—It S)],,[Repeals the Instructions of 17 June 1948 (No. 439) (L.S. 1948—Swe. 4 A)}.]  ,9
—It S)],,Instructions for the Pensions Board. Dated 29 July 1957.  ,9
—It S)],,"(Ibid., No. 533)  ",9
—It S)],,[Repeals the Instructions of 23 December 1937 (No. 1034).]  UNION OF SOVIET SOCIALIST RE PUBLICS  ,9
—It S)],,"Order No. 808 of the Council of Ministers of the U.S.S.R., to amend  certain decisions of the Government of the U.S.S.R. and certain decisions of  the former People’s Commissariat of Labour of the U.S.S.R. and to recognise  that certain others have ceased to have effect with the coming into operation  of the National Pensions Act [L.S. 1956—U.S.8.R. 4] and the Regulations  [of 4 August 1956] for the award and payment of national pensions. Dated  ",9
—It S)],,29 June 1957.  ,9
—It S)],,"(Co6panue [ocmanoenenud [1pasumeascmea CCCP, 1957, No. 7, Text 79)  ",9
—It S)],,"[Repeals, inter alia, the Order of 3 October 1930 of the Central Executive  Committee and Council of People’s Commissars of the U.S.S.R. respecting  the social insurance of persons employed for remuneration on peasant holdings  (L.S. 1930—Russ. 4 E), the Order of 23 June 1931 of the Central Executive  Committee and Council of People’s Commissars of the U.S.S.R. respecting  social insurance (L.S. 1931—Russ. 7 B) and s. 29 of the Air Code of the  ",9
—It S)],,U.S.S.R. (L.S. 1935—Russ. 3).]  UNITED KINGDOM OF GREAT BRITAIN AND NORTHERN IRELAND  Great Britain  ,9
—It S)],,"An Act to increase contributions and benefits under the National Insur-  ance (Industrial Injuries) Acts 1946 to 1957 [L.S. 1946—U.K. 2, 1948——U_K. 2],  and the National Insurance Acts 1946 to 1957 [L.S. 1946—U.K. 3, 1951—  U.K. 3], to repeal s. 4 of the Finance Act 1947, to increase pensions under  the Old Age Pensions Act 1936 by an amount equal to the current value of  tobacco tokens issued under the said s. 4 and to amend the conditions of  entitlement to benefit under the Industrial Diseases (Benefit) Acts 1951 and  1954 payable to or in respect of a person who contracted the disease of  byssinosis; and for purposes connected with the matters aforesaid. 6 Eliz. 2,  Ch. 1. National Insurance (No. 2) Act 1957. Dated 28 November 1957.  Antigua  ",9
—It S)],,"An Ordinance to provide for the regulation of the conditions of employ-  ment in factories and other places as regards the health, safety and welfare  of persons employed therein, for the safety and inspection of certain plant  and machinery, and for purposes incidental to, or connected with, the matters  ",9
—It S)],,"aforesaid. No. 12 of 1957, Dated 13 August 1957.  Jamaica  ",9
—It S)],,A Law to amend the Trade Disputes (Arbitration and Enquiry) Law  [No. 16 of 1939: L.S. 1939—Jam.1]. No. 13 of 1957. Dated 1 July 1957.  ,9
—It S)],,"(Jamaica Gazette, Supplement, 22 July 1957, No. 22)  — § —  ",9
—It S)],,"[Repeals and replaces ‘s. 10 (power to summon witnesses}; inserts new  ss. 10 A and 10B (duty and privileges of witnesses, penalty for disobedi-  ",10
—It S)],ence etc)],* A Law to provide for the regulation of the hours of business of shops  and offices and for the welfare and the regulation of the hours of work of  persons employed in or about the business of shops and offices. No. 27 of  1957. Shops and Offices Law 1957. Dated 17 September 1957.  ,10
—It S)],ence etc)],"(Ibid., 15 October 1957, No. 31)  ",10
—It S)],ence etc)],"[Repeals the Shop Assistants Law 1937, as amended.]  Malaya (Federation)  ",10
—It S)],ence etc)],An Ordinance to amend the Employees Provident Fund Ordinance 1951  [L.S. 1954—Mal.1]. No. 19 of 1957. Dated 28 June 1957.  ,10
—It S)],ence etc)],"(Government Gazette, Supplement No. 15, 1 July 1957, p. 1093)  Rhodesia and Nyasaland (Federation)  Southern Rhodesia  ",10
—It S)],ence etc)],An Act to amend the Factories and Works Act 1948 [L.S. 1948—S.R. 1].  ,10
—It S)],ence etc)],No. 30 of 1957. Undated.  ,10
