country,region,text,date,year,page,extracted_date,full_text
ARGENTINA,,"Decree No. 3775, to provide for the organisation and structure of the National Council on the Sliding Minimum Wage Scale. (Boletín Oficial, 24 May)",17.5.,1965,3,17 May,"17 May Decree No. 3775, to provide for the organisation and structure of the National Council on the Sliding Minimum Wage Scale. (Boletín Oficial, 24 May) "
ARGENTINA,,"Act No. 16835, respecting a retirement pension scheme for persons directly engaged in production processes in rolling mills, steel mills and foundries where the work is done entirely or partly by hand in high temperatures. (Ibid., 28 Dec.)",30.10.,1965,3,30 Oct.,"30 Oct. Act No. 16835, respecting a retirement pension scheme for persons directly engaged in production processes in rolling mills, steel mills and foundries where the work is done entirely or partly by hand in high temperatures. (Ibid., 28 Dec.) "
AUSTRALIA,,"An Act relating to navigation and shipping [inter alia, amends ss. 15, 18, 18A, 18B, 46, 70, 132 and 138 of the Navigation Act 1912-1961 and repeals s. 69]. No. 1. Navigation Act 1965",31.3.,1965,3,31 Mar.,"31 Mar. An Act relating to navigation and shipping [inter alia, amends ss. 15, 18, 18A, 18B, 46, 70, 132 and 138 of the Navigation Act 1912-1961 and repeals s. 69]. No. 1. Navigation Act 1965. "
AUSTRALIA,,"An Act to amend the Conciliation and Arbitration Act 1904-1964 1 [inter alia, replaces s. 44A (joint sessions of Commission), adds a new s. 109A (hearing of certain applications not to be commenced unless certain conditions fulfilled) and amends s. 125 (inspectors)]. No. 22. Conciliation and Arbitration Act 1965",28.5.,1965,3,28 May,"28 May An Act to amend the Conciliation and Arbitration Act 1904-1964 1 [inter alia, replaces s. 44A (joint sessions of Commission), adds a new s. 109A (hearing of certain applications not to be commenced unless certain conditions fulfilled) and amends s. 125 (inspectors)]. No. 22. Conciliation and Arbitration Act 1965. "
AUSTRALIA,,"Navigation (Rating of Seamen) Regulations. (Statutory Rules, No. 108)",16.8.,1965,3,16 Aug.,"16 Aug. Navigation (Rating of Seamen) Regulations. (Statutory Rules, No. 108) "
AUSTRALIA,,"An Act to amend the Social Services Act 1947-1964 2 [inter alia, replaces ss. 31 and 32, repeals Div. 2 of Part II and adds a new Part IVA (funeral benefits)]. No. 57. Social Services Act 1965",1.10.,1965,3,1 Oct.,"1 Oct. An Act to amend the Social Services Act 1947-1964 2 [inter alia, replaces ss. 31 and 32, repeals Div. 2 of Part II and adds a new Part IVA (funeral benefits)]. No. 57. Social Services Act 1965. "
AUSTRALIA,,An Act relating to the stevedoring industry [amends the Stevedoring Industry Act 1956-1962]. No. 66. Stevedoring Industry Act 1965,8.10.,1965,3,8 Oct.,8 Oct. An Act relating to the stevedoring industry [amends the Stevedoring Industry Act 1956-1962]. No. 66. Stevedoring Industry Act 1965. 
AUSTRALIA,,An Act relating to superannuation [numerous amendments to the Superannuation Act 1922-1963]. No. 97. Superannuation Act 1965,10.12.,1965,3,10 Dec.,10 Dec. An Act relating to superannuation [numerous amendments to the Superannuation Act 1922-1963]. No. 97. Superannuation Act 1965. 
AUSTRALIA,New South Wales,"An Act to make further provisions with respect to the trading hours of shops; to establish a Retail Trade Advisory Committee; for these and 1 L.S. 1956—Aust. 1 (consolidation), 1958—Aust. 1. 2 L.S. 1947—Aust. 3 . . . 1951—Aust. 2. — 11 —",8.12.,1965,3,8 Dec.,"8 Dec. An Act to make further provisions with respect to the trading hours of shops; to establish a Retail Trade Advisory Committee; for these and 1 L.S. 1956—Aust. 1 (consolidation), 1958—Aust. 1. 2 L.S. 1947—Aust. 3 . . . 1951—Aust. 2. — 11 — "
AUSTRALIA,New South Wales,An Act to provide for an increase in the value of pension units and an extension of the scale of units under the Superannuation Act 1916-1964; for these and other purposes connected therewith. No. 30. Super- annuation (Amendment) Act 1965,17.12.,1965,4,17 Dec.,17 Dec. An Act to provide for an increase in the value of pension units and an extension of the scale of units under the Superannuation Act 1916-1964; for these and other purposes connected therewith. No. 30. Super- annuation (Amendment) Act 1965. 
AUSTRALIA,Queensland,"Amendments to Rules in the Second Schedule to the Coal Mining Acts 1925 to 1964.2 {Queensland Government Gazette, 30 Jan.)",28.1.,1965,4,28 Jan.,"28 Jan. Amendments to Rules in the Second Schedule to the Coal Mining Acts 1925 to 1964.2 {Queensland Government Gazette, 30 Jan.) "
AUSTRALIA,Queensland,Belt Conveyor Rules of 1964. (Ibid.),28.1.,1965,4,28 Jan.,28 Jan. Belt Conveyor Rules of 1964. (Ibid.) 
AUSTRALIA,Queensland,"Nurses Regulations of 1965. (Ibid., 7 Aug.)",5.8.,1965,4,5 Aug.,"5 Aug. Nurses Regulations of 1965. (Ibid., 7 Aug.) "
AUSTRALIA,Queensland,An Act to provide for the control and management of rural training schools. No. 45. Rural Training Schools Act of 1965,25.11.,1965,4,25 Nov.,25 Nov. An Act to provide for the control and management of rural training schools. No. 45. Rural Training Schools Act of 1965. 
