country,region,text,date,year,page,extracted_date,full_text
UGANDA,,"p. 2: in the last line of the footnote read "" 1956 (Swe. 1) """,1.9.,1955,2,Swe. 1,"Swe. 1, p. 2: in the last line of the footnote read "" 1956 (Swe. 1) "". "
UGANDA,,"p. 10: in the first line of paragraph (1) of article 24 read "" 80 per cent."". in the fourth line of paragraph (2) read "" have not been insured "". Legislative. Series 1 9 5 5",2.8.,1955,2,Yug. 2,"Yug. 2, p. 10: in the first line of paragraph (1) of article 24 read "" 80 per cent."". in the fourth line of paragraph (2) read "" have not been insured "". Legislative. Series 1 9 5 5 "
UGANDA,,"p. 1 : in the third line of the title read "" 1955. (Diario Oficial,""",1.10.,1955,2,Col. 1,"Col. 1, p. 1 : in the third line of the title read "" 1955. (Diario Oficial,"". "
UGANDA,Series,n cases where the fishing plan is exceeded. (G.Z. 16 Mar.),1.9.,1955,2,men i,men in cases where the fishing plan is exceeded. (G.Z. 16 Mar.) 
ALBANIA,,"Order No. 129, to approve the model rules for intermediate vocational schools. (G.Z. 16 May)",9.4.,1955,3,Apr. 9,"Apr. 9 Order No. 129, to approve the model rules for intermediate vocational schools. (G.Z. 16 May) "
ALBANIA,,"Decree No. 2111, to amend Decree No. 1635 of 5 Mar. 1953 respecting state social insurance. (G.Z. 1 Sep.)",8.8.,1955,3,Aug. 8,"Aug. 8 Decree No. 2111, to amend Decree No. 1635 of 5 Mar. 1953 respecting state social insurance. (G.Z. 1 Sep.) "
ALBANIA,,"Decree No. 2170, respecting the state inspectorate of pressure vessels. (G.Z. 31 Dec.)",5.12.,1955,3,Dec. 5,"Dec. 5 Decree No. 2170, respecting the state inspectorate of pressure vessels. (G.Z. 31 Dec.) "
AUSTRALIA,,Amendments of the Immigration Regulations 1932 [maintenance guarantees]. (S.R. No. 6),10.1.,1955,3,Jan. 10,Jan. 10 Amendments of the Immigration Regulations 1932 [maintenance guarantees]. (S.R. No. 6) 
AUSTRALIA,,Act to amend the Social Services Act 1947-54 2 [amends ss. 5 and 135 (re- habilitation service)]. No. 15,4.6.,1955,3,June 4,June 4 Act to amend the Social Services Act 1947-54 2 [amends ss. 5 and 135 (re- habilitation service)]. No. 15. 
AUSTRALIA,,"Act to amend the Conciliation and Arbitration Act 1904-52 s, as amended by the Judges' Remuneration Act 1955 and by the Salaries Adjustment Act 1955 [amends ss. 5, 24 and 87]. No. 54",3.9.,1955,3,Sep. 3,"Sep. 3 Act to amend the Conciliation and Arbitration Act 1904-52 s, as amended by the Judges' Remuneration Act 1955 and by the Salaries Adjustment Act 1955 [amends ss. 5, 24 and 87]. No. 54. "
AUSTRALIA,,"Act to amend the Social Services Act 1947-542, as amended by the Social Services Act 1955 [amends ss. 4, 6, 28, 33, 50, 63, 80, 103 and 143]. No. 38",19.10.,1955,3,Oct. 19,"Oct. 19 Act to amend the Social Services Act 1947-542, as amended by the Social Services Act 1955 [amends ss. 4, 6, 28, 33, 50, 63, 80, 103 and 143]. No. 38. "
AUSTRALIA,,"Act to amend the Tradesmen's Rights Regulation Act 1946-52, and for other purposes. No. 52",3.11.,1955,3,Nov. 3,"Nov. 3 Act to amend the Tradesmen's Rights Regulation Act 1946-52, and for other purposes. No. 52. "
AUSTRALIA,,"Act to amend the Re-establishment and Employment Act 1945-53 *, and for other purposes [amends ss. 34, 76 and 138]. No. 56",4.11.,1955,3,Nov. 4,"Nov. 4 Act to amend the Re-establishment and Employment Act 1945-53 *, and for other purposes [amends ss. 34, 76 and 138]. No. 56. "
AUSTRALIA,,Act to amend the National Health Act 1953. No. 68,4.11.,1955,3,Nov. 4,Nov. 4 Act to amend the National Health Act 1953. No. 68. 
AUSTRALIA,,Re-establishment and Employment (Preference in Employment) Regulations 1955. (S.R. No. 82),10.11.,1955,3,Nov. 10,Nov. 10 Re-establishment and Employment (Preference in Employment) Regulations 1955. (S.R. No. 82) 
AUSTRALIA,,,10.1.,1955,3,Jan. 10,Jan. 10 
AUSTRALIA,,,11.2.,1955,3,Feb. 11,Feb. 11 
