country,region,text,date,year,page,extracted_date,full_text
ARGENTINA,,"Decree No. 6210, to amend the law relating to the medical exami- nation of persons serving in ships and other similar persons [amends ss. 1394 to 1403 and 1405 to 1408 of the Maritime and River Shipping Code and inserts new ss. 1404 and 1409 to 1413 in Ch. XXXV]. [Boletín Oficial, 7 June)",1.6.,1960,4,1 June,"1 June Decree No. 6210, to amend the law relating to the medical exami- nation of persons serving in ships and other similar persons [amends ss. 1394 to 1403 and 1405 to 1408 of the Maritime and River Shipping Code and inserts new ss. 1404 and 1409 to 1413 in Ch. XXXV]. [Boletín Oficial, 7 June). "
ARGENTINA,,"Act No. 15448, to amend Act No. 9688 of 11 Oct. 1915 2 respecting industrial accidents and occupational diseases [amends, inter alia, s. 8 (determination of amount of compensation) ; inserts a new second para, in s. 19 (liability of employer in respect of accidents occurring on the way to or from work)]. (Ibid., 28 Oct.)",24.10.,1960,4,24 Oct.,"24 Oct. Act No. 15448, to amend Act No. 9688 of 11 Oct. 1915 2 respecting industrial accidents and occupational diseases [amends, inter alia, s. 8 (determination of amount of compensation) ; inserts a new second para, in s. 19 (liability of employer in respect of accidents occurring on the way to or from work)]. (Ibid., 28 Oct.) "
AUSTRALIA,,"An Act to amend the Social Services Act 1947-1959 3 [amends ss. 18, 22, 25, 28, 29, 30A, 33, 45, 50, 59, 60, 62, 63, 65A, 74, 80, 115,135R, 136 and 138 to 140]. No. 45. Social Services Act 1960. STATES",27.9.,1960,4,27 Sep.,"27 Sep. An Act to amend the Social Services Act 1947-1959 3 [amends ss. 18, 22, 25, 28, 29, 30A, 33, 45, 50, 59, 60, 62, 63, 65A, 74, 80, 115,135R, 136 and 138 to 140]. No. 45. Social Services Act 1960. STATES "
AUSTRALIA,New South Wales,"An Act to make further provision for the regulation and manage- ment of mines of coal and mines of shale; to amend the Coal Mines Regulation Act 1912-1953; and for purposes connected therewith [amends definition of "" dry and dusty place"" in s. 3 ; 1 L.S. 1956 (Alb. 2), 1960 (Alb. 1). — 8 L.S. 1957 (Arg. 1 C). — 3 L.S. 1947",19.4.,1960,4,19 Apr.,"19 Apr. An Act to make further provision for the regulation and manage- ment of mines of coal and mines of shale; to amend the Coal Mines Regulation Act 1912-1953; and for purposes connected therewith [amends definition of "" dry and dusty place"" in s. 3 ; 1 L.S. 1956 (Alb. 2), 1960 (Alb. 1). — 8 L.S. 1957 (Arg. 1 C). — 3 L.S. 1947 "
AUSTRALIA,New South Wales,,9.5.,1960,4,9 May,9 May 
AUSTRALIA,New South Wales,,9.5.,1960,4,9 May,9 May 
AUSTRALIA,New South Wales,,10.10.,1960,4,10 Oct.,10 Oct. 
AUSTRALIA,New South Wales,,27.10.,1960,4,27 Oct.,27 Oct. 
AUSTRALIA,New South Wales,,27.10.,1960,4,27 Oct.,27 Oct. 
AUSTRALIA,New South Wales,,5.11.,1960,4,5 Nov.,5 Nov. 
AUSTRALIA,New South Wales,11 —,5.12.,1960,4,5 Dec.,5 Dec. — 11 — 
AUSTRALIA,Queensland,"Regulations respecting the engagement, discharge and conditions of employment of seamen and others on ships of 80 tons registered tonnage or over engaged in the coasting trade. Navigation (Engagement and Discharge of Seamen) Regulations. (Queensland Government Gazette, 18 Feb.)",18.2.,1960,5,18 Feb.,"18 Feb. Regulations respecting the engagement, discharge and conditions of employment of seamen and others on ships of 80 tons registered tonnage or over engaged in the coasting trade. Navigation (Engagement and Discharge of Seamen) Regulations. (Queensland Government Gazette, 18 Feb.) "
