country,region,text,page,full_date,year
ARGENTINE REPUBLIC,,"Mar. 11 Decree No. 86,260 (Ministry of the Interior) to add a paragraph to section 3 of Decree No. 66,078 of 28th June, 1940"", to regulate the hours of work and rest periods of drivers of vehicles and other workers employed in the transport of goods by road. (B. O. Ist August, 1941, No. 14,084, p. 15) ",3,Mar. 11,0
ARGENTINE REPUBLIC,,"Apr. 17 Decree No. 88,562 (Ministry of the Interior), to provide that the rest period provided for in section 7 of Act No, 11,3172 shall not be compulsory in the case of work performed under a time table terminating at 2 p.m. (B.O. 1st August, 1941, No, 14,084, p. 15) ",3,Apr. 17,0
ARGENTINE REPUBLIC,,"Sept. 6 Decree No. 100,072 (Ministry of the Interior), respecting the compensatory weekly rest to be given to employees who work on the rest days prescribed by Act No. 4,661° and Act No. 11,6404 amendment of section 18 of Decree No. 16,117 of 16th January, 1933]. (B.O. 27th November, 1941, No. 14,181, p. 1) ",3,Sept. 6,0
ARGENTINE REPUBLIC,,"Oct. 3 Act No. 12,713, respecting homework. (B.O. 15th November, 1941, No, 14,171, p. 2) Arg, 1 ",3,Oct. 3,0
ARGENTINE REPUBLIC,,"Oct. 9 Decree No. 102,163, respecting conditions of employment in Coton Spinning mills. (B.O. 10th December, 1941, No. 14,191, ",3,Oct. 9,0
ARGENTINE REPUBLIC,,B. O. = Boletin Oficial 1 LS. 1940 (Arg. 1). 1941 — Indexes —4— ARGENTINE REPUBLIC (continued) PROVINCES. Mendoza ,3,,0
ARGENTINE REPUBLIC,,"Nov. 17 Order No. 42, to set up a Medical Inspection Service and a Council of Industrial Hygiene. (Revista del Departamento del Trabajo, January 1942, No. 3, p. 56) AUSTRALIA COMMONWEALTH. ",4,Nov. 17,0
ARGENTINE REPUBLIC,,Jan. 23 Amendments of the National Security (Reinstatement in Civil Employment) Regulations’. S.R. No. 11. ,4,Jan. 23,0
ARGENTINE REPUBLIC,,Feb. 10 Amendment of the National Security (Industrial Peace) Regula- tions. .“S.R. No. 26. Consolidated text: Austral. 1 ,4,Feb. 10,0
ARGENTINE REPUBLIC,,Mar. 5 Amendment of the National Security (Industrial Peace) Regula- tions. S.R. No. 49. Consolidated text: Austral. 1 ,4,Mar. 5,0
ARGENTINE REPUBLIC,,"Apr. 7 An Act to provide for the payment of endowments, in respect of certain children, at the rate of five shillings per week for ch child. No. 8. Child Endowment Act 1941. ",4,Apr. 7,0
ARGENTINE REPUBLIC,,"July 8 National Security (Employment) Regulations [supersede S.R. 1940, No. 287, as amended by SR. 1941, No. 29, No. 41, No. 87 and No. 117]. S.R. No, 151; see also SR. 290. ",4,July 8,0
ARGENTINE REPUBLIC,,"July 16 Navigation (Loading and Unloading) Regulations [supersede S.R. 1928, No. 20, as amended]. S.R. No. 164. ",4,July 16,0
ARGENTINE REPUBLIC,,Sept. 12 Amendments of the National Security (Reinstatement in Civil Employment) Regulations. S.R. No. 220. Consolidated text: Austral. 2 ,4,Sept. 12,0
ARGENTINE REPUBLIC,,"Nov. 22 Amendment of the National Security (Industrial Peace) Regula- tions. S.R. No, 271. Consolidated text: Austral. 1 ",4,Nov. 22,0
ARGENTINE REPUBLIC,,"Nov. 25 An Act to amend the Invalid and Old-age Pensions Act 1908 to 1940°, and for other purposes. No. 48. Invalid and Old-age Pensions Act 1941. Austral. 4 (A) ",4,Nov. 25,0
ARGENTINE REPUBLIC,,Dec. 3 An Act to amend the Australian Soldiers’ Repatriation Act 1920-1940. No. 49. Australian Soldiers’ Repatriation Act 1941. ,4,Dec. 3,0
ARGENTINE REPUBLIC,,Dec. 16 Amendment of National Security (Industrial Peace) Regulations. S.R. No. 300. Austral. 3 STATES. ,4,Dec. 16,0
ARGENTINE REPUBLIC,New South Wales,"Apr. 9 An Act to make further provisions for the management and regulation of mines of coal and mines of shale; to amend the Coal Mines Regulation Act, 1912-1931"", and certain other Acts; and for other purposes connected therewith. No. 16. Coal Mines Regulation (Amendment) Act, 1941. ",4,Apr. 9,0
ARGENTINE REPUBLIC,New South Wales,"Sept. 9 An Act to make further provision for the management and reg- ulation of mines of coal and mimes of shale; to amend the Coal Mines Regulation Act, 1912-1931"", in certain respects; and for purposes connected therewith. No. 33. Coal Mines Regulation (Further Amendment) Act, 1941. ",4,Sept. 9,0
ARGENTINE REPUBLIC,New South Wales,SR. = Statutory Rules. ,4,,0
ARGENTINE REPUBLIC,New South Wales,"2 Act of 30th September, 1924, respecting the employment of women and young persons. L. S. 1924 (Arg. 1). — * Act of 31st August, 1905, respecting Sunday rest.. LL. S. 1926 (Arg. -2, Appendix). — * Act of 7th October, 1932, ",4,,0
ARGENTINE REPUBLIC,New South Wales,respecting Saturday afternoon rest. L. S. 1932 (Arg. 2). ,4,,0
ARGENTINE REPUBLIC,New South Wales,5 LS. 1939 (Austral. 3). The text of this amendment is incorporated in the consolidated text published in L.S. 1941 (Austral. 2). — ° LS. 1923 (Austral. 7); 1928 (Austral. 4); 1931 (Austral. 14); 1932 (Austral. 4 and 10); 1933 1AAPF fs ,4,,0
ARGENTINE REPUBLIC,New South Wales,(Austral. 8); 1935 (Austral. 5); 1936 (Austral. 4); 1937 (Austrai. 1). 5— 1941 — Indexes ,4,,0
AUSTRALIA,New South Wales,"Sept. 9 An Act to amend the Factories and Shops Act, 1912-1936°, and certain other Acts in certain respects; and for purposes con- nected therewith. No. 34. Factories and Shops Act (Amend- ment) Act, 1941. ",5,Sept. 9,0
AUSTRALIA,New South Wales,"Sept. 10 Proclamation to appoint 15th September, 1941, as the day of commencement of the Factories and Shops (Amendment) Act, 1941. (N.G.G. 12th September, 1941, p. 3183). ",5,Sept. 10,0
AUSTRALIA,New South Wales,"Oct. 8 An Act to enable penalties under the Factories and Shops Act, 1912-19365, as amended by subsequent Acts, to be recovered before a police or stipendiary magistrate; to constitute a Factory Welfare Board, and to define its powers, duties and functions; for these and other purposes to amend the Factories and Shops Act, 1912-1936, as amended by subsequent Acts, in certain re- spects; and for purposes connected therewith. No. 42. Factories and Shops (Further Amendment) Act, 1941. I.S.S. Vol. XVIII, No. 2, p. 54 ",5,Oct. 8,0
AUSTRALIA,New South Wales,"Oct. 8 An Act to make provision for and in relation to the settlement on the land of persons who are members or discharged members of His Majesty’s naval, military or air forces, or who are discharged soldiers within the meaning of the Returned Soldiers’ Settle- ment Act, 1916, as amended by subsequent Acts; to extend cer- tain concessions to such persons; and for purposes connected therewith. No. 43. War Service Land Settlement Act, 1941. ",5,Oct. 8,0
AUSTRALIA,New South Wales,"Oct. 8 An Act to prohibit the employment and the continuance in em- ployment in the coal or oil shale mining industries and in cer- tain callings related thereto, of certain persons of or above the age of sixty years; to make provision for and with respect to the payment of pensions to such persons and certain other persons; to amend the Widows’ Pensions Act, 1925-1937, and certain other Acts; and for purposes connected therewith. No. 45. Coal and Oil Shale Mine Workers (Pensions) Act, 1941. ",5,Oct. 8,0
AUSTRALIA,New South Wales,"Nov. 19 Proclamations to appoint 21st November, 1941, as the date of commencement of Parts II and III of the Coal and Oil Shale Mine Workers (Pensions) Act, 1941. (N.G.G. 21st November, 1941, p. 4061) ",5,Nov. 19,0
AUSTRALIA,Queensland,"Sept. 19 O.C. under the Workers’ Compensation Acts 1916 to 1939°, to add Pomona-type leptospirosis” to the Table of Industrial Diseases set forth in section 14A. (Queensland Government Gazette, Vol. CLVII, p. 1083) ",5,Sept. 19,0
AUSTRALIA,Queensland,"Dec. 8 An Act to make provision for and with respect to the payment of pensions to persons employed in the coal or oil shale mining industries, and in certain callings related thereto, and to certain other persons upon retirement or incapacity; and for purposes connected therewith. 5 Geo. VI, No. 24. The Coal and Oil Shale Mine Workers (Pensions) Act of 1941. ",5,Dec. 8,0
AUSTRALIA,Queensland,N.G.G. = New South Wales Government Gazette. ,5,,0
AUSTRALIA,Queensland,"7 Extracts (sections 41-43); Bulletin of the International Labour Office (Basle), 1915, Vol. X, p. 263. — * Bulletin of the International-Labour Office (Basle), 1915, Vol. X, pp. 264 and 286; L.S. 1927 (Austral. 1); 1931 (Austral. 9); 1935 (Austral. 3); 1936 (Austral. 3). — ® L. S. 1925 CAustral. 5); 1926 (Austral. 8); 1929 (Austral. 8); 1934 (Austral. 8); 1935 (Austral. 8); 1936 (Austral. 5); ",5,,0
AUSTRALIA,Queensland,1939 (Austral. 2). ,5,,0
AUSTRALIA,Queensland,1941 — Indexes — § — ,6,,0
AUSTRALIA,Queensland,"Dec. 10 Proclamation to appoint 5th January, 1942, as the date of com- mencement of Parts IJ, III and IV of the Coal and Oil Shale Mine Workers (Pensions) Act of 1941. (Queensland Govern- ment Gazette, Vol. CLVII, p. 1971) ",6,Dec. 10,0
AUSTRALIA,Queensland,"Dec. 12 An Act to amend “The Workers’ Accommodation Acts, 1915 to 1937” in certain particulars. 6 Geo. VI, No. 1. The Workers’ Accommodation Acts Amendment Act of 1941. ",6,Dec. 12,0
AUSTRALIA,Queensland,"Dec. 12 An Act to amend “The Industrial Conciliation and Arbitration Acts, 1932 to 1938’%°, in certain particulars. 6 Geo. VI, No. 3. The Industrial Conciliation and Arbitration Acts Amendment Act of 1941. ",6,Dec. 12,0
AUSTRALIA,Queensland,"Dec. 12 An Act to amend “The Workers’ Compensation Acts, 1916-1939’, in certain particulars, and for other purposes. 6 Geo. VI, No. 6. The Workers’ Compensation Acts and another Act Amendment Act of 1941. , ",6,Dec. 12,0
AUSTRALIA,Queensland,"Dec. 12 An Act to constitute the Department of Labour and Employ- ment; to make provision, having in view war and post-war re- quirements, conducive to placing workers in employment by a Planned co-ordinated system of employment facilities; to amend The Labour Exchanges Act of 1915”; to establish a Juvenile Employment Bureau; and for other incidental purposes. 6 Geo. VI, No. 8 The Co-ordination of Employment Facilities Act of 1941. ",6,Dec. 12,0
AUSTRALIA,South Australia,"Nov. 13 An Act to enact certain provisions for the promotion and development of industries. No. 29 of 1941. Industries Develop- ment Act, 1941. ",6,Nov. 13,0
AUSTRALIA,South Australia,"Nov. 27 An Act to amend the Workmen’s Compensation Act, 1932-19407. No. 50 of 1941. Workmen’s Compensation Act Amendment Act, 1941, ",6,Nov. 27,0
AUSTRALIA,Tasmania,"Nov. 13 An Act to amend the Workers’ (Occupational Diseases) Relief Fund Act 1928"". No. 51. Workers’ (Occupational Diseases) Re- lief Fund Act 1941. ",6,Nov. 13,0
AUSTRALIA,Victoria,"Sept. 15 An Act to amend section thirty-two of the Workers’ Compensa- tion Act 1928'° and section four of the Workers’ Compensation Act 19352%, No. 4814. Workers’ Compensation (Amendment) Act, 1941. ",6,Sept. 15,0
AUSTRALIA,Victoria,"Dec. 16 An Act to make provision with respect to wages. boards and deter- minations thereof and the constitution and functions of an Industrial Appeals Court, and for purposes connected therewith. No. 4874. Factories and Shops Act 1941. ",6,Dec. 16,0
AUSTRALIA,Victoria,"Dec. 16 An Act to make provision for the appointment and constitution of a State Development Committee and the functions thereof, and for other purposes. No. 4875. State Development Act 1941. ",6,Dec. 16,0
AUSTRALIA,Victoria,"Dec. 16 An Act to amend the Coal Mines Regulation Act 19287*. No. 4878. Coal Mines Regulation Act 1941, S.S. Vol. XVIHT, No. 4, p. 142 ",6,Dec. 16,0
AUSTRALIA,Victoria,"1° L.S. 1933 (Austral. 1); 1934 (Austral. 5); 1935 (Austral. 7); 1937 (Austral. 3); 1938 (Austral. 3). — 3? LS. 1932 (Austral. 11); 1938 (Austral. 6); also Act No. 65 of 1940. — LS. 1929 (Austral. 2); 1934 (Austral. 13); 1936 (Austral. 8); 1939 (Austral. 4). — ° L. S. 1929 (Austral. 22), — * L, S. 1935 ",6,,0
AUSTRALIA,Victoria,(Austral. 12). — 74 Extracts: L. S. 1929 (Austral. 15). T— 1941 — Indexes ,6,,0
AUSTRALIA,Western Australia,"Nov. ll An Act to amend sections four and fi'ty-three and the Second Schedule of the Inspection of Machinery Act. 1921, No. 17. Inspection Of Machinery Act Amendment Act, 1941. ",7,Nov. l,0
AUSTRALIA,Western Australia,"Dec. 19 An Act to amend the Workers’ Compensation Act, 1912-1939'5. No. 36. Workers Compensation Act Amendment Act, 1941. TERRITORIES. ",7,Dec. 19,0
AUSTRALIA,Northern Territory of Australia,Feb. 6 Workmen’s Compensation Ordinance 1941. No. 2 of 1941. ,7,Feb. 6,0
AUSTRALIA,Northern Territory of Australia,June 25 Aboriginals Ordinance 1941. No. 11 of 1941. ,7,June 25,0
AUSTRALIA,Northern Territory of Australia,Sept. 25 Inspection of Machinery Ordinance 1941. No. 14 of 1941. ,7,Sept. 25,0
AUSTRALIA,Papua,"Oct. 22 An Ordinance to amend and consolidate the law relating to native labour [repeals the Native Labour Ordinance 1911-1933?°}. No. 13 of 1941. Native Labour Ordinance, 1941. ",7,Oct. 22,0
BELGIUM,,"Feb. 10 Order respecting economic organisat‘on. (M.B.A. 13th February, 1941, p. 993) Bel. 4 (A) ",7,Feb. 10,0
BELGIUM,,"Mar. 5 First Order for the administration of the Order of 10th February, 1941, respecting economic organisation. (M.B.A. 8th March, 1841, p. 1639) Bel. 4 (B) ",7,Mar. 5,0
BELGIUM,,"Mar. 31 Order to amend the provisions of sesticn 2i of the Act of 24th July, 1927, respecting compensation for injurv caused by oc- cupational diseases!*. (M.B.A. 25th April, 1941, p. 2872) Bel. 5 (A) ",7,Mar. 31,0
BELGIUM,,"Apr. 4 Order respecting the supervision of the labour market by the Naticnal Employment and Supervising Office. (M.B.A. 12th fpril, 1941, p. 2595) Bel. 1 (A) ",7,Apr. 4,0
BELGIUM,,"Apr. 10 Order respectinz the organisation of the public employment exchanges for workers and the duties of the National Employ- ment Office. (M.B.A. 12th April, 1941, p. 2599) Bel. 1 (B) ",7,Apr. 10,0
BELGIUM,,"May 7 Order respecting short-time work. (M.B.A. llth May, 1941, p. 3305) Bel. 2 ",7,May 7,0
BELGIUM,,"May 29 Order fixing wages and salaries. (M.B.A. Ist June, 1941, p. 3990) ",7,May 29,0
BELGIUM,,"June 21 Order respecting the General Labour Regulation Officer and the committees of social experts. (M.B.A, 4th July, 1941, p. 4749) Bel. 3 ",7,June 21,0
BELGIUM,,"Juy 14 Crder to amend temporarily the provisions of section 3 (first paregraph) and section 5 of the Act of 30th March, 1926, respecting the use of white lead and other white pigments con- taining lead**’. (M.B.A. 25th July, 1941, p. 5170) ",7,Juy 14,0
BELGIUM,,"July 23 Order to repeal certain provisions relating to hours of work in loading and unloading work in the ports of Antwerp, Brussels, Ghent, Ostend and Bruges’*, and also in automatic sheet-glass works*”. (M.B.A. 3lst July, 1941, p. 5262) ",7,July 23,0
BELGIUM,,M.B.A. = Moniteur belge des arrétés ministériels et autres arrétés des Secrétaires généraur. ,7,,0
BELGIUM,,"18. S, 1925 (Austral. 2); 1927 (Austral.10); 1935 (Austral 1); 1939 (Austral. ",7,,0
BELGIUM,,"1).— “ L, S. 1931 (Austral. 12). LS. 1927 (Bel. 7). — * LS. 1926 (Bel. 2). — 1"" LS. 1937 (Bel. 6). — ",7,,0
BELGIUM,,20 LS. 1936 (Bel. 14). ,7,,0
BELGIUM,,1941 — Indexes — § — ,8,,0
BELGIUM,,"Aug. 8 Order to make an addition, relating to the risk of pneumoconiosis, to the Royal Order of 22nd December, 19387, to issue the list of industries or occupations covered by the Act of 24th July, 1927, respecting compensation for injury caused by occupational diseases'?. (M.B.A. 29th August, 1941, p. 5780) Bel. 5 (B) ",8,Aug. 8,0
BELGIUM,,"Aug. 9 Order respecting compensation for injuries resulting from industrial accidents caused wholly or Partly by the war [date of commencement: 1st January, 1942; see Order of 12th December, 1941]. (M.B.A. p. 7620 and p. 8320) ",8,Aug. 9,0
BELGIUM,,"Aug. 11 Order to supplement the Order of 5th May, 1939, to specify the classes of wage-earning and other employees placed on the same footing who are subject to the risk of an occupational disease for which compensation is payable. (M.B.A. 3rd Sep- tember, 1941, p. 5872) ",8,Aug. 11,0
BELGIUM,,"Oct. 31 Order to amend section 11 of the Order of 4th April, 1941, respecting the employment market?*. (M.B.A. 10th-llth Nov- ember, 1941, p. 7422) ",8,Oct. 31,0
BELGIUM,,"Dec. 11 Order to amend and coordinate the rules of the Relief and Provident Fund for seamen sailing under the Belgian flag. (M. B.A, 19th — 20th January, 1942, p. 355) ",8,Dec. 11,0
BELGIUM,,"Dec. 24 Order respecting compensation for accidents sustained on the journey to and from work. (M.B.A. 8th January, 1942, p. 79) Bel. 6 ",8,Dec. 24,0
BELGIUM,,"Dec. 24 Order to make additions to certain provisions [sections 24‘and 37] of the Order of 5th March, 1941, respecting economic organ- isation?*. (M.B.A. lst January, 1942, p. 8) B. LONDON: BELGIAN GOVERNMENT. ",8,Dec. 24,0
BELGIUM,,"Jan, 10 Legislative Order to authorise the granting of unemployment benefit to officers of the merchant marine and to seamen who are temporarily unemployed. (M.B. 3rd February, 1941, p. 23) Bel. 7 (A) ",8,"Jan, 10",0
