country,region,text,page,full_date,year
ALBANIA,,"May 30 Administrative Regulations under the Highways Act [of 12th March, 1932; labour dues]. (Fletorja Zyrtare, no. 34, p. 1) ",3,May 30,0
ALBANIA,,"Aug. 18 Prison Regulations [§§ 57—59, prison labour]. (op. cit. no. 57, p- 1) ",3,Aug. 18,0
ARGENTINE REPUBLIC,,"Jan. 16 Decree no. 16,115, to issue regulations under Act no. 11,544, respecting the statutory hours of work!, (B.O, no. 11,600, p. 961) Text: Arg. 1 ",4,Jan. 16,0
ARGENTINE REPUBLIC,,"Jan. 16 Decree no. 16,116, respecting censuses of employers and employees in the Argentine Republic for the purposes of Act no. 11,5441 [of 12th September, 1929, respecting hours of work]. (B.O. no. 11,600, p. 963) ",4,Jan. 16,0
ARGENTINE REPUBLIC,,"Jan. 16 Decree no. 16,117, to issue regulations under Acts no. 4661 [of 31st August, 1905] respecting Sunday rest? and no. 11,640 [of 7th October, 1932] respecting Saturday afternoon rest®. (B.O. no. 11,600, p. 964) ",4,Jan. 16,0
ARGENTINE REPUBLIC,,"Mar. 3. Decree no. 17,816, to supplement the Decree [of 31st December, 1930] to issue regulations respecting the employment of persons engaged in tramway and omnibus undertakings [mainly details relating to the time sheets, registers, etc.]. (B.O. no. 11,629, p. 201) ",4,Mar. 3,0
ARGENTINE REPUBLIC,,"Apr. § Decree no. 19,613, to prolong for ninety days, as from 1st April of the current year, the time limit fixed in section 28 of Decree no. 16,117 of 16th January last to issue regulations under Acts no. 4661 [of 31st August, 1905] respecting Sunday rest”, no. g105 [of r2th August, 1913] respecting compulsory rest on national holidays and no. 11,640 [of 7th October, 1932] respecting Saturday afternoon rest? [§ 28 relates to the time limit for the application of Act no.11,640 to work in ports, maritime work, and work in tramway and omnibus under- takings]. (B.O. no. 11,663, p. 577) ",4,,0
ARGENTINE REPUBLIC,,"May 3 Decree no. 21,041, to issue regulations for the installation and operation of wireless stations [III, §§ 38—79, equipment of vessels with wireless]. (B.O. no. 11,733, P. 562) ",4,May 3,0
ARGENTINE REPUBLIC,,"June 8 Decree no. 23,054, to set up a tripartite committee of inquiry into the system of employment in bakeries (Act no. 11,3385). (B.O. no. 11,722, p. 1122) ",4,June 8,0
ARGENTINE REPUBLIC,,"July 8 Decree no.. 24,768, to prolong for ninety days as from Ist July, 1933, the time limit fixed in section 28 of Decree no. 16,117 of 16th January last to issue regulations under Acts no. 4661 [of 31st August, 1905] respecting Sunday rest?, no. 9105 [of 12th August, 1913] respecting compulsory rest on national holidays, and no. 11,640 [of 7th October, 1932] respecting Saturday afternoon rest® [§ 28 relates to the application of Act no. 11,640 to work in ports, matitime work and work in tramway and omnibus undertakings]. (B.O. no. 11,741, P. 997) ",4,July 8,0
ARGENTINE REPUBLIC,,"July 27 Decree no. 25,652, to amend certain paragraphs of section 3r of the Decree of 31st December, 1930]® issuing regulations under Act no. 11,544 [of 12th September, 1929, respecting the eight-hour day]+ for the railway services, and to fix the time for the preparation of locomotives. (B.O. no. 11,759, p. 418) ",4,July 27,0
ARGENTINE REPUBLIC,,"Sept. 27 Act no. 11,719, respecting bankruptcy [§ 129, no. 3, priority for wages and salaries of employees of bankrupt]. (B.O. no. 11,799, p. 1393) ",4,Sept. 27,0
ARGENTINE REPUBLIC,,"Sept. 28 Act no. 11,726, to ratify certain International Labour Conventions [hours of work (industry); unemployment; childbirth; night work (women); minimum age (industry); night work (young persons)]. (B.O. no. 11,806, p. 378) ",4,Sept. 28,0
ARGENTINE REPUBLIC,,"Sept. 28 Act no. 11,727, to ratify certain International Labour Conventions {minimum age (sea); unemployment indemnity (shipwreck); placing of seamen]. (B.O. no. 11,806, p. 378) ",4,Sept. 28,0
ARGENTINE REPUBLIC,,B.O. = Boletin Oficial. ,4,,0
ARGENTINE REPUBLIC,,"1 L.S. 1929 (Arg. 1, A). — ? L.S. 1926 (Arg. 2, appendix). — ° L.S. 1932 (Arg. 2). — 4 L.S. 1930 (Arg. 3, A). — © L.S. 1926 (Arg. 1, A). — ® Extracts, L.S. 1930 (Arg. 4). ",4,,0
ARGENTINE REPUBLIC,,(1489) —-5- ,5,,0
ARGENTINE REPUBLIC,,"Nov. 22 Decree no. 31,512 [under §8 of Act no. 9688 of 11th October, 1915, respecting industrial accidents], to authorise employees who meet with accidents or their representatives to apply for the appointment of a medical officer of the National Labour Department [to investigate the injury and its cause]. (B.O. no. 11,846, p. 1057) . ",5,Nov. 22,0
ARGENTINE REPUBLIC,,"Dec. 19 Decree no. 33,026, to establish a National Unemployment Board [to provide for relief by work, for the repatriation of aliens, etc.]. (B.O. no. 11,867, p. 866) ",5,Dec. 19,0
ARGENTINE REPUBLIC,,"Dec. 28 Decree no. 33,598, to approve the Regulations for prospecting for and working oilbearing strata, drawn up by the Directorate of Mines and Geological Surveys [ch. IV, safety measures]. (B.O. 1934, no. 11,877, p. 174) Extracts: Arg. 2 PROVINCES ",5,Dec. 28,0
ARGENTINE REPUBLIC,Cordoba,"Aug. 25 Act no. 3573, respecting conciliation and arbitration in collective labour disputes. (Revista de Trabajo, Seguro y Previsié6n Social, December, 1934, vol. I, no. 3, p. 277) ",5,Aug. 25,0
AUSTRALIA,,"Jan. 28 Amendment of the Waterside Employment Regulations fof 21st January, 1932] under the Transport Workers Act 1928—1929’ [State law not to affect the engagement of waterside workers]. (C.S.R. no. 12, p. 113) ",5,Jan. 28,0
AUSTRALIA,,"Mar. 8 Navigation (Manning and Accommodation) Regulations: addition of new regulation 22A [fee to accompany application for certificate of exemption under § 422A of the Navigation Act]. (C.S.R. no. 32, p. IIo) ",5,Mar. 8,0
AUSTRALIA,,"Mar. 22 Amendment of the Invalid and Old-age Pensions Regulations under the Invalid and Old-age Pensions Act 1908—19328. (C.S.R. no. 41, p. 117) ",5,Mar. 22,0
AUSTRALIA,,"Apr. 5 Navigation (Distress Messages and Navigational Warnings) Regulations. (C.S.R. no. 47, p. 105) ",5,Apr. 5,0
AUSTRALIA,,"Apr. 11. By-law no. 61 under the Commonwealth Railways Act 1917—1925, governing the terms and conditions of admission to employment (including apprentice- ship) in, and dismissal or retirement from, the Railway Service. (C.A.G. no, 30, p. 660) ; ",5,Apr. 11,0
AUSTRALIA,,"May 24 Amendment of the Invalid and Old-age Pensions Regulations under the Invalid and Old-age Pensions Act 1908—1932® [Form 44]. (C.S.R. no. 63, p. 118) ",5,May 24,0
AUSTRALIA,,"Sept. 27 Order under section 422A of the Navigation Act 1912—1926: exemption from section 136 (1) (6) of vessels under 250 tons gross registered tonnage [§ 136 requires that every place in a ship registered in Australia or engaged in the coasting trade which is appropriated to the berthing accommodation of seamen or apprentices shall not be below the winter-loading of the ship]. (C.A.G. no. 54, p. 1353) ",5,Sept. 27,0
AUSTRALIA,,"B.O, = Boletin Oficial. ",5,,0
AUSTRALIA,,C.S.R. = Commonwealth Statutory Rules. ,5,,0
AUSTRALIA,,C.A.G. = Commonwealth of Australia Gazette. ,5,,0
AUSTRALIA,,7 L.S. 1928 (Austral. 7); 1929 (Austral. 4). —® L.S. 1923 (Austral. 7); 1928 (Austral. 4); 1931 (Austral. 14); 1932 (Austral. 4 and 10); see also Acts no. 17 of Oct. 26 and no. 56 ,5,,0
AUSTRALIA,,of Dec. 12 below. 6 — (1490) ,5,,0
AUSTRALIA,,"Oct. 26 Act no. 17, to provide relief to taxpayers, to amend laws relating to financial emergency, and for other purposes [Part VI, invalid and old age pensions]. Financial Relief Act 1933. Extracts: Austral. 8 (A) ",6,Oct. 26,0
AUSTRALIA,,"Oct. 26 Proclamation to fix 27th October, 1933, as the date upon which the several Parts and sections of the Financial Relief Act 1933, except so much of the said Act as, by virtue of the provisions of the said Act, commences on other dates, shall commence. (C.A.G. no. 60, p. 1487) ",6,Oct. 26,0
AUSTRALIA,,"Nov. 1 Navigation (Examination of Masters and Mates) Regulations: addition of new regulation 28A (certificates of efficiency as lifeboatman). (C.S.R. no. 123, Pp. 109) ",6,Nov. 1,0
AUSTRALIA,,"Nov. 29 Amendment of Regulation 5 [landing permits] of the Immigration Regulations under the Immigration Act 1901—1932%. (C.S.R. no. 128, p. 85) ",6,Nov. 29,0
AUSTRALIA,,"Dec. 8 Act no. 32, to approve an Agreement made between the Commonwealth of Australia and the State of Victoria, and for other purposes. Migrant Settlement Agreement Act 1933. ",6,Dec. 8,0
AUSTRALIA,,"Dec. 9 Act no. 37, to amend the Immigration Act 1901—1932?. Text: Austral. 6 ",6,Dec. 9,0
AUSTRALIA,,"Dec. 12: Act no. 56, to amend the Invalid and Old-age Pensions Act 1908—1933 in relation to claims of the Commonwealth against property of pensioners. Text: Austral. 8 (B) ",6,Dec. 12,0
AUSTRALIA,,"Dec. 12 Employees’ Compensation Regulations under the Commonwealth Employees’ Compensation Act 1930!°: insertion of regulation 18 (costs of appeal). (C.S.R. no. I41, p. 188) ",6,Dec. 12,0
AUSTRALIA,,"Dec. 15 Act no. 74, to provide for the appointment of trade commissioners for the Commonwealth and for other purposes. Trade Commissioners Act 1933. ",6,Dec. 15,0
AUSTRALIA,,"Dec. 15 Navigation (Master and Seamen) Regulations: amendment of regulation 20 (signals). (C.S.R. no. 140, p. 112) ",6,Dec. 15,0
AUSTRALIA,,"Dec. 15 Amendment of Invalid and Old age Pensions Regulations under the Invalid and Old-age Pensions Act 1908—1933%. (C.S.R. no. 144, p. 119) STATES ",6,Dec. 15,0
AUSTRALIA,New South Wales,"Jan. 9 Regulations in pursuance of the Industrial Arbitration Act, 1912, as amended!!, and Industrial Arbitration (Amendment) Act, 1932 {addition of new regulations 20I—216 and amendment of earlier regulations (1918—1926)]. (N.G.G. p. 242; N.I.G. vol. XLIII, p. 15) ",6,Jan. 9,0
AUSTRALIA,New South Wales,"Jan. 27 Regulation under the Mines Rescue Act, 1925144: no. 54G, rate of owners’ contributions. {N.G.G. p. 486) ",6,Jan. 27,0
AUSTRALIA,New South Wales,"Feb. 10 Rules under the Mines Inspection Act, 1901, for the conduct of examinations for engine-drivers’ certificates of competency. (N.G.G.‘p. 696) ",6,Feb. 10,0
AUSTRALIA,New South Wales,"Feb. zo Scheme varying the Workmen’s Compensation (Silicosis) Scheme no. 1, dated 15th September, 1927. (N.G.G. no. 30, p. 811; N.I.G. vol. XLII, Pp. 250) ",6,Feb. z,0
AUSTRALIA,New South Wales,"Mar. 9 Amended Regulations under the Friendly Societies Acts, I912—1932. (N.G.G. p. 960) ",6,Mar. 9,0
AUSTRALIA,New South Wales,"Mar. 30 Amendments to General Rules [dated z9th June, 1926] for giving effect in part to the provisions of Part IX of the Industrial Arbitration Act, 1912!. (N.G.G. p. 1387; N.I.G. vol. XLIII, p. 571) ",6,Mar. 30,0
AUSTRALIA,New South Wales,C.S.R. = Commonwealth Statutory Rules. ,6,,0
AUSTRALIA,New South Wales,C.A.G. = Commonwealth of Australia Gazette. ,6,,0
AUSTRALIA,New South Wales,N.G.G. = New South Wales Government Gazette. ,6,,0
AUSTRALIA,New South Wales,"N.I.G. = New South Wales Industrial Gazette. L.S. 1924 (Austral. 5); 1925 (Austral. 11); 1930 (Austral. 14); 1932 (Austral. 9). 10 L.S. 1930 (Austral. 5). — 4 L.S. 1926 (Austral. 7); 1927 (Austral. 2 and 7); 1929 (Austral. 5); 1930 (Austral. 2, 3 B, and 12); 1931 (Austral. 13); 1932 (Chronological Index, ",6,,0
AUSTRALIA,New South Wales,"p. 7, June 30; and Austral. 5). — 148 L.S. 1925 (Austral. 9). ",6,,0
AUSTRALIA,New South Wales,(1491) —_- 7 ,7,,0
AUSTRALIA,New South Wales (cotinued),"May 19 Amendment of the Rules under the Workers’ Compensation Act, 1926—1929!? Division II, proceedings by and against Poor persons]. (N.G.G. p. 1758; N.I.G. vol. XLII, p. 764) ",7,May 19,0
AUSTRALIA,New South Wales (cotinued),"June 7 Proclamation in pursuance of the provisions of section 8 of the Industrial Arbitration (Eight Hours) Amendment Act, 193013, as amended by the Industrial Arbitration (Eight Hours) Further Amendment Act, 193013, and the Industrial Arbitration (Eight Hours) Amendment Act, 193214, to notify that the provisions of the said section shall remain in force for a further period of twelve months from 16th June, 1933. (N.G.G. p. 2031; N.I.G. vol, XLIII, p. 1048) ",7,June 7,0
AUSTRALIA,New South Wales (cotinued),"June 30 Act no. 3, to continue the provisions of Part II of the Prevention and Relief of Unemployment Acts, 1930—193215; to apply the provisions of that Act to the assessment and collection of unemployment relief tax imposed by the Unemployment Relief Tax Act, 1933; to extend the provisions of the Preven- tion and Relief of Unemployment (Amendment) Act, 1932, as amended by subsequent Acts, to the making of arrangements in respect of unemployment relief tax imposed by the Unemployment Relief Tax Act, 1933.... toamend the Prevention and Relief of Unemployment Acts, 1930-—193215, the Prevention and Relief of Unemployment (Amendment) Act, 1932, the Public Service Salaries Act, I1931—1932, and certain other Acts. Finances Adjustment (Relief of Unemployment and Public Service Salaries) Act, 1933. ",7,June 30,0
AUSTRALIA,New South Wales (cotinued),"June 30 Act no. 4, to impose an unemployment relief tax; to declare the rates at which such tax is to be charged, levied, assessed, collected and paid; and for purposes connected therewith. Unemployment Relief Tax Act, 1933. ",7,June 30,0
AUSTRALIA,New South Wales (cotinued),"July 28 Regulations under the Inflammable Liquid Act, 1915—1931 [dangerous goods (includes nitro-cellulose), acetylene, conveyance, drycleaning]. (N.G.G. p. 2809) ",7,July 28,0
AUSTRALIA,New South Wales (cotinued),"Aug. 9 Regulations under the Dried Fruits Acts, 1927—1929 [nos. 18—19, hygienic regulations for drying grounds, packing sheds and stores; cleanliness of employees]. (N.G.G. p. 2949) ",7,Aug. 9,0
AUSTRALIA,New South Wales (cotinued),"Oct. 18 Act no. II, ....... to repeal the Unemployment Relief Tax Act, 1933, as regards the unemployment relief tax charged on net assessable incomes: to discontinue the unemployment relief tax charged on income from employ- ment as from a certain date; ..... to impose a wages tax on income from wages; to discontinue the imposition of the contributions by employers in respect of family endowment; and for purposes connected therewith. Taxation Reduction Act, 1933. ",7,Oct. 18,0
AUSTRALIA,New South Wales (cotinued),"Oct. 18 Act no. 13, to provide for the assessment and collection of special income tax and of wages tax; to amend the Prevention and Relief of Unemployment Acts, 1930—193215, as amended by subsequent Acts; and for purposes connected therewith. Special Income and Wages Tax (Management) Act, 1933. ",7,Oct. 18,0
AUSTRALIA,New South Wales (cotinued),"Oct. 24 Proclamation to appoint 31st December, 1934, as the date on which the provisions of subsection (1) of section 4 of the Friendly Societies (Further Amendment) Act, 1931, Shall cease to have effect. (N.G.G. p. 3915) ",7,Oct. 24,0
AUSTRALIA,New South Wales (cotinued),"Nov. 17 Amendment of Regulations under the Workers’ Compensation Act, 1926—I92y!” [new Regulation no. 15 re arrangement with Great Britain for administration of sums due to beneficiaries resident in Great Britain]. (N.G.G. p. 4051) ",7,Nov. 17,0
