country,region,text,page,full_date,year
ALGERIA,,"1953, 29 Apr. Decision No. 53-020, approved by the Decree of 29 Apr. 1953, to lay down the rules for the old-age insurance scheme in Algeria. (Recueil des Actes Administratifs, 5 May 1953) Alg. 1B ",1,,0
ALGERIA,,"1956, 28 Sep. Decree No. 56-963, to improve the social insurance scheme in Algeria. (Ibid., 5 Oct. 1956) Alg. 1C ",1,,0
ALGERIA,,"1957,15 June Order to reorganise the social security funds in Algeria. (Ibid., 18 June 1957) Alg. 1 D ",1,,0
ALGERIA,,"1958,17 Feb. Order respecting the organisation of the social security funds. (Ibid., 7 Mar. 1958) Alg. 1 E ",1,,0
AUSTRALIA,Queensland,"1945,5 Apr. An Act to amend the Apprentices and Minors Acts 1929 to 1934 in certain particulars. (Acts of the Parliament of Queensland, 1944-45, p. 207) Aust. 1B ",1,,0
AUSTRALIA,Queensland,"1948,9 Dec. An Act to amend the Apprentices and Minors Acts 1929 to 1945 in certain particulars. (Ibid., 1948-49, p. 144) Aust. 1 C ",1,,0
AUSTRALIA,Queensland,"1954,4 Oct. An Act to amend the Apprentices and Minors Acts 1929 to 1948 in certain particulars. (Ibid., 1954-55, p. 234) Aust. 1D ",1,,0
CANADA,,"1957, 28 Nov. An Act to amend the Unemployment Insurance Act. (Statutes of Canada, 1957-58, Vol. I, p. 35) Can. 1B ",1,,0
FRANCE,,"1958, 29 Dec. Ordinance No. 58-1360, to promulgate an organic law re- specting the Economic and Social Council. (Journal Officiel de la République Francaise, 30 Dec. 1958) Fr. 2B ",1,,0
ITALY,,"1956, 29 Dec. Act No. 1533, respecting compulsory sickness insurance. for handicraft workers. (Gazzetta Ufficiale della Repubblica Italiana, 18 Jan. 1957) It. 2B ",1,,0
ITALY,,"1958, 21 Mar. Act No. 313, to extend the coverage of insurance against occupational diseases to the agricultural sector and to instruct the Government to issue provisions for the purpose. (Ibid., 15 Apr. 1958) © It.1B ",1,,0
MOROCCO,,"4957,8 July Dahir No. 1-56-0983, respecting the organisation of indus- trial medical services. (Bulletin Officiel, 6 Sep. 1957) Mor. 1 C ",1,,0
MOROCCO,,"1958, 8 Feb. Decree No. 2-56-248, made under Dahir No. 1-56-093 of 8 July 1957 respecting the organisation of industrial medical services. (Ibid., 14 Mar. 1958) Mor. 1B Ill. ERRATA Legislative Series 1947 ",1,,0
MOROCCO,,"Fr.2B,  p. 4: in the second line of s. 1, read “4 October 1945”. Legislative Series 1951 Isr. 2, p. 3: in the first line of s. 10 (a) (2), for “ watchmen ” read shift work ”. Legislative Series 1958 ",2,,0
MOROCCO,,"U.S.S.R. 1, p. 8: in the title of the Schedule, read “ Section 169°”. Legislative Series 1959 ",2,,0
MOROCCO,,"Swi. 1, p. 23: in footnote 3, for “1911 ” read “1912”. U.A.R. 1, p.5: in the second and third lines of the third para. of s. 3, read “a worker may be remunerated merely in the form ”. p. 56: in the last line of s. 235, read “ extenuating ”. IV. CHRONOLOGICAL LIST ",2,,0
MOROCCO,,OF LABOUR LEGISLATION ENACTED IN 1959 Contents ,2,,0
MOROCCO,,"This list gives the titles of Acts, decrees, regulations, etc., enacted during 1959 on labour and related subjects such as social security and co-operation. ",2,,0
MOROCCO,It includes—,number of the brochure in bold type; (b) enactments not published in the Legislative Series for 1959 that amend ,2,,0
MOROCCO,It includes—,"legislation previously published in the Legislative Series, with a note ",2,,0
MOROCCO,It includes—,indicating the nature of the amendment or the sections amended; (c) all other known enactments except those of limited duration or scope ,2,,0
MOROCCO,It includes—,"(e.g. wage-fixing orders, trade descriptions, minor administrative changes) ",2,,0
MOROCCO,It includes—,"and detailed technical rules for safety and health, for which reference ",2,,0
MOROCCO,It includes—,may be made to the I.L.O. publication Occupational Safety and Health. Presentation ,2,,0
MOROCCO,It includes—,"The titles are arranged chronologically under the names of the countries, which are in alphabetical order, the legislation of provinces and overseas territories being listed after that of the mother country. International ",2,,0
MOROCCO,agreements will be found at the end of the list,For each title the list indicates the date (where no year is given the date refers to the year 1959) and the official gazette or other source (except where ,2,,0
ARGENTINA,,"6 Feb. Decree No. 1132, to supplement the rules governing the proof of incapacity in the case of retirement and invalidity pensions for self-employed persons. (Boletin Oficial, 11 Feb.) ",3,,0
