country,region,text,date,year,page,extracted_date,full_text
ARGENTIN A,,"1915 , Oct . 1 1",,,1,,"1915 ,  Oct .  1 1  "
BELGIU M,,"1950 , Jan . 1 1",,,1,,"1950 ,  Jan .  1 1  "
BELGIU M,,"1950 , Dec . 2 8",,,1,,"1950 ,  Dec .  2 8  "
BELGIU M,,"1954 , Mar . 2 7",,,1,,"1954 ,  Mar .  2 7  "
BRAZI L,,"1952 , Sep . 1",,,1,,"1952 ,  Sep .  1  "
BRAZI L,,"1956 , Jun e 1 8",,,1,,"1956 ,  Jun e  1 8  "
BRAZI L,,"1956 , Sep . 1 8",,,1,,"1956 ,  Sep .  1 8  "
BRAZI L,,"1956 , Oct . 2 1",,,1,,"1956 ,  Oct .  2 1  "
BRAZI L,,"1956 , Nov . 1 7",,,1,,"1956 ,  Nov .  1 7  "
BRAZI L,,"1956 , Dec . 1 9",,,1,,"1956 ,  Dec .  1 9  "
