country,region,text,date,year,page,extracted_date,full_text
ENGLIS H   EDITIO N   O F   TH E   LEGISLATIV E   SERIE S   O F,text   a n  extract   a  summary   o r  th e  titl e  onl y  o f  th e  la w  referre d  t o  i s  give n  i n  th e  Series,"th e Legislativ e Serie s fo r 1921 , whic h ma y b e use d i n orderin g copie s o f th e document s",,,3,,"th e  Legislativ e  Serie s  fo r  1921 ,  whic h  ma y  b e  use d  i n  orderin g  copie s  o f  th e  document s  "
INTERNATIONA L,,Feb . 9th,,,3,,Feb .  9th .  
INTERNATIONA L,,Feb . 14t h,,,3,,Feb .  14t h  
INTERNATIONA L,,Mar . 4/i6t h,,,3,,Mar .  4/i6t h  
INTERNATIONA L,,Oct . 8t h,,,3,,Oct .   8t h  
ARGENTIN E,,Jun e 8t h,,,3,,Jun e   8t h  
AUSTRI A,,Mar . 10t h,,,3,,Mar .  10t h  
AUSTRI A,,Mar . nt h,,,3,,Mar .  nt h  
AUSTRI A,,Mar . 2 2 n d,,,3,,Mar .  2 2  n d  
AUSTRI A,,Ma y nt h,,,3,,Ma y   nt h  
AUSTRI A,,Jun e is t,,,3,,Jun e   is t  
AUSTRI A,,Jul y 14t h,,,3,,Jul y  14t h  
AUSTRI A,,Aug . 1 2 t h,,,3,,Aug .  1 2  t h  
AUSTRI A,,Aug . 1 2 t h,,,3,,Aug .  1 2  t h  
