country,region,text,date,year,page,extracted_date,full_text
MALAYSI A,,"5 Nov . 196 5 A n Ac t t o mak e furthe r provisio n wit h respec t t o th e la w relatin g t o trad e unions . No . 8 1 o f 1965 . Trade Unions Act 1965. {Govern- ment Gazette, 9 Nov . 1965 , Ac t Supplement ) Mai . 1 C Note: Th e Legislative Series fo r 196 7 als o include s tw o translation s i n whic h th e Internationa l Labou r Offic e ha s gathere d togethe r numerou s amendment s t o for m a consolidate d o r mor e easil y usabl e tex t an d a translatio n o f a tex t embodyin g a serie s",,,2,,"5  Nov .  196 5   A n  Ac t  t o  mak e  furthe r  provisio n  wit h  respec t  t o  th e  la w  relatin g  t o  trad e  unions .  No .  8 1  o f  1965 .  Trade  Unions  Act  1965.  {Govern- ment  Gazette,  9  Nov .  1965 ,  Ac t  Supplement )   Mai .  1  C  Note:  Th e  Legislative  Series  fo r  196 7  als o  include s  tw o  translation s  i n  whic h  th e  Internationa l  Labou r  Offic e  ha s  gathere d  togethe r  numerou s  amendment s  t o  for m  a  consolidate d  o r  mor e  easil y  usabl e  tex t  an d  a  translatio n  o f  a  tex t  embodyin g  a  serie s  "
BELGIU M,,"1967—Bel . 1 A Thi s translatio n reproduce s th e amendment s mad e b y th e Act s o f 1 8 Mar . 1950 , 1 5 Jun e 1953 , 2 8 Jan . 196 3 an d 1 6 Jan . 196 7 t o th e Ac t o f 2 0 Sep . 194 8 t o mak e provisio n fo r th e organisatio n o f th e economi c lif e o f th e countr y (originall y translate d i n ful l a s Legis- lative Series, 1948—Bel . 8)",,,2,,"1967—Bel .  1  A  Thi s  translatio n  reproduce s  th e  amendment s  mad e  b y  th e  Act s  o f  1 8  Mar .  1950 ,  1 5  Jun e  1953 ,  2 8  Jan .  196 3  an d  1 6  Jan .  196 7  t o  th e  Ac t  o f  2 0  Sep .  194 8  t o  mak e  provisio n  fo r  th e  organisatio n  o f  th e  economi c  lif e  o f  th e  countr y  (originall y  translate d  i n  ful l  a s  Legis- lative  Series,  1948—Bel .  8) .  "
BELGIU M,,"1967—Bel . 1 B Thi s translatio n o f th e Ac t o f 1 0 Jun e 195 2 respectin g th e healt h an d safet y o f worker s an d th e salubrit y o f wor k an d workplace s (las t translate d i n ful l a s Legislative Series, 1952—Bel . 3 ) incorporate s th e amendment s mad e b y th e Act s o f 1 7 Jul y 195 7 (ibid. , 1957 — Bel . 3) , 2 8 Jan . 196 3 an d 16Jan . 1967",,,2,,"1967—Bel .  1  B  Thi s  translatio n  o f  th e  Ac t  o f  1 0  Jun e  195 2  respectin g  th e  healt h  an d  safet y  o f  worker s  an d  th e  salubrit y  o f  wor k  an d  workplace s  (las t  translate d  i n  ful l  a s  Legislative  Series,  1952—Bel .  3 )  incorporate s  th e  amendment s  mad e  b y  th e  Act s  o f  1 7  Jul y  195 7  (ibid. ,  1957 —  Bel .  3) ,  2 8  Jan .  196 3  an d  16Jan .  1967 .  "
SPAI N,,"1967—Sp . 2 Thi s translatio n include s officia l consolidation s o f th e Ac t o f 1 7 Ma y 195 8 respectin g th e principle s governin g th e Nationa l Movement , th e Charte r o f th e Spanis h Peopl e o f 1 7 Jul y 194 5 an d th e Labou r Charte r o f 9 Mar . 193 8 (originall y translate d a s Legislative Series, 1938—Sp . 1) . m . ERRAT A Legislativ e Series , 196 0",,,2,,"1967—Sp .  2   Thi s  translatio n  include s  officia l  consolidation s  o f  th e  Ac t  o f  1 7  Ma y  195 8  respectin g  th e  principle s  governin g  th e  Nationa l  Movement ,  th e  Charte r  o f  th e  Spanis h  Peopl e  o f  1 7  Jul y  194 5  an d  th e  Labou r  Charte r  o f  9  Mar .  193 8  (originall y  translate d  a s  Legislative  Series,  1938—Sp .  1) .  m .   ERRAT A  Legislativ e  Series ,  196 0  "
SPAI N,"Bra   1  A   p   7    I n  th e  thir d  lin e  o f  s   2 3  fo r  ""onehalf ""  rea d  ""th e  average""","Yug . 2 , p . 3 : I n footnot e 4 delet e ""1966—Yug . 4"" . Legislativ e Series , 196 7",,,2,,"Yug .  2 ,  p .  3 :   I n  footnot e  4  delet e  ""1966—Yug .  4"" .  Legislativ e  Series ,  196 7  "
SPAI N,"o  (Kin )  1   p   4   I n  s   3  (e)  delet e  th e  wor d  ""forced""","O F LABOU R LEGISLATIO N ENACTE D I N 196 7 Contents Thi s lis t give s th e title s o f Acts , decrees , regulations , etc. , enacte d durin g 196 7 o n labou r an d relate d subject s suc h a s socia l securit y an d co-operation . I t includes — — 1 2 — (a) enactment s publishe d i n th e Legislative Series fo r 1967 , wit h th e referenc e numbe r",,,2,,"O F  LABOU R  LEGISLATIO N  ENACTE D  I N  196 7  Contents  Thi s  lis t  give s  th e  title s  o f  Acts ,  decrees ,  regulations ,  etc. ,  enacte d  durin g  196 7  o n  labou r  an d  relate d  subject s  suc h  a s  socia l  securit y  an d  co-operation .  I t  includes —  —  1 2  —  (a)  enactment s  publishe d  i n  th e  Legislative  Series  fo r  1967 ,  wit h  th e  referenc e  numbe r  "
SPAI N,"o  (Kin )  1   p   4   I n  s   3  (e)  delet e  th e  wor d  ""forced""",o f th e brochur e i n bol d type ; (b) enactment s no t publishe d i n th e Legislative Series fo r 196 7 tha t amen d legislatio n,,,3,,o f  th e  brochur e  i n  bol d  type ;  (b)  enactment s  no t  publishe d  i n  th e  Legislative  Series  fo r  196 7  tha t  amen d  legislatio n  
SPAI N,"o  (Kin )  1   p   4   I n  s   3  (e)  delet e  th e  wor d  ""forced""","previousl y publishe d i n th e Legislative Series, wit h a not e indicatin g th e natur e",,,3,,"previousl y  publishe d  i n  th e  Legislative  Series,  wit h  a  not e  indicatin g  th e  natur e  "
SPAI N,"o  (Kin )  1   p   4   I n  s   3  (e)  delet e  th e  wor d  ""forced""",o f th e amendmen t o r th e section s amended ; (c) al l othe r know n enactment s excep t thos e o f limite d duratio n o r scop e (e.g . wage -,,,3,,o f  th e  amendmen t  o r  th e  section s  amended ;  (c)  al l  othe r  know n  enactment s  excep t  thos e  o f  limite d  duratio n  o r  scop e  (e.g .  wage - 
SPAI N,"o  (Kin )  1   p   4   I n  s   3  (e)  delet e  th e  wor d  ""forced""","fixing orders , trad e descriptions , mino r administrativ e changes) . Presentation",,,3,,"fixing  orders ,  trad e  descriptions ,  mino r  administrativ e  changes) .  Presentation  "
