country,region,text,date,year,page,extracted_date,full_text
ALBANIA,,"1949, Aug. 13 Legislative Decree No. 726, to provide for the calling up of specialists for employment, to make it illegal for wage-earning and salaried employees to abandon their employment, and to provide for the com- pulsory transfer of wage-earning and salaried employees from one institution or undertaking to another. (Gazeta Zyrtare, 31 Aug. 1949, No. 64, p. 3) Aib. 1B",,,1,,"1949, Aug. 13 Legislative Decree No. 726, to provide for the calling up of specialists for employment, to make it illegal for wage-earning and salaried employees to abandon their employment, and to provide for the com- pulsory transfer of wage-earning and salaried employees from one institution or undertaking to another. (Gazeta Zyrtare, 31 Aug. 1949, No. 64, p. 3) Aib. 1B "
ALBANIA,,"1950, Jan. 21. Act. No. 789, to amend and supplement the Labour Code. (Ibid., 8 Mar. 1950, No. 12, p. 2) Alb. 1 C",,,1,,"1950, Jan. 21. Act. No. 789, to amend and supplement the Labour Code. (Ibid., 8 Mar. 1950, No. 12, p. 2) Alb. 1 C "
ALBANIA,,"1950, June 16 Decree No. 1086, containing an authentic interpretation of sections 48 and 86 of the Labour Code. (Ibid., i7 July 1950, No. 44, p. 5) Alb.1D",,,1,,"1950, June 16 Decree No. 1086, containing an authentic interpretation of sections 48 and 86 of the Labour Code. (Ibid., i7 July 1950, No. 44, p. 5) Alb.1D "
ALBANIA,,"1950, July 5 Act. No. 1109, to supplement the Labour Code. (Ibid., 27 Juiy 1950, No. 49, p. 4) Alb. 1 E",,,1,,"1950, July 5 Act. No. 1109, to supplement the Labour Code. (Ibid., 27 Juiy 1950, No. 49, p. 4) Alb. 1 E "
ALBANIA,,"1951, Nov.1 Decree No. 1356, to amend the Labour Code. (Ibid., 10 Dec. 1951, No. 30, p. 958) Alb. 1 F",,,1,,"1951, Nov.1 Decree No. 1356, to amend the Labour Code. (Ibid., 10 Dec. 1951, No. 30, p. 958) Alb. 1 F "
BELGIUM,,"1940, Mar. 22 Act to amend and supplement the Act of 16 August 1887 regulating the payment of wages to workmen. (Moniteur Belge—Belgisch Siaats- blad, 7 Apr. 1940, No. 98, p. 1853) Bel. 2B",,,1,,"1940, Mar. 22 Act to amend and supplement the Act of 16 August 1887 regulating the payment of wages to workmen. (Moniteur Belge—Belgisch Siaats- blad, 7 Apr. 1940, No. 98, p. 1853) Bel. 2B "
PAPUA AND NEW GUINEA,,"1950, Dec. 19 Ordinance relating to the employment of Natives. No.48. Pap.-N.G.1B",,,1,,"1950, Dec. 19 Ordinance relating to the employment of Natives. No.48. Pap.-N.G.1B "
PERU,,"1942, Jan. 14 Presidential Decree to establish an Arbitration Tribunal for hearing and determining collective disputes, and to create a Collective Disputes Department for handling and disposing of such disputes. Per.2B II. CHRONOLOGICAL LIST OF LABOUR LEGISLATION IN 1953 This list gives the title and source of Acts, decrees, regulations, etc., enacted during 1953 on labour and related subjects (social security, housing",,,1,,"1942, Jan. 14 Presidential Decree to establish an Arbitration Tribunal for hearing and determining collective disputes, and to create a Collective Disputes Department for handling and disposing of such disputes. Per.2B II. CHRONOLOGICAL LIST OF LABOUR LEGISLATION IN 1953 This list gives the title and source of Acts, decrees, regulations, etc., enacted during 1953 on labour and related subjects (social security, housing, "
ALBANIA,,"Decree No. 1694, to interpret section 56 of the Labour Code. (Gazeta Zyrtare e Republikés Popullore té Shgipérisé, 12 Oct.) Alb. 1",9.7.,1953,2,July 9,"July 9 Decree No. 1694, to interpret section 56 of the Labour Code. (Gazeta Zyrtare e Republikés Popullore té Shgipérisé, 12 Oct.) Alb. 1 "
ARGENTINA,,"Decree No. 90, to amend the Reguiations under Act No. 12637 [of 10 Sep. 1946] respecting bank clerks {new provisions respecting maternity leave and leave for the purpose of study and the obtaining of technical qualifications). (B.O. 6 Feb.)",7.1.,1953,2,Jan 7,"Jan. 7 Decree No. 90, to amend the Reguiations under Act No. 12637 [of 10 Sep. 1946] respecting bank clerks {new provisions respecting maternity leave and leave for the purpose of study and the obtaining of technical qualifications). (B.O. 6 Feb.) "
ARGENTINA,,"Decree No. 9652, to lay down under Convention No. 27 concerning the marking of weight on heavy packages transported by vessels, adopted by the Interna- tional Labour Organisation and ratified by Argentina, that every package whose gross weight is 1,000 kilograms or over and which is transported by sea or iniand waterway shall have its weight plainly and durably marked on the tside. (B.O. 23 June)",2.6.,1953,2,June 2,"June 2. Decree No. 9652, to lay down under Convention No. 27 concerning the marking of weight on heavy packages transported by vessels, adopted by the Interna- tional Labour Organisation and ratified by Argentina, that every package whose gross weight is 1,000 kilograms or over and which is transported by sea or iniand waterway shall have its weight plainly and durably marked on the tside. (B.O. 23 June) "
ARGENTINA,,"Oct.13 Act No. 14250, respecting collective labour agreements. (B.O. 20 Oct.) Arg. 1",,,2,,"Oct.13 Act No. 14250, respecting collective labour agreements. (B.O. 20 Oct.) Arg. 1 "
ARGENTINA,,Act No. 14295: Rules governing occupational associations of employers. (B.O. 14 Jan. 1954) Arg. 2 PROVINCES,17.12.,1953,2,Dec 17,Dec. 17 Act No. 14295: Rules governing occupational associations of employers. (B.O. 14 Jan. 1954) Arg. 2 PROVINCES 
ARGENTINA,President Peron,"Act No. 30, respecting labour courts and procedure. (Derecho del Trabajo, Buenos Aires, Aug. 1954)",18.11.,1953,2,Nov 18,"Nov. 18 Act No. 30, respecting labour courts and procedure. (Derecho del Trabajo, Buenos Aires, Aug. 1954) "
AUSTRALIA,,National Health (Medical Benefits) Regulations 1953 [amended by S.R. No. 75 of 7 Aug. and No. 97 of 26 Noy.; repeal the National Health (Medical Expenses) Regulations 1949}. (S.R. No. 21),11.3.,1953,2,Mar 11,Mar. 11 National Health (Medical Benefits) Regulations 1953 [amended by S.R. No. 75 of 7 Aug. and No. 97 of 26 Noy.; repeal the National Health (Medical Expenses) Regulations 1949}. (S.R. No. 21) 
AUSTRALIA,,"Act to amend the Seamen’s Compensation Act 1911-491, and for other purposes [adds definitions of “ ambulance services ” and “ medical treat- ment ”; amends s. 5 AA (injury while travelling to work)). No. 10",28.3.,1953,2,Mar 28,"Mar. 28 Act to amend the Seamen’s Compensation Act 1911-491, and for other purposes [adds definitions of “ ambulance services ” and “ medical treat- ment ”; amends s. 5 AA (injury while travelling to work)). No. 10. "
AUSTRALIA,,Explosives Regulations [transport of explosives by road]. (S.R. No. 69),3.7.,1953,2,July 3,July 3 Explosives Regulations [transport of explosives by road]. (S.R. No. 69) 
AUSTRALIA,,"Act to amend the Social Services Consolidation Act 1947-522 [inter alia, qualifications for age pensions and conditions of grant of invalid pension). No. 51",26.10.,1953,2,Oct 26,"Oct. 26 Act to amend the Social Services Consolidation Act 1947-522 [inter alia, qualifications for age pensions and conditions of grant of invalid pension). No. 51. "
AUSTRALIA,New South Wales,"Act to provide for certain increases in amounts payable by way of compensa- tion under the Workers’ Compensation Act 1926 8, and the Workers’ Com- pensation (Silicosis) Act 1942, as amended by subsequent Acts; for this and other purposes to amend the said Acts; and for purposes connected therewith. No. 21",20.11.,1953,2,Nov 20,"Nov. 20 Act to provide for certain increases in amounts payable by way of compensa- tion under the Workers’ Compensation Act 1926 8, and the Workers’ Com- pensation (Silicosis) Act 1942, as amended by subsequent Acts; for this and other purposes to amend the said Acts; and for purposes connected therewith. No. 21. "
AUSTRALIA,New South Wales,B.0. = Boletin Oficial,,,2,,B.0. = Boletin Oficial. 
AUSTRALIA,New South Wales,"S.R. = Statutory Rules, 1953",,,2,,"S.R. = Statutory Rules, 1953. "
AUSTRALIA,New South Wales,"N.G.G. = New South Wales Government Gazette. 1 L.S. 1938 (Aust. 4) ... 1949 (Aust. 1), — 2.L.S. 1947 (Aust. 3) ... 1954 (Aust. 2).—",,,2,,"N.G.G. = New South Wales Government Gazette. 1 L.S. 1938 (Aust. 4) ... 1949 (Aust. 1), — 2.L.S. 1947 (Aust. 3) ... 1954 (Aust. 2).— "
AUSTRALIA,New South Wales,8 L.S. 1926 (Aust. 5) ... 1938 (Aust. 5),,,2,,8 L.S. 1926 (Aust. 5) ... 1938 (Aust. 5). 
AUSTRALIA,New South Wales,"Act to make further provisions for the management and regulation of mines of coal and mines of shale; to enable provision to be made for the management and regulation of open-cut workings; for these and other purposes to amend the Coal Mines Regulation Act 1912-47, and the Mining Act 1906-52; to validate certain matters; and for purposes connected therewith. No. 27",11.12.,1953,3,Dec 11,"Dec. 11 Act to make further provisions for the management and regulation of mines of coal and mines of shale; to enable provision to be made for the management and regulation of open-cut workings; for these and other purposes to amend the Coal Mines Regulation Act 1912-47, and the Mining Act 1906-52; to validate certain matters; and for purposes connected therewith. No. 27. "
AUSTRALIA,New South Wales,Act to extend In certain respects the provisions of the Workers’ Compensa- tion (Silicosis) Act 1942-46; for that purpose to amend that Act; and for purposes connected therewith. No. 28,11.12.,1953,3,Dec 11,Dec. 11 Act to extend In certain respects the provisions of the Workers’ Compensa- tion (Silicosis) Act 1942-46; for that purpose to amend that Act; and for purposes connected therewith. No. 28. 
AUSTRALIA,New South Wales,Act to increase the rates of compensation payable under the Workmen’s Compensation (Broken Hill) Act 1920-511; for this purpose to amend the Act; and for purposes connected therewith. No. 32,15.12.,1953,3,Dec 15,Dec. 15 Act to increase the rates of compensation payable under the Workmen’s Compensation (Broken Hill) Act 1920-511; for this purpose to amend the Act; and for purposes connected therewith. No. 32. 
AUSTRALIA,New South Wales,"Act to provide for the grant of certain allowances in addition to those already provided for under the Miners’ Accident Relief (Repeal) Act 1916, and the Miners’ Accident Relief (Supplemental) Act 1928; and for the payment thereof t of the Consolldated Revenue Fund; and for purposes connected there- with. No. 36",16.12.,1953,3,Dec 16,"Dec. 16 Act to provide for the grant of certain allowances in addition to those already provided for under the Miners’ Accident Relief (Repeal) Act 1916, and the Miners’ Accident Relief (Supplemental) Act 1928; and for the payment thereof t of the Consolldated Revenue Fund; and for purposes connected there- with. No. 36. "
AUSTRALIA,New South Wales,Act to make certain provisions relating to membership of industrial unions of employees and long-service leave of employees; for these and other pur- poses to amend the Industrial Arbitration Act 1940-52; and for purposes connected therewith. No. 42,17.12.,1953,3,Dec 17,Dec. 17 Act to make certain provisions relating to membership of industrial unions of employees and long-service leave of employees; for these and other pur- poses to amend the Industrial Arbitration Act 1940-52; and for purposes connected therewith. No. 42. 
AUSTRALIA,Queensland,"Apr., Amendments of the Apprenticeship Regulations 1930 (tools of trade, me-",,,3,,"Apr., Amendments of the Apprenticeship Regulations 1930 (tools of trade, me- "
AUSTRALIA,Queensland,"May and chanics, bakers and pastrycooks, building trades, spring-making trade",,,3,,"May and chanics, bakers and pastrycooks, building trades, spring-making trade, "
AUSTRALIA,Queensland,"etail] distributing trades, etc.]. (Q.I.G. 30 June)",1.6.,1953,3,June r,"June retail] distributing trades, etc.]. (Q.I.G. 30 June) "
AUSTRALIA,Queensland,"Act to amend the Industrial Conciliation and Arbitration Acts 1932-52 2, in certain particulars [amends, inter alia, ss. 10 A (annual holidays), 10 B (long- service ieave) and 50 (2) (holiday or leave pay)). No. 13",26.11.,1953,3,Nov 26,"Nov. 26 Act to amend the Industrial Conciliation and Arbitration Acts 1932-52 2, in certain particulars [amends, inter alia, ss. 10 A (annual holidays), 10 B (long- service ieave) and 50 (2) (holiday or leave pay)). No. 13. "
