country,region,text,date,year,page,extracted_date,full_text
AUSTRI A,,"1982—Aus . 1 Thi s translatio n reproduce s a consolidatio n prepare d b y th e Internationa l Labou r Offic e ofth e Federa l Ac t o f 1 Jul y 194 8 respectin g th e employmen t o f childre n an d youn g person s (originall y translate d a s Legislative Series, 1948 — Aus . 3 . . . 1969—Aus . 4B)",,,1,,"1982—Aus .  1  Thi s  translatio n  reproduce s  a  consolidatio n  prepare d  b y  th e  Internationa l  Labou r  Offic e  ofth e  Federa l  Ac t  o f  1  Jul y  194 8  respectin g  th e  employmen t  o f  childre n  an d  youn g  person s  (originall y  translate d  a s  Legislative  Series,  1948 —  Aus .  3  .  . .  1969—Aus .  4B) .  "
COST A  RIC A,,1982—C R 1 Thi s translatio n reproduce s th e tex t o f Titl e I V ofth e Labou r Cod e (originall y translate d a s Legislative Series 1943— C R 1 . . . 195 5 C R 1 an d las t amende d b y Ac t No . 672 7 o f 9 Mar . 1982),,,1,,1982—C R  1  Thi s  translatio n  reproduce s  th e  tex t  o f  Titl e  I V  ofth e  Labou r  Cod e  (originall y  translate d  a s  Legislative  Series  1943— C R  1  .  . .  195 5  C R  1  an d  las t  amende d  b y  Ac t  No .  672 7  o f  9  Mar .  1982) .  
FRANC E,,"1 7 Oct . 198 1 Ac t No . 81-941 , t o amen d variou s provision s o f th e Labou r Cod e a s t o th e employmen t o f alie n worker s wh o hav e no t regularise d thei r situatio n (Journal Officiel, 19-2 0 Oct . 1981) . Fr . I F (1/83 )",,,1,,"1 7  Oct .  198 1  Ac t  No .  81-941 ,  t o  amen d  variou s  provision s  o f  th e  Labou r  Cod e  a s  t o  th e  employmen t  o f  alie n  worker s  wh o  hav e  no t  regularise d  thei r  situatio n  (Journal  Officiel,  19-2 0  Oct .  1981) .   Fr .  I F  (1/83 )  "
FEDERA L  REPUBLI C  O F  GERMAN Y,,"1982—Ger.F.R . 1 Thi s translatio n reproduce s th e officia l consolidatio n ofth e Federa l Children' s Allowance s Ac t o f 1 4 Apr . 196 4 (originall y translate d a s Legislative Series, 1964—Ger.F.R . 1)",,,1,,"1982—Ger.F.R .  1  Thi s  translatio n  reproduce s  th e  officia l  consolidatio n  ofth e  Federa l  Children' s  Allowance s  Ac t  o f  1 4  Apr .  196 4  (originall y  translate d  a s  Legislative  Series,  1964—Ger.F.R .  1) .  "
FEDERA L  REPUBLI C  O F  GERMAN Y,,1982—Ger.F.R . 2 Thi s translatio n reproduce s th e officia l consolidatio n ofth e Ac t o f 3 0 Mar . 195 7 t o comba t clandestin e employment,,,1,,1982—Ger.F.R .  2  Thi s  translatio n  reproduce s  th e  officia l  consolidatio n  ofth e  Ac t  o f  3 0  Mar .  195 7  t o  comba t  clandestin e  employment .  
FEDERA L  REPUBLI C  O F  GERMAN Y,,"1982—Ger.F.R . 3 Thi s translatio n reproduce s th e officia l consolidatio n o f th e Capita l Accumulatio n Ac t (No . 3 ) (translate d a s Legislative Series 1970—Ger.F.R . 1 , 1975—Ger.F.R . 1)",,,1,,"1982—Ger.F.R .  3  Thi s  translatio n  reproduce s  th e  officia l  consolidatio n  o f  th e  Capita l  Accumulatio n  Ac t  (No .  3 )  (translate d  a s  Legislative  Series  1970—Ger.F.R .  1 ,  1975—Ger.F.R .  1) .  "
MALAYSI A,,"1982—Mai . 1 Thi s reprin t reproduce s th e officia l consolidatio n o f th e Trad e Union s Ac t 195 9 (originall y reprinte d i n th e Legislative Series a s 1959—Mai . 1 , wit h certai n amendment s reprinte d a s 1967—Mai . I B an d C) . III . ERRAT A Nil . IV . CHRONOLOGICA L LIS T O F LABOU R AN D SOCIA L SECURIT Y LEGISLATIO N ENACTE D I N 198 2 Introduction Thi s lis t give s th e title s o f al l labou r an d socia l securit y legislatio n enacte d i n 198 2 tha t ha s com e t o th e knowledg e o f th e ILO , excep t legislatio n o f limite d duratio n o r scope . Text s publishe d i n th e 5 Legislative Series bea r a n indication , o n th e right-han d margin , o f th e referenc e numbe r o f th e tex t",,,1,,"1982—Mai .  1  Thi s  reprin t  reproduce s  th e  officia l  consolidatio n  o f  th e  Trad e  Union s  Ac t  195 9  (originall y  reprinte d  i n  th e  Legislative  Series  a s  1959—Mai .  1 ,  wit h  certai n  amendment s  reprinte d  a s  1967—Mai .  I B  an d  C) .  III .  ERRAT A  Nil .  IV .  CHRONOLOGICA L  LIS T  O F  LABOU R  AN D  SOCIA L  SECURIT Y  LEGISLATIO N  ENACTE D  I N  198 2  Introduction  Thi s  lis t  give s  th e  title s  o f  al l  labou r  an d  socia l  securit y  legislatio n  enacte d  i n  198 2  tha t  ha s  com e  t o  th e  knowledg e  o f  th e  ILO ,  excep t  legislatio n  o f  limite d  duratio n  o r  scope .  Text s  publishe d  i n  th e  5  Legislative  Series  bea r  a n  indication ,  o n  th e  right-han d  margin ,  o f  th e  referenc e  numbe r  o f  th e  tex t  "
MALAYSI A,and   i n  brackets   th e  numbe r  o f  th e  issu e  i n  whic h  i t  appeared,"Th e title s ar e arrange d chronologicall y unde r th e name s o f th e countries , whic h ar e i n alphabetica l",,,2,,"Th e  title s  ar e  arrange d  chronologicall y  unde r  th e  name s  o f  th e  countries ,  whic h  ar e  i n  alphabetica l  "
MALAYSI A,country   Internationa l  agreement s  wil l  b e  foun d  a t  th e  en d  o f  th e  list,"Fo r eac h titl e th e lis t indicate s th e dat e (wher e n o yea r i s given , th e dat e refer s t o th e yea r 1982 ) an d",,,2,,"Fo r  eac h  titl e  th e  lis t  indicate s  th e  dat e  (wher e  n o  yea r  i s  given ,  th e  dat e  refer s  t o  th e  yea r  1982 )  an d  "
MALAYSI A,th e  officia l  gazett e  o r  othe r  sourc e  (excep t  wher e  th e  enactmen t  wa s  publishe d  separately),"Wher e th e titl e i s no t sufficientl y explicit , th e subjec t o f th e enactmen t (or , i n th e cas e o f amendin g",,,2,,"Wher e  th e  titl e  i s  no t  sufficientl y  explicit ,  th e  subjec t  o f  th e  enactmen t  (or ,  i n  th e  cas e  o f  amendin g  "
MALAYSI A,repea l  o f  earlie r  legislatio n  ar e  recorde d  i n  th e  sam e  way,"A n indicatio n i s given , wher e appropriate , o f earlie r text s publishe d i n th e Legislative Series. Wher e ther e ar e mor e tha n tw o suc h text s relatin g t o a particula r item , onl y th e first an d las t ar e given , e.g . ""L S 1948—Aus . 2 . . . 1965—Aus . 3"" . (I n thi s exampl e th e reference s t o text s publishe d betwee n 194 8 an d 196 5 wil l b e foun d i n th e text s themselves , eac h tex t referrin g t o th e immediatel y precedin g",,,2,,"A n  indicatio n  i s  given ,  wher e  appropriate ,  o f  earlie r  text s  publishe d  i n  th e  Legislative  Series.  Wher e  ther e  ar e  mor e  tha n  tw o  suc h  text s  relatin g  t o  a  particula r  item ,  onl y  th e  first  an d  las t  ar e  given ,  e.g .  ""L S  1948—Aus .  2  .  . .  1965—Aus .  3"" .  (I n  thi s  exampl e  th e  reference s  t o  text s  publishe d  betwee n  194 8  an d  196 5  wil l  b e  foun d  i n  th e  text s  themselves ,  eac h  tex t  referrin g  t o  th e  immediatel y  precedin g  "
MALAYSI A,enactmen t  o n  th e  subject ),"2 7 Mar . Decre e No . 82-119 , t o amen d Decre e No . 71-7 7 o f 5 Apr . 197 1 t o establis h a famil y benefi t schem e fo r agricultur e [amend s ss . 1 , 2 , 7 an d 9 ; als o repeal s Decree s Nos . 73-9 8 o f 2 5 Jul y 197 3 an d 74-9 5 o f 1 Ma y 1974] . (ibid. , 3 0 Mar. )",,,2,,"2 7  Mar .   Decre e  No .  82-119 ,  t o  amen d  Decre e  No .  71-7 7  o f  5  Apr .  197 1  t o  establis h  a  famil y  benefi t  schem e  fo r  agricultur e  [amend s  ss .  1 ,  2 ,  7  an d  9 ;  als o  repeal s  Decree s  Nos .  73-9 8  o f  2 5  Jul y  197 3  an d  74-9 5  o f  1  Ma y  1974] .  (ibid. ,  3 0  Mar. )  "
MALAYSI A,enactmen t  o n  th e  subject ),"1 5 Ma y Decre e No . 82—179 , t o prescrib e th e conten t o f welfar e scheme s an d th e procedur e fo r financing the m [scheme s define d a s al l measure s contributin g toward s th e improvemen t o f workers ' physica l an d mora l well-being] , (ibid. , 1 8 May )",,,2,,"1 5  Ma y   Decre e  No .  82—179 ,  t o  prescrib e  th e  conten t  o f  welfar e  scheme s  an d  th e  procedur e  fo r  financing  the m  [scheme s  define d  a s  al l  measure s  contributin g  toward s  th e  improvemen t  o f  workers '  physica l  an d  mora l  well-being] ,  (ibid. ,  1 8  May )  "
