country,region,text,date,year,page,extracted_date,full_text
SPAI N,Col   2   p   6    th e  firs t  para   o f  s   2 6  shoul d  rea d  a s  follows,O F LABOU R LEGISLATIO N ENACTE D I N 196 2 Contents,,,2,,O F  LABOU R  LEGISLATIO N  ENACTE D  I N  196 2  Contents  
SPAI N,Col   2   p   6    th e  firs t  para   o f  s   2 6  shoul d  rea d  a s  follows,"Thi s lis t give s th e title s o f Acts , decrees , regulations , etc. , enacte d durin g 196 2 o n labou r an d relate d subject s suc h a s socia l securit y an d",,,2,,"Thi s  lis t  give s  th e  title s  o f  Acts ,  decrees ,  regulations ,  etc. ,  enacte d  durin g  196 2  o n  labou r  an d  relate d  subject s  suc h  a s  socia l  securit y  an d  "
SPAI N,cooperation    I t  includes —,numbe r o f th e brochur e i n bol d type ; (b) enactment s no t publishe d i n th e Legislative Series fo r 196 2 tha t amen d,,,2,,numbe r  o f  th e  brochur e  i n  bol d  type ;  (b)  enactment s  no t  publishe d  i n  th e  Legislative  Series  fo r  196 2  tha t  amen d  
SPAI N,cooperation    I t  includes —,"legislatio n previousl y publishe d i n th e Legislative Series, wit h a not e",,,2,,"legislatio n  previousl y  publishe d  i n  th e  Legislative  Series,  wit h  a  not e  "
SPAI N,cooperation    I t  includes —,"indicatin g th e natur e o f th e amendmen t o r th e section s amended ; (c) i n th e cas e o f labou r legislation , al l othe r know n enactment s excep t thos e",,,2,,"indicatin g  th e  natur e  o f  th e  amendmen t  o r  th e  section s  amended ;  (c)  i n  th e  cas e  o f  labou r  legislation ,  al l  othe r  know n  enactment s  excep t  thos e  "
SPAI N,cooperation    I t  includes —,"o f limite d duratio n o r scop e (e.g . wage-fixin g orders , trad e descriptions",,,2,,"o f  limite d  duratio n  o r  scop e  (e.g .  wage-fixin g  orders ,  trad e  descriptions ,  "
SPAI N,cooperation    I t  includes —,"mino r administrativ e changes ) ; (d) i n th e cas e o f legislatio n o n relate d subjects , al l Act s an d genera l regula -",,,2,,"mino r  administrativ e  changes )  ;  (d)  i n  th e  cas e  o f  legislatio n  o n  relate d  subjects ,  al l  Act s  an d  genera l  regula - "
SPAI N,cooperation    I t  includes —,"tions , bu t no t detaile d regulation s o r mino r amendments . Presentation",,,2,,"tions ,  bu t  no t  detaile d  regulation s  o r  mino r  amendments .  Presentation  "
SPAI N,cooperation    I t  includes —,"Th e title s ar e arrange d chronologicall y unde r th e name s o f th e countries , whic h ar e i n alphabetica l order , th e legislatio n o f province s an d oversea s territorie s bein g liste d afte r tha t o f th e mothe r country . Internationa l",,,2,,"Th e  title s  ar e  arrange d  chronologicall y  unde r  th e  name s  o f  th e  countries ,  whic h  ar e  i n  alphabetica l  order ,  th e  legislatio n  o f  province s  an d  oversea s  territorie s  bein g  liste d  afte r  tha t  o f  th e  mothe r  country .   Internationa l  "
ALBANI A,,"1 2 Mar . Decre e No . 3469 , t o amen d an d supplemen t Ac t No . 280 3 o f 4 Dec . 195 8 respectin g stat e socia l insuranc e [amend s ss . 23 , 64 , 6 5 an d 126] . (Gazeta Zyrtare, 2 0 Mar. )",,,3,,"1 2  Mar .   Decre e  No .  3469 ,  t o  amen d  an d  supplemen t  Ac t  No .  280 3  o f  4  Dec .  195 8  respectin g  stat e  socia l  insuranc e  [amend s  ss .  23 ,  64 ,  6 5  an d  126] .  (Gazeta  Zyrtare,  2 0  Mar. )  "
ALBANI A,,"9 Apr . Decre e No . 3484 , t o mak e certai n amendment s t o th e Labou r Cod e 1 [amend s ss . 9 (minimu m ag e raise d t o 1 5 year s wit h respec t Í t o capacit y t o contrac t fo r wor k a t sea) , 3 8 (call-u p fo r employ - men t i n th e genera l interes t an d i n cas e o f force majeure), 5 6 (prohibitio n o f nigh t wor k fo r expectan t an d nursin g mother s and , i n industry , fo r youn g person s unde r 1 8 year s o f age) , 7 3 (res t perio d increase d t o 1 1 hour s (1 3 hour s i n mines) ) an d 10 0 (remu - neratio n o f wag e earner s workin g accordin g t o a n outpu t stan - dard)] . (Ibid. , 2 0 May )",,,3,,"9  Apr .   Decre e  No .  3484 ,  t o  mak e  certai n  amendment s  t o  th e  Labou r  Cod e  1  [amend s  ss .  9  (minimu m  ag e  raise d  t o  1 5  year s  wit h  respec t  Í  t o  capacit y  t o  contrac t  fo r  wor k  a t  sea) ,  3 8  (call-u p  fo r  employ - men t  i n  th e  genera l  interes t  an d  i n  cas e  o f  force  majeure),  5 6  (prohibitio n  o f  nigh t  wor k  fo r  expectan t  an d  nursin g  mother s  and ,  i n  industry ,  fo r  youn g  person s  unde r  1 8  year s  o f  age) ,  7 3  (res t  perio d  increase d  t o  1 1  hour s  (1 3  hour s  i n  mines) )  an d  10 0  (remu - neratio n  o f  wag e  earner s  workin g  accordin g  t o  a n  outpu t  stan - dard)] .   (Ibid. ,  2 0  May )  "
ARGENTIN A,,"3 1 Ma y Decre e No . 4882 , t o approv e regulation s unde r Ac t No . 1154 4 [o f 1 2 Sep . 192 9 a respectin g th e eight-hou r day ] fo r th e wor k don e b y person s employe d b y th e stat e railway s [repeals , inter alia, Decree s Nos . 1106 9 o f 1 7 Apr . 1946 , 2459 6 o f 3 1 Dec . 194 6 an d 952 6 o f 2 3 Oct . 1961] . (Boletín Oficial, 1 6 June )",,,3,,"3 1  Ma y   Decre e  No .  4882 ,  t o  approv e  regulation s  unde r  Ac t  No .  1154 4  [o f  1 2  Sep .  192 9  a  respectin g  th e  eight-hou r  day ]  fo r  th e  wor k  don e  b y  person s  employe d  b y  th e  stat e  railway s  [repeals ,  inter  alia,  Decree s  Nos .  1106 9  o f  1 7  Apr .  1946 ,  2459 6  o f  3 1  Dec .  194 6  an d  952 6  o f  2 3  Oct .  1961] .   (Boletín  Oficial,  1 6  June )  "
ARGENTIN A,,"3 Sep . Decre e No . 8946 : regulation s respectin g th e settlemen t o f labou r disputes . (Ibid. , 6 Sep. ) Arg . 1",,,3,,"3  Sep .   Decre e  No .  8946 :  regulation s  respectin g  th e  settlemen t  o f  labou r  disputes .   (Ibid. ,  6  Sep. )   Arg .  1  "
ARGENTIN A,,"1 0 Oct . Legislativ e Decre e No . 10589 , t o provid e fo r domesti c worker s t o b e affiliate d t o th e nationa l socia l securit y fun d fo r commercia l an d othe r privat e employee s [repeals , inter alia, s . 3 (d) o f Legis - lativ e Decre e No . 3166 5 o f 2 2 Nov . 194 4 an d ss . 24 , 26 , 3 6 an d 3 7 o f Legislativ e Decre e No . 1191 1 o f 4 Jul y 1956] . (Ibid. , 1 8 Oct. )",,,3,,"1 0  Oct .   Legislativ e  Decre e  No .  10589 ,  t o  provid e  fo r  domesti c  worker s  t o  b e  affiliate d  t o  th e  nationa l  socia l  securit y  fun d  fo r  commercia l  an d  othe r  privat e  employee s  [repeals ,  inter  alia,  s .  3  (d)  o f  Legis - lativ e  Decre e  No .  3166 5  o f  2 2  Nov .  194 4  an d  ss .  24 ,  26 ,  3 6  an d  3 7  o f  Legislativ e  Decre e  No .  1191 1  o f  4  Jul y  1956] .  (Ibid. ,  1 8  Oct. )  "
AUSTRALI A,,"1 1 Jan . Patent s Regulation s [repea l th e Patent s Regulation s 1954 , a s amended] . (Statutory Rules, 1962 , No . 2 )",,,3,,"1 1  Jan .   Patent s  Regulation s  [repea l  th e  Patent s  Regulation s  1954 ,  a s  amended] .   (Statutory  Rules,  1962 ,  No .  2 )  "
AUSTRALI A,,"1 Mar . A n Ac t t o amen d th e Socia l Service s Ac t 1947-1961 a [amend s ss . 21 , 24 , 25 , 11 2 an d 114] . No . 1 . Social Services Act 1962",,,3,,"1  Mar .   A n  Ac t  t o  amen d  th e  Socia l  Service s  Ac t  1947-1961 a  [amend s  ss .  21 ,  24 ,  25 ,  11 2  an d  114] .  No .  1 .   Social  Services  Act  1962.  "
AUSTRALI A,,"3 0 Jul y Explosive s Regulations . (Ibid. , No . 63 ) ^ 1 9 Nov . A n Ac t t o amen d th e Stevedorin g Industr y Ac t 1956-1961 . No . 66 . Stevedoring Industry Act 1962",,,3,,"3 0  Jul y   Explosive s  Regulations .  (Ibid. ,  No .  63 )  ^   1 9  Nov .   A n  Ac t  t o  amen d  th e  Stevedorin g  Industr y  Ac t  1956-1961 .  No .  66 .  Stevedoring  Industry  Act  1962.  "
