country,region,text,date,year,page,extracted_date,full_text
URUGUA Y,Tur   1,"th e condition s hav e no t bee n fulfille d durin g th e year."" . Legislativ e Serie s 1954 ] Ur . 1 B , p . Ï: i n th e fourt h lin e o f th e titl e read : "" Diario Oficial, 4 Novembe r 1950.""",,,1,,"th e  condition s  hav e  no t  bee n  fulfille d  durin g  th e  year."" .  Legislativ e  Serie s  1954 ]  Ur .  1  B ,  p .   Ï:  i n  th e  fourt h  lin e  o f  th e  titl e  read :  ""  Diario  Oficial,  4  Novembe r  1950."" .  "
URUGUA Y,Int   1    p    1,"i n th e secon d an d fourt h line s o f sectio n 6 rea d "" healt h insuranc e """,,,1,,"i n  th e  secon d  an d  fourt h  line s  o f  sectio n  6  rea d  ""  healt h  insuranc e  "" .  "
URUGUA Y,Int   1    p    1,"i n th e las t lin e o f th e thir d paragrap h rea d "" unde r specia l provision s i n",,,1,,"i n  th e  las t  lin e  o f  th e  thir d  paragrap h  rea d  ""  unde r  specia l  provision s  i n  "
URUGUA Y,Int   1    p    1,"orde r t o breast-fee d he r chil d """,,,1,,"orde r  t o  breast-fee d  he r  chil d  "" .  "
URUGUA Y,Int   1    p    1,provision s i n orde r t o breast - i n th e las t lin e o f th e firs t paragrap h rea d,,,1,,provision s  i n  orde r  t o  breast - i n  th e  las t  lin e  o f  th e  firs t  paragrap h  rea d  
URUGUA Y,Int   1    p    1,"fee d he r chil d """,,,1,,"fee d  he r  chil d  "" .  "
URUGUA Y,Int   1    p    1,"i n sectio n 3 7 (3 ) rea d : "" i f h e deliberatel y hinder s hi s recover y o r re -",,,1,,"i n  sectio n  3 7  (3 )  rea d  :  ""  i f  h e  deliberatel y  hinder s  hi s  recover y  o r  re - "
URUGUA Y,Int   1    p    1,"habilitatio n fo r employment ; """,,,1,,"habilitatio n  fo r  employment ;  "" .  "
URUGUA Y,Int   1    p    1,"befor e articl e 1 inser t th e followin g preamble : "" Th e Government s o f Denmark , Finland , Norwa y an d Sweden , Intendin g t o maintai n ful l employmen t i n thei r respectiv e countries , Bein g o f th e opinio n tha t fre e mobilit y o f labou r a s betwee n th e Nordi c",,,1,,"befor e  articl e  1  inser t  th e  followin g  preamble :  ""  Th e  Government s  o f  Denmark ,  Finland ,  Norwa y  an d  Sweden ,  Intendin g  t o  maintai n  ful l  employmen t  i n  thei r  respectiv e  countries ,  Bein g  o f  th e  opinio n  tha t  fre e  mobilit y  o f  labou r  a s  betwee n  th e  Nordi c  "
URUGUA Y,Int   1    p    1,countrie s wil l b e o f benefi t fo r th e economi c an d socia l developmen t o f,,,1,,countrie s  wil l  b e  o f  benefi t  fo r  th e  economi c  an d  socia l  developmen t  o f  
URUGUA Y,Int   1    p    1,"thos e countries , an d Desirin g t o la y dow n detaile d rule s fo r collaboratio n betwee n th e",,,1,,"thos e  countries ,  an d  Desirin g  t o  la y  dow n  detaile d  rule s  fo r  collaboratio n  betwee n  th e  "
URUGUA Y,Int   1    p    1,"countrie s i n matter s o f importanc e t o th e commo n employmen t market ; Hav e agree d a s follows : "" . IV . CHRONOLOGICA L LIS T O F LABOU R LEGISLATIO N I N 195 4 Thi s lis t give s th e titl e an d sourc e o f Acts , decrees , regulations , etc. , enacte d durin g 195 4 o n labou r an d relate d subject s (socia l security , housing",,,1,,"countrie s  i n  matter s  o f  importanc e  t o  th e  commo n  employmen t  market ;  Hav e  agree d  a s  follows :  "" .  IV .   CHRONOLOGICA L  LIS T  O F  LABOU R  LEGISLATIO N  I N  195 4  Thi s  lis t  give s  th e  titl e  an d  sourc e  o f  Acts ,  decrees ,  regulations ,  etc. ,  enacte d  durin g  195 4  o n  labou r  an d  relate d  subject s  (socia l  security ,  housing ,  "
ARGENTIN A,,"Apr . 2 Orde r No . 34 , respectin g th e organisatio n an d workin g o f th e conciliatio n an d arbitratio n board s [mad e unde r Decre e No . 3234 7 o f 1944 , ratifie d b y Ac t No . 1294 8 o f 2 0 Feb . 1947 ; intende d t o spee d u p procedur e unde r Orde r No . 8 8 o f 2 4 Jul y 194 5 o n th e sam e subject , no w repealed] . (Derecho del Trabajo, Vol . XIV , p . 316 )",,,2,,"Apr .  2   Orde r  No .  34 ,  respectin g  th e  organisatio n  an d  workin g  o f  th e  conciliatio n  an d  arbitratio n  board s  [mad e  unde r  Decre e  No .  3234 7  o f  1944 ,  ratifie d  b y  Ac t  No .  1294 8  o f  2 0  Feb .  1947 ;  intende d  t o  spee d  u p  procedur e  unde r  Orde r  No .  8 8  o f  2 4  Jul y  194 5  o n  th e  sam e  subject ,  no w  repealed] .  (Derecho  del  Trabajo,  Vol .  XIV ,  p .  316 )  "
ARGENTIN A,,"Apr . 2 0 Decre e No . 6178 , t o simplif y procedur e relatin g t o th e administratio n o f socia l welfar e benefits. (B.O . 2 1 Apr. )",,,2,,"Apr .  2 0   Decre e  No .  6178 ,  t o  simplif y  procedur e  relatin g  t o  th e  administratio n  o f  socia l  welfar e  benefits.   (B.O .  2 1  Apr. )  "
ARGENTIN A,,"Apr . 2 6 Decre e No . 6582 , respectin g th e approva l o f collectiv e labou r agreement s b y th e Ministe r o f Labou r an d Socia l Welfar e [detaile d provision s unde r Ac t No . 1425 0 o f 1 3 Oct . 195 3 i o n approval , registration , publication , scop e o f collectiv e agreements ; function s o f join t committees] . (B.O . 2 9 Apr. )",,,2,,"Apr .  2 6   Decre e  No .  6582 ,  respectin g  th e  approva l  o f  collectiv e  labou r  agreement s  b y  th e  Ministe r  o f  Labou r  an d  Socia l  Welfar e  [detaile d  provision s  unde r  Ac t  No .  1425 0  o f  1 3  Oct .  195 3  i  o n  approval ,  registration ,  publication ,  scop e  o f  collectiv e  agreements ;  function s  o f  join t  committees] .  (B.O .  2 9  Apr. )  "
ARGENTIN A,,"Ma y 1 1 Decre e No . 7631 , t o revis e th e regulation s respectin g th e apprenticeshi p ta x [ne w regs . issue d t o confor m t o art . 9 o f Ac t No . 14273 ; repeal s Decre e No . 776 4 o f 1 8 Apr . 1952] . (B.O . 1 8 May )",,,2,,"Ma y  1 1   Decre e  No .  7631 ,  t o  revis e  th e  regulation s  respectin g  th e  apprenticeshi p  ta x  [ne w  regs .  issue d  t o  confor m  t o  art .  9  o f  Ac t  No .  14273 ;  repeal s  Decre e  No .  776 4  o f  1 8  Apr .  1952] .  (B.O .  1 8  May )  "
ARGENTIN A,,"Oct . 1 3 Ac t No . 14370 , t o amen d th e provision s respectin g retiremen t pensio n scheme s [lay s dow n ne w genera l provision s applicabl e t o th e variou s scheme s an d relatin g t o matter s suc h a s th e calculatio n o f th e rat e o f th e pension s an d o f lengt h o f service , th e determinatio n o f th e basi c wag e an d th e depen - dant s o f th e decease d person] . (B.O . 1 8 Oct. )",,,2,,"Oct .  1 3   Ac t  No .  14370 ,  t o  amen d  th e  provision s  respectin g  retiremen t  pensio n  scheme s  [lay s  dow n  ne w  genera l  provision s  applicabl e  t o  th e  variou s  scheme s  an d  relatin g  t o  matter s  suc h  a s  th e  calculatio n  o f  th e  rat e  o f  th e  pension s  an d  o f  lengt h  o f  service ,  th e  determinatio n  o f  th e  basi c  wag e  an d  th e  depen - dant s  o f  th e  decease d  person] .  (B.O .  1 8  Oct. )  "
ARGENTIN A,,Oct . 1 5 Ac t No . 14348 : Rule s governin g professiona l associations . (B.O . 2 6 Oct. ),,,2,,Oct .  1 5   Ac t  No .  14348 :  Rule s  governin g  professiona l  associations .  (B.O .  2 6  Oct. )  
ARGENTIN A,,"Dec . 2 0 Ac t No . 14397 : Socia l securit y schem e fo r self-employe d workers , employer s an d member s o f th e professions . (B.O . 2 1 Jan . 1955 ) Arg . 1",,,2,,"Dec .  2 0   Ac t  No .  14397 :  Socia l  securit y  schem e  fo r  self-employe d  workers ,  employer s  an d  member s  o f  th e  professions .   (B.O .  2 1  Jan .  1955 )   Arg .  1  "
ARGENTIN A,,Dec . 2 2 Ac t No . 14399 : Socia l securit y schem e fo r agricultura l workers . (B.O . 1 8 Jan . 1955 ) Arg . 2,,,2,,Dec .  2 2   Ac t  No .  14399 :  Socia l  securit y  schem e  fo r  agricultura l  workers .  (B.O .  1 8  Jan .  1955 )   Arg .  2  
ARGENTIN A,,B.O . = Boletín Oficial. i L.S . 195 3 (Arg . 1) . — 8 —,,,2,,B.O .  =  Boletín  Oficial.  i  L.S .  195 3  (Arg .  1) .  —  8  —  
ARGENTIN A  ),Catamarc a,"Jan . 8 Ac t No . 1615 , t o amen d th e socia l insuranc e system . (B.O . 2 0 Apr. )",,,3,,"Jan .  8   Ac t  No .  1615 ,  t o  amen d  th e  socia l  insuranc e  system .  (B.O .  2 0  Apr. )  "
ARGENTIN A  ),Ev a  Peró n,"Nov . 2 Ac t No . 99 , respectin g old-ag e pensions . (A . p . 1977 )",,,3,,"Nov .  2   Ac t  No .  99 ,  respectin g  old-ag e  pensions .  (A .  p .  1977 )  "
ARGENTIN A  ),Sant a  F é,"Sep . 3 0 Ac t No . 4673 , t o amen d Ac t No . 397 5 wit h regar d t o contribution s t o th e Departmen t o f Welfar e Provisio n fo r Ol d Ag e [amend s arts . 2 1 (employers ' contributions) , 2 4 (apportionmen t o f funds ) an d 2 5 (workers ' contributions)] . (A . p . 2525 )",,,3,,"Sep .  3 0   Ac t  No .  4673 ,  t o  amen d  Ac t  No .  397 5  wit h  regar d  t o  contribution s  t o  th e  Departmen t  o f  Welfar e  Provisio n  fo r  Ol d  Ag e  [amend s  arts .  2 1  (employers '  contributions) ,  2 4  (apportionmen t  o f  funds )  an d  2 5  (workers '  contributions)] .  (A .  p .  2525 )  "
ARGENTIN A  ),Tucumá n,"Aug . 1 3 Ac t No . 2623 , t o amen d [arts . 22 , 4 4 an d 7 6 of ] Ac t No . 243 2 o f 2 8 Sep . 195 1 respectin g pension s [form s o f clai m o f pensio n ; differenc e betwee n th e defini - tiv e pensio n an d th e benefit s grante d unde r arts . 2 2 an d 44] . (A . p . 2591 )",,,3,,"Aug .  1 3  Ac t  No .  2623 ,  t o  amen d  [arts .  22 ,  4 4  an d  7 6  of ]  Ac t  No .  243 2  o f  2 8  Sep .  195 1  respectin g  pension s  [form s  o f  clai m  o f  pensio n  ;  differenc e  betwee n  th e  defini - tiv e  pensio n  an d  th e  benefit s  grante d  unde r  arts .  2 2  an d  44] .  (A .  p .  2591 )  "
ARGENTIN A  ),Tucumá n,"Sep . 1 3 Ac t No . 2628 , respectin g famil y protectio n [Ch . 2 : Workin g tool s (ta x exemp - tion)] . (A . p . 2592 )",,,3,,"Sep .  1 3   Ac t  No .  2628 ,  respectin g  famil y  protectio n  [Ch .  2 :  Workin g  tool s  (ta x  exemp - tion)] .  (A .  p .  2592 )  "
AUSTRALI A,,Apr . 1 2 Nationa l Healt h Regulations . (S.R . No . 35 ),,,3,,Apr .  1 2   Nationa l  Healt h  Regulations .   (S.R .  No .  35 )  
AUSTRALI A,,"Apr . 2 0 Ac t t o amen d th e Commonwealt h Employees ' Compensatio n Ac t 1930-511 , an d fo r othe r purpose s [amend s ss . 9 A (injur y o n wa y t o o r fro m work) , 1 1 (medica l benefits ) an d 1 3 (maximu m compensation) ; als o amend s Firs t an d Thir d Schedule s (rate s o f compensation ) an d provide s fo r adjustmen t o f weekl y payments , etc. , unde r prio r Acts] . No . 15 . Navigatio n (Cre w Accommodation ) Regulations . (S.R . No . 38 ) Aust . 1 Nationa l Healt h (Pharmaceutica l Benefits ) Regulation s [amende d b y S.R . Nos . 77 , 78 , 93 , 9 5 an d 128] . (S.R . No . 54 ) Stevedorin g Industr y Regulations . (S.R . No . 64 ) Amendment s o f th e Incom e Ta x an d Socia l Service s Contributio n Regula - tion s [amen d reg . 54 A (rate s o f deductio n wher e employe e doe s no t clai m i n respec t o f dependants)] . (S.R . No . 99 ) Ac t t o amen d th e Stevedorin g Industr y Ac t 194 9 2 , an d t o provid e fo r a n inquir y int o certai n matter s [amend s ss . 2 0 (registers) , 2 1 (registratio n o f employer s an d watersid e workers) , 2 2 (por t quotas ) an d 29] . No . 75 . STATE S",,,3,,"Apr .  2 0   Ac t  t o  amen d  th e  Commonwealt h  Employees '  Compensatio n  Ac t  1930-511 ,  an d  fo r  othe r  purpose s  [amend s  ss .  9 A  (injur y  o n  wa y  t o  o r  fro m  work) ,  1 1  (medica l  benefits )  an d  1 3  (maximu m  compensation) ;  als o  amend s  Firs t  an d  Thir d  Schedule s  (rate s  o f  compensation )  an d  provide s  fo r  adjustmen t  o f  weekl y  payments ,  etc. ,  unde r  prio r  Acts] .  No .  15 .  Navigatio n  (Cre w  Accommodation )  Regulations .   (S.R .  No .  38 )   Aust .  1  Nationa l  Healt h  (Pharmaceutica l  Benefits )  Regulation s  [amende d  b y  S.R .  Nos .  77 ,  78 ,  93 ,  9 5  an d  128] .  (S.R .  No .  54 )  Stevedorin g  Industr y  Regulations .   (S.R .  No .  64 )  Amendment s  o f  th e  Incom e  Ta x  an d  Socia l  Service s  Contributio n  Regula - tion s  [amen d  reg .  54 A  (rate s  o f  deductio n  wher e  employe e  doe s  no t  clai m  i n  respec t  o f  dependants)] .  (S.R .  No .  99 )  Ac t  t o  amen d  th e  Stevedorin g  Industr y  Ac t  194 9  2 ,  an d  t o  provid e  fo r  a n  inquir y  int o  certai n  matter s  [amend s  ss .  2 0  (registers) ,  2 1  (registratio n  o f  employer s  an d  watersid e  workers) ,  2 2  (por t  quotas )  an d  29] .  No .  75 .  STATE S  "
AUSTRALI A,Ne w  Sout h  Wale s,"Jun e 8 Regulation s t o secur e th e safet y an d healt h o f employee s i n factorie s i n whic h foundr y operation s o r th e blastin g o f casting s i s carrie d on , unde r th e Factorie s an d Shop s Ac t 1912-50 . Foundry Regulations. (N.G.G . 1 8 June )",,,3,,"Jun e  8   Regulation s  t o  secur e  th e  safet y  an d  healt h  o f  employee s  i n  factorie s  i n  whic h  foundr y  operation s  o r  th e  blastin g  o f  casting s  i s  carrie d  on ,  unde r  th e  Factorie s  an d  Shop s  Ac t  1912-50 .  Foundry  Regulations.  (N.G.G .  1 8  June )  "
AUSTRALI A,Ne w  Sout h  Wale s,"Aug . 6 Regulation s fo r open-cu t workings , unde r th e Coa l Mine s Regulatio n Ac t 1912-5 3 [inter alia, hour s o f employmen t o f boys , safet y an d hygiene] . (N.G.G . 6 Aug. )",,,3,,"Aug .  6   Regulation s  fo r  open-cu t  workings ,  unde r  th e  Coa l  Mine s  Regulatio n  Ac t  1912-5 3  [inter  alia,  hour s  o f  employmen t  o f  boys ,  safet y  an d  hygiene] .  (N.G.G .  6  Aug. )  "
AUSTRALI A,Ne w  Sout h  Wale s,"Aug . 1 6 Regulation s fo r th e provisio n i n bakehouse s o f facilitie s fo r meals , changin g an d protectio n o f clothing , an d washing , unde r th e Factorie s an d Shop s Ac t 1912-5 0 [amende d o n 2 8 Oct.] . Bakehouse s (Welfare) Regulations. (N.G.G . 2 0 Aug . an d 1 2 Nov. )",,,3,,"Aug .  1 6   Regulation s  fo r  th e  provisio n  i n  bakehouse s  o f  facilitie s  fo r  meals ,  changin g  an d  protectio n  o f  clothing ,  an d  washing ,  unde r  th e  Factorie s  an d  Shop s  Ac t  1912-5 0  [amende d  o n  2 8  Oct.] .  Bakehouse s  (Welfare)   Regulations.  (N.G.G .  2 0  Aug .  an d  1 2  Nov. )  "
AUSTRALI A,Ne w  Sout h  Wale s,B.O . = Boletín Oficial,,,3,,B.O .  =  Boletín  Oficial.  
AUSTRALI A,Ne w  Sout h  Wale s,"A . = Anale s d e Legislació n Argentina , Vol . XIV-B",,,3,,"A .  =  Anale s  d e  Legislació n  Argentina ,  Vol .  XIV-B .  "
AUSTRALI A,Ne w  Sout h  Wale s,S.R . = Statutory Rules,,,3,,S.R .  =  Statutory  Rules.  
AUSTRALI A,Ne w  Sout h  Wale s,N.G.G . = New Sout h Waie s Government Gazette,,,3,,N.G.G .  =  New  Sout h  Waie s  Government  Gazette.  
AUSTRALI A,Ne w  Sout h  Wale s,Apr . 2 0,,,3,,Apr .  2 0  
AUSTRALI A,Ne w  Sout h  Wale s,Ma y 1 2,,,3,,Ma y  1 2  
AUSTRALI A,Ne w  Sout h  Wale s,Jun e 4,,,3,,Jun e  4  
AUSTRALI A,Ne w  Sout h  Wale s,Sep,,,3,,Sep .  
AUSTRALI A,Ne w  Sout h  Wale s,Nov . 2 4 . 1 6,,,3,,Nov .  2 4  .  1 6  
AUSTRALI A,Ne w  Sout h  Wale s,i L.S . 193 0 (Aust . 5 ) .. . 194 4 (Aust . 1) . — 2 L.S . 194 9 (Aust . 3) . — 9 —,,,3,,i  L.S .  193 0  (Aust .  5 )  .. .  194 4  (Aust .  1) .  —  2  L.S .  194 9  (Aust .  3) .  —  9  —  
AUSTRALI A  ),Ne w  Sout h  Wale s  ),"Aug . 1 6 Bakehous e Regulations , unde r th e Factorie s an d Shop s Ac t 1912-5 0 [amende d o n 1 7 Dec.] . (N.G.fr . 20'Aug . an d 1 7 Dec. )",,,4,,"Aug .  1 6  Bakehous e  Regulations ,  unde r  th e  Factorie s  an d  Shop s  Ac t  1912-5 0  [amende d  o n  1 7  Dec.] .  (N.G.fr .  20'Aug .  an d  1 7  Dec. )  "
AUSTRALI A  ),Ne w  Sout h  Wale s  ),"Dec . 8 Ac t t o mak e furthe r provisio n i n relatio n t o shop s fo r th e sal e o f moto r spirit , moto r oi l an d moto r accessories ; fo r thi s purpos e t o amen d th e Fac - torie s an d Shop s Ac t 1912-5 0 i , an d certai n Acts ; an d fo r purpose s connecte d therewit h [amends , inter alia, s . 4 0 b y addin g "" (2 ) N o chil d shall , unles s b y specia l permissio n o f th e Minister , b e employe d i n an y sho p i n th e sal e o f moto r spiri t o r moto r oil.""] . No . 42",,,4,,"Dec .  8   Ac t  t o  mak e  furthe r  provisio n  i n  relatio n  t o  shop s  fo r  th e  sal e  o f  moto r  spirit ,  moto r  oi l  an d  moto r  accessories ;  fo r  thi s  purpos e  t o  amen d  th e  Fac - torie s  an d  Shop s  Ac t  1912-5 0  i ,  an d  certai n  Acts ;  an d  fo r  purpose s  connecte d  therewit h  [amends ,  inter  alia,  s .  4 0  b y  addin g  ""  (2 )  N o  chil d  shall ,  unles s  b y  specia l  permissio n  o f  th e  Minister ,  b e  employe d  i n  an y  sho p  i n  th e  sal e  o f  moto r  spiri t  o r  moto r  oil.""] .  No .  42 .  "
AUSTRALI A  ),Queenslan d,"Oct . 4 Ac t t o amen d th e Apprentice s an d Minor s Act s 1929-4 8 2 i n certai n par - ticular s [inter alia, replace s s . 5 (employmen t o f minors ) an d insert s ne w s . 47 B (recor d t o b e kep t b y employer)] . No . 21",,,4,,"Oct .  4   Ac t  t o  amen d  th e  Apprentice s  an d  Minor s  Act s  1929-4 8  2  i n  certai n  par - ticular s  [inter  alia,  replace s  s .  5  (employmen t  o f  minors )  an d  insert s  ne w  s .  47 B  (recor d  t o  b e  kep t  b y  employer)] .  No .  21 .  "
AUSTRALI A  ),Sout h  Australi a,"Dec . 2 3 Ac t t o amen d th e Workmen' s Compensatio n Ac t 1932-5 3 3 [amends , inte r alia, s . 94 d (condition s o f compensation ) an d s . 94 g (rate s o f subscriptio n payabl e b y employers)] . No . 68",,,4,,"Dec .  2 3   Ac t  t o  amen d  th e  Workmen' s  Compensatio n  Ac t  1932-5 3  3  [amends ,  inte r  alia,  s .  94 d  (condition s  o f  compensation )  an d  s .  94 g  (rate s  o f  subscriptio n  payabl e  b y  employers)] .  No .  68 .  "
AUSTRALI A  ),Tasmani a,Apr . 1 4 Ac t t o amen d th e Workers ' Compensatio n Ac t 1953 . No . 3,,,4,,Apr .  1 4   Ac t  t o  amen d  th e  Workers '  Compensatio n  Ac t  1953 .  No .  3 .  
AUSTRALI A  ),Tasmani a,Sep . 7 Wage s Boar d Regulation s 195 4 [repeal s previou s regulations] . (S.R . No . 118 ),,,4,,Sep .  7   Wage s  Boar d  Regulation s  195 4  [repeal s  previou s  regulations] .  (S.R .  No .  118 )  
