country,region,text,date,year,page,extracted_date,full_text
SYRIAN ARAB REPUBLIC,,OF LABOUR LEGISLATION ENACTED IN 1963 Contents,,,2,,OF LABOUR LEGISLATION ENACTED IN 1963 Contents 
SYRIAN ARAB REPUBLIC,,"This list gives the titles of Acts, decrees, regulations, etc., enacted during 1963 on labour and related subjects such as social security and",,,2,,"This list gives the titles of Acts, decrees, regulations, etc., enacted during 1963 on labour and related subjects such as social security and "
SYRIAN ARAB REPUBLIC,cooperation It includes—,number of the brochure in bold type; (6) enactments not published in the Legislative Series for 1963 that amend,,,2,,number of the brochure in bold type; (6) enactments not published in the Legislative Series for 1963 that amend 
SYRIAN ARAB REPUBLIC,cooperation It includes—,"legislation previously published in the Legislative Series, with a note",,,2,,"legislation previously published in the Legislative Series, with a note "
SYRIAN ARAB REPUBLIC,cooperation It includes—,"indicating the nature of the amendment or the sections amended; (c) in the case of labour legislation, all other known enactments except those",,,2,,"indicating the nature of the amendment or the sections amended; (c) in the case of labour legislation, all other known enactments except those "
SYRIAN ARAB REPUBLIC,cooperation It includes—,"of limited duration or scope (e.g. wage-fixing orders, trade descriptions",,,2,,"of limited duration or scope (e.g. wage-fixing orders, trade descriptions, "
SYRIAN ARAB REPUBLIC,cooperation It includes—,"minor administrative changes) ; (d) in the case of legislation on related subjects, all Acts and general regula-",,,2,,"minor administrative changes) ; (d) in the case of legislation on related subjects, all Acts and general regula- "
SYRIAN ARAB REPUBLIC,cooperation It includes—,"tions, but not detailed regulations or minor amendments. Presentation",,,2,,"tions, but not detailed regulations or minor amendments. Presentation "
SYRIAN ARAB REPUBLIC,cooperation It includes—,"The titles are arranged chronologically under the names of the countries, which are in alphabetical order, the legislation of provinces and overseas territories being listed after that of the mother country. International",,,2,,"The titles are arranged chronologically under the names of the countries, which are in alphabetical order, the legislation of provinces and overseas territories being listed after that of the mother country. International "
SYRIAN ARAB REPUBLIC,agreements will be found at the end of the list,For each title the list indicates the date (where no year is given the date refers to the year 1963) and the official gazette or other source (except where,,,2,,For each title the list indicates the date (where no year is given the date refers to the year 1963) and the official gazette or other source (except where 
SYRIAN ARAB REPUBLIC,the enactment was published separately),"Where the title is not sufficiently explicit, the subject of the enactment is",,,2,,"Where the title is not sufficiently explicit, the subject of the enactment is "
SYRIAN ARAB REPUBLIC,indicated in a short note,"The footnotes give references to earlier texts published in the Legislative Serves. Where there are more than two such texts relating to a particular item, only the first and last are given, e.g. “L.S. 1950—Col. 3...1954— Col. 1”. (In this example the references to texts published between 1950 and 1954 will be found in the texts themselves, each text referring to the",,,2,,"The footnotes give references to earlier texts published in the Legislative Serves. Where there are more than two such texts relating to a particular item, only the first and last are given, e.g. “L.S. 1950—Col. 3...1954— Col. 1”. (In this example the references to texts published between 1950 and 1954 will be found in the texts themselves, each text referring to the "
ALBANIA,,"8 Jan. Decree No. 3618, to provide for a State Inspectorate of Technical Safety in Mines and Other Underground Workings. (Gazeta Zyrtare, 31 Jan.)",,,3,,"8 Jan. Decree No. 3618, to provide for a State Inspectorate of Technical Safety in Mines and Other Underground Workings. (Gazeta Zyrtare, 31 Jan.) "
