country,region,text,date,year,page,extracted_date,full_text
It S)],,"1957, No. 8) LUXEMBOURG Grand-Ducal Order to revise the schedule of occupational diseases giving",,,7,,"1957, No. 8) LUXEMBOURG Grand-Ducal Order to revise the schedule of occupational diseases giving "
It S)],,rise to compensation under the accident insurance scheme. Dated 11 Nov-,,,7,,rise to compensation under the accident insurance scheme. Dated 11 Nov- 
It S)],,"ember 1957. (Mémorial, 2 December 1957, No. 68, p. 1407) Amends art. 1 of the Order of 30 July 1928 (L.S. 1928—Lux. 1}.] MOROCCO Dahir No. 1-57-094, to amend Schedule I to the Dahir of 31 March 1919",,,7,,"ember 1957. (Mémorial, 2 December 1957, No. 68, p. 1407) Amends art. 1 of the Order of 30 July 1928 (L.S. 1928—Lux. 1}.] MOROCCO Dahir No. 1-57-094, to amend Schedule I to the Dahir of 31 March 1919 "
It S)],,as previously amended by the Dahir of 6 July 1953: L.S. 1953—Mor. (Fr.) 3],,,7,,as previously amended by the Dahir of 6 July 1953: L.S. 1953—Mor. (Fr.) 3] 
It S)],,"to promulgate a Merchant Shipping Code. Dated 13 April 1957. (Bulletin Officiel, 3 May 1957, No. 2328, p. 524; errata: ibid., 14 June",,,7,,"to promulgate a Merchant Shipping Code. Dated 13 April 1957. (Bulletin Officiel, 3 May 1957, No. 2328, p. 524; errata: ibid., 14 June "
It S)],,"1957, No. 2329, p. 743) Dahir No. 1-56-093, respecting the organisation of the industrial medical",,,7,,"1957, No. 2329, p. 743) Dahir No. 1-56-093, respecting the organisation of the industrial medical "
It S)],,"services. Dated 8 July 1957. (Ibid., 6 September 1957, No. 2341, p. 1162) Decree No. 2-56-1019, respecting dangerous employments prohibited to",,,7,,"services. Dated 8 July 1957. (Ibid., 6 September 1957, No. 2341, p. 1162) Decree No. 2-56-1019, respecting dangerous employments prohibited to "
It S)],,"children and women. Dated 6 September 1957. (Ibid., 20 September 1957, No. 2343, p. 1234) (Repeals the Order of the Vizier of 21 January 1927 (L.S. 1927—Mor. 2 A).] NETHERLANDS Decree to amend the Labour Decree 1920 [L.S. 1920—Neth. 8]. Dated",,,7,,"children and women. Dated 6 September 1957. (Ibid., 20 September 1957, No. 2343, p. 1234) (Repeals the Order of the Vizier of 21 January 1927 (L.S. 1927—Mor. 2 A).] NETHERLANDS Decree to amend the Labour Decree 1920 [L.S. 1920—Neth. 8]. Dated "
It S)],,"30 August 1957. (Staatsblad, 1957, No. 371) 6 — NORWAY An Act to amend the Act of 16 July 1936 respecting old-age pensions",,,7,,"30 August 1957. (Staatsblad, 1957, No. 371) 6 — NORWAY An Act to amend the Act of 16 July 1936 respecting old-age pensions "
It S)],,"L.S. 1936—Nor. 4]. No.1. Dated 23 May 1957. (Norsk Lovtidend, 6 June 1957, No. 24, p. 581) Amends third paragraph of s. 4 (minimum pension raised to 2,004 crowns).] An Act to amend the Act of 5 May 1927 [L.S. 1927—Nor. 1] respecting",,,8,,"L.S. 1936—Nor. 4]. No.1. Dated 23 May 1957. (Norsk Lovtidend, 6 June 1957, No. 24, p. 581) Amends third paragraph of s. 4 (minimum pension raised to 2,004 crowns).] An Act to amend the Act of 5 May 1927 [L.S. 1927—Nor. 1] respecting "
It S)],,"labour disputes. No. 9. Dated 28 June 1957. (Ibid., 22 July 1957, No. 26, p. 7214) Amends s, 1 (1) (definition of wage earner); in (6) for “14 days”",,,8,,"labour disputes. No. 9. Dated 28 June 1957. (Ibid., 22 July 1957, No. 26, p. 7214) Amends s, 1 (1) (definition of wage earner); in (6) for “14 days” "
