country,region,text,date,year,page,extracted_date,full_text
ALBANI A,,"1949 , Aug . 1 3",,,1,,"1949 ,  Aug .  1 3  "
ALBANI A,,"1950 , Jan . 2 1",,,1,,"1950 ,  Jan .  2 1  "
ALBANI A,,"1950 , Jun e 1 6",,,1,,"1950 ,  Jun e  1 6  "
ALBANI A,,"1950 , Jul y 5",,,1,,"1950 ,  Jul y  5  "
ALBANI A,,"1951 , Nov . 1",,,1,,"1951 ,  Nov .  1  "
BELGIU M,,"1940 , Mar . 2 2 Ac t t o amen d an d supplemen t th e Ac t o l 1 6 Augus t 188 7 regulatin g th e paymen t o f wage s t o workmen . ( Moniteur Belge — Belgisch Staats- blad, 7 Apr . 1940 , No . 98 , p . 1853 ) Bel . 2 B",,,1,,"1940 ,  Mar .  2 2  Ac t  t o  amen d  an d  supplemen t  th e  Ac t  o l  1 6  Augus t  188 7  regulatin g  th e  paymen t  o f  wage s  t o  workmen .  (  Moniteur  Belge — Belgisch  Staats- blad,  7  Apr .  1940 ,  No .  98 ,  p .  1853 )   Bel .  2  B  "
PAPU A  AN D  NE W  GUINE A,,"1950 , Dec . 1 9 Ordinanc e relatin g t o th e employmen t o f Natives . No.48 . Pap.-N.G.I B",,,1,,"1950 ,  Dec .  1 9   Ordinanc e  relatin g  t o  th e  employmen t  o f  Natives .  No.48 .  Pap.-N.G.I B  "
PER U,,"1942 , Jan . 1 1 Presidentia l Decre e t o establis h a n Arbitratio n Tribuna l fo r hearin g an d determinin g collectiv e disputes , an d t o creat e a Collectiv e Dispute s Departmen t fo r handlin g an d disposin g o f suc h disputes . Per . 2 B III . CHRONOLOGICA L LIS T O F LABOU R LEGISLATIO N I N 195 3 Thi s lis t give s th e titl e an d sourc e o f Acts , decrees , regulations , etc. , enacte d durin g 195 3 o n labou r an d relate d subject s (socia l security , housing",,,1,,"1942 ,  Jan .  1 1   Presidentia l  Decre e  t o  establis h  a n  Arbitratio n  Tribuna l  fo r  hearin g  an d  determinin g  collectiv e  disputes ,  an d  t o  creat e  a  Collectiv e  Dispute s  Departmen t  fo r  handlin g  an d  disposin g  o f  suc h  disputes .   Per .  2  B  III .   CHRONOLOGICA L  LIS T  O F  LABOU R  LEGISLATIO N  I N  195 3  Thi s  lis t  give s  th e  titl e  an d  sourc e  o f  Acts ,  decrees ,  regulations ,  etc. ,  enacte d  durin g  195 3  o n  labou r  an d  relate d  subject s  (socia l  security ,  housing ,  "
ALBANI A,,"Jul y 9 Decre e No . 1694 , t o interpre t sectio n 5 6 o f th e Labou r Code . (Gazeta Zyrtare e Republihës Popullore tè Shqipêrise, 1 2 Oct. ) Alb . 1",,,2,,"Jul y  9   Decre e  No .  1694 ,  t o  interpre t  sectio n  5 6  o f  th e  Labou r  Code .  (Gazeta  Zyrtare  e  Republihës  Popullore  tè  Shqipêrise,  1 2  Oct. )   Alb .  1  "
ARGENTIN A,,"Jan . 7 Decre e No . 90 , t o amen d th e Regulation s unde r Ac t No . 1263 7 [o f 1 0 Sep . 1946 ] respectin g ban k clerk s [ne w provision s respectin g maternit y leav e an d leav e fo r th e purpos e o f stud y an d th e obtainin g o f technica l qualifications] . (B.O . 6 Feb. )",,,2,,"Jan .  7   Decre e  No .  90 ,  t o  amen d  th e  Regulation s  unde r  Ac t  No .  1263 7  [o f  1 0  Sep .  1946 ]  respectin g  ban k  clerk s  [ne w  provision s  respectin g  maternit y  leav e  an d  leav e  fo r  th e  purpos e  o f  stud y  an d  th e  obtainin g  o f  technica l  qualifications] .  (B.O .  6  Feb. )  "
