country,region,text,date,year,page,extracted_date,full_text
INTERNATIONA L,,"Jan . 9t h Treat y o f commerc e an d shippin g betwee n th e Czechoslova k Re - publi c an d th e Kingdo m o f Italy , signe d a t Rom e o n 23r d March , 1921 . Provisionall y brough t int o operatio n b y th e Czechoslova k Governmen t o n 9t h January , 1922 . [E ] Int . 1 (1)",,,1,,"Jan .  9t h   Treat y  o f  commerc e  an d  shippin g  betwee n  th e  Czechoslova k  Re - publi c  an d  th e  Kingdo m  o f  Italy ,  signe d  a t  Rom e  o n  23r d  March ,  1921 .   Provisionall y  brough t  int o  operatio n  b y  th e  Czechoslova k  Governmen t  o n  9t h  January ,  1922 .  [E ]  Int .  1  (1) .  "
INTERNATIONA L,,"Ma y 12t h Polish-Italia n Commercia l Conventio n signe d a t Geno a o n Ma y 12th , 1922 . [E ] Int . 2",,,1,,"Ma y  12t h   Polish-Italia n  Commercia l  Conventio n  signe d  a t  Geno a  o n  Ma y  12th ,  1922 .  [E ]  Int .  2 .  "
INTERNATIONA L,,"Jul y 27t h Franco-Germa n Conventio n respectin g th e crew s o n Rhin e vessels , signe d a t Berli n o n 27t h July , 1922 . [T ] Int . 4",,,1,,"Jul y  27t h   Franco-Germa n  Conventio n  respectin g  th e  crew s  o n  Rhin e  vessels ,  signe d  a t  Berli n  o n  27t h  July ,  1922 .  [T ]  Int .  4 .  "
INTERNATIONA L,,"Sept . 25t h Commercia l treat y betwee n th e Czechoslova k Republi c an d th e Austria n Republic , signe d a t Pragu e o n 4t h May , 1921 , ratifie d o n 25t h September , 1922 . [E ] Int . 1 (1)",,,1,,"Sept .  25t h   Commercia l  treat y  betwee n  th e  Czechoslova k  Republi c  an d  th e  Austria n  Republic ,  signe d  a t  Pragu e  o n  4t h  May ,  1921 ,  ratifie d  o n  25t h  September ,  1922 .  [E ]  Int .  1  (1) .  "
INTERNATIONA L,,"Nov . 7t h Franco-Belgia n Agreemen t fo r th e executio n o f sectio n 6 o f th e Conventio n o f 14t h February , 1921 , concernin g miners ' pensions , signe d a t Pari s o n 7t h November , 1922 . [T ] Int . 3",,,1,,"Nov .  7t h   Franco-Belgia n  Agreemen t  fo r  th e  executio n  o f  sectio n  6  o f  th e  Conventio n  o f  14t h  February ,  1921 ,  concernin g  miners '  pensions ,  signe d  a t  Pari s  o n  7t h  November ,  1922 .  [T ]  Int .  3 .  "
AUSTRALI A,(Ne w  Sout h  Wales) 1,"Sept . 12t h Ac t t o repea l th e Eigh t Hour s (Amendment ) Act , 1920 ; t o amen d th e Eigh t Hour s Act , 1916 , an d certai n othe r Acts ; an d fo r purpose s connecte d therewith . No . 8 o f 1922 . [T ] Austral . 1 (1)",,,1,,"Sept .  12t h   Ac t  t o  repea l  th e  Eigh t  Hour s  (Amendment )  Act ,  1920 ;  t o  amen d  th e  Eigh t  Hour s  Act ,  1916 ,  an d  certai n  othe r  Acts ;  an d  fo r  purpose s  connecte d  therewith .  No .  8  o f  1922 .  [T ]  Austral .  1  (1) .  "
AUSTRALI A,(Ne w  Sout h  Wales) 1,"Undated ] Ac t t o exten d th e provision s fo r th e paymen t o f compensatio n t o person s disable d b y lea d poisonin g i n o r upo n th e Broke n Hil l mine s ; t o establis h a Medica l Boar d wit h jurisdictio n i n th e count y o f Yancowinna ; t o amen d th e Workmen' s Compensatio n Act , 1916 , an d certai n othe r Acts ; an d fo r purpose s connecte d therewith . No . 3 1 o f 1922 . [T ] Austral . 3",,,1,,"[Undated ]   Ac t  t o  exten d  th e  provision s  fo r  th e  paymen t  o f  compensatio n  t o  person s  disable d  b y  lea d  poisonin g  i n  o r  upo n  th e  Broke n  Hil l  mine s  ;  t o  establis h  a  Medica l  Boar d  wit h  jurisdictio n  i n  th e  count y  o f  Yancowinna ;  t o  amen d  th e  Workmen' s  Compensatio n  Act ,  1916 ,  an d  certai n  othe r  Acts ;  an d  fo r  purpose s  connecte d  therewith .  No .  3 1  o f  1922 .  [T ]  Austral .  3 .  "
AUSTRALI A,(  Queensland ),"Oct . 18t h Ac t t o mak e provisio n fo r th e Insuranc e o f Unemploye d Workers , an d fo r othe r ancillar y purposes . [T ] Austral . 2 (1)",,,1,,"Oct .  18t h   Ac t  t o  mak e  provisio n  fo r  th e  Insuranc e  o f  Unemploye d  Workers ,  an d  fo r  othe r  ancillar y  purposes .  [T ]  Austral .  2  (1) .  "
AUSTRALI A,(  Queensland ),Nov . gt h Regulation s unde r th e Unemploye d Worker s Insuranc e Ac t o f 1922 . [S ] Austral . 2 (14),,,1,,Nov .  gt h   Regulation s  unde r  th e  Unemploye d  Worker s  Insuranc e  Ac t  o f  1922 .  [S ]  Austral .  2  (14) .  
AUSTRIA 1,,Apr . 5t h Ac t respectin g industria l courts . [T ] Aus . 1,,,1,,Apr .  5t h   Ac t  respectin g  industria l  courts .  [T ]  Aus .  1 .  
AUSTRIA 1,,"Jun e 9t h Ac t concernin g th e amendmen t o f th e Ac t o f 30t h March , 1888 , concernin g workers ' sicknes s insuranc e (Sicknes s Insuranc e Amend - men t Ac t No . XIII) . [E ] Aus . 6 (40)",,,1,,"Jun e  9t h   Ac t  concernin g  th e  amendmen t  o f  th e  Ac t  o f  30t h  March ,  1888 ,  concernin g  workers '  sicknes s  insuranc e  (Sicknes s  Insuranc e  Amend - men t  Ac t  No .  XIII) .  [E ]  Aus .  6  (40) .  "
AUSTRIA 1,,"Jul y nt h Ac t respectin g th e introductio n o f remuneratio n fo r apprentice s (Industria l Cod e Amendmen t Ac t 1922) . [T ] Aus . 2 . 1 Se e als o lis t o f Law s an d Order s o f year s previou s t o 1922 , p . 1 2 below . - 4 -",,,1,,"Jul y  nt h   Ac t  respectin g  th e  introductio n  o f  remuneratio n  fo r  apprentice s  (Industria l  Cod e  Amendmen t  Ac t  1922) .  [T ]  Aus .  2 .  1  Se e  als o  lis t  o f  Law s  an d  Order s  o f  year s  previou s  t o  1922 ,  p .  1 2  below .  -   4   - "
AUSTRIA 1,,Jul y 13t h Ac t relatin g t o theatrica l contract s o f servic e (Actor s Act) . [T ] Aus . 3,,,2,,Jul y  13t h   Ac t  relatin g  t o  theatrica l  contract s  o f  servic e  (Actor s  Act) .  [T ]  Aus .  3 .  
