country,region,text,date,year,page,extracted_date,full_text
COLOMBI A,,"1958 , 1 4 Nov . Ac t No . 15 , t o mak e provision s concernin g worker s o f 4 0 year s o f ag e o r over . (Diario Oficial, 2 4 Nov . 1958 ) Col . 1 B",,,1,,"1958 ,  1 4  Nov .  Ac t  No .  15 ,  t o  mak e  provision s  concernin g  worker s  o f  4 0  year s  o f  ag e  o r  over .   (Diario  Oficial,  2 4  Nov .  1958 )  Col .  1  B  "
COLOMBI A,,"1959 , 3 0 Dec . Ac t No . 188 , t o regulat e contract s o f apprenticeship . (Ibid. , 2 5 Jan . 1960 ) Col . 3 B",,,1,,"1959 ,  3 0  Dec .  Ac t  No .  188 ,  t o  regulat e  contract s  o f  apprenticeship .  (Ibid. ,  2 5  Jan .  1960 )   Col .  3  B  "
FINLAN D,,"1954 , 3 0 Dec . A n Ac t t o amen d th e Ac t respectin g unemploymen t fund s entitle d t o a stat e grant . (Suomen Asetuskokoelma — Fin- lands Författningssamling, 1954 , No . 511 , p . 1026 ) Fin . 4 B",,,1,,"1954 ,  3 0  Dec .   A n  Ac t  t o  amen d  th e  Ac t  respectin g  unemploymen t  fund s  entitle d  t o  a  stat e  grant .   (Suomen  Asetuskokoelma  —  Fin- lands  Författningssamling,  1954 ,  No .  511 ,  p .  1026 )   Fin .  4  B  "
IRELAN D,,"1956 , 1 1 Jul y A n Ac t t o amen d th e Socia l Welfar e Ac t 1952 . No . 2 4 o f 1956 . (Acts of the Oireachtas, 1956 , p . 403 ) Ire . 1 B",,,1,,"1956 ,  1 1  Jul y   A n  Ac t  t o  amen d  th e  Socia l  Welfar e  Ac t  1952 .  No .  2 4  o f  1956 .  (Acts  of  the  Oireachtas,  1956 ,  p .  403 )   Ire .  1  B  "
IRELAN D,,"1958 , 2 3 Dec . A n Ac t t o amen d an d exten d th e Socia l Welfar e Act s 195 2 an d 1956 . No . 3 6 o f 1958 . (Ibid. , 1958 , p . 859 ) Ire . 1 C",,,1,,"1958 ,  2 3  Dec .  A n  Ac t  t o  amen d  an d  exten d  th e  Socia l  Welfar e  Act s  195 2  an d  1956 .  No .  3 6  o f  1958 .   (Ibid. ,  1958 ,  p .  859 )   Ire .  1  C  "
MALAY A  (FEDERATION ),,"1956 , 1 5 Oct . A n Ordinanc e t o amen d th e Workmen' s Compensatio n Ordinanc e 1952 . No . 3 1 o f 1956 . (Government Gazette Supplement, 2 5 Oct . 1956 ) Mai . 1 B",,,1,,"1956 ,  1 5  Oct .   A n  Ordinanc e  t o  amen d  th e  Workmen' s  Compensatio n  Ordinanc e  1952 .   No .  3 1  o f  1956 .   (Government  Gazette  Supplement,  2 5  Oct .  1956 )   Mai .  1  B  "
SWEDE N,,"1958 , 2 9 Aug . A n Ac t t o amen d th e Ac t o f 3 Jan . 194 7 (No . 1 ) respectin g publi c sicknes s insurance . No . 457 . (Svensk Författnings- samling, 1958 , p . 1209 ) Swe . 1 E",,,1,,"1958 ,  2 9  Aug .  A n  Ac t  t o  amen d  th e  Ac t  o f  3  Jan .  194 7  (No .  1 )  respectin g  publi c  sicknes s  insurance .  No .  457 .   (Svensk  Författnings- samling,  1958 ,  p .  1209 )   Swe .  1  E  "
SWEDE N,,"1959 , 1 8 Dec . A n Ac t t o amen d s . 3 8 o f th e Ac t o f 3 Jan . 194 7 (No . 1 ) respectin g publi c sicknes s insurance . No . 560 . (Ibid. , 1959 , p . 1428 ) Swe . 1 C",,,1,,"1959 ,  1 8  Dec .   A n  Ac t  t o  amen d  s .  3 8  o f  th e  Ac t  o f  3  Jan .  194 7  (No .  1 )  respectin g  publi c  sicknes s  insurance .   No .  560 .   (Ibid. ,  1959 ,  p .  1428 )   Swe .  1  C  "
SWEDE N,,"1959 , 1 8 Dec . A n Ac t t o amen d th e Ac t o f 3 Jan . 194 7 (No . 1 ) respectin g publi c sicknes s insurance . No . 585 . (Ibid. , p . 1467 ) Swe . 1 D",,,1,,"1959 ,  1 8  Dec .  A n  Ac t  t o  amen d  th e  Ac t  o f  3  Jan .  194 7  (No .  1 )  respectin g  publi c  sicknes s  insurance .   No .  585 .   (Ibid. ,  p .  1467 )  Swe .  1  D  "
UNIO N  O F  SOVIE T  SOCIALIS T  REPUBLIC S,,"1958 , 2 4 Dec . A n Ac t t o strengthe n th e lin k betwee n schoo l an d lif e an d t o provid e fo r th e furthe r developmen t o f th e syste m o f nationa l educatio n i n th e U.S.S.R . (Vedomosti Verkhovnogo Soveta S.S.S.R., 1 Jan . 1959 ) U.S.S.R . 2 B",,,1,,"1958 ,  2 4  Dec .  A n  Ac t  t o  strengthe n  th e  lin k  betwee n  schoo l  an d  lif e  an d  t o  provid e  fo r  th e  furthe r  developmen t  o f  th e  syste m  o f  nationa l  educatio n  i n  th e  U.S.S.R .  (Vedomosti  Verkhovnogo  Soveta  S.S.S.R.,   1  Jan .  1959 )   U.S.S.R .  2  B  "
