country,region,text,date,year,page,extracted_date,full_text
ALBANIA,,"Regulations for hygiene and safety measures in work below ground (mines). (G.Z. 31 March, No. 35, p. 1)",26.2.,1948,3,Feb 26,"Feb. 26 Regulations for hygiene and safety measures in work below ground (mines). (G.Z. 31 March, No. 35, p. 1) "
ALBANIA,,"Regulations for hygiene and safety measures in petroleum mines. (G.Z. 17 March, No. 30, p. 4)",5.3.,1948,3,Mar 5,"Mar. 5 Regulations for hygiene and safety measures in petroleum mines. (G.Z. 17 March, No. 30, p. 4) "
ALBANIA,,"Legislative Decree respecting labour inspection. (G.Z. 10 April, No. 39, p. 1) Alb. 1",17.3.,1948,3,Mar 17,"Mar. 17 Legislative Decree respecting labour inspection. (G.Z. 10 April, No. 39, p. 1) Alb. 1 "
ALBANIA,,"Ordinance respecting apprentices. (G.Z. 12 April, No. 40, p. 1) Alb. 2 Regulations respecting the duties and election of worker inspec- tors. (G.Z. 23 July, No. 77, p. 6)",18.3.,1948,3,Mar 18,"Mar. 18 Ordinance respecting apprentices. (G.Z. 12 April, No. 40, p. 1) Alb. 2 Regulations respecting the duties and election of worker inspec- tors. (G.Z. 23 July, No. 77, p. 6) "
ALBANIA,,"Ordinance respecting work books. (G.Z.15 November, No. 99, p.1)",30.10.,1948,3,Oct 30,"Oct. 30 Ordinance respecting work books. (G.Z.15 November, No. 99, p.1) "
ARGENTINE REPUBLIC,,"Decree No. 6, to lay down the conditions for acquiring the right conferred by law to receive wages on public holidays. (B.O. 16 January, p. 1)",8.1.,1948,3,Jan 8,"Jan. 8 Decree No. 6, to lay down the conditions for acquiring the right conferred by law to receive wages on public holidays. (B.O. 16 January, p. 1) "
ARGENTINE REPUBLIC,,"Decree No. 1100, to authorise the National Council of Education to introduce general apprenticeship training in grades 5 and 6 of the primary schools under its direction. (B.O. 26 January, p. 1)",16.1.,1948,3,Jan 16,"Jan. 16 Decree No. 1100, to authorise the National Council of Education to introduce general apprenticeship training in grades 5 and 6 of the primary schools under its direction. (B.O. 26 January, p. 1) "
ARGENTINE REPUBLIC,,G.Z. = Gazeta Zyrtare e Republikés Popullore té Shquipérisé,,,3,,G.Z. = Gazeta Zyrtare e Republikés Popullore té Shquipérisé. 
ARGENTINE REPUBLIC,,B.O. = Boletin Oficial de la Repiblica Argentina,,,3,,B.O. = Boletin Oficial de la Repiblica Argentina. 
ARGENTINE REPUBLIC,,1948—Index I —4&4—,,,4,,1948—Index I —4&4— 
