country,region,text,date,year,page,extracted_date,full_text
AUSTRALIA,Queensland,"An Act to amend the Workers’ Compensation Acts, 1916 to 1943°, in certain particulars [amendment of ss. 3, 14 (1) (C) and 14B]. 7 Geo. VI, No. 37. The Workers’ Compensation Acts Amendment Act of 1943 (No. 2)",25.11.,1943,3,Nov 25,"Nov. 25 An Act to amend the Workers’ Compensation Acts, 1916 to 1943°, in certain particulars [amendment of ss. 3, 14 (1) (C) and 14B]. 7 Geo. VI, No. 37. The Workers’ Compensation Acts Amendment Act of 1943 (No. 2). "
AUSTRALIA,Queensland,SR. = Statutory Rules,,,3,,SR. = Statutory Rules. 
AUSTRALIA,Queensland,2 LS. 1941 (Austral. 1 and 3) and 1942 (Austral. 3). — ? L.S. 1941 (Austral. 2) and 1942 (Austral. 2). — * L.S. 1923 (Austral. 7); 1928 (Austral. 4); 1931 (Austral. 14); 1932 (Austral. 4 and 10); 1933 (Austral. 8); 1935 (Austral. 5); 1936 (Austral. 4); 1937 (Austral. 1); 1941 (Austral. 4); also Act No. 3 of 1942 —,,,3,,2 LS. 1941 (Austral. 1 and 3) and 1942 (Austral. 3). — ? L.S. 1941 (Austral. 2) and 1942 (Austral. 2). — * L.S. 1923 (Austral. 7); 1928 (Austral. 4); 1931 (Austral. 14); 1932 (Austral. 4 and 10); 1933 (Austral. 8); 1935 (Austral. 5); 1936 (Austral. 4); 1937 (Austral. 1); 1941 (Austral. 4); also Act No. 3 of 1942 — 
AUSTRALIA,Queensland,"Bulletin of the International Labour Office (Basle), Vol. X, 1915, pp. 264 and 286; L.S. 1927 (Austral. 1); 1931 (Austral. 9); 1935 (Austral. 3); 1936 (Austral. 3); also Acts No. 34 and No. 42 of 1941. — * L.S. 1925 (Austral. 5); 1926 (Austral. 8); 1929 (Austral. 8); 1934 (Austral. 8); 1935 (Austral. 8): 1936 (Austral. 5); 1939 (Austral. 2); also Act of 12th December, 1941 (6 Geo. VI, No. 6). The Acts (Schedule and Tables) have also been amended by Orders in Council dated 29th January, 1925, 19th December, 1929, 22nd May, 1930, 19th October, 1933, lst February, 25th October and 20th December, 1934, and",,,3,,"Bulletin of the International Labour Office (Basle), Vol. X, 1915, pp. 264 and 286; L.S. 1927 (Austral. 1); 1931 (Austral. 9); 1935 (Austral. 3); 1936 (Austral. 3); also Acts No. 34 and No. 42 of 1941. — * L.S. 1925 (Austral. 5); 1926 (Austral. 8); 1929 (Austral. 8); 1934 (Austral. 8); 1935 (Austral. 8): 1936 (Austral. 5); 1939 (Austral. 2); also Act of 12th December, 1941 (6 Geo. VI, No. 6). The Acts (Schedule and Tables) have also been amended by Orders in Council dated 29th January, 1925, 19th December, 1929, 22nd May, 1930, 19th October, 1933, lst February, 25th October and 20th December, 1934, and "
AUSTRALIA,Queensland,"9th October, 1935 (see Indexes to the Legislative Series)",,,3,,"9th October, 1935 (see Indexes to the Legislative Series). "
AUSTRALIA,Queensland,1943—Iudexes I — 4—,,,4,,1943—Iudexes I — 4— 
AUSTRALIA,South Australia,An Act to amend the Industrial Code 1920-1936°. No. 32 of 1943,23.12.,1943,4,Dec 23,Dec. 23 An Act to amend the Industrial Code 1920-1936°. No. 32 of 1943. 
AUSTRALIA,South Australia,"An Act to amend the Workmen's Compensation Act, 1932-19417. No. 39 of 1943",23.12.,1943,4,Dec 23,"Dec. 23 An Act to amend the Workmen's Compensation Act, 1932-19417. No. 39 of 1943. "
AUSTRALIA,Tasmania,"An Act to amend the Workers’ (Occupational Diseases) Relief Fund Act 1929* [amends s. 2 by adding at the end of paragraph I to the definition of “mining operations” the words “or for prospecting for metal or mineral therein”]. 7 Geo. VI, No. 17. Workers’ (Occupational Diseases) Relief Fund Act 1943",2.6.,1943,4,June 2,"June 2 An Act to amend the Workers’ (Occupational Diseases) Relief Fund Act 1929* [amends s. 2 by adding at the end of paragraph I to the definition of “mining operations” the words “or for prospecting for metal or mineral therein”]. 7 Geo. VI, No. 17. Workers’ (Occupational Diseases) Relief Fund Act 1943. "
AUSTRALIA,Victoria,"An Act to amend section eleven of the Factories and Shops Act 1941 {to be read as one with the Factories and Shops Act, 1928, as amended®]. No. 4952. Factories and Shops (Chairmen of Wages Boards) Act 1943",25.10.,1943,4,Oct 25,"Oct. 25 An Act to amend section eleven of the Factories and Shops Act 1941 {to be read as one with the Factories and Shops Act, 1928, as amended®]. No. 4952. Factories and Shops (Chairmen of Wages Boards) Act 1943. "
AUSTRALIA,Victoria,An Act to amend the Coal Mines Regulation Act 1928*° in certain particulars. No. 4956. Coal Mines Regulation Act 1943,8.11.,1943,4,Nov 8,Nov. 8 An Act to amend the Coal Mines Regulation Act 1928*° in certain particulars. No. 4956. Coal Mines Regulation Act 1943. 
AUSTRALIA,Victoria,"An Act to amend section three of the Workers’ Compensation 1928"". No. 4974. Workers’ Compensation Act 1943",6.12.,1943,4,Dec 6,"Dec. 6 An Act to amend section three of the Workers’ Compensation 1928"". No. 4974. Workers’ Compensation Act 1943. "
AUSTRALIA,Victoria,"An Act to amend sections seventy-seven and ninety-seven of the Factories and Shops Act 1928°. No. 4976. Factories and Shops (Saturday Half-Holiday) Act, 1943",6.12.,1943,4,Dec 6,"Dec. 6 An Act to amend sections seventy-seven and ninety-seven of the Factories and Shops Act 1928°. No. 4976. Factories and Shops (Saturday Half-Holiday) Act, 1943. "
AUSTRALIA,Western Australia,"An Act to amend the Mine Workers Relief Act, 1932-1940'*. 7 Geo. VI, No. XX. No. 25 of 1943. Mine Workers’ Relief Act Amendment Act, 1943",25.10.,1943,4,Oct 25,"Oct. 25 An Act to amend the Mine Workers Relief Act, 1932-1940'*. 7 Geo. VI, No. XX. No. 25 of 1943. Mine Workers’ Relief Act Amendment Act, 1943. "
BELGIUM,,"Legislative Order to repeal the Legislative Order of 10th January, 1941, to authorise the granting of unemployment benefit to sea- men of the merchant marine who are temporarily unemployed"" and to substitute for the same purpose a new system entitled waiting benefit’ [amended by a Legislative Order of 16th December, 1943]. (M.B. 1943, pp. 160-163, and 1944, pp. 85-86)",1.4.,1943,4,Apr 1,"Apr. 1 Legislative Order to repeal the Legislative Order of 10th January, 1941, to authorise the granting of unemployment benefit to sea- men of the merchant marine who are temporarily unemployed"" and to substitute for the same purpose a new system entitled waiting benefit’ [amended by a Legislative Order of 16th December, 1943]. (M.B. 1943, pp. 160-163, and 1944, pp. 85-86) "
BELGIUM,,"Legislative Order to amend the Legislative Order of 23rd May, 1941, respecting compensation for industrial accidents sustained by seamen {further amended by Legislative Order of 5th August, 1943]. (M.B. 1943, pp. 178-179 and pp. 323-324)",6.4.,1943,4,Apr 6,"Apr. 6 Legislative Order to amend the Legislative Order of 23rd May, 1941, respecting compensation for industrial accidents sustained by seamen {further amended by Legislative Order of 5th August, 1943]. (M.B. 1943, pp. 178-179 and pp. 323-324) "
BELGIUM,,"M.B. = Moniteur belge. TS. 1926 (Austral. 1); 1935 (Austral. 10); 1936 (Austral. 7). — 7 LS. 1932 (Austral. 11); 1938 (Austral. 6), also Acts No. 65 of 1940 and No. 50 of 1941 — 5 L.S. 1929 (Austral. 2); amendments: 1934 (Austral. 13); 1936 (Austral. 8); 1939 (Austral. 4); also Acts of 17th December, 1940 (4 and 5 Geo. VI, No. 8D and 13th November, 1941 (5 Geo. VI, No. 51). — * LS. 1929 (Austral. 13); 1932 (Austral. 8); 1934 (Austral. 11); 1936 (Austral) 11); 1937 (Austral. 4); also Acts No. 4578 of 3lst October, 1938, No. 4702 of 11th December, 1939, No. 4749 of 8th October, 1940, No. 4784 of 9th December, 1940, No. 4836 of 11th Novem- ber, 1941, No. 4874 of 16th December, 1941. — *° Extracts: 1929 (Austral. 15); amendments: Acts No. 4030 of 11th July, 1932, No. 4364 of 13th July, 1936, and No. 4878 of 16th December, 1941. — “ LS. 1929 (Austral. 22); amendments: 1935 (Austral. 12); 1936 (Austral 10); also Acts No. 4524 of 24th December. 1937, No. 4535 of 21st July, 1938, No. 4551 of 19th September, 1938, No. 4593 of 28th November, 1938, No. 4762 of 18th November, 1940, and No. 4814 of 15th September, 1941. — 7? LS. 1932 (Austral. 6); 1933 (Austral. 5); 1935 (Austral. 2); also Act No. 22 of 1940. — ** L.S. 1941 (Bel. 7, A). —** L.S. 1941 (Bel. 7, C). 5 — 1943—Indexes I",,,4,,"M.B. = Moniteur belge. TS. 1926 (Austral. 1); 1935 (Austral. 10); 1936 (Austral. 7). — 7 LS. 1932 (Austral. 11); 1938 (Austral. 6), also Acts No. 65 of 1940 and No. 50 of 1941 — 5 L.S. 1929 (Austral. 2); amendments: 1934 (Austral. 13); 1936 (Austral. 8); 1939 (Austral. 4); also Acts of 17th December, 1940 (4 and 5 Geo. VI, No. 8D and 13th November, 1941 (5 Geo. VI, No. 51). — * LS. 1929 (Austral. 13); 1932 (Austral. 8); 1934 (Austral. 11); 1936 (Austral) 11); 1937 (Austral. 4); also Acts No. 4578 of 3lst October, 1938, No. 4702 of 11th December, 1939, No. 4749 of 8th October, 1940, No. 4784 of 9th December, 1940, No. 4836 of 11th Novem- ber, 1941, No. 4874 of 16th December, 1941. — *° Extracts: 1929 (Austral. 15); amendments: Acts No. 4030 of 11th July, 1932, No. 4364 of 13th July, 1936, and No. 4878 of 16th December, 1941. — “ LS. 1929 (Austral. 22); amendments: 1935 (Austral. 12); 1936 (Austral 10); also Acts No. 4524 of 24th December. 1937, No. 4535 of 21st July, 1938, No. 4551 of 19th September, 1938, No. 4593 of 28th November, 1938, No. 4762 of 18th November, 1940, and No. 4814 of 15th September, 1941. — 7? LS. 1932 (Austral. 6); 1933 (Austral. 5); 1935 (Austral. 2); also Act No. 22 of 1940. — ** L.S. 1941 (Bel. 7, A). —** L.S. 1941 (Bel. 7, C). 5 — 1943—Indexes I "
BELGIUM,,"Legislative Order to repeal and supersede the Legislative Order of 23rd May, 194175, to amend the Act of 5th June 1928, to issue regulations for seamen’s agreements’?®. (M.B. 1943, pp. 186-187)",8.4.,1943,5,Apr 8,"Apr. 8 Legislative Order to repeal and supersede the Legislative Order of 23rd May, 194175, to amend the Act of 5th June 1928, to issue regulations for seamen’s agreements’?®. (M.B. 1943, pp. 186-187) "
