country,region,text,date,year,page,extracted_date,full_text
ARGENTINE REPUBLIC,,"Decree No. 11,977/45, to provide rules for the insurance of officials and employees of the National Social Welfare Institu- tion [adds a paragraph to section 66 of Legislative Decree No. 29,1761 of 27 October 1944]. (Boletin Oficial de la Repub- lica Argentina, 23 June 1945, p. 5)",5.6.,1945,3,June 5,"June 5 Decree No. 11,977/45, to provide rules for the insurance of officials and employees of the National Social Welfare Institu- tion [adds a paragraph to section 66 of Legislative Decree No. 29,1761 of 27 October 1944]. (Boletin Oficial de la Repub- lica Argentina, 23 June 1945, p. 5) "
AUSTRALIA,,"Amendments of the National Security (Reinstatement in Civil Employment) Regulation? [further amended: 23 May 1945]. Statutory Rules 1945, Nos. 59 and 72",26.4.,1945,3,Apr 26,"Apr. 26 Amendments of the National Security (Reinstatement in Civil Employment) Regulation? [further amended: 23 May 1945]. Statutory Rules 1945, Nos. 59 and 72. "
AUSTRALIA,,"Amendment of the National Security (Industrial Peace) Regula- tions ®. Statutory Rules 1945, No. 60",26.4.,1945,3,Apr 26,"Apr. 26 Amendment of the National Security (Industrial Peace) Regula- tions ®. Statutory Rules 1945, No. 60. "
AUSTRALIA,,"An Act to amend the Invalid and Old-age Pensions Act, 1908- 19444. No. 7 of 1945. Invalid and Old-age Pensions Act, 1945",27.6.,1945,3,June 27,"June 27 An Act to amend the Invalid and Old-age Pensions Act, 1908- 19444. No. 7 of 1945. Invalid and Old-age Pensions Act, 1945. "
AUSTRALIA,,"An Act to amend the Child Endowment Act, 1941-19425. No. 10 of 1945. Child Endowment Act, 1945",27.6.,1945,3,June 27,"June 27 An Act to amend the Child Endowment Act, 1941-19425. No. 10 of 1945. Child Endowment Act, 1945. "
AUSTRALIA,,"Amendment of the Women’s Employment Regulations § [inserts new regulation 9 AA: recovery of wages due in certain cases]. Statutory Rules 1945, No. 170. STATES",31.10.,1945,3,Oct 31,"Oct. 31 Amendment of the Women’s Employment Regulations § [inserts new regulation 9 AA: recovery of wages due in certain cases]. Statutory Rules 1945, No. 170. STATES "
AUSTRALIA,Queensland,"An Act to amend the Apprentices and Minors Acts, 1929-1934 7, in certain particulars. 9 Geo. VI, No. 12. Apprentices and Minors Acts Amendment Act of 1945",5.4.,1945,3,Apr 5,"Apr. 5 An Act to amend the Apprentices and Minors Acts, 1929-1934 7, in certain particulars. 9 Geo. VI, No. 12. Apprentices and Minors Acts Amendment Act of 1945. "
AUSTRALIA,Queensland,"An Act to amend the Industrial Conciliation and Arbitration Acts, 1932-1942 ®, in certain particulars. 9 Geo. VI, No. 14. The Industrial Conciliation and Arbitration Acts Amendment Act of 1946",5.4.,1945,3,Apr 5,"Apr. 5 An Act to amend the Industrial Conciliation and Arbitration Acts, 1932-1942 ®, in certain particulars. 9 Geo. VI, No. 14. The Industrial Conciliation and Arbitration Acts Amendment Act of 1946. "
AUSTRALIA,Tasmania,"An Act to amend the Wages Board Act, 1920° [amends paragraph IV of section 23]. 8 & 9 Geo. VI, No. 48. Wages Boards Act, 1945",6.6.,1945,3,June 6,"June 6 An Act to amend the Wages Board Act, 1920° [amends paragraph IV of section 23]. 8 & 9 Geo. VI, No. 48. Wages Boards Act, 1945. "
AUSTRALIA,Tasmania,"An Act to amend the Workers’ (Occupational Diseases) Relief Fund Act, 1928 }°[adds in Part I of the First Schedule after the words “ lead poisoning ” the words “ and the sequelae thereof ’’). 8 & 9 Geo. VI, No. 51. 1L.S. 1944 (Arg. 4). —? L.S. 1944 (Austral. 3). — 7 L.S. 1941 (Austral. 4",8.6.,1945,3,June 8,"June 8 An Act to amend the Workers’ (Occupational Diseases) Relief Fund Act, 1928 }°[adds in Part I of the First Schedule after the words “ lead poisoning ” the words “ and the sequelae thereof ’’). 8 & 9 Geo. VI, No. 51. 1L.S. 1944 (Arg. 4). —? L.S. 1944 (Austral. 3). — 7 L.S. 1941 (Austral. 4 "
