country,region,text,date,year,page,extracted_date,full_text
BULGARI A,,"1 6 Dec . 196 5 Decre e No . 927 , t o amen d an d supplemen t th e Labou r Code . (D'rzhaven Vestnik, 1 7 Dec . 1965 ) Bui . 1 B",,,1,,"1 6  Dec .  196 5  Decre e  No .  927 ,  t o  amen d  an d  supplemen t  th e  Labou r  Code .  (D'rzhaven  Vestnik,  1 7  Dec .  1965 )   Bui .  1  B  "
CZECHOSLOVAKI A,,"1 Dec . 196 7 A n Ac t t o mak e certai n furthe r change s i n th e socia l securit y schem e fo r co-operativ e farmers . (Sbirka ZikonU, 1967 , Tex t 116 ) Cz . 3 B",,,1,,"1  Dec .  196 7   A n  Ac t  t o  mak e  certai n  furthe r  change s  i n  th e  socia l  securit y  schem e  fo r  co-operativ e  farmers .  (Sbirka  ZikonU,  1967 ,  Tex t  116 )  Cz .  3  B  "
E L  SALVADO R,,"1 0 Ma y 195 4 Decre e No . 37 , t o approv e th e Socia l Insuranc e Regulations . {Diario Oficial, 1 2 Ma y 1954 ) Sal . 1 B",,,1,,"1 0  Ma y  195 4  Decre e  No .  37 ,  t o  approv e  th e  Socia l  Insuranc e  Regulations .  {Diario  Oficial,  1 2  Ma y  1954 )   Sal .  1  B  "
E L  SALVADO R,,"1 3 Mar . 195 8 Decre e No . 2607 , t o amen d th e Socia l Insuranc e Act . (Ibid. , 9 Apr . 1958 ) Sal . 2 B",,,1,,"1 3  Mar .  195 8  Decre e  No .  2607 ,  t o  amen d  th e  Socia l  Insuranc e  Act .  (Ibid. ,  9  Apr .  1958 )   Sal .  2  B  "
NE W  ZEALAN D,,2 0 Oct . 196 6 A n Ac t t o amen d th e Socia l Securit y Ac t 1964 . No . 8 5 o f 1966 . Social Security Amendment Act 1966. N.Z . 2 C,,,1,,2 0  Oct .  196 6  A n  Ac t  t o  amen d  th e  Socia l  Securit y  Ac t  1964 .  No .  8 5  o f  1966 .  Social  Security  Amendment  Act  1966.   N.Z .  2  C  
NE W  ZEALAN D,,7 Jun e 196 7 A n Ac t t o amen d th e Socia l Securit y Ac t 1964 . No . 4 o f 1967 . Social Security Amendment Act 1967. N.Z . 2 B Note: Th e Legislative Series fo r 196 8 als o include s a numbe r o f translation s o r reprint s i n whic h th e Internationa l Labou r Offic e ha s gathere d togethe r numerou s amendment s t o for m a consolidate d o r mor e easil y usabl e tex t an d als o tw o transla - tion s o f consolidation s mad e b y th e Government s concerned . Thes e ar e a s follows : — 1 1 —,,,1,,7  Jun e  196 7   A n  Ac t  t o  amen d  th e  Socia l  Securit y  Ac t  1964 .  No .  4  o f  1967 .  Social  Security  Amendment  Act  1967.   N.Z .  2  B  Note:  Th e  Legislative  Series  fo r  196 8  als o  include s  a  numbe r  o f  translation s  o r  reprint s  i n  whic h  th e  Internationa l  Labou r  Offic e  ha s  gathere d  togethe r  numerou s  amendment s  t o  for m  a  consolidate d  o r  mor e  easil y  usabl e  tex t  an d  als o  tw o  transla - tion s  o f  consolidation s  mad e  b y  th e  Government s  concerned .  Thes e  ar e  a s  follows :  —  1 1  —  
AUSTRI A,,"1968—Aus . 1 Thi s translatio n o f th e Buildin g Workers ' Leav e Ac t 1957 , whic h wa s las t translate d i n consolidate d for m a s Legislative Series, 1961—Aus. ' 1 , include s subsequen t amendment s publishe d i n th e Bundesgesetzblatt a s Text s 31 1 o f 1964 , 6 8 o f 196 6 an d 40 8 o f 1968",,,2,,"1968—Aus .  1  Thi s  translatio n  o f  th e  Buildin g  Workers '  Leav e  Ac t  1957 ,  whic h  wa s  las t  translate d  i n  consolidate d  for m  a s  Legislative  Series,  1961—Aus. '  1 ,  include s  subsequen t  amendment s  publishe d  i n  th e  Bundesgesetzblatt  a s  Text s  31 1  o f  1964 ,  6 8  o f  196 6  an d  40 8  o f  1968 .  "
CANAD A,,"1968—Can . 6 Thi s reprin t o f th e industria l an d Commercia l Establishment s Ac t o f Quebec , whic h wa s originall y reprinte d a s Legislative Series, 1930—Can . 5 B .. . 1935—Can . 5 an d las t officiall y publishe d i n consolidate d for m i n Revised Statutes, 1964 , Ch . 150 , incorporate s th e amendment s mad e b y 1 7 Eliz . II , Ch . 46",,,2,,"1968—Can .  6  Thi s  reprin t  o f  th e  industria l  an d  Commercia l  Establishment s  Ac t  o f  Quebec ,  whic h  wa s  originall y  reprinte d  a s  Legislative  Series,  1930—Can .  5  B  .. .  1935—Can .  5  an d  las t  officiall y  publishe d  i n  consolidate d  for m  i n  Revised  Statutes,  1964 ,  Ch .  150 ,  incorporate s  th e  amendment s  mad e  b y  1 7  Eliz .  II ,  Ch .  46 .  "
MAURITIU S,,"1968—Maur . 3 Thi s reprin t o f th e Employmen t an d Labou r Ordinance , whic h wa s las t officiall y publishe d i n consolidate d for m a s Laws of Mau- ritius, 1945 , Cap . 214 , incorporate s th e amendment s mad e b y Ordinance s Nos . 4 4 o f 1945 , 3 7 o f 1951 , 3 5 o f 1957 , 2 1 o f 1961 , 2 3 o f 1964 , 2 5 o f 1965 , 5 6 o f 196 6 an d 3 2 o f 196 7 an d Act s Nos . 10 , 3 5 an d 5 4 o f 1968",,,2,,"1968—Maur .  3  Thi s  reprin t  o f  th e  Employmen t  an d  Labou r  Ordinance ,  whic h  wa s  las t  officiall y  publishe d  i n  consolidate d  for m  a s  Laws  of  Mau- ritius,  1945 ,  Cap .  214 ,  incorporate s  th e  amendment s  mad e  b y  Ordinance s  Nos .  4 4  o f  1945 ,  3 7  o f  1951 ,  3 5  o f  1957 ,  2 1  o f  1961 ,  2 3  o f  1964 ,  2 5  o f  1965 ,  5 6  o f  196 6  an d  3 2  o f  196 7  an d  Act s  Nos .  10 ,  3 5  an d  5 4  o f  1968 .  "
NETHERLAND S  ANTILLE S,,"1968—Neth . Thi s translatio n reproduce s th e officia l consolidatio n o f th e Ant . 1 Ordinanc e o f 194 9 t o regulat e annua l leave , a s las t amende d b y th e Governmen t Ordinanc e o f 1 Apr . 1968",,,2,,"1968—Neth .   Thi s  translatio n  reproduce s  th e  officia l  consolidatio n  o f  th e  Ant .  1  Ordinanc e  o f  194 9  t o  regulat e  annua l  leave ,  a s  las t  amende d  b y  th e  Governmen t  Ordinanc e  o f  1  Apr .  1968 .  "
NE W  ZEALAN D,,"1968—N.Z . 3 Thi s reprin t reproduce s numerou s amendment s mad e t o th e Industria l Conciliatio n an d Arbitratio n Ac t 195 4 (originall y reprinte d i n extrac t for m a s Legislative Series, 1954—N.Z . 1 .. . 1961—N.Z . 1 ) b y Act s Nos . 5 2 o f 1962,4 9 o f 1963,13 1 o f 1964,13 4 o f 1965 , 6 6 o f 1966 , 15 0 o f 196 7 an d 8 6 o f 1968",,,2,,"1968—N.Z .  3  Thi s  reprin t  reproduce s  numerou s  amendment s  mad e  t o  th e  Industria l  Conciliatio n  an d  Arbitratio n  Ac t  195 4  (originall y  reprinte d  i n  extrac t  for m  a s  Legislative  Series,  1954—N.Z .  1  .. .  1961—N.Z .  1 )  b y  Act s  Nos .  5 2  o f  1962,4 9  o f  1963,13 1  o f  1964,13 4  o f  1965 ,  6 6  o f  1966 ,  15 0  o f  196 7  an d  8 6  o f  1968 .  "
NORWA Y,,"1968—Nor . 1 Thi s translatio n i s a consolidatio n o f th e Ac t o f 7 Dec . 195 6 respect - in g th e protectio n o f worker s (originall y translate d a s Legislative Series, 1956—Nor . 2 , 1958—Nor . 2) , a s las t amende d b y th e Ac t o f 1 0 Ma y 1968",,,2,,"1968—Nor .  1  Thi s  translatio n  i s  a  consolidatio n  o f  th e  Ac t  o f  7  Dec .  195 6  respect - in g  th e  protectio n  o f  worker s  (originall y  translate d  a s  Legislative  Series,  1956—Nor .  2 ,  1958—Nor .  2) ,  a s  las t  amende d  b y  th e  Ac t  o f  1 0  Ma y  1968 .  "
NORWA Y,,"1968—Nor . 2 Thi s translatio n i s a consolidatio n o f th e Ac t o f 2 7 Jun e 194 7 respectin g measure s t o promot e employmen t (originall y translate d a s Legislative Series, 1947—Nor . 2) , a s las t amende d b y th e Ac t o f 1 5 Mar . 1968",,,2,,"1968—Nor .  2  Thi s  translatio n  i s  a  consolidatio n  o f  th e  Ac t  o f  2 7  Jun e  194 7  respectin g  measure s  t o  promot e  employmen t  (originall y  translate d  a s  Legislative  Series,  1947—Nor .  2) ,  a s  las t  amende d  b y  th e  Ac t  o f  1 5  Mar .  1968 .  "
NORWA Y,,"1968—Nor . 3 Thi s translatio n i s a consolidatio n o f th e Ac t o f 3 Dec . 194 8 respect - in g pensio n insuranc e fo r seame n (originall y translate d a s Legislative Series, 1948—Nor . 4) , a s las t amende d b y th e Ac t o f 2 0 Dec . 1968",,,2,,"1968—Nor .  3  Thi s  translatio n  i s  a  consolidatio n  o f  th e  Ac t  o f  3  Dec .  194 8  respect - in g  pensio n  insuranc e  fo r  seame n  (originall y  translate d  a s  Legislative  Series,  1948—Nor .  4) ,  a s  las t  amende d  b y  th e  Ac t  o f  2 0  Dec .  1968 .  "
POLAN D,,"1968—Pol . 2 A Thi s translatio n reproduce s th e officia l consolidatio n o f th e Decre e o f 1 0 Nov . 195 4 respectin g th e assumptio n b y th e trad e union s o f certai n dutie s connecte d wit h th e enforcemen t o f th e law s governin g th e protectio n o f labou r an d occupationa l safet y an d healt h an d wit h th e administratio n o f labou r inspection , a s amende d b y th e provision s publishe d i n th e Dziennik Ustaw a s Text s 11 9 o f 196 0 an d 9 1 o f 1965 . — 1 2 —",,,2,,"1968—Pol .  2  A  Thi s  translatio n  reproduce s  th e  officia l  consolidatio n  o f  th e  Decre e  o f  1 0  Nov .  195 4  respectin g  th e  assumptio n  b y  th e  trad e  union s  o f  certai n  dutie s  connecte d  wit h  th e  enforcemen t  o f  th e  law s  governin g  th e  protectio n  o f  labou r  an d  occupationa l  safet y  an d  healt h  an d  wit h  th e  administratio n  o f  labou r  inspection ,  a s  amende d  b y  th e  provision s  publishe d  i n  th e  Dziennik  Ustaw  a s  Text s  11 9  o f  196 0  an d  9 1  o f  1965 .  —  1 2  —  "
SWEDE N,,"1968—Swe . 1 Thi s translatio n i s a consolidatio n o f th e Employmen t Marke t Orde r o f 3 Jun e 196 6 (originall y translate d a s Legislative Series, 1966—Swe . 1) , a s las t amende d b y th e Orde r o f 1 7 Ma y 1968",,,3,,"1968—Swe .  1  Thi s  translatio n  i s  a  consolidatio n  o f  th e  Employmen t  Marke t  Orde r  o f  3  Jun e  196 6  (originall y  translate d  a s  Legislative  Series,  1966—Swe .  1) ,  a s  las t  amende d  b y  th e  Orde r  o f  1 7  Ma y  1968 .  "
UGAND A,,"1968—Ug . 1 Thi s reprin t o f th e Publi c Servic e (Negotiatin g Machinery ) Act , whic h wa s las t officiall y publishe d a s Cap . 27 8 o f th e Laws of Uganda, 1964 , incorporate s th e amendment s mad e b y Ac t No . 2 4 o f 1968 . HI . ERRAT A Legislativ e Series , 196 7",,,3,,"1968—Ug .  1   Thi s  reprin t  o f  th e  Publi c  Servic e  (Negotiatin g  Machinery )  Act ,  whic h  wa s  las t  officiall y  publishe d  a s  Cap .  27 8  o f  th e  Laws  of  Uganda,  1964 ,  incorporate s  th e  amendment s  mad e  b y  Ac t  No .  2 4  o f  1968 .  HI .  ERRAT A  Legislativ e  Series ,  196 7  "
UGAND A,"Fr   1  A   p   2    I n  th e  firs t  lin e  o f  s   6   fo r  ""legal ""  rea d  ""local""",O F LABOU R LEGISLATIO N ENACTE D I N 196 8 Contents,,,3,,O F  LABOU R  LEGISLATIO N  ENACTE D  I N  196 8  Contents  
UGAND A,"Fr   1  A   p   2    I n  th e  firs t  lin e  o f  s   6   fo r  ""legal ""  rea d  ""local""","Thi s lis t give s th e title s o f Acts , decrees , regulations , etc. , enacte d durin g 196 8 o n labou r an d relate d subject s suc h a s socia l securit y an d co-operation . I t includes — (a) enactment s publishe d i n th e Legislative Series fo r 1968 , wit h th e referenc e numbe r o f th e brochur e i n bol d type ; (b) enactment s no t publishe d i n th e Legislative Series fo r 196 8 tha t amen d legislatio n previousl y publishe d i n th e Legislative Series, wit h a not e indicatin g th e natur e o f th e amendmen t o r th e section s amended ; (c) al l othe r know n enactment s excep t thos e o f limite d duratio n o r scop e (e.g . wage - fixing orders , trad e descriptions , mino r administrativ e changes) . Presentation",,,3,,"Thi s  lis t  give s  th e  title s  o f  Acts ,  decrees ,  regulations ,  etc. ,  enacte d  durin g  196 8  o n  labou r  an d  relate d  subject s  suc h  a s  socia l  securit y  an d  co-operation .  I t  includes —  (a)  enactment s  publishe d  i n  th e  Legislative  Series  fo r  1968 ,  wit h  th e  referenc e  numbe r  o f  th e  brochur e  i n  bol d  type ;  (b)  enactment s  no t  publishe d  i n  th e  Legislative  Series  fo r  196 8  tha t  amen d  legislatio n  previousl y  publishe d  i n  th e  Legislative  Series,  wit h  a  not e  indicatin g  th e  natur e  o f  th e  amendmen t  o r  th e  section s  amended ;  (c)  al l  othe r  know n  enactment s  excep t  thos e  o f  limite d  duratio n  o r  scop e  (e.g .  wage - fixing  orders ,  trad e  descriptions ,  mino r  administrativ e  changes) .  Presentation  "
UGAND A,"Fr   1  A   p   2    I n  th e  firs t  lin e  o f  s   6   fo r  ""legal ""  rea d  ""local""","Th e title s ar e arrange d chronologicall y unde r th e name s o f th e countries , whic h ar e i n alphabetica l order , th e legislatio n o f province s an d oversea s territorie s bein g liste d afte r tha t o f th e mothe r country . Internationa l agreement s wil l b e foun d a t th e",,,3,,"Th e  title s  ar e  arrange d  chronologicall y  unde r  th e  name s  o f  th e  countries ,  whic h  ar e  i n  alphabetica l  order ,  th e  legislatio n  o f  province s  an d  oversea s  territorie s  bein g  liste d  afte r  tha t  o f  th e  mothe r  country .  Internationa l  agreement s  wil l  b e  foun d  a t  th e  "
UGAND A,en d  o f  th e  list,"Fo r eac h titl e th e lis t indicate s th e dat e (wher e n o yea r i s given , th e dat e refer s t o th e yea r 1968) , an d th e officia l gazett e o r othe r sourc e (excep t wher e th e enactmen t",,,4,,"Fo r  eac h  titl e  th e  lis t  indicate s  th e  dat e  (wher e  n o  yea r  i s  given ,  th e  dat e  refer s  t o  th e  yea r  1968) ,  an d  th e  officia l  gazett e  o r  othe r  sourc e  (excep t  wher e  th e  enactmen t  "
UGAND A,wa s  publishe d  separately),"Wher e th e titl e i s no t sufficientl y explicit , th e subjec t o f th e enactmen t i s indicate d",,,4,,"Wher e  th e  titl e  i s  no t  sufficientl y  explicit ,  th e  subjec t  o f  th e  enactmen t  i s  indicate d  "
