country,region,text,date,year,page,extracted_date,full_text
ARGENTINE REPUBLIC,,"Jan. Decree no. 75,979, to amend section 37 of the regulations governing the employment of railwaymen under national jurisdiction, approved by Decree no. 65,240 [of 10th August, 1935]: hours of work. (B.0. 00. p. 1280)",,,4,,"Jan. Decree no. 75,979, to amend section 37 of the regulations governing the employment of railwaymen under national jurisdiction, approved by Decree no. 65,240 [of 10th August, 1935]: hours of work. (B.0. 00. p. 1280) "
ARGENTINE REPUBLIC,,"Decree no. 79,276, to add garages to sectiOn 23 of Decree no. x6,ix7 of i6th January, 2933 [issuing regulations under Act no. 4661 of 31st August, 2905, respecting Sunday rest1, and Act no. 11,640 of 7th October, 2932, respecting Saturday afternoon rest2; authorises opening of garages on Saturday after noons and Sundays]. (B.O. no. 22,536, p. 338)",27.3.,1936,4,Mar 27,"Mar. 27 Decree no. 79,276, to add garages to sectiOn 23 of Decree no. x6,ix7 of i6th January, 2933 [issuing regulations under Act no. 4661 of 31st August, 2905, respecting Sunday rest1, and Act no. 11,640 of 7th October, 2932, respecting Saturday afternoon rest2; authorises opening of garages on Saturday after noons and Sundays]. (B.O. no. 22,536, p. 338) "
ARGENTINE REPUBLIC,,"Decree no. 80,229, to issue regulations under Act no. respecting the Maternity Fund for women salaried and wage-earning employees. (B.O. no. 22,582, p. 273) Text: Arg. I (A)",15.4.,1936,4,Apr 15,"Apr. 15 Decree no. 80,229, to issue regulations under Act no. respecting the Maternity Fund for women salaried and wage-earning employees. (B.O. no. 22,582, p. 273) Text: Arg. I (A) "
ARGENTINE REPUBLIC,,"Decree no. 82,566, to include certain occupational diseases enumerated in the schedule in section 149 of the Decree [of 14th January, 2926] to issue regulations under Act no. 9688 [of 11th October, '9,5; substitutes the terms ""carbuncular infection"" and ""brucellosis"" for the terms ""malignant pustule"" and ""undulant fever"" respectively, as being more comprehen sive]. (B.O. no. 12,557, p. 242)",29.4.,1936,4,Apr 29,"Apr. 29 Decree no. 82,566, to include certain occupational diseases enumerated in the schedule in section 149 of the Decree [of 14th January, 2926] to issue regulations under Act no. 9688 [of 11th October, '9,5; substitutes the terms ""carbuncular infection"" and ""brucellosis"" for the terms ""malignant pustule"" and ""undulant fever"" respectively, as being more comprehen sive]. (B.O. no. 12,557, p. 242) "
ARGENTINE REPUBLIC,,"Decree no. 85,oo6 [under § 2 of Act no. 11,544 of lath September, 2929, respecting the eight-hour day4] to declare carding in textile factories to be an unhealthy occupation [i.e. with a six-hour day]. (B.O. 00. 12,595, p. 1090)",24.6.,1936,4,June 24,"June 24 Decree no. 85,oo6 [under § 2 of Act no. 11,544 of lath September, 2929, respecting the eight-hour day4] to declare carding in textile factories to be an unhealthy occupation [i.e. with a six-hour day]. (B.O. 00. 12,595, p. 1090) "
ARGENTINE REPUBLIC,,"July x6 Decree no. 86,303, to continue in operation section 53 of the regulations governing employment on railways [hours of work] issued by Decree no. 69,742 [of 26th October, 1935]. (B.O. no. 12,656, p. 429)",,,4,,"July x6 Decree no. 86,303, to continue in operation section 53 of the regulations governing employment on railways [hours of work] issued by Decree no. 69,742 [of 26th October, 1935]. (B.O. no. 12,656, p. 429) "
ARGENTINE REPUBLIC,,"Decree no. 92,395, to issue regulations governing the hours of work and rest periods of persons employed in hotels, restaurants, pastrycooks' establish ments, etc. (B.O. 00. 12,681, p. 355)",29.9.,1936,4,Sept 29,"Sept. 29 Decree no. 92,395, to issue regulations governing the hours of work and rest periods of persons employed in hotels, restaurants, pastrycooks' establish ments, etc. (B.O. 00. 12,681, p. 355) "
ARGENTINE REPUBLIC,,"Decree no. 92,041, to regulate sea fishing 2, registration of crews; § 8, employment of aliens]. (B.O. no. 12,684, p. 576)",8.10.,1936,4,Oct 8,"Oct. 8 Decree no. 92,041, to regulate sea fishing 2, registration of crews; § 8, employment of aliens]. (B.O. no. 12,684, p. 576) "
ARGENTINE REPUBLIC,,"Decree no. 93,186, to add to the Decree issuing regulations under Act no. a provision respecting the situation of working mothers. (B.O. no. 12,701, 38) Text: Arg 1 (B)",28.10.,1936,4,Oct 28,"Oct. 28 Decree no. 93,186, to add to the Decree issuing regulations under Act no. a provision respecting the situation of working mothers. (B.O. no. 12,701, 38) Text: Arg 1 (B) "
ARGENTINE REPUBLIC,,"Nov. ,o Decree no. 94,077, to issue homework regulations [under Act no. 20,505 of 8th October, repeals Decree of 30th December, (B.O. no. 12,717, p. 802)",9.11.,1936,4,Nov o,"Nov. ,o Decree no. 94,077, to issue homework regulations [under Act no. 20,505 of 8th October, repeals Decree of 30th December, (B.O. no. 12,717, p. 802) "
ARGENTINE REPUBLIC,,"Act no. 12,339, to amend sections 4 and 6 of Act no. (B.O. 1937, no. 22,767, 7. 962) Text: Arg. 1. (0)",29.12.,1936,4,Dec 29,"Dec. 29 Act no. 12,339, to amend sections 4 and 6 of Act no. (B.O. 1937, no. 22,767, 7. 962) Text: Arg. 1. (0) "
ARGENTINE REPUBLIC,,"Act no. 12,265, to add a second paragraph to section 4 of Act no. 4661 [re specting Sunday rest1, to read as follows:—"" Work on fixed or portable engines and the driving of the said engines shall not be deemed to be domestic service ""]. (13.0. no. 22,768, p. 1025) PROVINCES",30.12.,1936,4,Dec 30,"Dec. 30 Act no. 12,265, to add a second paragraph to section 4 of Act no. 4661 [re specting Sunday rest1, to read as follows:—"" Work on fixed or portable engines and the driving of the said engines shall not be deemed to be domestic service ""]. (13.0. no. 22,768, p. 1025) PROVINCES "
ARGENTINE REPUBLIC,Buenos Aires,"Feb. ,o Decree to issue regulations under the National Act [no. 12,205 of 25th Sep tember, 1935] respecting seats in workplaces°. (B.T. June, p. 205)",9.2.,1936,4,Feb o,"Feb. ,o Decree to issue regulations under the National Act [no. 12,205 of 25th Sep tember, 1935] respecting seats in workplaces°. (B.T. June, p. 205) "
ARGENTINE REPUBLIC,Buenos Aires,"Decree no. 1030, to issue regulations under the Sunday Rest Act [of 7th Jan uary, 2908]",24.2.,1936,4,Feb 24,"Feb. 24 Decree no. 1030, to issue regulations under the Sunday Rest Act [of 7th Jan uary, 2908] "
ARGENTINE REPUBLIC,Buenos Aires,B.O. = Boletin Of icial,,,4,,B.O. = Boletin Of icial. 
ARGENTINE REPUBLIC,Buenos Aires,"B.T. = Boletin del Trabajo de la Rep(thlica Argentina, r937",,,4,,"B.T. = Boletin del Trabajo de la Rep(thlica Argentina, r937. "
ARGENTINE REPUBLIC,Buenos Aires,"1 L.S. 1926 (Arg. a, appendix); amendment, Act no. 12,265 of 30th December, 2936; see below. — 2 L.S. 2932 (Arg. 2). — Act of ,5th October, '934. L.S. 1934 (Arg. i, B). L.S. 2929 (Arg. ,, A). — Bulletin of the International Labour Office (Basle)",,,4,,"1 L.S. 1926 (Arg. a, appendix); amendment, Act no. 12,265 of 30th December, 2936; see below. — 2 L.S. 2932 (Arg. 2). — Act of ,5th October, '934. L.S. 1934 (Arg. i, B). L.S. 2929 (Arg. ,, A). — Bulletin of the International Labour Office (Basle), "
ARGENTINE REPUBLIC,Buenos Aires,"vol. XIV, 1919, pp. , and L.S. 19'9 (Arg. i and a). — L.S. 1935 (Arg. 3)",,,4,,"vol. XIV, 1919, pp. , and L.S. 19'9 (Arg. i and a). — L.S. 1935 (Arg. 3). "
ARGENTINE REPUBLIC,Buenos Aires,1609) — 5 —,,,5,,(1609) — 5 — 
ARGENTINE REPUBLIC,Buenos Aires,"Decree no. aoa [under National Act no. 11,933 of 15th October, and Decree no. 80,229 of April, 1936] respecting compulsory maternity in- surance in industrial and commercial establishments [administration]",2.7.,1936,5,July 2,"July 2 Decree no. aoa [under National Act no. 11,933 of 15th October, and Decree no. 80,229 of April, 1936] respecting compulsory maternity in- surance in industrial and commercial establishments [administration]. "
ARGENTINE REPUBLIC,Cordoba,"Apr. aa Decree to make additions to the Decree of a5th August, 1928, to issue reg ulations respecting Sunday rest. (B.T. Sept., p. 224)",,,5,,"Apr. aa Decree to make additions to the Decree of a5th August, 1928, to issue reg ulations respecting Sunday rest. (B.T. Sept., p. 224) "
ARGENTINE REPUBLIC,Carrie ntes,"Act no. 730, respecting the Saturday half-day. (B.T. June, p. 229)",30.9.,1936,5,Sept 30,"Sept. 30 Act no. 730, respecting the Saturday half-day. (B.T. June, p. 229) "
ARGENTINE REPUBLIC,Entre Rios,"Oct. a6 Acts (a) respecting compulsory closing on certain holidays, and (2) respecting a uniform closing hour for commercial and industrial establishments. (B.T. June, pp. '56 and",,,5,,"Oct. a6 Acts (a) respecting compulsory closing on certain holidays, and (2) respecting a uniform closing hour for commercial and industrial establishments. (B.T. June, pp. '56 and "
ARGENTINE REPUBLIC,Santa Fe,"Aug. ai Decree no. 129, to issue regulations under National Act no. 12,205 [of 25th September, 2935, respecting the provision of seats in industrial and com mercial undertakings6j. (Boletin del departamento provincial del traba)o, no. 26, p. 458)",,,5,,"Aug. ai Decree no. 129, to issue regulations under National Act no. 12,205 [of 25th September, 2935, respecting the provision of seats in industrial and com mercial undertakings6j. (Boletin del departamento provincial del traba)o, no. 26, p. 458) "
AUSTRALIA,,"Act no. 29, to amend laws relating to financial emergency and for other pur- poses [invalid and old-age pensions]. Financial Relief Acf (No. 2) 1936. Extracts: Austral. 4",22.9.,1936,5,Sept 22,"Sept. 22 Act no. 29, to amend laws relating to financial emergency and for other pur- poses [invalid and old-age pensions]. Financial Relief Acf (No. 2) 1936. Extracts: Austral. 4 "
AUSTRALIA,,"Act no. 73, to amend the Financial Relief Act (No. a) 1936 in relation to adjustments of salaries, wages, pay and allowances by reason of variations in the cost of living. Financial Relief Act (No. 3) 1936",7.12.,1936,5,Dec 7,"Dec. 7 Act no. 73, to amend the Financial Relief Act (No. a) 1936 in relation to adjustments of salaries, wages, pay and allowances by reason of variations in the cost of living. Financial Relief Act (No. 3) 1936. "
AUSTRALIA,,"Act no. 87, to amend the Commonwealth Railways Act 2927—1925 4, rights of employees previously employed by Commonwealth or State; § Ix, application of f he Commonwealth Employees' Compensation Act STATES",7.12.,1936,5,Dec 7,"Dec. 7 Act no. 87, to amend the Commonwealth Railways Act 2927—1925 4, rights of employees previously employed by Commonwealth or State; § Ix, application of f he Commonwealth Employees' Compensation Act STATES "
AUSTRALIA,New South Wales,"May an Act no. 23, to provide for increased payments of compensation under the Workmen's Compensation (Silicosis) Act, 2920, as amended8; to amend that Act; and for purposes connected therewith. Text: Austral. 1",,,5,,"May an Act no. 23, to provide for increased payments of compensation under the Workmen's Compensation (Silicosis) Act, 2920, as amended8; to amend that Act; and for purposes connected therewith. Text: Austral. 1 "
AUSTRALIA,New South Wales,"May Act no. 24, to provide for the appointment of an additional member of the Industrial Commission; fo amend the law relating to the appointment of members and alternate members of conciliation committees; to extend the powers of apprenticeship councils; to provide for the appointment of an additional Apprenticeship Commissioner; to extend the term of appointment of the Apprenticeship Commissioner; to validate certain matters; to amend the Industrial Arbitration Act, the Industrial Arbitration (Amendment) Act, 59a6'°, the Industrial Arbitration (Amendment) Act, 193211, and cer- tain other Acts; and for purposes connected therewith. Industrial Arbitra- tion (Asnendnsent) Act, 1936. Text: Austral. 2",,,5,,"May Act no. 24, to provide for the appointment of an additional member of the Industrial Commission; fo amend the law relating to the appointment of members and alternate members of conciliation committees; to extend the powers of apprenticeship councils; to provide for the appointment of an additional Apprenticeship Commissioner; to extend the term of appointment of the Apprenticeship Commissioner; to validate certain matters; to amend the Industrial Arbitration Act, the Industrial Arbitration (Amendment) Act, 59a6'°, the Industrial Arbitration (Amendment) Act, 193211, and cer- tain other Acts; and for purposes connected therewith. Industrial Arbitra- tion (Asnendnsent) Act, 1936. Text: Austral. 2 "
AUSTRALIA,New South Wales,"B. F. Bolet in del Trabajo de la Repdblica Argentina, 1937. L.S. 2930 (Austral. L.S. 5926 (Austral. — L.S. 2926 (Austral. 7); 2927 (Austral. a and 4; 2929 (Austral. (Austral. 2, 3, B, and xa); 2931 (Austral. '3); 2932 (Austral. 5 and Indexes, p. 7, June so); 2935 (Austral. L.S. 2926 (Austral. 7",,,5,,"B. F. Bolet in del Trabajo de la Repdblica Argentina, 1937. L.S. 2930 (Austral. L.S. 5926 (Austral. — L.S. 2926 (Austral. 7); 2927 (Austral. a and 4; 2929 (Austral. (Austral. 2, 3, B, and xa); 2931 (Austral. '3); 2932 (Austral. 5 and Indexes, p. 7, June so); 2935 (Austral. L.S. 2926 (Austral. 7, "
AUSTRALIA,New South Wales,A). — L.S. 2932 (Austral. — 6 — (1610),,,5,,A). — L.S. 2932 (Austral. — 6 — (1610) 
AUSTRALIA,New South Wales,"Proclamation to appoint 27th May, 1936, as the date of commencement of the Industrial Arbitration (Amendment) Act, 2936. (N.G.G, p. 2089; R. p. 225)",27.5.,1936,6,May 27,"May 27 Proclamation to appoint 27th May, 1936, as the date of commencement of the Industrial Arbitration (Amendment) Act, 2936. (N.G.G, p. 2089; R. p. 225) "
