country,region,text,date,year,page,extracted_date,full_text
INTERNATIONAL,AustriaEstonia,"Consular Convention between the Republic of Austria and Estonia. (Riigi Teataja [Estonia], 2927, p. 1134)",15.10.,1926,4,Oct 15,"Oct. 15 Consular Convention between the Republic of Austria and Estonia. (Riigi Teataja [Estonia], 2927, p. 1134) "
INTERNATIONAL,AustriaGermany,"Convention between the German Federation and the Republic of Austria concerning the administration of social insurance in intercourse between the two States. (Bundesgesetzblatt für die Republilc Osterreich, 2926, flO. 264, p. 1143; Reichsgesetzblatt [Germany], 2926, II, no. 30, p. 356) Text: mt. I",8.1.,1926,4,Jan 8,"Jan. 8 Convention between the German Federation and the Republic of Austria concerning the administration of social insurance in intercourse between the two States. (Bundesgesetzblatt für die Republilc Osterreich, 2926, flO. 264, p. 1143; Reichsgesetzblatt [Germany], 2926, II, no. 30, p. 356) Text: mt. I "
INTERNATIONAL,AustriaGermany,See also Austria (Aug. 3); Germany (July 8 and Sept. 9),,,4,,See also Austria (Aug. 3); Germany (July 8 and Sept. 9). 
INTERNATIONAL,AustriaHungary,"Agreement supplementary to the Treaty of Commerce between the Re public of Austria and the Kingdom of Hungary concluded at Budapest on 8th February, 2922 [protocol respecting the regulation of questions relating to agricultural migrant workers]. (Bundesgesetzblatt für die Republik Oster reich, 2926, no. 238, p. 875)",9.4.,1926,4,Apr 9,"Apr. 9 Agreement supplementary to the Treaty of Commerce between the Re public of Austria and the Kingdom of Hungary concluded at Budapest on 8th February, 2922 [protocol respecting the regulation of questions relating to agricultural migrant workers]. (Bundesgesetzblatt für die Republik Oster reich, 2926, no. 238, p. 875) "
INTERNATIONAL,AustriaHungary,"Convention between the Republic of Austria and the Kingdom of Hungary respecting facilities in connection with local frontier traffic. (Bundesgesetz- hiatt für die Republik Osterreich, 2926, nO. 354, p. 1551)",14.7.,1926,4,July 14,"July 14 Convention between the Republic of Austria and the Kingdom of Hungary respecting facilities in connection with local frontier traffic. (Bundesgesetz- hiatt für die Republik Osterreich, 2926, nO. 354, p. 1551) "
INTERNATIONAL,AustriaHungary,"Convention between the Republic of Austria and the Kingdom of Hungary to regulate local frontier traffic (persons). (Bundesgesetzblatt für die Re- publik Osterreich, 2927, no. 35, p. 123)",24.7.,1926,4,July 24,"July 24 Convention between the Republic of Austria and the Kingdom of Hungary to regulate local frontier traffic (persons). (Bundesgesetzblatt für die Re- publik Osterreich, 2927, no. 35, p. 123) "
INTERNATIONAL,AustriaHungary,See also Hungary (Dec. z6),,,4,,See also Hungary (Dec. z6). 
INTERNATIONAL,BelgiumFrance,"Arrangement between Belgium and France to simplify transit formalities for emigrants passing through their respective territories. (Moniteur beige, 2926, flO. 92, p. 1676; Journal officiei de Ia Republique francaise, no. 93, p. 4675)",27.1.,1926,4,Jan 27,"Jan. 27 Arrangement between Belgium and France to simplify transit formalities for emigrants passing through their respective territories. (Moniteur beige, 2926, flO. 92, p. 1676; Journal officiei de Ia Republique francaise, no. 93, p. 4675) "
INTERNATIONAL,BelgiumFrance,See also France (A pr. r6),,,4,,See also France (A pr. r6). 
INTERNATIONAL,BelgiumLuxemburg,"Labour Treaty between Belgium and the Grand Duchy of Luxemburg. (Moniteur belge, 2928, fib. 22, p. 285) Text: mt. 5",20.10.,1926,4,Oct zo,"Oct. zo Labour Treaty between Belgium and the Grand Duchy of Luxemburg. (Moniteur belge, 2928, fib. 22, p. 285) Text: mt. 5 "
