country,region,text,date,year,page,extracted_date,full_text
INTERNATIONAL,,"Treaty of commerce and shipping between the Czechoslovak Re- public and the Kingdom of Italy, signed at Rome on 23rd March, 1921. Provisionally brought into operation by the Czechoslovak Government on 9th January, 1922. [E] Int. 1 (1)",9.1.,1922,1,Jan. 9th,"Jan. 9th Treaty of commerce and shipping between the Czechoslovak Re- public and the Kingdom of Italy, signed at Rome on 23rd March, 1921. Provisionally brought into operation by the Czechoslovak Government on 9th January, 1922. [E] Int. 1 (1). "
INTERNATIONAL,,"Polish-Italian Commercial Convention signed at Genoa on May 12th, 1922. [E] Int. 2",12.5.,1922,1,May 12th,"May 12th Polish-Italian Commercial Convention signed at Genoa on May 12th, 1922. [E] Int. 2. "
INTERNATIONAL,,"Franco-German Convention respecting the crews on Rhine vessels, signed at Berlin on 27th July, 1922. [T] Int. 4",27.7.,1922,1,July 27th,"July 27th Franco-German Convention respecting the crews on Rhine vessels, signed at Berlin on 27th July, 1922. [T] Int. 4. "
INTERNATIONAL,,"Sept. 25th Commercial treaty between the Czechoslovak Republic and the Austrian Republic, signed at Prague on 4th May, 1921, ratified on 25th September, 1922. [E] Int. 1 (1)",,,1,,"Sept. 25th Commercial treaty between the Czechoslovak Republic and the Austrian Republic, signed at Prague on 4th May, 1921, ratified on 25th September, 1922. [E] Int. 1 (1). "
INTERNATIONAL,,"Franco-Belgian Agreement for the execution of section 6 of the Convention of 14th February, 1921, concerning miners' pensions, signed at Paris on 7th November, 1922. [T] Int. 3",7.11.,1922,1,Nov. 7th,"Nov. 7th Franco-Belgian Agreement for the execution of section 6 of the Convention of 14th February, 1921, concerning miners' pensions, signed at Paris on 7th November, 1922. [T] Int. 3. "
AUSTRALIA,(New South Wales)1,"Sept. 12th Act to repeal the Eight Hours (Amendment) Act, 1920; to amend the Eight Hours Act, 1916, and certain other Acts; and for purposes connected therewith. No. 8 of 1922. [T] Austral. 1 (1)",,,1,,"Sept. 12th Act to repeal the Eight Hours (Amendment) Act, 1920; to amend the Eight Hours Act, 1916, and certain other Acts; and for purposes connected therewith. No. 8 of 1922. [T] Austral. 1 (1). "
AUSTRALIA,(New South Wales)1,"Undated] Act to extend the provisions for the payment of compensation to persons disabled by lead poisoning in or upon the Broken Hill mines ; to establish a Medical Board with jurisdiction in the county of Yancowinna; to amend the Workmen's Compensation Act, 1916, and certain other Acts; and for purposes connected therewith. No. 31 of 1922. [T] Austral. 3",,,1,,"[Undated] Act to extend the provisions for the payment of compensation to persons disabled by lead poisoning in or upon the Broken Hill mines ; to establish a Medical Board with jurisdiction in the county of Yancowinna; to amend the Workmen's Compensation Act, 1916, and certain other Acts; and for purposes connected therewith. No. 31 of 1922. [T] Austral. 3. "
AUSTRALIA,( Queensland),"Act to make provision for the Insurance of Unemployed Workers, and for other ancillary purposes. [T] Austral. 2 (1)",18.10.,1922,1,Oct. 18th,"Oct. 18th Act to make provision for the Insurance of Unemployed Workers, and for other ancillary purposes. [T] Austral. 2 (1). "
AUSTRALIA,( Queensland),Nov. gth Regulations under the Unemployed Workers Insurance Act of 1922. [S] Austral. 2 (14),,,1,,Nov. gth Regulations under the Unemployed Workers Insurance Act of 1922. [S] Austral. 2 (14). 
AUSTRIA1,,Act respecting industrial courts. [T] Aus. 1,5.4.,1922,1,Apr. 5th,Apr. 5th Act respecting industrial courts. [T] Aus. 1. 
AUSTRIA1,,"Act concerning the amendment of the Act of 30th March, 1888, concerning workers' sickness insurance (Sickness Insurance Amend- ment Act No. XIII). [E] Aus. 6 (40)",9.6.,1922,1,June 9th,"June 9th Act concerning the amendment of the Act of 30th March, 1888, concerning workers' sickness insurance (Sickness Insurance Amend- ment Act No. XIII). [E] Aus. 6 (40). "
AUSTRIA1,,"July n t h Act respecting the introduction of remuneration for apprentices (Industrial Code Amendment Act 1922). [T] Aus. 2. 1 See also list of Laws and Orders of years previous to 1922, p. 12 below. - 4 -",,,1,,"July n t h Act respecting the introduction of remuneration for apprentices (Industrial Code Amendment Act 1922). [T] Aus. 2. 1 See also list of Laws and Orders of years previous to 1922, p. 12 below. - 4 - "
AUSTRIA1,,Act relating to theatrical contracts of service (Actors Act). [T] Aus. 3,13.7.,1922,2,July 13th,July 13th Act relating to theatrical contracts of service (Actors Act). [T] Aus. 3. 
AUSTRIA1,,Order containing regulations for the protection of the life and healh of workers against anthrax. [T] Aus. 4 (1),1.8.,1922,2,Aug. ist,Aug. ist Order containing regulations for the protection of the life and healh of workers against anthrax. [T] Aus. 4 (1). 
AUSTRIA1,,Circular concerning regulations for the protection of human beings against anthrax. [S] Aus. 4 (8),1.8.,1922,2,Aug. ist,Aug. ist. Circular concerning regulations for the protection of human beings against anthrax. [S] Aus. 4 (8). 
AUSTRIA1,,"Order respecting unemployment insurance contributions (Executive Order No. I under the Unemployment Insurance Act as last amended by the Federal Act of 19th July, 1922, B.G. Bl. No. 534). [S] Aus.7 (13)",18.8.,1922,2,Aug. 18th,"Aug. 18th Order respecting unemployment insurance contributions (Executive Order No. I under the Unemployment Insurance Act as last amended by the Federal Act of 19th July, 1922, B.G. Bl. No. 534). [S] Aus.7 (13). "
