country,region,text,date,year,page,extracted_date,full_text
INTERNATIONAL,BelgoLuxemburg E Union—Turkey,"Treaty of Commerce and Navigation between the Belgo-Luxemburg Economic Union and Turkey [Article 15, seamen]. (Moniteur belge, 1928, no. 299, Pp. 4458)",28.8.,1927,4,Aug. 28,"Aug. 28 Treaty of Commerce and Navigation between the Belgo-Luxemburg Economic Union and Turkey [Article 15, seamen]. (Moniteur belge, 1928, no. 299, Pp. 4458) "
INTERNATIONAL,Bulgaria— Greece,"Commercial Agreement between Bulgaria and Greece. (Honuwegis tis Kufeovioews [Greece], Part 1, no. 231, p. 1635)",28.2.,1927,4,Feb. 28,"Feb. 28 Commercial Agreement between Bulgaria and Greece. (Honuwegis tis Kufeovioews [Greece], Part 1, no. 231, p. 1635) "
INTERNATIONAL,Bulgaria— Greece,See also Greece (Sept. 16},,,4,,See also Greece (Sept. 16}. 
INTERNATIONAL,Czechoslovakia—Estonia,"Treaty of Commerce between the Czechoslovak Republic and the Republic of Estonia. (Sbirka zikoni a nafizeni statu Geskoslovenského [Sammlung der Gesetze und Verordnungen des Cechoslovakischen Staates], 1928, no. 115; Riigi Teataja [Estonia], 1928, no. 47, p. 526)",20.6.,1927,4,June 20,"June 20 Treaty of Commerce between the Czechoslovak Republic and the Republic of Estonia. (Sbirka zikoni a nafizeni statu Geskoslovenského [Sammlung der Gesetze und Verordnungen des Cechoslovakischen Staates], 1928, no. 115; Riigi Teataja [Estonia], 1928, no. 47, p. 526) "
INTERNATIONAL,Czechoslovakia—Fintand,"Treaty of Commerce and Navigation between Czechoslovakia and Finland (Art. 15, social insurance and workers’ protection]. (Sbirka zikont a nafizeni statu Geskoslovenského [Sammlung der Gesetze und Verordnungen des Cechoslovakischen Staates], no. 119; Suomen Asetuskokoelma o7 Finlands Forfattningssamling, no. 201, p. 542)",2.3.,1927,4,Mar. 2,"Mar. 2 Treaty of Commerce and Navigation between Czechoslovakia and Finland (Art. 15, social insurance and workers’ protection]. (Sbirka zikont a nafizeni statu Geskoslovenského [Sammlung der Gesetze und Verordnungen des Cechoslovakischen Staates], no. 119; Suomen Asetuskokoelma o7 Finlands Forfattningssamling, no. 201, p. 542) "
INTERNATIONAL,Czechoslovakia—Fintand,See also Finland (July 2r)},,,4,,See also Finland (July 2r)}. 
INTERNATIONAL,Czechoslovakia—Hungary,"Treaty of Commerce between the Czechoslovak Republic and the Kingdom of Hungary [Art. XXVIII, workers’ protection and social insurance; Schedule E: agreement respecting frontier traffic]. (Sbirka zAkonu a nafizeni statu Geskoslovenského [Sammlung der Gesetze und Verordnungen des Cechoslovakischen Staates}, no. 120)",3.5.,1927,4,May 3,"May 3: Treaty of Commerce between the Czechoslovak Republic and the Kingdom of Hungary [Art. XXVIII, workers’ protection and social insurance; Schedule E: agreement respecting frontier traffic]. (Sbirka zAkonu a nafizeni statu Geskoslovenského [Sammlung der Gesetze und Verordnungen des Cechoslovakischen Staates}, no. 120) "
INTERNATIONAL,Czechoslovakia—Turkey,"Treaty of Commerce between the Czechoslovak Republic and the Turkish Republic [Art. 11, equality of treatment for crews of vessels]. (Sbirka zAkonti a na.izeni statu Geskoslovenskiho [Sammlung der Gesetze und Verordnungen des Cechoslovakischen Staates], 1928, no. 40)",31.5.,1927,4,May 31,"May 31 Treaty of Commerce between the Czechoslovak Republic and the Turkish Republic [Art. 11, equality of treatment for crews of vessels]. (Sbirka zAkonti a na.izeni statu Geskoslovenskiho [Sammlung der Gesetze und Verordnungen des Cechoslovakischen Staates], 1928, no. 40) "
INTERNATIONAL,Danzig—Germany—Poland,"jan. %4 Agreement respecting the administration of Article 312 of the Treaty of Versailles of 28th June, 1919 [social insurance in ceded territories]. (Gesetz- blatt fiir die Freie Stadt Danzig, no. 28, p. 235; Reichsgesetzblatt [Germany] II, p. 424; Dziennik Ustaw Rzeczypospolitej Polskiej, 1928, no. 28, poz. 52, P. 99)",,,4,,"jan. %4 Agreement respecting the administration of Article 312 of the Treaty of Versailles of 28th June, 1919 [social insurance in ceded territories]. (Gesetz- blatt fiir die Freie Stadt Danzig, no. 28, p. 235; Reichsgesetzblatt [Germany] II, p. 424; Dziennik Ustaw Rzeczypospolitej Polskiej, 1928, no. 28, poz. 52, P. 99) "
INTERNATIONAL,Danzig—Germany—Poland,"See also Danzig, Free City of (Apr. 8)",,,4,,"See also Danzig, Free City of (Apr. 8). "
