country,region,text,date,year,page,extracted_date,full_text
ALGERIA,,"23/VI/l 984 Decree No. 84-157 to amend Decree No. 71 -77 of 5 April 1971 on the organisation of a system of family benefits in agriculture. (Journal officiel, 10 July). [Amends s. 6.]",,,1,,"23/VI/l 984 Decree No. 84-157 to amend Decree No. 71 -77 of 5 April 1971 on the organisation of a system of family benefits in agriculture. (Journal officiel, 10 July). [Amends s. 6.] "
ALGERIA,,"lj/IX/1984 Decree No. 84-271 to create a national centre for vocational education by correspondence, (ibid., 19 Sep.) [Inter alia, provides for the types of vocational training specified in s. 2 of Decree No. 83-572 of 15 October 1983 to be made available by correspondence.]",,,1,,"lj/IX/1984 Decree No. 84-271 to create a national centre for vocational education by correspondence, (ibid., 19 Sep.) [Inter alia, provides for the types of vocational training specified in s. 2 of Decree No. 83-572 of 15 October 1983 to be made available by correspondence.] "
AUSTRALIA,,"An Act to amend the Conciliation and Arbitration Act 1904 [LS 1956—Aust. 1 (consolidation). . . 1972—Aust. 1], to repeal the Public Service Arbitration Act 1920, and for related purposes. No. 115 of 1983. Conciliation and Arbitration Amendment Act (No. 2) 1983. [Miscellaneous amendments.]",16.12.,1983,1,16/XII/1983,"16/XII/1983 An Act to amend the Conciliation and Arbitration Act 1904 [LS 1956—Aust. 1 (consolidation). . . 1972—Aust. 1], to repeal the Public Service Arbitration Act 1920, and for related purposes. No. 115 of 1983. Conciliation and Arbitration Amendment Act (No. 2) 1983. [Miscellaneous amendments.] "
AUSTRALIA,Victoria,"I /V/l 984 An Act to amend the Public Service Act 1974 and for other purposes. No. 10046. Public Service (Amendment) Act 1984. [Inter alia: inserts a new s. 15A (principles applying in administration: recruitment, promotion and advancement, fair and equitable treatment, equal pay, education and training) and a new part VA (consultations prior to redundancies); amends s. 43 (annual increments of salary or wages).]",,,1,,"I /V/l 984 An Act to amend the Public Service Act 1974 and for other purposes. No. 10046. Public Service (Amendment) Act 1984. [Inter alia: inserts a new s. 15A (principles applying in administration: recruitment, promotion and advancement, fair and equitable treatment, equal pay, education and training) and a new part VA (consultations prior to redundancies); amends s. 43 (annual increments of salary or wages).] "
AUSTRALIA,Western Australia,"Construction Safety Amendment Regulations (No. 3) 1984. (Government Gazette, 20 July) [Miscellaneous amendments.]",20.7.,1984,1,20/VII/1984,"20/VII/1984 Construction Safety Amendment Regulations (No. 3) 1984. (Government Gazette, 20 July) [Miscellaneous amendments.] "
BARBADOS,,"An Act to repeal the Shops Act and make new provisions relating to shops. No. 3. Shops Act 1983. (Official Gazette, Supplement, 8 Mar.) [Inter alia, ss. 3 to 5: opening and closing of shops; ss. 6 to 13: conditions of employment of shops assistants; ss. 14 and 15: inspection, supervision and investigation.]",29.2.,1984,1,29/11/1984,"29/11/1984 An Act to repeal the Shops Act and make new provisions relating to shops. No. 3. Shops Act 1983. (Official Gazette, Supplement, 8 Mar.) [Inter alia, ss. 3 to 5: opening and closing of shops; ss. 6 to 13: conditions of employment of shops assistants; ss. 14 and 15: inspection, supervision and investigation.] "
BARBADOS,,"An Act to provide for the establishment of the National Health Service Board. No. 22. National Health Service Board Act 1984. (ibid., Supplement, 24 Sep.) [To provide general practice services free of charge to residents except as provided for in the regulations.]",14.9.,1984,1,14/IX/1984,"14/IX/1984 An Act to provide for the establishment of the National Health Service Board. No. 22. National Health Service Board Act 1984. (ibid., Supplement, 24 Sep.) [To provide general practice services free of charge to residents except as provided for in the regulations.] "
BELGIUM,,"Royal Order to amend the Royal Order of 20 July 1973 to make maritime inspection regulations. (Moniteur belge - Belgisch Staatsblad, 13 Sep.)",28.3.,1984,1,28/III/1984,"28/III/1984 Royal Order to amend the Royal Order of 20 July 1973 to make maritime inspection regulations. (Moniteur belge - Belgisch Staatsblad, 13 Sep.) "
BELGIUM,,"Royal Order to amend the Royal Order of 27 April 1976 to supplement the Royal Order of 8 April 1976 to institute a family benefit scheme for self-employed persons, (ibid., 28 June) [Miscellaneous amendments.]",25.5.,1984,1,25/V/1984,"25/V/1984 Royal Order to amend the Royal Order of 27 April 1976 to supplement the Royal Order of 8 April 1976 to institute a family benefit scheme for self-employed persons, (ibid., 28 June) [Miscellaneous amendments.] "
BELGIUM,,"Royal Order to issue model regulations for joint committees on apprenticeship, (ibid., 6 July) [Model regulations in annex.]",13.6.,1984,1,13/VI/1984,"13/VI/1984 Royal Order to issue model regulations for joint committees on apprenticeship, (ibid., 6 July) [Model regulations in annex.] "
BELGIUM,,Copyright © International Labour Organisation 1985 3/1985,,,1,,Copyright © International Labour Organisation 1985 3/1985 
BELGIUM,,1985—List No. 3 2 (208),,,2,,1985—List No. 3 2 (208) 
BELGIUM,,"Royal Order to amend section 20 of Royal Order No. 72 of 10 November 1967 respecting retirement and survivors' pensions for self-employed persons, (ibid., 12 July)",20.6.,1984,2,20/VI/1984,"20/VI/1984 Royal Order to amend section 20 of Royal Order No. 72 of 10 November 1967 respecting retirement and survivors' pensions for self-employed persons, (ibid., 12 July) "
BELGIUM,,"Royal Order to amend the Order of the Regent of 10 April 1948 respecting the conditions of employment of temporary wage earners, (ibid., 11 July) [Replaces s. 15 (2): In the event of absence owing to illness or infirmity, a wage earner is entitled to the normal remuneration and to additional compensation to the extent and subject to the conditions fixed by s. 52 of the Act of 3 July 1978 [LS 1978—Bel. 1 ] respecting contracts of employment and by the collective agreement concluded on 28 June 1973 in the National Labour Council.]",21.6.,1984,2,21/VI/1984,"21/VI/1984 Royal Order to amend the Order of the Regent of 10 April 1948 respecting the conditions of employment of temporary wage earners, (ibid., 11 July) [Replaces s. 15 (2): In the event of absence owing to illness or infirmity, a wage earner is entitled to the normal remuneration and to additional compensation to the extent and subject to the conditions fixed by s. 52 of the Act of 3 July 1978 [LS 1978—Bel. 1 ] respecting contracts of employment and by the collective agreement concluded on 28 June 1973 in the National Labour Council.] "
BELGIUM,,"Royal Order to amend the Royal Order of 17 November 1969 to issue general regulations respecting the grant of allowances to handicapped persons, (ibid., 27 July) [Amends s. 39, subs. 2, clause 1.]",27.6.,1984,2,27/VI/1984,"27/VI/1984 Royal Order to amend the Royal Order of 17 November 1969 to issue general regulations respecting the grant of allowances to handicapped persons, (ibid., 27 July) [Amends s. 39, subs. 2, clause 1.] "
BELGIUM,,"Royal Order to lay down the conditions under which minors aged 15 years or over may conclude students' contracts of employment, (ibid., 12 July) [S. 1: Minors aged 15 years or over pursuing full-time education may conclude students' contracts of employment in accordance with the provisions of Title VI of the Act of 3 July 1978 [LS 1978—Bel. 1] respecting contracts of employment.]",28.6.,1984,2,28/VI/1984,"28/VI/1984 Royal Order to lay down the conditions under which minors aged 15 years or over may conclude students' contracts of employment, (ibid., 12 July) [S. 1: Minors aged 15 years or over pursuing full-time education may conclude students' contracts of employment in accordance with the provisions of Title VI of the Act of 3 July 1978 [LS 1978—Bel. 1] respecting contracts of employment.] "
BELGIUM,,"Royal Order to amend the Royal Order of 20 December 1963 [LS 1963—Bel. 2 . . . 1967—Bel. 2A] respecting employment and unemployment, (ibid., 28 July) [Miscellaneous amendments.]",29.6.,1984,2,29/VI/1984,"29/VI/1984 Royal Order to amend the Royal Order of 20 December 1963 [LS 1963—Bel. 2 . . . 1967—Bel. 2A] respecting employment and unemployment, (ibid., 28 July) [Miscellaneous amendments.] "
BELGIUM,,"Royal Order to supplement the Royal Order of 1 February 1984 respecting entitlement of dismissed aged workers to unemployment benefit, (ibid., 26 July) [Provisions concerning the application of s. 126 of the Royal Order of 20 December 1963 [LS 1963—Bel. 2 . . . 1967—Bel. 2A] respecting employment and unemployment.]",12.7.,1984,2,12/VII/1984,"12/VII/1984 Royal Order to supplement the Royal Order of 1 February 1984 respecting entitlement of dismissed aged workers to unemployment benefit, (ibid., 26 July) [Provisions concerning the application of s. 126 of the Royal Order of 20 December 1963 [LS 1963—Bel. 2 . . . 1967—Bel. 2A] respecting employment and unemployment.] "
