country,region,text,date,year,page,extracted_date,full_text
REPÚBLICA FEDERAL DE ALEMANIA,,"l Nuevo tenor de la ley [de 30 marzo 1957] sobre la protección del empleo durante el cumplimiento del servicio militar. (Bundesgesetzblatt, parte I, 18 abril.)",14.3.,1980,1,14 abri,"14 abril Nuevo tenor de la ley [de 30 marzo 1957] sobre la protección del empleo durante el cumplimiento del servicio militar. (Bundesgesetzblatt, parte I, 18 abril.) "
REPÚBLICA FEDERAL DE ALEMANIA,,"o Ordenanza sobre substancias peligrosas para los trabajadores [deroga, ínter alia, la ordenanza de 17 sept. 1971 sobre la misma materia, en su tenor codi- ficado el 8 sept. 1975]. (Ibíd., 2 agosto; erratas: ibíd., 27 agosto.)",29.7.,1980,1,29 juli,"29 julio Ordenanza sobre substancias peligrosas para los trabajadores [deroga, ínter alia, la ordenanza de 17 sept. 1971 sobre la misma materia, en su tenor codi- ficado el 8 sept. 1975]. (Ibíd., 2 agosto; erratas: ibíd., 27 agosto.) "
REPÚBLICA FEDERAL DE ALEMANIA,,"to Ley sobre la igualdad de trato entre hombres y mujeres en el lugar de trabajo y sobre conservación de los derechos en caso de traspaso de establecimien- tos. Ley de armonización de la legislación sobre el trabajo en las Comuni- dades Europeas. (Ibíd., 20 agosto.) A1.(R.F.) 3 (2/81) 5",13.8.,1980,1,13 agos,"13 agosto Ley sobre la igualdad de trato entre hombres y mujeres en el lugar de trabajo y sobre conservación de los derechos en caso de traspaso de establecimien- tos. Ley de armonización de la legislación sobre el trabajo en las Comuni- dades Europeas. (Ibíd., 20 agosto.) A1.(R.F.) 3 (2/81) 5 "
REPÚBLICA FEDERAL DE ALEMANIA,,to Tercera ordenanza de aplicación de la ley sobre grandes inválidos [en su te- nor de 8 oct. 1979 (véase SL 1974—Al. (R.F.) 3)]. Ordenanza sobre los ta- lleres dictada en aplicación de la ley sobre ¡os grandes inválidos. (Ibid.),13.8.,1980,2,13 agos,13 agosto Tercera ordenanza de aplicación de la ley sobre grandes inválidos [en su te- nor de 8 oct. 1979 (véase SL 1974—Al. (R.F.) 3)]. Ordenanza sobre los ta- lleres dictada en aplicación de la ley sobre ¡os grandes inválidos. (Ibid.) 
REPÚBLICA FEDERAL DE ALEMANIA,,"to Código Social: procedimiento administrativo. (Ibid., 26 agosto.) Incorporado en: AI.(R.F.) 2 (1/81)",18.8.,1980,2,18 agos,"18 agosto Código Social: procedimiento administrativo. (Ibid., 26 agosto.) Incorporado en: AI.(R.F.) 2 (1/81) "
REPÚBLICA FEDERAL DE ALEMANIA,,"Notificación del texto codificado de la ordenanza [de 2 marzo 1971] sobre los permisos de trabajo para los trabajadores extranjeros (ordenanza sobre los permisos de trabajo). (Ibid., 26 sept.)",12.9.,1980,2,12 sept.,"12 sept. Notificación del texto codificado de la ordenanza [de 2 marzo 1971] sobre los permisos de trabajo para los trabajadores extranjeros (ordenanza sobre los permisos de trabajo). (Ibid., 26 sept.) "
REPÚBLICA FEDERAL DE ALEMANIA,,Orden de aplicación del cap. 3 de la ley sobre la protección del empleo [en su tenor de 14 abril 1980]. (Ibid.. 31 oct.),20.10.,1980,2,20 oct.,20 oct. Orden de aplicación del cap. 3 de la ley sobre la protección del empleo [en su tenor de 14 abril 1980]. (Ibid.. 31 oct.) 
REPÚBLICA FEDERAL DE ALEMANIA,,"Primera orden modificatoria de la orden sobre substancias peligrosas para los trabajadores [modifica el art. 14 (2) (empleo de los adolescentes)]. (Ibid., 18 nov.)",12.11.,1980,2,12 nov.,"12 nov. Primera orden modificatoria de la orden sobre substancias peligrosas para los trabajadores [modifica el art. 14 (2) (empleo de los adolescentes)]. (Ibid., 18 nov.) "
ARGELIA,,"ero Decreto 80-48 por el que se instituye la regulación económica de los salarios y se prevé la estimulación material colectiva e individual de los trabajadores. (Journal officiel, 26 febrero.)",23.2.,1980,2,23 febr,"23 febrero Decreto 80-48 por el que se instituye la regulación económica de los salarios y se prevé la estimulación material colectiva e individual de los trabajadores. (Journal officiel, 26 febrero.) "
ARGELIA,,"o Decreto 80-91 por el que se determinan las atribuciones del Ministro del Trabajo y de la Formación Profesional. (Ibid., 1."" abril.)",30.3.,1980,2,30 marz,"30 marzo Decreto 80-91 por el que se determinan las atribuciones del Ministro del Trabajo y de la Formación Profesional. (Ibid., 1."" abril.) "
ARGELIA,,o Decreto 80-92 por el que se organiza la administración central del Ministe- rio del Trabajo y de la Formación Profesional [deroga el decreto 76-59 de 25' marzo 1976 sobre la misma materia]. (Ibid.),30.3.,1980,2,30 marz,30 marzo Decreto 80-92 por el que se organiza la administración central del Ministe- rio del Trabajo y de la Formación Profesional [deroga el decreto 76-59 de 25' marzo 1976 sobre la misma materia]. (Ibid.) 
ARGELIA,,"l Decreto 80-118 por el que se dictan disposiciones relativas a la organiza- ción, funcionamiento e intervención del Comité Nacional de los Salarios. (Ibid., 15 abril.)",12.3.,1980,2,12 abri,"12 abril Decreto 80-118 por el que se dictan disposiciones relativas a la organiza- ción, funcionamiento e intervención del Comité Nacional de los Salarios. (Ibid., 15 abril.) "
ARGELIA,,l Decreto 80-119 por el que se crean comités y comisiones de clasificación de los puestos de trabajo. (Ibid.),12.3.,1980,2,12 abri,12 abril Decreto 80-119 por el que se crean comités y comisiones de clasificación de los puestos de trabajo. (Ibid.) 
ARGENTINA,,o,14.3.,1980,2,14 marz,14 marzo 
ARGENTINA,,o,28.3.,1980,2,28 marz,28 marzo 
ARGENTINA,,o 3 julio,31.3.,1980,2,31 marz,31 marzo 3 julio 
ARGENTINA,,o,11.7.,1980,2,11 juli,11 julio 
ARGENTINA,,1.° agosto,,,2,,1.° agosto 
ARGENTINA,,"to Ley 22193 por la que se modifica la ley 18038 que instituyó el régimen de jubilaciones y pensiones para trabajadores autónomos. (Boletín Oficial, 24 marzo.) Incorporada en: Arg. 2 (2/81) Decreto 640 por el que se reglamenta la ley 22105 de asociaciones gremiales de trabajadores [SL 1979—Arg. 1]. (Ibid., 8 abril.) Resolución 192 por la que se aprueba el ordenamiento de la ley 18038 y sus modificatorias, que instituyó el régimen de jubilaciones y pensiones para trabajadores autónomos. (Ibid., 25 abril.) Arg. 2 (2/81) Ley 22248 por la que se aprueba el régimen nacional del trabajo agrario. (Ibid, 18 julio.) Arg. 1(1/81) Ley 22250 que instituye un nuevo régimen legal de trabajo para el personal de la industria de la construcción, en substitución del establecido por la ley 17258. (Ibid, 17 junio.) Ley 22276 que substituye un artículo del régimen de contrato de trabajo [SL 1976—Arg. 1 (texto ordenado)] [reemplaza el art. 192 (ahorro)]. (Ibid., 28 agosto.) Ley 22269 por la que se substituye el régimen de la ley 18610 [de 23 febrero 1970] y sus modificatorias, que regulan la estructura y funcionamiento de las obras sociales. (Ibid., 20 agosto.) 2 dic. Decreto 2451 por el que se dictan normas que deberán observar las empre- sas dedicadas a la prestación de servicios eventuales, de conformidad con lo establecido en el art. 29, último párrafo, del régimen aprobado por la ley 20744 [régimen de contrato de trabajo: SL 1976—Arg. 1 (texto ordenado)] [define dichas empresas; indica requisitos de inscripción en el registro espe- cial; prevé un depósito de garantía, etc.]. (Ibid., 9 dic.) 6",15.8.,1980,2,15 agos,"15 agosto Ley 22193 por la que se modifica la ley 18038 que instituyó el régimen de jubilaciones y pensiones para trabajadores autónomos. (Boletín Oficial, 24 marzo.) Incorporada en: Arg. 2 (2/81) Decreto 640 por el que se reglamenta la ley 22105 de asociaciones gremiales de trabajadores [SL 1979—Arg. 1]. (Ibid., 8 abril.) Resolución 192 por la que se aprueba el ordenamiento de la ley 18038 y sus modificatorias, que instituyó el régimen de jubilaciones y pensiones para trabajadores autónomos. (Ibid., 25 abril.) Arg. 2 (2/81) Ley 22248 por la que se aprueba el régimen nacional del trabajo agrario. (Ibid, 18 julio.) Arg. 1(1/81) Ley 22250 que instituye un nuevo régimen legal de trabajo para el personal de la industria de la construcción, en substitución del establecido por la ley 17258. (Ibid, 17 junio.) Ley 22276 que substituye un artículo del régimen de contrato de trabajo [SL 1976—Arg. 1 (texto ordenado)] [reemplaza el art. 192 (ahorro)]. (Ibid., 28 agosto.) Ley 22269 por la que se substituye el régimen de la ley 18610 [de 23 febrero 1970] y sus modificatorias, que regulan la estructura y funcionamiento de las obras sociales. (Ibid., 20 agosto.) 2 dic. Decreto 2451 por el que se dictan normas que deberán observar las empre- sas dedicadas a la prestación de servicios eventuales, de conformidad con lo establecido en el art. 29, último párrafo, del régimen aprobado por la ley 20744 [régimen de contrato de trabajo: SL 1976—Arg. 1 (texto ordenado)] [define dichas empresas; indica requisitos de inscripción en el registro espe- cial; prevé un depósito de garantía, etc.]. (Ibid., 9 dic.) 6 "
AUSTRALIA,,Ley 35 modificatoria de la ley de 1904 sobre conciliación y arbitraje [SL 1956—Austrl. 1 (codificación)... 1972—Austrl. 1] [diversas modificaciones relativas a la contabilidad y a los interventores de cuentas]. Ley modificato- ria de 1980 sobre conciliación y arbitraje,22.5.,1980,3,22 mayo,22 mayo Ley 35 modificatoria de la ley de 1904 sobre conciliación y arbitraje [SL 1956—Austrl. 1 (codificación)... 1972—Austrl. 1] [diversas modificaciones relativas a la contabilidad y a los interventores de cuentas]. Ley modificato- ria de 1980 sobre conciliación y arbitraje. 
AUSTRALIA,,Ley 36 modificatoria de la ley de 1904 sobre conciliación y arbitraje [SL 1956—Austrl. 1 (codificación)... 1972—Austrl. 1] [inserta un nuevo art. 4A (definiciones y campo de aplicación)]. Segunda ley modificatoria de 1980 sobre conciliación y arbitraje,22.5.,1980,3,22 mayo,22 mayo Ley 36 modificatoria de la ley de 1904 sobre conciliación y arbitraje [SL 1956—Austrl. 1 (codificación)... 1972—Austrl. 1] [inserta un nuevo art. 4A (definiciones y campo de aplicación)]. Segunda ley modificatoria de 1980 sobre conciliación y arbitraje. 
AUSTRALIA,,Ley 90 modificatoria de la ley de 1904 [SL 1956—Austrl. 1 (codifica- ción)... 1972—Austrl. 1] sobre conciliación y arbitraje [inserta una nueva sección 5A (conflictos relativos al boicot)]. Ley modificatoria de 1980 sobre conciliación y arbitraje (boicots),29.5.,1980,3,29 mayo,29 mayo Ley 90 modificatoria de la ley de 1904 [SL 1956—Austrl. 1 (codifica- ción)... 1972—Austrl. 1] sobre conciliación y arbitraje [inserta una nueva sección 5A (conflictos relativos al boicot)]. Ley modificatoria de 1980 sobre conciliación y arbitraje (boicots). 
AUSTRALIA,Australia Meridional,"Ley 97 que provee a ciertos aspectos del seguro de indemnización de acci- dentes del trabajo y enfermedades profesionales, que establece un fondo al cual podrán someterse las reclamaciones relativas a dicha indemnización en caso de insolvencia de una compañía de seguros o de un empleador que no esté asegurado, y que provee a otros fines. Ley de 1980 sobre indemnización de accidentes del trabajo y enfermedades profesionales (seguro)",11.12.,1980,3,11 dic.,"11 dic. Ley 97 que provee a ciertos aspectos del seguro de indemnización de acci- dentes del trabajo y enfermedades profesionales, que establece un fondo al cual podrán someterse las reclamaciones relativas a dicha indemnización en caso de insolvencia de una compañía de seguros o de un empleador que no esté asegurado, y que provee a otros fines. Ley de 1980 sobre indemnización de accidentes del trabajo y enfermedades profesionales (seguro). "
AUSTRALIA,Australia Meridional,Ley 115 modificatoria de la ley de 1977 sobre horas de apertura y cierre de los comercios y por la que se introduce una modificación correlativa a la ley de 1919-1971 sobre los chamarileros [numerosas modificaciones]. Ley mo- dificatoria de 1980 sobre horas de apertura y cierre de los comercios,18.12.,1980,3,18 dic.,18 dic. Ley 115 modificatoria de la ley de 1977 sobre horas de apertura y cierre de los comercios y por la que se introduce una modificación correlativa a la ley de 1919-1971 sobre los chamarileros [numerosas modificaciones]. Ley mo- dificatoria de 1980 sobre horas de apertura y cierre de los comercios. 
AUSTRALIA,Nueva Gales del Sur,"Nueva edición de la ley de 1940 (2 de 1940) sobre el arbitraje en la industria, en su tenor al 3 de marzo de 1980",,,3,,"— Nueva edición de la ley de 1940 (2 de 1940) sobre el arbitraje en la industria, en su tenor al 3 de marzo de 1980. "
AUSTRALIA,Nueva Gales del Sur,"l Ley por la que se instituye un tribunal de apelación para los funcionarios y personas asimiladas, se determinan los casos en que los funcionarios y las personas asimiladas podrán interponer recursos ante el tribunal contra las decisiones relativas a su promoción y a la disciplina, se prevén a otros res- pectos las atribuciones del tribunal y se derogan la ley de 1902 sobre la función pública (recursos en materia de promociones), la ley de 1944 sobre la comisión de apelación de los empleados de la Corona y otras leyes. Ley de 1980 sobre el tribunal de apelación de los funcionarios y personas asi- miladas",28.3.,1980,3,28 abri,"28 abril Ley por la que se instituye un tribunal de apelación para los funcionarios y personas asimiladas, se determinan los casos en que los funcionarios y las personas asimiladas podrán interponer recursos ante el tribunal contra las decisiones relativas a su promoción y a la disciplina, se prevén a otros res- pectos las atribuciones del tribunal y se derogan la ley de 1902 sobre la función pública (recursos en materia de promociones), la ley de 1944 sobre la comisión de apelación de los empleados de la Corona y otras leyes. Ley de 1980 sobre el tribunal de apelación de los funcionarios y personas asi- miladas. "
AUSTRALIA,Nueva Gales del Sur,"l Ley 50 modificatoria de la ley de 1916 sobre las pensiones de retiro en lo concerniente a la constitución y a las atribuciones de la Comisión, a los coti- zantes extranjeros y a la caja y ciertas prestaciones debidas en virtud de esta ley, así como a ciertos otros respectos [numerosas modificaciones]. Ley mo- dificatoria de 1980 sobre las pensiones de retiro",28.3.,1980,3,28 abri,"28 abril Ley 50 modificatoria de la ley de 1916 sobre las pensiones de retiro en lo concerniente a la constitución y a las atribuciones de la Comisión, a los coti- zantes extranjeros y a la caja y ciertas prestaciones debidas en virtud de esta ley, así como a ciertos otros respectos [numerosas modificaciones]. Ley mo- dificatoria de 1980 sobre las pensiones de retiro. "
AUSTRALIA,Nueva Gales del Sur,"l Ley 55 modificatoria de la ley de 1940 sobre el arbitraje en la industria, por la que se prevé la licencia de maternidad para las trabajadoras y por la que se provee a otros fines [ínter alia, inserta una nueva parte XIVA (licencia de maternidad)]. Ley de 1980 modificatoria de la ley sobre arbitraje en la in- dustria",28.3.,1980,3,28 abri,"28 abril Ley 55 modificatoria de la ley de 1940 sobre el arbitraje en la industria, por la que se prevé la licencia de maternidad para las trabajadoras y por la que se provee a otros fines [ínter alia, inserta una nueva parte XIVA (licencia de maternidad)]. Ley de 1980 modificatoria de la ley sobre arbitraje en la in- dustria. "
AUSTRALIA,Nueva Gales del Sur,"l Ley 67 por la que se modifica la ley de 1977 por la que se prohibe la discri- minación, previendo la igualdad de oportunidades en la función pública [ínter alia, inserta una nueva parte IXA (igualdad de oportunidades en el empleo público)]. Ley de 1980 modificatoria de la ley por la que se prohibe la discriminación",28.3.,1980,3,28 abri,"28 abril Ley 67 por la que se modifica la ley de 1977 por la que se prohibe la discri- minación, previendo la igualdad de oportunidades en la función pública [ínter alia, inserta una nueva parte IXA (igualdad de oportunidades en el empleo público)]. Ley de 1980 modificatoria de la ley por la que se prohibe la discriminación. "
AUSTRALIA,Nueva Gales del Sur,"l Ley 79 por la que se modifica la ley de 1926 [SL 1926—Austrl. 5 ... 1958— Austrl. 5] sobre la indemnización de los accidentes del trabajo a ciertos res- pectos, con exclusión de las cuantías de indemnización semanal [numerosas modificaciones]. Ley modificatoria de 1980 sobre la indemnización de los accidentes del trabajo",29.3.,1980,3,29 abri,"29 abril Ley 79 por la que se modifica la ley de 1926 [SL 1926—Austrl. 5 ... 1958— Austrl. 5] sobre la indemnización de los accidentes del trabajo a ciertos res- pectos, con exclusión de las cuantías de indemnización semanal [numerosas modificaciones]. Ley modificatoria de 1980 sobre la indemnización de los accidentes del trabajo. "
AUSTRALIA,Nueva Gales del Sur,"1."" mayo Ley 91 por la que se modifica la ley de 1940 sobre el arbitraje en la indus- 7",,,3,,"1."" mayo Ley 91 por la que se modifica la ley de 1940 sobre el arbitraje en la indus- 7 "
AUSTRALIA,Nueva Gales del Sur,,18.11.,1980,4,18 nov.,18 nov. 
AUSTRALIA,Nueva Gales del Sur,,15.12.,1980,4,15 dic.,15 dic. 
AUSTRALIA,Nueva Gales del Sur,17dic,,,4,,17dic. 
AUSTRALIA,Queensland,,12.5.,1980,4,12 mayo,12 mayo 
AUSTRALIA,Queensland,,26.5.,1980,4,26 mayo,26 mayo 
AUSTRALIA,Victoria,l,30.3.,1980,4,30 abri,30 abril 
AUSTRALIA,Victoria,,13.5.,1980,4,13 mayo,13 mayo 
AUSTRALIA,Victoria,,23.12.,1980,4,23 dic.,23 dic. 
