country,region,text,date,year,page,extracted_date,full_text
H INDEX OF ENACTMENTS OF OTHER YEARS,,INCLUDED WITH TEXTS PUBLISHED IN THE LEGISLATIVE SERffiS FOR 1967,,,1,,INCLUDED WITH TEXTS PUBLISHED IN THE LEGISLATIVE SERffiS FOR 1967 
MALAYSIA,,"An Act to make further provision with respect to the law relating to trade unions. No. 81 of 1965. Trade Unions Act 1965. {Govern- ment Gazette, 9 Nov. 1965, Act Supplement) Mai. 1 C Note: The Legislative Series for 1967 also includes two translations in which the International Labour Office has gathered together numerous amendments to form a consolidated or more easily usable text and a translation of a text embodying a series",5.11.,1965,2,5 Nov. 1965,"5 Nov. 1965 An Act to make further provision with respect to the law relating to trade unions. No. 81 of 1965. Trade Unions Act 1965. {Govern- ment Gazette, 9 Nov. 1965, Act Supplement) Mai. 1 C Note: The Legislative Series for 1967 also includes two translations in which the International Labour Office has gathered together numerous amendments to form a consolidated or more easily usable text and a translation of a text embodying a series "
BELGIUM,,"1967—Bel. 1 A This translation reproduces the amendments made by the Acts of 18 Mar. 1950, 15 June 1953, 28 Jan. 1963 and 16 Jan. 1967 to the Act of 20 Sep. 1948 to make provision for the organisation of the economic life of the country (originally translated in full as Legis- lative Series, 1948—Bel. 8)",,,2,,"1967—Bel. 1 A This translation reproduces the amendments made by the Acts of 18 Mar. 1950, 15 June 1953, 28 Jan. 1963 and 16 Jan. 1967 to the Act of 20 Sep. 1948 to make provision for the organisation of the economic life of the country (originally translated in full as Legis- lative Series, 1948—Bel. 8). "
BELGIUM,,"1967—Bel. 1 B This translation of the Act of 10 June 1952 respecting the health and safety of workers and the salubrity of work and workplaces (last translated in full as Legislative Series, 1952—Bel. 3) incorporates the amendments made by the Acts of 17 July 1957 (ibid., 1957— Bel. 3), 28 Jan. 1963 and 16Jan. 1967",,,2,,"1967—Bel. 1 B This translation of the Act of 10 June 1952 respecting the health and safety of workers and the salubrity of work and workplaces (last translated in full as Legislative Series, 1952—Bel. 3) incorporates the amendments made by the Acts of 17 July 1957 (ibid., 1957— Bel. 3), 28 Jan. 1963 and 16Jan. 1967. "
SPAIN,,"1967—Sp. 2 This translation includes official consolidations of the Act of 17 May 1958 respecting the principles governing the National Movement, the Charter of the Spanish People of 17 July 1945 and the Labour Charter of 9 Mar. 1938 (originally translated as Legislative Series, 1938—Sp. 1). m . ERRATA Legislative Series, 1960",,,2,,"1967—Sp. 2 This translation includes official consolidations of the Act of 17 May 1958 respecting the principles governing the National Movement, the Charter of the Spanish People of 17 July 1945 and the Labour Charter of 9 Mar. 1938 (originally translated as Legislative Series, 1938—Sp. 1). m . ERRATA Legislative Series, 1960 "
SPAIN,,"Bra. 1 A, p. 7: In the third line of s. 23 for ""one-half"" read ""the average"". Legislative Series, 1966",,,2,,"Bra. 1 A, p. 7: In the third line of s. 23 for ""one-half"" read ""the average"". Legislative Series, 1966 "
SPAIN,,"Yug. 2, p. 3: In footnote 4 delete ""1966—Yug. 4"". Legislative Series, 1967",,,2,,"Yug. 2, p. 3: In footnote 4 delete ""1966—Yug. 4"". Legislative Series, 1967 "
SPAIN,"Congo (Kin) 1 p 4 In s 3 (e) delete the word ""forced""","OF LABOUR LEGISLATION ENACTED IN 1967 Contents This list gives the titles of Acts, decrees, regulations, etc., enacted during 1967 on labour and related subjects such as social security and co-operation. It includes— — 12 — (a) enactments published in the Legislative Series for 1967, with the reference number",,,2,,"OF LABOUR LEGISLATION ENACTED IN 1967 Contents This list gives the titles of Acts, decrees, regulations, etc., enacted during 1967 on labour and related subjects such as social security and co-operation. It includes— — 12 — (a) enactments published in the Legislative Series for 1967, with the reference number "
SPAIN,"Congo (Kin) 1 p 4 In s 3 (e) delete the word ""forced""",of the brochure in bold type; (b) enactments not published in the Legislative Series for 1967 that amend legislation,,,3,,of the brochure in bold type; (b) enactments not published in the Legislative Series for 1967 that amend legislation 
SPAIN,"Congo (Kin) 1 p 4 In s 3 (e) delete the word ""forced""","previously published in the Legislative Series, with a note indicating the nature",,,3,,"previously published in the Legislative Series, with a note indicating the nature "
SPAIN,"Congo (Kin) 1 p 4 In s 3 (e) delete the word ""forced""",of the amendment or the sections amended; (c) all other known enactments except those of limited duration or scope (e.g. wage-,,,3,,of the amendment or the sections amended; (c) all other known enactments except those of limited duration or scope (e.g. wage- 
SPAIN,"Congo (Kin) 1 p 4 In s 3 (e) delete the word ""forced""","fixing orders, trade descriptions, minor administrative changes). Presentation",,,3,,"fixing orders, trade descriptions, minor administrative changes). Presentation "
SPAIN,"Congo (Kin) 1 p 4 In s 3 (e) delete the word ""forced""","The titles are arranged chronologically under the names of the countries, which are in alphabetical order, the legislation of provinces and overseas territories being listed after that of the mother country. International agreements will be found at the",,,3,,"The titles are arranged chronologically under the names of the countries, which are in alphabetical order, the legislation of provinces and overseas territories being listed after that of the mother country. International agreements will be found at the "
SPAIN,end of the list,"For each title the list indicates the date (where no year is given, the date refers to the year 1967) and the official gazette or other source (except where the enactment",,,3,,"For each title the list indicates the date (where no year is given, the date refers to the year 1967) and the official gazette or other source (except where the enactment "
SPAIN,was published separately),"Where the title is not sufficiently explicit, the subject of the enactment is indicated",,,3,,"Where the title is not sufficiently explicit, the subject of the enactment is indicated "
SPAIN,in a short note,"The footnotes give references to earlier texts published in the Legislative Series. Where there are more than two such texts relating to a particular item, only the first and last are given, e.g. "" L.S. 1944—Bel. 2 ... 1961—Bel. 4 "". (In this example the references to texts published between 1944 and 1961 will be found in the texts them-",,,3,,"The footnotes give references to earlier texts published in the Legislative Series. Where there are more than two such texts relating to a particular item, only the first and last are given, e.g. "" L.S. 1944—Bel. 2 ... 1961—Bel. 4 "". (In this example the references to texts published between 1944 and 1961 will be found in the texts them- "
ARGENTINA,,1 L.S. 1966—Alg. l. — 13 —,,,3,,1 L.S. 1966—Alg. l. — 13 — 
ARGENTINA,,"Act No. 17258, respecting conditions of employment in the building industry [establishes a building workers' unemployment fund and a national register in which the names of all workers in the industry must be recorded]. (Ibid., 4 May)",2.5.,1967,4,2 May,"2 May Act No. 17258, respecting conditions of employment in the building industry [establishes a building workers' unemployment fund and a national register in which the names of all workers in the industry must be recorded]. (Ibid., 4 May) "
