country,region,text,date,year,page,extracted_date,full_text
INTERNATIONAL,Austria—Yugoslavia,"Treaty between the Republic of Austria and the Kingdom of Yugoslavia respecting social insurance. (Austria: Bundesgesetzblatt, 1934, no. 5, p. 59; Yugoslavia: Sluzbene Novine, 2932, nO. 2z8,—CVIII, p. 1198) Text: hit. 7",22.7.,1931,4,July 22,"July 22 Treaty between the Republic of Austria and the Kingdom of Yugoslavia respecting social insurance. (Austria: Bundesgesetzblatt, 1934, no. 5, p. 59; Yugoslavia: Sluzbene Novine, 2932, nO. 2z8,—CVIII, p. 1198) Text: hit. 7 "
INTERNATIONAL,Belgiu rn—France,"Agreement between Belgium and France respecting French frontier workers. (Belgium: Moniteur beige, no. 240, p. 4932; France: Journal officiel, no. 265, p. 7701) Text: list. 3",3.3.,1931,4,Mar. 3,"Mar. 3! Agreement between Belgium and France respecting French frontier workers. (Belgium: Moniteur beige, no. 240, p. 4932; France: Journal officiel, no. 265, p. 7701) Text: list. 3 "
INTERNATIONAL,Belgiu rn—France,"Sept. Agreement for the carrying out of the Convention of 21st May, between Belgium and France respecting the special system of miners pensions. (Belgium: Moniteur beige, 2933, no. 141, p. 2620; France: Journal ofliciel, 1932, no. 67, p. 2855) Text: lot. 1",,,4,,"Sept. Agreement for the carrying out of the Convention of 21st May, between Belgium and France respecting the special system of miners pensions. (Belgium: Moniteur beige, 2933, no. 141, p. 2620; France: Journal ofliciel, 1932, no. 67, p. 2855) Text: lot. 1 "
INTERNATIONAL,Belgium—Germany,"Convention between Belgium and Germany respecting accident insurance in agricultural undertakings operating on both sides of the frontier. (Germany: Reichsgesetzblatt II, 2933, no. 58, p. '037) Text: list. 11",16.7.,1931,4,July 16,"July 16 Convention between Belgium and Germany respecting accident insurance in agricultural undertakings operating on both sides of the frontier. (Germany: Reichsgesetzblatt II, 2933, no. 58, p. '037) Text: list. 11 "
INTERNATIONAL,Belgium—Netherlands,"Oct. x6 Treaty between Belgium and the Netherlands respecting equality of treatment for the nationals uf each under the legislation of the other in relation to in- validity and old age insurance and in respect of the consequence to the said nationals of the operation of these co-existent systems of legislation. (Belgium: Moniteur belge, im. 92, p. 2629; Netherlands: Staatsblad, 2933, flO. 97) Text: lot. 9 Ceylon—Hong Kong—lndia—Netherlands—Netherlands East Indies—Straits Settle- ments",,,4,,"Oct. x6 Treaty between Belgium and the Netherlands respecting equality of treatment for the nationals uf each under the legislation of the other in relation to in- validity and old age insurance and in respect of the consequence to the said nationals of the operation of these co-existent systems of legislation. (Belgium: Moniteur belge, im. 92, p. 2629; Netherlands: Staatsblad, 2933, flO. 97) Text: lot. 9 Ceylon—Hong Kong—lndia—Netherlands—Netherlands East Indies—Straits Settle- ments "
INTERNATIONAL,Belgium—Netherlands,"s Siinla Rules, 2932: General Rules relating to construction and life-saving appliances on ships employed in the carriage of large numbers of unberthed passengers in special trades [under Articles 4, paragraph 6 (b), and II, para- graph s (d), of the International Convention for the Safety of Life at Sea, 2929]. (Netherlands: Staatsblad, 2932, 00. 539, p. 378)",1.6.,1931,4,June i,"June is Siinla Rules, 2932: General Rules relating to construction and life-saving appliances on ships employed in the carriage of large numbers of unberthed passengers in special trades [under Articles 4, paragraph 6 (b), and II, para- graph s (d), of the International Convention for the Safety of Life at Sea, 2929]. (Netherlands: Staatsblad, 2932, 00. 539, p. 378) "
INTERNATIONAL,Czechoslovakia—Germany,"Mar. a, Treaty between the German Federation and the Czechoslovak Republic respecting social insurance. (Czechoslovakia: Sbirka zikonü a nalizeni, 2933, flO. 73, p. 937; Sammiung der Gesetze und Verordnungen, 5933, no. 73, p. 865; Germany: Reichsgesetzblatt II, 1933, 00. 57, p. iox7) Text: lot. 5",,,4,,"Mar. a, Treaty between the German Federation and the Czechoslovak Republic respecting social insurance. (Czechoslovakia: Sbirka zikonü a nalizeni, 2933, flO. 73, p. 937; Sammiung der Gesetze und Verordnungen, 5933, no. 73, p. 865; Germany: Reichsgesetzblatt II, 1933, 00. 57, p. iox7) Text: lot. 5 "
INTERNATIONAL,Denmark—Finland,"Agreement concluded between Denmark and Finland respecting attendance on seamen during sickness, the repatriation of seamen, and other matters. (Denmark: Lovtidenden A: —no. 29, p. 2453; Finland: Suomen Asetuskokoel- ma (Finlands Forfattningssamiing), no. 240, p. 581) Text: lot. 2",9.7.,1931,4,July 9,"July 9 Agreement concluded between Denmark and Finland respecting attendance on seamen during sickness, the repatriation of seamen, and other matters. (Denmark: Lovtidenden A: —no. 29, p. 2453; Finland: Suomen Asetuskokoel- ma (Finlands Forfattningssamiing), no. 240, p. 581) Text: lot. 2 "
INTERNATIONAL,Denmark—Free City of Danzig—Poland,"Agreement between Denmark and Poland and the Free City of Danzig respecting mutual recognition of tonnage certificates. (Denmark: Lovtidenden A.—no. 45, p. 2972)",15.10.,1931,4,Oct. 15,"Oct. 15 Agreement between Denmark and Poland and the Free City of Danzig respecting mutual recognition of tonnage certificates. (Denmark: Lovtidenden A.—no. 45, p. 2972) "
INTERNATIONAL,Estonia—Finland,"Declaration between Estonia and Finland respecting the mutual recognition of tonnage measurement certificates. (Estonia: Riigi Teataja, nO. 72, p. 973; Finland: Suomen Asetuskokoelma (Finlands Forfattningssamling), 00. 242, p. 590)",17.7.,1931,4,July 17,"July 17 Declaration between Estonia and Finland respecting the mutual recognition of tonnage measurement certificates. (Estonia: Riigi Teataja, nO. 72, p. 973; Finland: Suomen Asetuskokoelma (Finlands Forfattningssamling), 00. 242, p. 590) "
INTERNATIONAL,Estonla— Iceland,"Declaration respecting the reciprocal recognition of Estonian and Icelandic tonnage certificates. (Estoma: Riigi Teataja, no. 51, p. 700)",30.5.,1931,4,May 30,"May 30 Declaration respecting the reciprocal recognition of Estonian and Icelandic tonnage certificates. (Estoma: Riigi Teataja, no. 51, p. 700) "
INTERNATIONAL,Estonla— Iceland,2 L.S. 1927 (mt. 6),,,4,,2 L.S. 1927 (mt. 6). 
INTERNATIONAL,Estonla— Iceland,1697),,,5,,(1697) 
INTERNATIONAL,Germany—Lithuania,"Convention between Germany and Lithuania respecting the sickness insurance of nationals of both States. (Lithuania: Vyriausybhs no. 370, 4; Klaipedos Kraszto Waldgios (Amtsblatt des Memelgebietes), no. 142, p. 1074) Text: mt. 8",9.11.,1931,5,Nov. 9,"Nov. 9 Convention between Germany and Lithuania respecting the sickness insurance of nationals of both States. (Lithuania: Vyriausybhs no. 370, 4; Klaipedos Kraszto Waldgios (Amtsblatt des Memelgebietes), no. 142, p. 1074) Text: mt. 8 "
INTERNATIONAL,Germany—Poland,"Treaty between the German Federation and the Republic of Poland respect- ing social insurance. (Germany: Reichsgesetzblatt II, 1933, GO. 37, p. 645: Poland: Dziennik Ustaw, 1933, no. 6",11.6.,1931,5,June ii,"June ii Treaty between the German Federation and the Republic of Poland respect- ing social insurance. (Germany: Reichsgesetzblatt II, 1933, GO. 37, p. 645: Poland: Dziennik Ustaw, 1933, no. 6 "
INTERNATIONAL,Great Britain—Netherlands,j Agreement respecting the admission of student employees into the United,12.1.,1931,5,Jan. 12,Jan. 12 j Agreement respecting the admission of student employees into the United 
INTERNATIONAL,Great Britain—Netherlands,Kingdom from the Netherlands. Text: mt. 4,23.3.,1931,5,Mar. 23,Mar. 23 Kingdom from the Netherlands. Text: mt. 4 
INTERNATIONAL,Poland—United States of America,"June 55 Treaty of Friendship, Commerce and Consular Rights between the Republic of Poland and the United States of America [Art. I, emigration, protection of national labour; art. XXIII, duties of consuls in connection with workmen's compensation cases]. (Poland: Dziennik Ustaw, 5933, no. 49, p. 875)",,,5,,"June 55 Treaty of Friendship, Commerce and Consular Rights between the Republic of Poland and the United States of America [Art. I, emigration, protection of national labour; art. XXIII, duties of consuls in connection with workmen's compensation cases]. (Poland: Dziennik Ustaw, 5933, no. 49, p. 875) "
INTERNATIONAL,Poland—United States of America,"For national legislation relating to International Treaties and Conventions see Austria (Jan. 15, Jan. 27, Mar. ii); Belgium (July 8); Canada (Aug. 3); Colombia (Apr. 17); Denmark (Mar. 20, July 8, Aug. 5, Sept. 2, Dcc. 5); Estonia (June i5, Sept. 2); Finland (Aug. 17); France (Jan. 22, June 26); Germany (Jan. 20, Feb. 2, Mar. 24, Mar. a8, Apr. 2, Apr. ro); Great Britain (Aug. xi, Nov. 9); Greece (July 15); Hungary (July 14); Netherlands (Jan. 7, Dec. 31); Poland (Feb. 3, Mar. i8, Mar. 21, June 4); Rumania",,,5,,"For national legislation relating to International Treaties and Conventions see Austria (Jan. 15, Jan. 27, Mar. ii); Belgium (July 8); Canada (Aug. 3); Colombia (Apr. 17); Denmark (Mar. 20, July 8, Aug. 5, Sept. 2, Dcc. 5); Estonia (June i5, Sept. 2); Finland (Aug. 17); France (Jan. 22, June 26); Germany (Jan. 20, Feb. 2, Mar. 24, Mar. a8, Apr. 2, Apr. ro); Great Britain (Aug. xi, Nov. 9); Greece (July 15); Hungary (July 14); Netherlands (Jan. 7, Dec. 31); Poland (Feb. 3, Mar. i8, Mar. 21, June 4); Rumania "
INTERNATIONAL,Poland—United States of America,"Apr. 4); Sweden (Apr. 24, Oct. 9)",,,5,,"(Apr. 4); Sweden (Apr. 24, Oct. 9). "
